x,y,radius,charge,species,electrons
-196.181,-119.722,2.500,-0.0000,DMC,1
-200.000,-116.494,2.500,-0.0000,DMC,1
-191.466,-114.971,2.500,-0.0000,DMC,1
-182.605,-119.794,2.500,-0.0000,DMC,1
-177.606,-119.865,2.500,-0.0000,DMC,1
-186.853,-116.901,2.500,-0.0000,DMC,1
-195.094,-111.531,2.500,-0.0000,DMC,1
-199.277,-108.791,2.500,-0.0000,DMC,1
-185.981,-111.978,2.500,-0.0000,DMC,1
-184.335,-100.264,2.500,-0.0000,DMC,1
-175.516,-105.249,2.500,-0.0000,EC,1
-177.710,-103.332,0.760,1.0000,LithiumIon,0
-179.450,-101.329,2.500,-0.0000,EC,1
-172.606,-119.955,2.500,-0.0000,DMC,1
-167.621,-119.568,2.500,-0.0000,DMC,1
-173.948,-114.521,2.500,-0.0000,DMC,1
-163.013,-117.469,2.500,-0.0000,DMC,1
-166.678,-113.429,2.500,-0.0000,DMC,1
-158.114,-118.468,2.500,-0.0000,DMC,1
-151.170,-113.466,2.500,-0.0000,DMC,1
-174.280,-109.576,2.000,-1.0000,ElectrolyteAnion,1
-170.759,-106.765,2.500,-0.0000,EC,1
-168.209,-106.948,0.760,1.0000,LithiumIon,0
-165.182,-107.064,2.500,-0.0000,EC,1
-172.001,-102.432,2.000,-1.0000,ElectrolyteAnion,1
-164.585,-102.099,2.500,-0.0000,DMC,1
-160.232,-107.729,2.500,-0.0000,EC,1
-156.183,-112.412,2.500,-0.0000,DMC,1
-156.537,-104.360,2.500,-0.0000,DMC,1
-152.827,-101.009,2.500,-0.0000,DMC,1
-146.230,-114.388,2.500,-0.0000,EC,1
-140.549,-112.885,2.500,-0.0000,EC,1
-139.838,-106.315,2.500,-0.0000,DMC,1
-147.919,-101.966,2.500,-0.0000,DMC,1
-135.797,-111.330,2.500,-0.0000,EC,1
-130.941,-110.137,2.500,-0.0000,EC,1
-126.178,-111.658,2.500,-0.0000,EC,1
-134.041,-105.607,2.500,-0.0000,EC,1
-137.098,-101.610,2.500,-0.0000,EC,1
-127.998,-102.740,2.500,-0.0000,EC,1
-118.973,-120.002,2.500,-0.0000,EC,1
-113.437,-119.996,2.500,-0.0000,DMC,1
-120.882,-115.381,2.500,-0.0000,EC,1
-107.113,-119.670,2.500,-0.0000,DMC,1
-102.116,-119.849,2.500,-0.0000,DMC,1
-124.974,-106.766,2.500,-0.0000,DMC,1
-118.201,-111.160,2.500,-0.0000,EC,1
-114.499,-108.602,2.000,-1.0000,ElectrolyteAnion,1
-119.214,-101.249,2.000,-1.0000,ElectrolyteAnion,1
-117.788,-105.520,2.500,-0.0000,EC,1
-114.564,-105.863,0.760,1.0000,LithiumIon,0
-114.727,-101.568,2.500,-0.0000,EC,1
-101.057,-107.484,2.500,-0.0000,DMC,1
-111.421,-105.319,2.500,-0.0000,EC,1
-110.252,-100.973,2.000,-1.0000,ElectrolyteAnion,1
-106.108,-102.728,2.500,-0.0000,EC,1
-101.127,-102.296,2.500,-0.0000,EC,1
-92.881,-119.800,2.500,-0.0000,DMC,1
-87.882,-119.947,2.500,-0.0000,DMC,1
-98.019,-116.982,2.500,-0.0000,DMC,1
-88.218,-114.743,2.500,-0.0000,DMC,1
-82.253,-118.064,2.500,-0.0000,DMC,1
-78.075,-115.317,2.500,-0.0000,DMC,1
-96.125,-108.297,2.500,-0.0000,EC,1
-93.660,-109.598,0.760,1.0000,LithiumIon,0
-91.021,-110.604,2.500,-0.0000,EC,1
-87.629,-106.931,2.500,-0.0000,DMC,1
-96.122,-103.302,2.500,-0.0000,DMC,1
-92.111,-106.234,2.000,-1.0000,ElectrolyteAnion,1
-90.249,-102.137,2.500,-0.0000,EC,1
-79.275,-103.704,2.500,-0.0000,EC,1
-75.028,-101.064,2.500,-0.0000,EC,1
-72.797,-120.003,2.500,-0.0000,EC,1
-70.716,-115.457,2.500,-0.0000,EC,1
-60.541,-119.898,2.500,-0.0000,DMC,1
-55.549,-119.610,2.500,-0.0000,DMC,1
-50.468,-119.816,2.500,-0.0000,DMC,1
-57.185,-114.885,2.500,-0.0000,DMC,1
-68.478,-110.987,2.500,-0.0000,EC,1
-69.050,-101.118,2.500,-0.0000,EC,1
-68.012,-106.008,2.500,-0.0000,EC,1
-64.052,-100.352,2.500,-0.0000,EC,1
-57.256,-107.564,2.500,-0.0000,DMC,1
-53.112,-111.817,2.500,-0.0000,DMC,1
-57.690,-102.383,2.500,-0.0000,DMC,1
-52.945,-104.936,2.500,-0.0000,DMC,1
-45.233,-118.800,2.500,-0.0000,DMC,1
-48.752,-115.119,2.500,-0.0000,DMC,1
-40.438,-117.384,2.500,-0.0000,EC,1
-25.918,-120.003,2.500,-0.0000,DMC,1
-35.446,-117.117,2.500,-0.0000,EC,1
-32.485,-116.932,0.760,1.0000,LithiumIon,0
-29.787,-116.836,2.500,-0.0000,EC,1
-26.245,-113.307,2.500,-0.0000,EC,1
-44.548,-112.412,2.500,-0.0000,DMC,1
-47.110,-108.099,2.500,-0.0000,DMC,1
-45.549,-101.517,2.500,-0.0000,EC,1
-40.417,-101.648,2.500,-0.0000,EC,1
-35.094,-108.581,2.500,-0.0000,EC,1
-31.344,-106.675,0.760,1.0000,LithiumIon,0
-30.626,-112.268,2.000,-1.0000,ElectrolyteAnion,1
-28.692,-108.204,2.500,-0.0000,EC,1
-32.506,-103.979,2.500,-0.0000,EC,1
-35.516,-100.637,2.000,-1.0000,ElectrolyteAnion,1
-25.955,-101.780,2.500,-0.0000,DMC,1
-11.275,-120.000,2.500,-0.0000,EC,1
-6.622,-118.167,2.500,-0.0000,EC,1
-11.547,-114.039,2.500,-0.0000,EC,1
-4.076,-113.864,2.500,-0.0000,EC,1
-21.546,-111.600,2.500,-0.0000,DMC,1
-16.392,-108.755,2.500,-0.0000,DMC,1
-7.923,-110.595,2.500,-0.0000,EC,1
-3.234,-108.857,2.500,-0.0000,EC,1
-8.591,-100.707,2.500,-0.0000,DMC,1
-4.102,-106.195,0.760,1.0000,LithiumIon,0
-4.360,-103.370,2.500,-0.0000,EC,1
-187.380,-96.299,2.500,-0.0000,EC,1
-179.592,-96.333,2.500,-0.0000,EC,1
-186.508,-91.376,2.500,-0.0000,EC,1
-175.935,-93.713,2.000,-1.0000,ElectrolyteAnion,1
-180.784,-89.602,2.500,-0.0000,DMC,1
-199.790,-84.941,2.500,-0.0000,EC,1
-194.940,-86.157,2.500,-0.0000,EC,1
-189.216,-81.300,2.500,-0.0000,DMC,1
-200.000,-79.946,2.500,-0.0000,EC,1
-196.998,-75.947,2.500,-0.0000,DMC,1
-185.453,-86.489,2.500,-0.0000,EC,1
-184.163,-81.659,2.500,-0.0000,EC,1
-179.321,-82.904,2.500,-0.0000,EC,1
-173.440,-97.919,2.500,-0.0000,EC,1
-173.651,-95.126,0.760,1.0000,LithiumIon,0
-167.716,-94.866,2.500,-0.0000,EC,1
-171.879,-93.159,2.000,-1.0000,ElectrolyteAnion,1
-174.118,-91.955,0.760,1.0000,LithiumIon,0
-174.528,-89.421,2.500,-0.0000,EC,1
-168.585,-89.943,2.500,-0.0000,EC,1
-159.109,-99.945,2.500,-0.0000,DMC,1
-155.322,-96.676,2.500,-0.0000,DMC,1
-150.344,-96.220,2.500,-0.0000,EC,1
-160.295,-93.618,2.500,-0.0000,DMC,1
-157.966,-89.193,2.500,-0.0000,EC,1
-174.325,-84.931,2.000,-1.0000,ElectrolyteAnion,1
-169.021,-87.083,0.760,1.0000,LithiumIon,0
-169.859,-84.379,2.500,-0.0000,EC,1
-171.780,-79.762,2.500,-0.0000,EC,1
-170.082,-75.595,2.000,-1.0000,ElectrolyteAnion,1
-166.878,-78.777,2.500,-0.0000,EC,1
-166.184,-76.033,0.760,1.0000,LithiumIon,0
-160.363,-79.052,2.500,-0.0000,DMC,1
-190.370,-73.541,2.500,-0.0000,DMC,1
-184.456,-71.499,0.760,1.0000,LithiumIon,0
-186.927,-69.741,2.500,-0.0000,EC,1
-182.366,-69.870,2.000,-1.0000,ElectrolyteAnion,1
-189.092,-60.023,2.500,-0.0000,EC,1
-193.952,-52.626,2.500,-0.0000,EC,1
-190.843,-55.877,2.000,-1.0000,ElectrolyteAnion,1
-192.674,-50.110,0.760,1.0000,LithiumIon,0
-184.146,-59.289,2.500,-0.0000,EC,1
-175.874,-59.667,2.500,-0.0000,DMC,1
-186.607,-54.361,2.500,-0.0000,EC,1
-181.644,-54.963,2.500,-0.0000,EC,1
-184.532,-52.266,0.760,1.0000,LithiumIon,0
-182.666,-50.017,2.500,-0.0000,EC,1
-175.024,-55.241,2.000,-1.0000,ElectrolyteAnion,1
-179.350,-53.059,0.760,1.0000,LithiumIon,0
-176.989,-51.190,2.500,-0.0000,EC,1
-171.117,-71.218,2.500,-0.0000,EC,1
-165.945,-73.209,2.500,-0.0000,EC,1
-167.158,-68.880,2.000,-1.0000,ElectrolyteAnion,1
-169.775,-68.502,0.760,1.0000,LithiumIon,0
-169.917,-65.255,2.500,-0.0000,DMC,1
-158.288,-74.019,2.500,-0.0000,EC,1
-155.900,-69.627,2.500,-0.0000,EC,1
-160.691,-67.617,2.500,-0.0000,DMC,1
-155.315,-63.952,2.500,-0.0000,DMC,1
-150.461,-65.215,2.500,-0.0000,DMC,1
-163.776,-58.436,2.500,-0.0000,DMC,1
-170.656,-54.159,2.500,-0.0000,EC,1
-165.882,-52.671,2.500,-0.0000,EC,1
-158.873,-59.418,2.500,-0.0000,DMC,1
-153.910,-58.816,2.500,-0.0000,DMC,1
-160.949,-51.859,2.500,-0.0000,EC,1
-156.246,-53.559,2.500,-0.0000,EC,1
-151.341,-54.526,2.500,-0.0000,DMC,1
-145.935,-93.861,2.500,-0.0000,EC,1
-138.587,-96.837,2.500,-0.0000,EC,1
-138.744,-93.910,0.760,1.0000,LithiumIon,0
-138.506,-91.077,2.500,-0.0000,EC,1
-143.289,-89.621,2.500,-0.0000,EC,1
-135.089,-94.007,2.000,-1.0000,ElectrolyteAnion,1
-132.756,-90.167,2.500,-0.0000,EC,1
-125.288,-93.202,2.000,-1.0000,ElectrolyteAnion,1
-130.140,-89.068,0.760,1.0000,LithiumIon,0
-127.676,-87.762,2.500,-0.0000,EC,1
-142.526,-86.762,0.760,1.0000,LithiumIon,0
-141.508,-84.154,2.500,-0.0000,EC,1
-137.684,-80.933,2.500,-0.0000,EC,1
-136.168,-87.232,2.000,-1.0000,ElectrolyteAnion,1
-133.473,-83.628,2.500,-0.0000,EC,1
-134.247,-75.087,2.500,-0.0000,DMC,1
-123.917,-99.855,2.500,-0.0000,EC,1
-121.668,-98.175,0.760,1.0000,LithiumIon,0
-119.238,-96.745,2.500,-0.0000,EC,1
-113.404,-99.185,0.760,1.0000,LithiumIon,0
-120.940,-92.043,2.500,-0.0000,EC,1
-111.875,-96.745,2.500,-0.0000,EC,1
-104.028,-98.174,2.500,-0.0000,DMC,1
-101.360,-93.946,2.500,-0.0000,EC,1
-111.976,-89.156,2.500,-0.0000,DMC,1
-117.566,-85.948,2.500,-0.0000,DMC,1
-121.024,-79.517,0.760,1.0000,LithiumIon,0
-123.251,-77.787,2.500,-0.0000,EC,1
-118.676,-81.074,2.500,-0.0000,EC,1
