# step=11626 time_fs=108130.00 v_cell=3.655729e-1 applied_i=-4.988819e-2
id,species,x,y,charge,vx,vy
3121,DMC,-199.9376,-100.0122,-0.000000e0,6.2497e-4,-1.7328e-4
3,LithiumIon,-193.6783,-100.0083,1.000000e0,7.8163e-3,4.2668e-4
3011,SEI,-188.5453,-100.0001,0.000000e0,-3.6620e-5,-5.5277e-6
6,LithiumIon,-169.3666,-100.0105,1.000000e0,6.7528e-3,-1.4288e-3
7,LithiumIon,-164.3292,-100.0101,1.000000e0,4.2074e-3,-6.6558e-4
129,LithiumIon,-88.7657,-100.0021,1.000000e0,-1.7149e-3,8.1998e-5
97,LithiumIon,-72.1328,-100.0015,1.000000e0,3.4527e-3,3.5550e-4
31,LithiumIon,-59.7603,-100.0630,1.000000e0,1.3909e-2,-1.4462e-4
11,LithiumIon,-49.5488,-100.0000,1.000000e0,5.6356e-3,8.5954e-5
34,LithiumIon,-200.0160,-97.4132,1.000000e0,1.1125e-3,-1.3465e-3
3499,DMC,-199.9933,-94.8809,-0.000000e0,-5.2291e-4,-2.0571e-3
3275,DMC,-194.0601,-96.7740,-0.000000e0,9.1282e-4,-3.1941e-4
3248,DMC,-189.1763,-94.7881,-0.000000e0,9.2917e-4,1.1274e-4
3269,DMC,-197.8023,-90.3381,-0.000000e0,-3.5494e-4,3.9174e-4
4,LithiumIon,-200.0050,-87.9702,1.000000e0,-4.4442e-5,4.7358e-4
18,LithiumIon,-185.0479,-100.0000,1.000000e0,-1.1156e-4,1.2809e-4
5,LithiumIon,-176.8025,-100.0000,1.000000e0,-8.2535e-3,7.9879e-4
2888,SEI,-182.5022,-91.5928,0.000000e0,-0.0000e0,0.0000e0
3050,SEI,-178.0191,-88.4065,0.000000e0,-0.0000e0,0.0000e0
3135,DMC,-199.8277,-81.9053,-0.000000e0,7.4077e-4,1.8633e-3
2889,EC,-188.7275,-81.7310,-0.000000e0,-2.1373e-9,-3.8979e-9
19,LithiumIon,-200.0047,-78.9211,1.000000e0,7.3470e-4,9.0883e-4
3712,DMC,-199.9843,-75.9332,-0.000000e0,2.1078e-4,2.1081e-4
2880,EC,-194.6712,-75.8111,-0.000000e0,4.3842e-4,3.9246e-4
3443,DMC,-187.1322,-86.7414,-0.000000e0,-1.0136e-8,2.8527e-8
