t_fs,step,phase,i_applied,v_cell,v_metal_a,v_metal_b,v_bulk_a,v_bulk_b
0.000,0,pre_hold,0.000000e0,-1.961041e-3,5.125784e-4,2.473620e-3,-6.020179e-3,2.215776e-3
250.000,50,pre_hold,0.000000e0,-3.736055e-3,-1.295242e-3,2.440813e-3,-3.922505e-3,1.664251e-3
500.000,100,pre_hold,0.000000e0,-3.819701e-3,-1.320026e-3,2.499675e-3,-3.999146e-3,2.022266e-3
750.000,150,pre_hold,0.000000e0,-3.887109e-3,-1.341290e-3,2.545819e-3,-4.071252e-3,2.017504e-3
1000.000,200,pre_hold,0.000000e0,-3.928971e-3,-1.057778e-3,2.871193e-3,-4.480009e-3,1.713589e-3
1250.000,250,pre_hold,0.000000e0,-3.761674e-3,-1.076917e-3,2.684756e-3,-4.578108e-3,1.772698e-3
1500.000,300,pre_hold,0.000000e0,-4.607225e-3,-1.396788e-3,3.210437e-3,-4.277412e-3,3.055525e-3
1750.000,350,pre_hold,0.000000e0,-5.015433e-3,-1.495194e-3,3.520239e-3,-4.418728e-3,3.035664e-3
2000.000,400,pre_hold,0.000000e0,-5.585072e-3,-2.142246e-3,3.442826e-3,-5.964991e-3,2.788049e-3
2250.000,450,pre_hold,0.000000e0,-3.922923e-3,-9.963902e-4,2.926532e-3,-6.652229e-3,1.623626e-3
2500.000,500,pre_hold,0.000000e0,-4.835814e-3,-2.347339e-3,2.488475e-3,-7.253741e-3,1.717903e-3
2750.000,550,pre_hold,0.000000e0,-4.788920e-3,-2.126634e-3,2.662287e-3,-7.371267e-3,2.003583e-3
3000.000,600,pre_hold,0.000000e0,-4.899284e-3,-1.840020e-3,3.059264e-3,-7.300223e-3,2.334510e-3
3250.000,650,pre_hold,0.000000e0,-4.978122e-3,-1.594372e-3,3.383750e-3,-4.726290e-3,2.620106e-3
3500.000,700,pre_hold,0.000000e0,-4.691576e-3,-1.388083e-3,3.303493e-3,-5.154231e-3,2.445794e-3
3750.000,750,pre_hold,0.000000e0,-4.587326e-3,-1.161713e-3,3.425613e-3,-5.588448e-3,1.797339e-3
4000.000,800,pre_hold,0.000000e0,-3.837719e-3,-1.387020e-3,2.450699e-3,-5.312663e-3,1.196787e-3
4250.000,850,pre_hold,0.000000e0,-4.241238e-3,-1.634226e-3,2.607012e-3,-4.953028e-3,1.034691e-3
4500.000,900,pre_hold,0.000000e0,-2.598922e-3,-1.159777e-4,2.482944e-3,-6.467212e-3,8.071396e-4
4750.000,950,pre_hold,0.000000e0,-4.679244e-3,-1.642988e-3,3.036256e-3,-5.082480e-3,1.930429e-3
5000.000,1000,pre_hold,0.000000e0,-2.618645e-3,-1.379175e-4,2.480727e-3,-6.639723e-3,9.376206e-4
5000.000,1000,pre,0.000000e0,-2.618645e-3,-1.379175e-4,2.480727e-3,-6.639723e-3,9.376206e-4
5005.000,1001,on,1.000000e-4,-3.112079e-3,-6.336737e-4,2.478405e-3,-6.481097e-3,9.321246e-4
5250.000,1050,on,1.000000e-4,-4.854752e-3,-1.935223e-3,2.919529e-3,-5.435044e-3,5.130094e-4
5500.000,1100,on,1.000000e-4,-5.307029e-3,-2.524854e-3,2.782175e-3,-8.295388e-3,1.555891e-3
5750.000,1150,on,1.000000e-4,-4.367105e-3,-2.099832e-3,2.267273e-3,-8.175399e-3,6.286167e-4
6000.000,1200,on,1.000000e-4,-5.561495e-3,-2.472756e-3,3.088739e-3,-8.391892e-3,1.647571e-3
6250.000,1250,on,1.000000e-4,-5.494119e-3,-2.506752e-3,2.987368e-3,-8.443836e-3,1.323084e-3
6500.000,1300,on,1.000000e-4,-5.492267e-3,-2.502627e-3,2.989640e-3,-8.515714e-3,1.636670e-3
6750.000,1350,on,1.000000e-4,-5.002795e-3,-2.493150e-3,2.509645e-3,-8.614721e-3,1.334233e-3
7000.000,1400,on,1.000000e-4,-4.544687e-3,-2.471009e-3,2.073678e-3,-8.715651e-3,4.401087e-4
7250.000,1450,on,1.000000e-4,-5.036127e-3,-2.474783e-3,2.561343e-3,-8.826964e-3,1.528014e-3
7500.000,1500,on,1.000000e-4,-5.113441e-3,-2.495907e-3,2.617533e-3,-8.978657e-3,1.732445e-3
7750.000,1550,on,1.000000e-4,-4.670174e-3,-2.520078e-3,2.150096e-3,-9.030427e-3,6.235782e-4
8000.000,1600,on,1.000000e-4,-5.415870e-3,-2.490945e-3,2.924925e-3,-8.990292e-3,1.473410e-3
8250.000,1650,on,1.000000e-4,-5.428343e-3,-2.478952e-3,2.949391e-3,-8.983149e-3,2.104357e-3
8500.000,1700,on,1.000000e-4,-5.285884e-3,-2.442636e-3,2.843248e-3,-8.929694e-3,2.073284e-3
8750.000,1750,on,1.000000e-4,-4.542782e-3,-2.434441e-3,2.108342e-3,-8.959450e-3,1.229103e-3
9000.000,1800,on,1.000000e-4,-4.826790e-3,-2.390424e-3,2.436366e-3,-8.932414e-3,1.873920e-3
9250.000,1850,on,1.000000e-4,-4.580892e-3,-2.382874e-3,2.198018e-3,-8.964236e-3,9.669574e-4
9500.000,1900,on,1.000000e-4,-4.311527e-3,-2.366984e-3,1.944543e-3,-8.995190e-3,9.870429e-4
9750.000,1950,on,1.000000e-4,-4.806561e-3,-2.333752e-3,2.472809e-3,-8.971124e-3,1.457137e-3
10000.000,2000,on,1.000000e-4,-4.129881e-3,-2.343676e-3,1.786205e-3,-8.932613e-3,7.169003e-4
10250.000,2050,on,1.000000e-4,-4.120904e-3,-2.333979e-3,1.786925e-3,-8.913198e-3,6.814696e-4
10500.000,2100,on,1.000000e-4,-4.263936e-3,-2.312815e-3,1.951121e-3,-8.905879e-3,1.012562e-3
10750.000,2150,on,1.000000e-4,-4.604301e-3,-2.273598e-3,2.330704e-3,-8.847632e-3,1.568731e-3
11000.000,2200,on,1.000000e-4,-4.219931e-3,-2.266722e-3,1.953209e-3,-8.829876e-3,8.978212e-4
11250.000,2250,on,1.000000e-4,-4.298875e-3,-2.224901e-3,2.073973e-3,-8.827300e-3,1.186082e-3
11500.000,2300,on,1.000000e-4,-4.858124e-3,-2.170125e-3,2.688000e-3,-8.760052e-3,1.676252e-3
11750.000,2350,on,1.000000e-4,-4.830216e-3,-2.130734e-3,2.699482e-3,-8.720885e-3,1.512620e-3
12000.000,2400,on,1.000000e-4,-4.703456e-3,-2.092552e-3,2.610904e-3,-8.702725e-3,7.989287e-4
12250.000,2450,on,1.000000e-4,-3.927609e-3,-2.061574e-3,1.866036e-3,-8.701994e-3,4.915907e-4
12500.000,2500,on,1.000000e-4,-4.373121e-3,-2.019604e-3,2.353518e-3,-8.697482e-3,1.270279e-3
12750.000,2550,on,1.000000e-4,-3.776604e-3,-2.017779e-3,1.758825e-3,-8.727351e-3,2.679383e-5
13000.000,2600,on,1.000000e-4,-4.069022e-3,-1.971767e-3,2.097256e-3,-8.707995e-3,1.078667e-3
13250.000,2650,on,1.000000e-4,-3.596582e-3,-1.939118e-3,1.657464e-3,-8.705095e-3,2.507424e-4
13500.000,2700,on,1.000000e-4,-4.067834e-3,-1.903695e-3,2.164140e-3,-8.668523e-3,1.152175e-3
13750.000,2750,on,1.000000e-4,-3.907338e-3,-1.888351e-3,2.018987e-3,-8.712124e-3,3.167777e-4
14000.000,2800,on,1.000000e-4,-3.889874e-3,-1.833065e-3,2.056809e-3,-8.702073e-3,9.769992e-4
14250.000,2850,on,1.000000e-4,-4.169961e-3,-1.779458e-3,2.390502e-3,-8.719495e-3,9.686367e-4
14500.000,2900,on,1.000000e-4,-4.147489e-3,-1.760057e-3,2.387432e-3,-8.681431e-3,1.237159e-3
14750.000,2950,on,1.000000e-4,-4.004643e-3,-1.722342e-3,2.282301e-3,-8.726253e-3,1.005148e-3
15000.000,3000,on,1.000000e-4,-8.097715e-3,-1.267830e-3,6.829885e-3,-1.040719e-2,2.160507e-3
15250.000,3050,on,1.000000e-4,-7.711580e-3,-4.188510e-3,3.523071e-3,-1.180268e-2,8.635393e-4
15500.000,3100,on,1.000000e-4,-5.764303e-3,-1.265765e-3,4.498538e-3,-8.229496e-3,2.253363e-3
15750.000,3150,on,1.000000e-4,-5.574211e-3,-1.282829e-3,4.291383e-3,-8.221284e-3,1.394863e-3
16000.000,3200,on,1.000000e-4,-6.435645e-3,-1.282080e-3,5.153566e-3,-8.171110e-3,2.487448e-3
16250.000,3250,on,1.000000e-4,-6.423502e-3,-1.331029e-3,5.092473e-3,-8.094075e-3,1.566983e-3
16500.000,3300,on,1.000000e-4,-6.150317e-3,-1.284460e-3,4.865857e-3,-7.974754e-3,3.310421e-3
16750.000,3350,on,1.000000e-4,-5.159625e-3,-1.312276e-3,3.847349e-3,-7.981819e-3,2.152568e-3
17000.000,3400,on,1.000000e-4,-5.977492e-3,-1.319928e-3,4.657564e-3,-7.965028e-3,2.528505e-3
17250.000,3450,on,1.000000e-4,-5.788468e-3,-1.284122e-3,4.504346e-3,-7.958665e-3,2.794719e-3
17500.000,3500,on,1.000000e-4,-5.765263e-3,-1.287852e-3,4.477411e-3,-7.953505e-3,3.421265e-3
17750.000,3550,on,1.000000e-4,-6.281501e-3,-1.255568e-3,5.025933e-3,-7.926483e-3,3.275133e-3
18000.000,3600,on,1.000000e-4,-6.379231e-3,-1.222479e-3,5.156752e-3,-7.938453e-3,3.786888e-3
18250.000,3650,on,1.000000e-4,-5.619232e-3,-1.226185e-3,4.393047e-3,-7.988619e-3,3.231354e-3
18500.000,3700,on,1.000000e-4,-5.304820e-3,-1.211444e-3,4.093376e-3,-8.018648e-3,-7.503413e-4
18750.000,3750,on,1.000000e-4,-6.252561e-3,-1.187571e-3,5.064990e-3,-7.971124e-3,2.879042e-3
19000.000,3800,on,1.000000e-4,-5.740268e-3,-1.191433e-3,4.548836e-3,-8.044289e-3,1.448171e-3
19250.000,3850,on,1.000000e-4,-5.464103e-3,-1.139589e-3,4.324513e-3,-8.028722e-3,3.190191e-3
19500.000,3900,on,1.000000e-4,-5.785177e-3,-1.115101e-3,4.670076e-3,-8.040982e-3,2.624100e-3
19750.000,3950,on,1.000000e-4,-6.187369e-3,-1.061529e-3,5.125839e-3,-8.076207e-3,3.369540e-3
20000.000,4000,on,1.000000e-4,-6.377844e-3,-1.009199e-3,5.368645e-3,-8.115211e-3,3.117782e-3
20250.000,4050,on,1.000000e-4,-6.425568e-3,-9.915491e-4,5.434019e-3,-8.141949e-3,3.801512e-3
20500.000,4100,on,1.000000e-4,-5.284246e-3,-9.738978e-4,4.310348e-3,-8.189044e-3,-5.847513e-4
20750.000,4150,on,1.000000e-4,-5.506757e-3,-9.291089e-4,4.577648e-3,-8.113718e-3,-2.077401e-4
21000.000,4200,on,1.000000e-4,-5.500752e-3,-9.056723e-4,4.595080e-3,-8.048560e-3,-1.987415e-4
21250.000,4250,on,1.000000e-4,-5.162079e-3,-8.922351e-4,4.269844e-3,-8.009888e-3,-6.202192e-4
21500.000,4300,on,1.000000e-4,-5.506244e-3,-8.819142e-4,4.624330e-3,-7.964697e-3,-4.622719e-5
21750.000,4350,on,1.000000e-4,-5.315923e-3,-8.657096e-4,4.450214e-3,-7.940914e-3,-7.731243e-4
22000.000,4400,on,1.000000e-4,-5.289845e-3,-8.776563e-4,4.412188e-3,-7.959912e-3,-3.202917e-4
22250.000,4450,on,1.000000e-4,-5.418133e-3,-8.605598e-4,4.557573e-3,-7.978488e-3,-1.227225e-4
22500.000,4500,on,1.000000e-4,-5.464568e-3,-8.711899e-4,4.593378e-3,-8.051457e-3,-2.773307e-4
22750.000,4550,on,1.000000e-4,-5.316675e-3,-8.444511e-4,4.472224e-3,-8.061120e-3,-3.077573e-4
23000.000,4600,on,1.000000e-4,-4.756429e-3,-8.437997e-4,3.912629e-3,-7.989251e-3,-1.162113e-3
23250.000,4650,on,1.000000e-4,-5.256658e-3,-8.134765e-4,4.443182e-3,-7.991134e-3,-4.923032e-4
23500.000,4700,on,1.000000e-4,-5.388727e-3,-7.931654e-4,4.595561e-3,-8.010135e-3,-3.245218e-4
23750.000,4750,on,1.000000e-4,-5.144740e-3,-7.794375e-4,4.365303e-3,-8.030739e-3,-7.323970e-4
24000.000,4800,on,1.000000e-4,-5.067707e-3,-7.779888e-4,4.289718e-3,-8.077735e-3,-8.788384e-4
24250.000,4850,on,1.000000e-4,-5.557113e-3,-7.481069e-4,4.809006e-3,-8.112819e-3,-4.468014e-4
24500.000,4900,on,1.000000e-4,-4.991970e-3,-7.733738e-4,4.218596e-3,-8.215529e-3,-1.170838e-3
24750.000,4950,on,1.000000e-4,-5.461231e-3,-7.463964e-4,4.714835e-3,-8.223386e-3,-6.772896e-4
25000.000,5000,on,1.000000e-4,-4.697236e-3,-3.163568e-4,4.380879e-3,-9.863066e-3,5.409101e-4
25250.000,5050,on,1.000000e-4,-9.570994e-3,-3.172414e-3,6.398580e-3,-1.076970e-2,1.120433e-3
25500.000,5100,on,1.000000e-4,-1.025441e-2,-3.158942e-3,7.095469e-3,-1.077002e-2,2.011835e-3
25750.000,5150,on,1.000000e-4,-9.549942e-3,-3.167705e-3,6.382236e-3,-1.082608e-2,9.647992e-4
26000.000,5200,on,1.000000e-4,-8.257025e-3,-2.689198e-4,7.988106e-3,-7.860871e-3,1.562101e-3
26250.000,5250,on,1.000000e-4,-7.302763e-3,-2.604256e-4,7.042337e-3,-7.879527e-3,9.880777e-4
26500.000,5300,on,1.000000e-4,-7.599856e-3,-2.871703e-4,7.312686e-3,-7.887113e-3,3.787518e-4
26750.000,5350,on,1.000000e-4,-7.703984e-3,-2.649913e-4,7.438993e-3,-7.815192e-3,2.157484e-3
27000.000,5400,on,1.000000e-4,-7.823725e-3,-2.977389e-4,7.525986e-3,-7.805908e-3,1.610002e-3
27250.000,5450,on,1.000000e-4,-7.325615e-3,-3.516188e-4,6.973996e-3,-7.828667e-3,1.390780e-3
27500.000,5500,on,1.000000e-4,-8.729502e-3,-4.107603e-4,8.318741e-3,-7.825732e-3,6.659973e-4
27750.000,5550,on,1.000000e-4,-8.206807e-3,-4.538433e-4,7.752963e-3,-7.828641e-3,8.328390e-4
28000.000,5600,on,1.000000e-4,-7.794939e-3,-5.100374e-4,7.284902e-3,-7.827417e-3,1.480690e-3
28250.000,5650,on,1.000000e-4,-7.438778e-3,-5.971721e-4,6.841606e-3,-7.810483e-3,-2.414122e-4
28500.000,5700,on,1.000000e-4,-8.188322e-3,-6.118348e-4,7.576487e-3,-7.663214e-3,1.857795e-3
28750.000,5750,on,1.000000e-4,-7.104738e-3,-6.792150e-4,6.425523e-3,-7.639471e-3,-9.730441e-5
29000.000,5800,on,1.000000e-4,-7.533306e-3,-6.875611e-4,6.845745e-3,-7.547033e-3,7.662852e-4
29250.000,5850,on,1.000000e-4,-9.458907e-3,-7.121547e-4,8.746753e-3,-7.484153e-3,-4.670012e-5
29500.000,5900,on,1.000000e-4,-8.526092e-3,-7.212937e-4,7.804799e-3,-7.396192e-3,1.128979e-3
29750.000,5950,on,1.000000e-4,-7.181000e-3,-7.453913e-4,6.435609e-3,-7.423289e-3,1.165867e-4
30000.000,6000,on,1.000000e-4,-7.985381e-3,-7.690350e-4,7.216346e-3,-7.505897e-3,-2.237096e-4
30250.000,6050,on,1.000000e-4,-8.194996e-3,-7.408620e-4,7.454135e-3,-7.394063e-3,1.695825e-3
30500.000,6100,on,1.000000e-4,-8.730007e-3,-7.608694e-4,7.969138e-3,-7.401078e-3,-1.899961e-4
30750.000,6150,on,1.000000e-4,-8.093755e-3,-7.481556e-4,7.345600e-3,-7.409423e-3,-1.568377e-4
31000.000,6200,on,1.000000e-4,-8.826625e-3,-7.194460e-4,8.107179e-3,-7.419156e-3,2.783840e-4
31250.000,6250,on,1.000000e-4,-8.317428e-3,-7.152631e-4,7.602165e-3,-7.408524e-3,-6.256238e-5
31500.000,6300,on,1.000000e-4,-9.028795e-3,-7.129808e-4,8.315815e-3,-7.383826e-3,-1.752163e-4
31750.000,6350,on,1.000000e-4,-7.668886e-3,-6.724997e-4,6.996386e-3,-7.379046e-3,1.002250e-3
32000.000,6400,on,1.000000e-4,-9.321570e-3,-6.961154e-4,8.625455e-3,-7.424772e-3,8.457653e-4
32250.000,6450,on,1.000000e-4,-7.981720e-3,-7.541887e-4,7.227532e-3,-7.550829e-3,-5.194001e-4
32500.000,6500,on,1.000000e-4,-8.007562e-3,-7.867333e-4,7.220828e-3,-7.519288e-3,1.450688e-3
32750.000,6550,on,1.000000e-4,-9.825583e-3,-8.272860e-4,8.998296e-3,-7.554809e-3,3.285755e-4
33000.000,6600,on,1.000000e-4,-8.448885e-3,-8.136415e-4,7.635243e-3,-7.514140e-3,1.373592e-3
33250.000,6650,on,1.000000e-4,-7.431256e-3,-8.839483e-4,6.547307e-3,-7.552000e-3,5.062766e-4
33500.000,6700,on,1.000000e-4,-7.752997e-3,-9.263325e-4,6.826665e-3,-7.558368e-3,5.947386e-4
33750.000,6750,on,1.000000e-4,-7.804059e-3,-9.493091e-4,6.854750e-3,-7.530057e-3,5.224371e-4
34000.000,6800,on,1.000000e-4,-7.773319e-3,-9.794951e-4,6.793824e-3,-7.539060e-3,5.629624e-4
34250.000,6850,on,1.000000e-4,-8.534784e-3,-9.653343e-4,7.569450e-3,-7.541467e-3,9.171882e-4
34500.000,6900,on,1.000000e-4,-8.031012e-3,-9.888931e-4,7.042119e-3,-7.592725e-3,-8.259089e-5
34750.000,6950,on,1.000000e-4,-8.055094e-3,-9.527011e-4,7.102392e-3,-7.533212e-3,1.842016e-3
35000.000,7000,on,1.000000e-4,-5.957875e-3,-4.924368e-4,5.465439e-3,-8.857725e-3,1.609158e-3
35250.000,7050,on,1.000000e-4,-1.324426e-2,-3.389041e-3,9.855224e-3,-9.700238e-3,4.688970e-3
35500.000,7100,on,1.000000e-4,-9.162516e-3,-3.763273e-4,8.786189e-3,-7.034987e-3,2.928113e-3
35750.000,7150,on,1.000000e-4,-1.109943e-2,-3.679853e-4,1.073145e-2,-6.949784e-3,3.031652e-3
36000.000,7200,on,1.000000e-4,-1.154708e-2,-3.852117e-4,1.116187e-2,-6.903508e-3,2.884769e-3
36250.000,7250,on,1.000000e-4,-1.048602e-2,-4.230100e-4,1.006301e-2,-6.835388e-3,3.996110e-3
36500.000,7300,on,1.000000e-4,-9.544041e-3,-5.058379e-4,9.038203e-3,-6.829948e-3,2.815913e-3
36750.000,7350,on,1.000000e-4,-1.041124e-2,-4.806182e-4,9.930618e-3,-6.725539e-3,4.702019e-3
37000.000,7400,on,1.000000e-4,-9.228038e-3,-5.041941e-4,8.723844e-3,-6.746298e-3,2.761062e-3
37250.000,7450,on,1.000000e-4,-9.439110e-3,-5.359641e-4,8.903146e-3,-6.690723e-3,2.790014e-3
37500.000,7500,on,1.000000e-4,-6.875122e-3,-5.773157e-4,6.297806e-3,-6.691779e-3,2.020478e-3
37750.000,7550,on,1.000000e-4,-1.219637e-2,-5.901016e-4,1.160627e-2,-6.607180e-3,1.653921e-3
38000.000,7600,on,1.000000e-4,-7.734163e-3,-5.939035e-4,7.140260e-3,-6.597870e-3,2.145505e-3
38250.000,7650,on,1.000000e-4,-1.042359e-2,-5.918123e-4,9.831779e-3,-6.585522e-3,1.222811e-3
38500.000,7700,on,1.000000e-4,-1.146306e-2,-5.205637e-4,1.094249e-2,-6.435493e-3,3.566592e-3
38750.000,7750,on,1.000000e-4,-7.236364e-3,-5.665757e-4,6.669788e-3,-6.540310e-3,1.338231e-3
39000.000,7800,on,1.000000e-4,-9.773990e-3,-5.142759e-4,9.259714e-3,-6.450084e-3,3.759426e-3
39250.000,7850,on,1.000000e-4,-9.732279e-3,-5.393365e-4,9.192943e-3,-6.520572e-3,2.645540e-3
39500.000,7900,on,1.000000e-4,-7.743252e-3,-6.051479e-4,7.138104e-3,-6.593633e-3,1.587415e-3
39750.000,7950,on,1.000000e-4,-7.292868e-3,-5.808969e-4,6.711971e-3,-6.567635e-3,2.015005e-3
40000.000,8000,on,1.000000e-4,-1.190365e-2,-6.020999e-4,1.130155e-2,-6.545941e-3,3.140289e-3
40250.000,8050,on,1.000000e-4,-9.722913e-3,-6.278743e-4,9.095038e-3,-6.484495e-3,2.018673e-3
40500.000,8100,on,1.000000e-4,-1.079682e-2,-7.306651e-4,1.006616e-2,-6.560250e-3,1.054575e-3
40750.000,8150,on,1.000000e-4,-1.137465e-2,-7.753548e-4,1.059929e-2,-6.556896e-3,-5.532438e-4
41000.000,8200,on,1.000000e-4,-1.080893e-2,-7.678531e-4,1.004108e-2,-6.569424e-3,-6.646595e-4
41250.000,8250,on,1.000000e-4,-1.050891e-2,-7.478005e-4,9.761110e-3,-6.512454e-3,-9.326223e-4
41500.000,8300,on,1.000000e-4,-1.003113e-2,-7.403653e-4,9.290761e-3,-6.533604e-3,-1.142369e-3
41750.000,8350,on,1.000000e-4,-1.291110e-2,-6.820838e-4,1.222901e-2,-6.497134e-3,-1.593255e-4
42000.000,8400,on,1.000000e-4,-1.344432e-2,-5.823350e-4,1.286198e-2,-6.555208e-3,2.337328e-3
42250.000,8450,on,1.000000e-4,-9.294648e-3,-5.062736e-4,8.788374e-3,-6.599860e-3,3.120263e-3
42500.000,8500,on,1.000000e-4,-9.648474e-3,-5.089471e-4,9.139527e-3,-6.583137e-3,3.512674e-3
42750.000,8550,on,1.000000e-4,-1.104247e-2,-4.750546e-4,1.056741e-2,-6.501786e-3,4.247223e-3
43000.000,8600,on,1.000000e-4,-9.448487e-3,-5.092975e-4,8.939190e-3,-6.572517e-3,1.912145e-3
43250.000,8650,on,1.000000e-4,-1.029936e-2,-4.869104e-4,9.812452e-3,-6.515441e-3,2.889544e-3
43500.000,8700,on,1.000000e-4,-9.887200e-3,-4.258350e-4,9.461365e-3,-6.429352e-3,3.999930e-3
43750.000,8750,on,1.000000e-4,-8.617871e-3,-4.986906e-4,8.119181e-3,-6.545405e-3,7.992719e-4
44000.000,8800,on,1.000000e-4,-1.105193e-2,-4.617902e-4,1.059014e-2,-6.526497e-3,1.529638e-3
44250.000,8850,on,1.000000e-4,-1.036904e-2,-3.574236e-4,1.001161e-2,-6.336886e-3,4.908337e-3
44500.000,8900,on,1.000000e-4,-7.386649e-3,-3.702864e-4,7.016362e-3,-6.371973e-3,3.803404e-3
44750.000,8950,on,1.000000e-4,-9.292662e-3,-3.244857e-4,8.968176e-3,-6.332986e-3,3.014621e-3
45000.000,9000,on,1.000000e-4,-1.451101e-2,1.561024e-4,1.466711e-2,-7.568121e-3,4.200106e-3
45250.000,9050,on,1.000000e-4,-1.748173e-2,-1.948007e-3,1.553372e-2,-7.067737e-3,4.824857e-3
45500.000,9100,on,1.000000e-4,-1.376466e-2,2.317924e-4,1.399645e-2,-5.549613e-3,6.384123e-3
45750.000,9150,on,1.000000e-4,-1.390301e-2,1.680491e-4,1.407106e-2,-5.556629e-3,4.552897e-3
46000.000,9200,on,1.000000e-4,-9.838589e-3,1.287392e-4,9.967329e-3,-5.577552e-3,3.120495e-3
46250.000,9250,on,1.000000e-4,-1.309147e-2,1.462861e-4,1.323775e-2,-5.657180e-3,2.830764e-3
46500.000,9300,on,1.000000e-4,-1.218448e-2,1.609257e-4,1.234540e-2,-5.618251e-3,3.318768e-3
46750.000,9350,on,1.000000e-4,-1.124737e-2,1.919573e-4,1.143932e-2,-5.692929e-3,3.319138e-3
47000.000,9400,on,1.000000e-4,-1.011945e-2,1.950779e-4,1.031453e-2,-5.751840e-3,3.456759e-3
47250.000,9450,on,1.000000e-4,-1.090130e-2,2.719094e-4,1.117321e-2,-5.708680e-3,5.163657e-3
47500.000,9500,on,1.000000e-4,-1.388421e-2,3.374027e-4,1.422162e-2,-5.555452e-3,6.245741e-3
47750.000,9550,on,1.000000e-4,-1.176405e-2,3.436612e-4,1.210771e-2,-5.584538e-3,5.018885e-3
48000.000,9600,on,1.000000e-4,-1.447440e-2,3.173484e-4,1.479175e-2,-5.522356e-3,5.841270e-3
48250.000,9650,on,1.000000e-4,-1.228146e-2,3.749316e-4,1.265639e-2,-5.369138e-3,6.631037e-3
48500.000,9700,on,1.000000e-4,-1.120488e-2,2.756170e-4,1.148050e-2,-5.497545e-3,2.974335e-3
48750.000,9750,on,1.000000e-4,-1.420399e-2,2.271724e-4,1.443116e-2,-5.545612e-3,1.224857e-3
49000.000,9800,on,1.000000e-4,-1.475774e-2,3.594276e-4,1.511717e-2,-5.285489e-3,4.208887e-3
49250.000,9850,on,1.000000e-4,-1.153270e-2,3.990458e-4,1.193175e-2,-5.309394e-3,5.514568e-3
49500.000,9900,on,1.000000e-4,-1.303218e-2,4.532165e-4,1.348539e-2,-5.214583e-3,6.459707e-3
49750.000,9950,on,1.000000e-4,-1.235121e-2,4.097915e-4,1.276100e-2,-5.250566e-3,5.389269e-3
50000.000,10000,on,1.000000e-4,-1.196771e-2,3.562605e-4,1.232397e-2,-5.308941e-3,3.603657e-3
50250.000,10050,on,1.000000e-4,-1.342354e-2,3.863663e-4,1.380990e-2,-5.315368e-3,2.404483e-3
50500.000,10100,on,1.000000e-4,-9.203266e-3,4.254271e-4,9.628694e-3,-5.317317e-3,2.340756e-3
50750.000,10150,on,1.000000e-4,-8.620059e-3,4.094602e-4,9.029520e-3,-5.426419e-3,1.819772e-3
51000.000,10200,on,1.000000e-4,-1.096331e-2,4.478380e-4,1.141115e-2,-5.457842e-3,1.456350e-3
51250.000,10250,on,1.000000e-4,-1.302369e-2,5.167251e-4,1.354042e-2,-5.476544e-3,2.985801e-3
51500.000,10300,on,1.000000e-4,-1.411995e-2,5.532955e-4,1.467325e-2,-5.507723e-3,2.864987e-3
51750.000,10350,on,1.000000e-4,-1.363460e-2,6.136814e-4,1.424828e-2,-5.404179e-3,4.852282e-3
52000.000,10400,on,1.000000e-4,-1.076155e-2,6.602978e-4,1.142185e-2,-5.338933e-3,5.341098e-3
52250.000,10450,on,1.000000e-4,-1.223054e-2,6.726061e-4,1.290315e-2,-5.308127e-3,2.461839e-3
52500.000,10500,on,1.000000e-4,-1.303898e-2,7.938998e-4,1.383288e-2,-5.215089e-3,5.498536e-3
52750.000,10550,on,1.000000e-4,-1.221105e-2,8.115121e-4,1.302256e-2,-5.209836e-3,5.395732e-3
53000.000,10600,on,1.000000e-4,-1.052504e-2,8.127264e-4,1.133776e-2,-5.213744e-3,4.035918e-3
53250.000,10650,on,1.000000e-4,-1.248577e-2,8.686114e-4,1.335438e-2,-5.268410e-3,3.866106e-3
53500.000,10700,on,1.000000e-4,-1.131731e-2,1.010056e-3,1.232736e-2,-5.145686e-3,7.144357e-3
53750.000,10750,on,1.000000e-4,-1.343825e-2,1.022758e-3,1.446101e-2,-5.241800e-3,4.658075e-3
54000.000,10800,on,1.000000e-4,-1.316774e-2,9.296719e-4,1.409741e-2,-5.352687e-3,2.624911e-3
54250.000,10850,on,1.000000e-4,-1.377820e-2,1.018086e-3,1.479628e-2,-5.252550e-3,4.176677e-3
54500.000,10900,on,1.000000e-4,-1.084159e-2,1.087007e-3,1.192860e-2,-5.219388e-3,4.551574e-3
54750.000,10950,on,1.000000e-4,-1.259029e-2,1.067854e-3,1.365814e-2,-5.310931e-3,4.019951e-3
55000.000,11000,on,1.000000e-4,-1.376650e-2,1.577741e-3,1.534425e-2,-6.811729e-3,6.569231e-3
55250.000,11050,on,1.000000e-4,-1.789532e-2,-1.399945e-3,1.649537e-2,-7.349413e-3,7.035813e-3
55500.000,11100,on,1.000000e-4,-1.765226e-2,-1.325272e-3,1.632699e-2,-8.011608e-3,4.678910e-3
55750.000,11150,on,1.000000e-4,-1.696694e-2,-1.208561e-3,1.575838e-2,-7.886533e-3,6.632818e-3
56000.000,11200,on,1.000000e-4,-1.804131e-2,-1.289966e-3,1.675135e-2,-7.878291e-3,3.285516e-3
56250.000,11250,on,1.000000e-4,-1.287330e-2,-1.200856e-3,1.167244e-2,-7.634987e-3,3.218008e-3
