step,time_fs,phase,ac_value,applied_i,v_cell_calc,v_cell_eis,foil_a_de,foil_b_de
80049,450245.00,0.007540,5.999829e-2,-5.999829e-2,-4.639978e-1,-1.119670e0,0,0
80050,450250.00,0.007696,5.999822e-2,-5.999822e-2,-4.107226e-1,-1.119492e0,0,0
80051,450255.00,0.007854,5.999815e-2,-5.999815e-2,-4.705951e-1,-1.118689e0,0,0
80052,450260.00,0.008011,5.999808e-2,-5.999808e-2,-4.144791e-1,-1.113122e0,0,0
80053,450265.00,0.008167,5.999799e-2,-5.999799e-2,-4.031426e-1,-1.115348e0,0,0
80054,450270.00,0.008325,5.999792e-2,-5.999792e-2,-4.098589e-1,-1.116310e0,0,0
80055,450275.00,0.008482,5.999784e-2,-5.999784e-2,-4.105450e-1,-1.116623e0,0,0
80056,450280.00,0.008638,5.999776e-2,-5.999776e-2,-4.152873e-1,-1.116221e0,0,0
80057,450285.00,0.008796,5.999768e-2,-5.999768e-2,-4.616663e-1,-1.116891e0,0,0
80058,450290.00,0.008953,5.999760e-2,-5.999760e-2,-4.605497e-1,-1.113148e0,0,0
80059,450295.00,0.009110,5.999751e-2,-5.999751e-2,-4.515753e-1,-1.113939e0,0,0
80060,450300.00,0.009267,5.999742e-2,-5.999742e-2,-4.491692e-1,-1.120746e0,0,0
80061,450305.00,0.009424,5.999734e-2,-5.999734e-2,-3.942897e-1,-1.119119e0,0,0
80062,450310.00,0.009582,5.999725e-2,-5.999725e-2,-3.846554e-1,-1.119697e0,0,0
80063,450315.00,0.009738,5.999715e-2,-5.999715e-2,-3.745081e-1,-1.121054e0,0,0
80064,450320.00,0.009895,5.999706e-2,-5.999706e-2,-3.752081e-1,-1.119250e0,0,0
80065,450325.00,0.010053,5.999697e-2,-5.999697e-2,-3.789878e-1,-1.119354e0,0,0
80066,450330.00,0.010210,5.999687e-2,-5.999687e-2,-3.717442e-1,-1.119201e0,0,0
80067,450335.00,0.010366,5.999677e-2,-5.999677e-2,-3.744537e-1,-1.117636e0,0,0
80068,450340.00,0.010524,5.999668e-2,-5.999668e-2,-3.921818e-1,-1.117543e0,0,0
80069,450345.00,0.010681,5.999658e-2,-5.999658e-2,-4.425240e-1,-1.118365e0,0,0
80070,450350.00,0.010838,5.999647e-2,-5.999647e-2,-3.822001e-1,-1.117437e0,0,0
80071,450355.00,0.010995,5.999637e-2,-5.999637e-2,-3.945117e-1,-1.117712e0,0,0
80072,450360.00,0.011152,5.999627e-2,-5.999627e-2,-4.101021e-1,-1.118679e0,0,0
80073,450365.00,0.011310,5.999616e-2,-5.999616e-2,-3.979627e-1,-1.118052e0,0,0
80074,450370.00,0.011466,5.999605e-2,-5.999605e-2,-3.998492e-1,-1.116812e0,0,0
80075,450375.00,0.011623,5.999595e-2,-5.999595e-2,-3.955905e-1,-1.114673e0,0,0
80076,450380.00,0.011781,5.999584e-2,-5.999584e-2,-3.940527e-1,-1.118134e0,0,0
80077,450385.00,0.011937,5.999573e-2,-5.999573e-2,-4.012622e-1,-1.117220e0,0,0
80078,450390.00,0.012094,5.999561e-2,-5.999561e-2,-3.925815e-1,-1.116612e0,0,0
80079,450395.00,0.012252,5.999549e-2,-5.999549e-2,-3.968282e-1,-1.118373e0,0,0
80080,450400.00,0.012409,5.999538e-2,-5.999538e-2,-3.918270e-1,-1.117747e0,0,0
80081,450405.00,0.012566,5.999526e-2,-5.999526e-2,-3.839238e-1,-1.116541e0,0,0
80082,450410.00,0.012723,5.999514e-2,-5.999514e-2,-3.687038e-1,-1.114090e0,0,0
80083,450415.00,0.012880,5.999502e-2,-5.999502e-2,-3.812898e-1,-1.117519e0,0,0
80084,450420.00,0.013037,5.999490e-2,-5.999490e-2,-3.962626e-1,-1.115279e0,0,0
80085,450425.00,0.013194,5.999478e-2,-5.999478e-2,-4.154700e-1,-1.114309e0,0,0
80086,450430.00,0.013351,5.999465e-2,-5.999465e-2,-4.040134e-1,-1.112632e0,0,0
80087,450435.00,0.013508,5.999452e-2,-5.999452e-2,-3.904363e-1,-1.112148e0,0,0
80088,450440.00,0.013665,5.999440e-2,-5.999440e-2,-3.917708e-1,-1.112150e0,0,0
80089,450445.00,0.013823,5.999427e-2,-5.999427e-2,-3.990546e-1,-1.109544e0,0,0
80090,450450.00,0.013980,5.999414e-2,-5.999414e-2,-3.845410e-1,-1.113818e0,0,0
80091,450455.00,0.014136,5.999400e-2,-5.999400e-2,-3.766081e-1,-1.112032e0,0,0
80092,450460.00,0.014294,5.999387e-2,-5.999387e-2,-3.720640e-1,-1.110147e0,0,0
80093,450465.00,0.014451,5.999373e-2,-5.999373e-2,-3.879247e-1,-1.110437e0,0,0
80094,450470.00,0.014607,5.999360e-2,-5.999360e-2,-3.894376e-1,-1.111164e0,0,0
80095,450475.00,0.014765,5.999346e-2,-5.999346e-2,-4.127321e-1,-1.115092e0,0,0
80096,450480.00,0.014922,5.999332e-2,-5.999332e-2,-4.085214e-1,-1.109938e0,0,0
80097,450485.00,0.015079,5.999317e-2,-5.999317e-2,-4.226204e-1,-1.114407e0,0,0
80098,450490.00,0.015236,5.999304e-2,-5.999304e-2,-3.846098e-1,-1.118087e0,0,0
80099,450495.00,0.015393,5.999289e-2,-5.999289e-2,-3.974453e-1,-1.118857e0,0,0
80100,450500.00,0.015551,5.999274e-2,-5.999274e-2,-3.750638e-1,-1.120145e0,0,0
80101,450505.00,0.015707,5.999260e-2,-5.999260e-2,-3.815172e-1,-1.120161e0,0,0
80102,450510.00,0.015864,5.999245e-2,-5.999245e-2,-4.018825e-1,-1.120031e0,0,0
80103,450515.00,0.016022,5.999230e-2,-5.999230e-2,-3.860388e-1,-1.120425e0,0,0
80104,450520.00,0.016179,5.999215e-2,-5.999215e-2,-3.693644e-1,-1.124684e0,0,0
80105,450525.00,0.016335,5.999199e-2,-5.999199e-2,-3.803554e-1,-1.124220e0,0,0
80106,450530.00,0.016493,5.999184e-2,-5.999184e-2,-3.663042e-1,-1.116015e0,0,0
80107,450535.00,0.016650,5.999168e-2,-5.999168e-2,-3.921742e-1,-1.120883e0,0,0
80108,450540.00,0.016807,5.999152e-2,-5.999152e-2,-4.423975e-1,-1.120732e0,0,0
80109,450545.00,0.016964,5.999137e-2,-5.999137e-2,-4.455631e-1,-1.120568e0,0,0
80110,450550.00,0.017121,5.999120e-2,-5.999120e-2,-4.488930e-1,-1.119448e0,0,0
80111,450555.00,0.017279,5.999104e-2,-5.999104e-2,-4.463290e-1,-1.117305e0,0,0
80112,450560.00,0.017435,5.999088e-2,-5.999088e-2,-4.452873e-1,-1.119404e0,0,0
80113,450565.00,0.017592,5.999072e-2,-5.999072e-2,-4.680921e-1,-1.117590e0,0,0
80114,450570.00,0.017750,5.999055e-2,-5.999055e-2,-4.363889e-1,-1.112322e0,0,0
80115,450575.00,0.017906,5.999038e-2,-5.999038e-2,-4.252348e-1,-1.116826e0,0,0
80116,450580.00,0.018064,5.999021e-2,-5.999021e-2,-4.300634e-1,-1.119705e0,0,0
80117,450585.00,0.018221,5.999004e-2,-5.999004e-2,-4.408947e-1,-1.114365e0,0,0
80118,450590.00,0.018377,5.998987e-2,-5.998987e-2,-4.459946e-1,-1.119248e0,0,0
80119,450595.00,0.018535,5.998969e-2,-5.998969e-2,-4.428850e-1,-1.122312e0,0,0
80120,450600.00,0.018692,5.998952e-2,-5.998952e-2,-4.634953e-1,-1.119144e0,0,0
80121,450605.00,0.018849,5.998934e-2,-5.998934e-2,-4.522691e-1,-1.118906e0,0,0
80122,450610.00,0.019006,5.998916e-2,-5.998916e-2,-4.576263e-1,-1.122395e0,0,0
80123,450615.00,0.019163,5.998898e-2,-5.998898e-2,-4.444774e-1,-1.121603e0,0,0
80124,450620.00,0.019320,5.998880e-2,-5.998880e-2,-4.479359e-1,-1.121686e0,0,0
80125,450625.00,0.019477,5.998862e-2,-5.998862e-2,-4.593034e-1,-1.121132e0,0,0
80126,450630.00,0.019634,5.998843e-2,-5.998843e-2,-4.616756e-1,-1.121120e0,0,0
80127,450635.00,0.019792,5.998825e-2,-5.998825e-2,-4.745313e-1,-1.115326e0,0,0
80128,450640.00,0.019949,5.998806e-2,-5.998806e-2,-4.732684e-1,-1.120659e0,0,0
80129,450645.00,0.020105,5.998787e-2,-5.998787e-2,-4.139930e-1,-1.121076e0,0,0
80130,450650.00,0.020263,5.998768e-2,-5.998768e-2,-4.379239e-1,-1.121177e0,0,0
80131,450655.00,0.020420,5.998749e-2,-5.998749e-2,-4.258373e-1,-1.123135e0,0,0
80132,450660.00,0.020576,5.998730e-2,-5.998730e-2,-5.002116e-1,-1.123327e0,0,0
80133,450665.00,0.020734,5.998710e-2,-5.998710e-2,-4.871405e-1,-1.124887e0,0,0
80134,450670.00,0.020891,5.998690e-2,-5.998690e-2,-4.708207e-1,-1.117328e0,0,0
80135,450675.00,0.021049,5.998671e-2,-5.998671e-2,-4.699967e-1,-1.118272e0,0,0
80136,450680.00,0.021205,5.998651e-2,-5.998651e-2,-4.711467e-1,-1.115035e0,0,0
80137,450685.00,0.021362,5.998631e-2,-5.998631e-2,-4.143226e-1,-1.119689e0,0,0
80138,450690.00,0.021520,5.998610e-2,-5.998610e-2,-4.668038e-1,-1.113885e0,0,0
80139,450695.00,0.021676,5.998591e-2,-5.998591e-2,-4.149489e-1,-1.115197e0,0,0
80140,450700.00,0.021833,5.998570e-2,-5.998570e-2,-3.959064e-1,-1.112901e0,0,0
80141,450705.00,0.021991,5.998549e-2,-5.998549e-2,-4.053191e-1,-1.112866e0,0,0
80142,450710.00,0.022148,5.998528e-2,-5.998528e-2,-4.151000e-1,-1.114187e0,0,0
80143,450715.00,0.022305,5.998508e-2,-5.998508e-2,-4.050688e-1,-1.113050e0,0,0
80144,450720.00,0.022462,5.998486e-2,-5.998486e-2,-4.180619e-1,-1.115870e0,0,0
80145,450725.00,0.022619,5.998465e-2,-5.998465e-2,-4.109931e-1,-1.111887e0,0,0
80146,450730.00,0.022776,5.998444e-2,-5.998444e-2,-4.005005e-1,-1.111423e0,0,0
80147,450735.00,0.022933,5.998422e-2,-5.998422e-2,-3.668905e-1,-1.111564e0,0,0
80148,450740.00,0.023090,5.998401e-2,-5.998401e-2,-3.758606e-1,-1.111304e0,0,0
80149,450745.00,0.023248,5.998378e-2,-5.998378e-2,-3.933070e-1,-1.110478e0,0,0
80150,450750.00,0.023404,5.998357e-2,-5.998357e-2,-3.824205e-1,-1.110743e0,0,0
80151,450755.00,0.023561,5.998334e-2,-5.998334e-2,-4.048995e-1,-1.105852e0,0,0
80152,450760.00,0.023719,5.998312e-2,-5.998312e-2,-3.876991e-1,-1.107405e0,0,0
80153,450765.00,0.023875,5.998290e-2,-5.998290e-2,-3.992165e-1,-1.111303e0,0,0
80154,450770.00,0.024033,5.998267e-2,-5.998267e-2,-3.830953e-1,-1.113021e0,0,0
80155,450775.00,0.024190,5.998244e-2,-5.998244e-2,-3.807958e-1,-1.110271e0,0,0
80156,450780.00,0.024346,5.998222e-2,-5.998222e-2,-3.782768e-1,-1.112052e0,0,0
80157,450785.00,0.024504,5.998198e-2,-5.998198e-2,-3.947026e-1,-1.106019e0,0,0
80158,450790.00,0.024661,5.998175e-2,-5.998175e-2,-3.783773e-1,-1.107769e0,0,0
80159,450795.00,0.024818,5.998152e-2,-5.998152e-2,-3.944592e-1,-1.105523e0,0,0
80160,450800.00,0.024975,5.998129e-2,-5.998129e-2,-3.780854e-1,-1.106162e0,0,0
80161,450805.00,0.025132,5.998105e-2,-5.998105e-2,-3.977634e-1,-1.100173e0,0,0
80162,450810.00,0.025290,5.998081e-2,-5.998081e-2,-4.624290e-1,-1.099994e0,0,0
80163,450815.00,0.025446,5.998057e-2,-5.998057e-2,-4.618738e-1,-1.102295e0,0,0
80164,450820.00,0.025603,5.998033e-2,-5.998033e-2,-4.371787e-1,-1.102817e0,0,0
80165,450825.00,0.025761,5.998009e-2,-5.998009e-2,-4.374242e-1,-1.104440e0,0,0
80166,450830.00,0.025918,5.997984e-2,-5.997984e-2,-4.329759e-1,-1.105910e0,0,0
80167,450835.00,0.026074,5.997960e-2,-5.997960e-2,-4.480122e-1,-1.106631e0,0,0
80168,450840.00,0.026232,5.997936e-2,-5.997936e-2,-4.422590e-1,-1.107084e0,0,0
80169,450845.00,0.026389,5.997911e-2,-5.997911e-2,-4.605582e-1,-1.111236e0,0,0
80170,450850.00,0.026546,5.997886e-2,-5.997886e-2,-4.052027e-1,-1.111198e0,0,0
80171,450855.00,0.026703,5.997861e-2,-5.997861e-2,-4.132078e-1,-1.106385e0,0,0
80172,450860.00,0.026860,5.997835e-2,-5.997835e-2,-4.249462e-1,-1.107339e0,0,0
80173,450865.00,0.027018,5.997810e-2,-5.997810e-2,-4.145762e-1,-1.107377e0,0,0
80174,450870.00,0.027174,5.997785e-2,-5.997785e-2,-4.006134e-1,-1.108228e0,0,0
80175,450875.00,0.027331,5.997759e-2,-5.997759e-2,-3.925902e-1,-1.102547e0,0,0
80176,450880.00,0.027489,5.997733e-2,-5.997733e-2,-4.045012e-1,-1.100507e0,0,0
80177,450885.00,0.027645,5.997707e-2,-5.997707e-2,-4.559771e-1,-1.099600e0,0,0
80178,450890.00,0.027802,5.997681e-2,-5.997681e-2,-4.586655e-1,-1.101859e0,0,0
80179,450895.00,0.027960,5.997654e-2,-5.997654e-2,-4.659759e-1,-1.099073e0,0,0
80180,450900.00,0.028117,5.997628e-2,-5.997628e-2,-4.149814e-1,-1.101621e0,0,0
80181,450905.00,0.028274,5.997602e-2,-5.997602e-2,-4.186876e-1,-1.107183e0,0,0
80182,450910.00,0.028431,5.997575e-2,-5.997575e-2,-4.321276e-1,-1.102401e0,0,0
80183,450915.00,0.028588,5.997548e-2,-5.997548e-2,-4.043403e-1,-1.098289e0,0,0
80184,450920.00,0.028745,5.997521e-2,-5.997521e-2,-3.829640e-1,-1.102103e0,0,0
80185,450925.00,0.028902,5.997494e-2,-5.997494e-2,-3.882459e-1,-1.099271e0,0,0
80186,450930.00,0.029059,5.997467e-2,-5.997467e-2,-4.229358e-1,-1.099003e0,0,0
80187,450935.00,0.029216,5.997439e-2,-5.997439e-2,-4.522685e-1,-1.097775e0,0,0
80188,450940.00,0.029373,5.997412e-2,-5.997412e-2,-4.458681e-1,-1.095014e0,0,0
80189,450945.00,0.029531,5.997384e-2,-5.997384e-2,-3.980639e-1,-1.094160e0,0,0
80190,450950.00,0.029688,5.997356e-2,-5.997356e-2,-3.954718e-1,-1.096143e0,0,0
80191,450955.00,0.029844,5.997328e-2,-5.997328e-2,-3.982401e-1,-1.094622e0,0,0
80192,450960.00,0.030002,5.997300e-2,-5.997300e-2,-4.231625e-1,-1.095670e0,0,0
80193,450965.00,0.030159,5.997271e-2,-5.997271e-2,-4.019256e-1,-1.098901e0,0,0
80194,450970.00,0.030315,5.997243e-2,-5.997243e-2,-4.224709e-1,-1.100632e0,0,0
80195,450975.00,0.030473,5.997214e-2,-5.997214e-2,-4.692409e-1,-1.099905e0,0,0
80196,450980.00,0.030630,5.997185e-2,-5.997185e-2,-4.182208e-1,-1.102347e0,0,0
80197,450985.00,0.030787,5.997156e-2,-5.997156e-2,-4.663697e-1,-1.099367e0,0,0
80198,450990.00,0.030944,5.997127e-2,-5.997127e-2,-4.173471e-1,-1.098837e0,0,0
80199,450995.00,0.031101,5.997098e-2,-5.997098e-2,-3.931501e-1,-1.099628e0,0,0
80200,451000.00,0.031259,5.997069e-2,-5.997069e-2,-4.162829e-1,-1.096600e0,0,0
80201,451005.00,0.031415,5.997039e-2,-5.997039e-2,-4.078785e-1,-1.095179e0,0,0
80202,451010.00,0.031572,5.997010e-2,-5.997010e-2,-4.570822e-1,-1.092902e0,0,0
80203,451015.00,0.031730,5.996980e-2,-5.996980e-2,-4.847931e-1,-1.091189e0,0,0
80204,451020.00,0.031887,5.996950e-2,-5.996950e-2,-4.589648e-1,-1.094375e0,0,0
80205,451025.00,0.032043,5.996920e-2,-5.996920e-2,-4.528100e-1,-1.094146e0,0,0
80206,451030.00,0.032201,5.996889e-2,-5.996889e-2,-4.537914e-1,-1.092185e0,0,0
80207,451035.00,0.032358,5.996859e-2,-5.996859e-2,-4.673755e-1,-1.099641e0,0,0
80208,451040.00,0.032515,5.996829e-2,-5.996829e-2,-4.664851e-1,-1.098206e0,0,0
80209,451045.00,0.032672,5.996798e-2,-5.996798e-2,-4.462290e-1,-1.096912e0,0,0
80210,451050.00,0.032829,5.996767e-2,-5.996767e-2,-4.357628e-1,-1.096719e0,0,0
80211,451055.00,0.032987,5.996736e-2,-5.996736e-2,-4.320426e-1,-1.098503e0,0,0
80212,451060.00,0.033143,5.996705e-2,-5.996705e-2,-4.365396e-1,-1.102702e0,0,0
80213,451065.00,0.033300,5.996673e-2,-5.996673e-2,-4.328640e-1,-1.101007e0,0,0
80214,451070.00,0.033458,5.996642e-2,-5.996642e-2,-4.329880e-1,-1.100187e0,0,0
80215,451075.00,0.033614,5.996610e-2,-5.996610e-2,-4.355808e-1,-1.102062e0,0,0
80216,451080.00,0.033772,5.996579e-2,-5.996579e-2,-4.431323e-1,-1.104250e0,0,0
80217,451085.00,0.033929,5.996547e-2,-5.996547e-2,-3.985339e-1,-1.103745e0,0,0
80218,451090.00,0.034085,5.996515e-2,-5.996515e-2,-3.799782e-1,-1.103009e0,0,0
80219,451095.00,0.034243,5.996482e-2,-5.996482e-2,-4.054415e-1,-1.103338e0,0,0
80220,451100.00,0.034400,5.996450e-2,-5.996450e-2,-4.553016e-1,-1.100942e0,0,0
80221,451105.00,0.034557,5.996418e-2,-5.996418e-2,-4.560777e-1,-1.099542e0,0,0
80222,451110.00,0.034714,5.996385e-2,-5.996385e-2,-3.992121e-1,-1.097837e0,0,0
80223,451115.00,0.034871,5.996352e-2,-5.996352e-2,-3.875693e-1,-1.106351e0,0,0
80224,451120.00,0.035028,5.996319e-2,-5.996319e-2,-4.153726e-1,-1.102964e0,0,0
80225,451125.00,0.035185,5.996286e-2,-5.996286e-2,-4.504451e-1,-1.103258e0,0,0
80226,451130.00,0.035342,5.996253e-2,-5.996253e-2,-4.194722e-1,-1.102176e0,0,0
80227,451135.00,0.035500,5.996219e-2,-5.996219e-2,-4.012957e-1,-1.102269e0,0,0
80228,451140.00,0.035657,5.996186e-2,-5.996186e-2,-4.681625e-1,-1.100029e0,0,0
80229,451145.00,0.035813,5.996152e-2,-5.996152e-2,-4.095536e-1,-1.100376e0,0,0
80230,451150.00,0.035971,5.996118e-2,-5.996118e-2,-3.813194e-1,-1.100965e0,0,0
80231,451155.00,0.036128,5.996085e-2,-5.996085e-2,-3.874302e-1,-1.102416e0,0,0
80232,451160.00,0.036284,5.996051e-2,-5.996051e-2,-3.953387e-1,-1.102988e0,0,0
80233,451165.00,0.036442,5.996016e-2,-5.996016e-2,-3.843235e-1,-1.102819e0,0,0
80234,451170.00,0.036599,5.995982e-2,-5.995982e-2,-3.789791e-1,-1.100142e0,0,0
80235,451175.00,0.036757,5.995947e-2,-5.995947e-2,-3.822401e-1,-1.103036e0,0,0
80236,451180.00,0.036913,5.995912e-2,-5.995912e-2,-4.006977e-1,-1.102183e0,0,0
80237,451185.00,0.037070,5.995877e-2,-5.995877e-2,-4.078871e-1,-1.102069e0,0,0
80238,451190.00,0.037228,5.995842e-2,-5.995842e-2,-4.172026e-1,-1.102129e0,0,0
80239,451195.00,0.037384,5.995808e-2,-5.995808e-2,-4.635649e-1,-1.103479e0,0,0
80240,451200.00,0.037541,5.995772e-2,-5.995772e-2,-4.581268e-1,-1.099866e0,0,0
80241,451205.00,0.037699,5.995737e-2,-5.995737e-2,-4.069551e-1,-1.099757e0,0,0
80242,451210.00,0.037856,5.995701e-2,-5.995701e-2,-4.647331e-1,-1.100597e0,0,0
80243,451215.00,0.038013,5.995665e-2,-5.995665e-2,-4.107835e-1,-1.106390e0,0,0
80244,451220.00,0.038170,5.995630e-2,-5.995630e-2,-4.594915e-1,-1.103651e0,0,0
80245,451225.00,0.038327,5.995594e-2,-5.995594e-2,-4.611546e-1,-1.102725e0,0,0
80246,451230.00,0.038484,5.995557e-2,-5.995557e-2,-4.161561e-1,-1.102366e0,0,0
80247,451235.00,0.038641,5.995521e-2,-5.995521e-2,-4.200122e-1,-1.105131e0,0,0
80248,451240.00,0.038798,5.995484e-2,-5.995484e-2,-4.102597e-1,-1.104416e0,0,0
80249,451245.00,0.038955,5.995448e-2,-5.995448e-2,-4.134977e-1,-1.104936e0,0,0
80250,451250.00,0.039112,5.995411e-2,-5.995411e-2,-4.154273e-1,-1.103875e0,0,0
80251,451255.00,0.039269,5.995374e-2,-5.995374e-2,-4.207798e-1,-1.109773e0,0,0
80252,451260.00,0.039427,5.995337e-2,-5.995337e-2,-4.423081e-1,-1.109198e0,0,0
80253,451265.00,0.039583,5.995300e-2,-5.995300e-2,-4.473389e-1,-1.112312e0,0,0
80254,451270.00,0.039741,5.995262e-2,-5.995262e-2,-4.984118e-1,-1.110245e0,0,0
80255,451275.00,0.039898,5.995225e-2,-5.995225e-2,-4.707386e-1,-1.108830e0,0,0
80256,451280.00,0.040054,5.995187e-2,-5.995187e-2,-4.432331e-1,-1.110114e0,0,0
80257,451285.00,0.040212,5.995150e-2,-5.995150e-2,-4.166143e-1,-1.110880e0,0,0
80258,451290.00,0.040369,5.995112e-2,-5.995112e-2,-4.676307e-1,-1.108757e0,0,0
80259,451295.00,0.040526,5.995073e-2,-5.995073e-2,-4.599589e-1,-1.109410e0,0,0
80260,451300.00,0.040683,5.995035e-2,-5.995035e-2,-4.194847e-1,-1.109744e0,0,0
80261,451305.00,0.040840,5.994997e-2,-5.994997e-2,-4.634258e-1,-1.107559e0,0,0
80262,451310.00,0.040998,5.994958e-2,-5.994958e-2,-4.191366e-1,-1.105335e0,0,0
80263,451315.00,0.041154,5.994919e-2,-5.994919e-2,-4.113740e-1,-1.106596e0,0,0
80264,451320.00,0.041311,5.994881e-2,-5.994881e-2,-4.053546e-1,-1.100042e0,0,0
80265,451325.00,0.041469,5.994841e-2,-5.994841e-2,-4.162270e-1,-1.102909e0,0,0
80266,451330.00,0.041626,5.994802e-2,-5.994802e-2,-3.933365e-1,-1.103673e0,0,0
80267,451335.00,0.041782,5.994763e-2,-5.994763e-2,-3.809365e-1,-1.107795e0,0,0
80268,451340.00,0.041940,5.994724e-2,-5.994724e-2,-3.807223e-1,-1.105013e0,0,0
80269,451345.00,0.042097,5.994684e-2,-5.994684e-2,-3.831192e-1,-1.103715e0,0,0
80270,451350.00,0.042253,5.994644e-2,-5.994644e-2,-3.812057e-1,-1.103142e0,0,0
80271,451355.00,0.042411,5.994605e-2,-5.994605e-2,-3.770773e-1,-1.103117e0,0,0
80272,451360.00,0.042568,5.994564e-2,-5.994564e-2,-3.803599e-1,-1.103940e0,0,0
