frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
194,970,22.122267,22.135134,22.175238,22.180767,22.13308,22.133907,22.22609
394,1970,22.562645,23.476702,23.922283,25.104654,23.023016,24.946968,22.88383
594,2970,22.4748,23.670292,23.91118,25.153751,23.11123,24.905087,22.95692
794,3970,23.183018,23.714888,23.836565,24.962687,23.094093,24.838224,22.854263
994,4970,23.49725,23.738605,23.828419,24.928757,22.919962,24.86318,22.858768
1194,5970,23.238762,23.847773,23.833927,24.920334,22.90437,24.724691,22.865726
1394,6970,23.103205,23.900175,23.848814,24.791655,22.96532,24.580185,22.884413
1594,7970,22.673603,24.103077,23.942907,24.321182,22.714447,24.411795,22.79082
1794,8970,22.420568,23.590143,23.643642,24.20366,22.929642,24.278086,22.865347
1994,9970,22.435467,23.62958,23.57804,24.208843,22.637575,24.200611,22.86605
2194,10970,22.573788,23.64837,23.757397,24.340782,22.652643,24.295649,22.911062
2394,11970,22.678877,23.69582,23.830164,24.376413,22.62055,24.423243,22.92616
2594,12970,22.988121,23.705944,23.92983,24.325525,22.600237,24.461065,22.92967
2794,13970,23.366343,23.721457,23.923313,24.12614,22.612865,24.604305,22.950254
2994,14970,23.505539,23.753397,23.964876,24.05558,22.637497,24.462227,22.94005
3194,15970,23.564003,23.79955,23.92185,24.077276,22.651731,24.413754,22.948984
3394,16970,23.673826,23.790176,23.808426,24.187286,22.672579,24.179977,22.972137
3594,17970,23.744558,23.648048,23.8276,24.437271,22.768097,23.959202,22.969475
3794,18970,23.988966,23.82143,23.422865,24.104063,22.717482,23.708094,22.805801
3994,19970,24.28875,23.834381,23.247728,23.757273,22.58769,23.508654,22.814842
4194,20970,24.3673,23.899408,23.321,23.841413,22.700481,23.586554,22.801521
4394,21970,24.424377,23.951456,23.316174,23.863356,22.826223,23.604641,22.847515
4594,22970,24.501787,24.002008,23.684273,23.869516,22.907902,23.639978,22.855875
4794,23970,24.66169,24.185118,23.917107,24.200478,23.066063,23.615385,22.821398
4994,24970,24.95093,24.23698,24.04274,24.226217,23.267889,23.64912,22.855762
5194,25970,24.992586,24.245714,24.070747,24.36949,23.32839,23.647707,22.825047
5394,26970,25.18827,24.25571,23.77634,24.359829,23.447523,23.65536,22.777494
5594,27970,25.357065,24.167175,23.182808,24.310999,23.267336,23.44468,22.721376
5794,28970,25.541977,24.3221,22.963627,24.52272,23.184942,23.41815,22.651777
5994,29970,25.692593,24.602243,23.247143,24.45174,22.999405,23.285679,22.729647
6194,30970,25.75557,24.737522,23.124765,24.470673,23.117325,23.278452,22.741974
6394,31970,26.25776,24.79157,23.044409,24.47131,23.158955,23.270748,22.326393
6594,32970,26.926912,24.834297,22.91055,24.527866,23.289469,23.282505,22.725348
6794,33970,27.302782,24.943398,22.83111,24.691013,23.398972,23.28801,22.698143
6994,34970,28.046436,25.087631,22.812977,24.816252,23.423971,23.250984,22.700409
7194,35970,28.718916,25.207304,22.82736,24.877316,23.424845,23.26267,22.690317
7394,36970,29.010815,25.260195,22.831005,24.913433,23.45225,23.127584,22.6477
7594,37970,29.76192,25.50256,22.774975,25.031507,23.491806,23.005175,22.71764
7794,38970,29.555904,25.864597,22.905897,25.273851,23.375774,22.77947,22.911163
7994,39970,29.722958,26.439873,23.48289,25.575148,23.4822,22.754326,23.016108
8194,40970,30.400856,26.589827,23.69673,25.7277,23.527388,22.858862,23.058113
8394,41970,30.612576,26.650124,24.032486,25.787994,23.534035,22.862804,23.081953
8594,42970,30.607832,26.621576,23.490805,25.689425,23.487873,22.690252,23.068083
8794,43970,30.171967,26.746918,23.478533,25.03341,23.430712,22.706799,23.108742
8994,44970,30.18404,26.72889,23.833858,24.83764,23.405678,22.700922,23.129353
9194,45970,30.618912,26.72889,23.688456,24.852188,23.379261,22.662409,23.131266
9394,46970,30.293652,26.72889,23.270147,25.187721,23.247618,22.632801,23.054062
9594,47970,30.074568,26.628479,22.807825,25.374088,23.244444,22.740515,22.96325
9794,48970,29.116753,26.314623,22.678572,25.022455,22.79151,22.623419,22.645735
9994,49970,29.631182,26.112036,23.62735,25.723,22.762741,22.638464,22.662035
10194,50970,29.952927,26.343056,23.856949,25.968843,22.755835,22.624954,22.777878
10394,51970,30.244448,26.272585,23.896973,26.129295,22.636076,22.62304,22.779686
10594,52970,30.478012,26.228962,23.654099,26.135489,22.489151,22.612597,22.775911
10794,53970,30.76459,26.016087,23.716654,26.135027,22.303282,22.657259,22.799017
10994,54970,30.919886,25.681894,23.635775,26.151653,22.118242,22.696089,22.929298
11194,55970,30.920961,25.68326,23.644403,26.201136,22.532198,22.673557,22.934605
11394,56970,31.094133,25.684132,23.647982,26.341145,22.606743,22.602886,22.949709
11594,57970,31.575268,25.686262,25.400574,26.76808,22.575571,22.59016,22.80084
11794,58970,32.13469,25.708195,25.635252,27.091791,22.650993,22.787588,22.774672
11994,59970,32.01323,25.485512,25.696932,27.822515,22.70521,22.845316,22.85875
12194,60970,32.085686,25.53457,25.815437,28.02874,22.800634,22.89586,22.867989
12394,61970,32.106667,25.54097,25.825186,28.036793,22.998705,22.910395,22.872536
12594,62970,32.136585,25.540783,25.846956,28.094559,23.035048,22.913958,22.869595
12794,63970,32.77599,25.427425,25.800335,28.131304,22.965708,22.917273,22.93582
12994,64970,33.05399,25.33522,25.74337,28.149601,22.939632,22.915655,22.994246
13194,65970,33.05399,25.335775,25.759878,28.173971,22.93925,22.916712,23.011095
13394,66970,33.05399,25.3359,25.5288,28.180264,22.940924,22.924116,23.014017
13594,67970,33.040066,25.265564,25.239439,28.048187,22.922724,22.847246,23.06897
13794,68970,33.421818,25.098515,25.05628,27.296303,22.87008,22.844128,23.704527
13994,69970,35.14649,25.537292,25.213953,28.134478,23.036947,22.866064,23.64151
14194,70970,35.187756,26.077814,25.238625,29.29402,23.101173,22.839935,23.879173
14394,71970,35.187756,26.20616,25.214222,31.154142,23.108358,22.87866,23.945374
14594,72970,35.187756,26.442656,25.17438,31.316473,23.158567,22.887018,23.963835
14794,73970,35.187756,26.782068,25.278778,30.78477,23.228342,22.842741,23.992472
14994,74970,35.33461,27.297066,25.40476,27.054243,23.26101,22.874722,24.035748
15194,75970,35.36571,27.449572,25.42124,27.06146,23.309208,22.868391,24.04616
15394,76970,33.29439,27.458574,25.418299,27.125767,23.548376,22.676725,23.97756
15594,77970,33.34785,27.603472,25.898773,26.422935,23.69075,22.49262,23.883894
15794,78970,33.632874,27.991951,26.11259,25.567076,23.758648,22.304527,23.671267
