time_fs,mode,setpoint_or_current,CIP,SIP,S2IP,FD
1960.000000,CC,-0.040000,0.182266,0.049261,0.192118,0.576355
2960.000000,CC,-0.040000,0.210526,0.043062,0.267943,0.478469
3960.000000,CC,-0.040000,0.218605,0.027907,0.297674,0.455814
4960.000000,CC,-0.040000,0.195455,0.018182,0.359091,0.427273
5960.000000,CC,-0.040000,0.191304,0.004348,0.365217,0.439130
6960.000000,CC,-0.040000,0.193966,0.025862,0.344828,0.435345
7960.000000,CC,-0.040000,0.183673,0.032653,0.346939,0.436735
8960.000000,CC,-0.040000,0.197581,0.028226,0.342742,0.431452
9960.000000,CC,-0.040000,0.200000,0.016000,0.380000,0.404000
10960.000000,CC,-0.040000,0.188976,0.011811,0.397638,0.401575
11960.000000,CC,-0.040000,0.196154,0.003846,0.400000,0.400000
12960.000000,CC,-0.040000,0.190299,0.022388,0.388060,0.399254
13960.000000,CC,-0.040000,0.196429,0.010714,0.378571,0.414286
14960.000000,CC,-0.040000,0.195035,0.024823,0.379433,0.400709
15960.000000,CC,-0.040000,0.185567,0.027491,0.391753,0.395189
16960.000000,CC,-0.040000,0.189831,0.010169,0.393220,0.406780
17960.000000,CC,-0.040000,0.200000,0.009836,0.370492,0.419672
18960.000000,CC,-0.040000,0.192429,0.009464,0.365931,0.432177
19960.000000,CC,-0.040000,0.194268,0.006369,0.391720,0.407643
20960.000000,CC,-0.040000,0.178344,0.012739,0.388535,0.420382
21960.000000,CC,-0.040000,0.175549,0.012539,0.410658,0.401254
22960.000000,CC,-0.040000,0.174699,0.015060,0.400602,0.409639
23960.000000,CC,-0.040000,0.172515,0.029240,0.383041,0.415205
24960.000000,CC,-0.040000,0.178674,0.017291,0.403458,0.400576
25960.000000,CC,-0.040000,0.185185,0.025641,0.398860,0.390313
26960.000000,CC,-0.040000,0.184874,0.016807,0.400560,0.397759
27960.000000,CC,-0.040000,0.183060,0.019126,0.387978,0.409836
28960.000000,CC,-0.040000,0.184987,0.016086,0.364611,0.434316
29960.000000,CC,-0.040000,0.187166,0.008021,0.395722,0.409091
30960.000000,CC,-0.040000,0.197889,0.002639,0.395778,0.403694
31960.000000,CC,-0.040000,0.188482,0.010471,0.390052,0.410995
32960.000000,CC,-0.040000,0.192405,0.012658,0.369620,0.425316
33960.000000,CC,-0.040000,0.199005,0.004975,0.373134,0.422886
34960.000000,CC,-0.040000,0.201493,0.004975,0.380597,0.412935
35960.000000,CC,-0.040000,0.205379,0.009780,0.378973,0.405868
36960.000000,CC,-0.040000,0.202934,0.014670,0.383863,0.398533
37960.000000,CC,-0.040000,0.202410,0.012048,0.375904,0.409639
38960.000000,CC,-0.040000,0.202864,0.011933,0.357995,0.427208
39960.000000,CC,-0.040000,0.212766,0.007092,0.371158,0.408983
40960.000000,CC,-0.040000,0.205189,0.009434,0.370283,0.415094
41960.000000,CC,-0.040000,0.208333,0.009259,0.354167,0.428241
42960.000000,CC,-0.040000,0.209091,0.011364,0.356818,0.422727
43960.000000,CC,-0.040000,0.207506,0.015453,0.346578,0.430464
44960.000000,CC,-0.040000,0.211581,0.004454,0.360802,0.423163
45960.000000,CC,-0.040000,0.217105,0.010965,0.359649,0.412281
46960.000000,CC,-0.040000,0.214442,0.004376,0.369803,0.411379
47960.000000,CC,-0.040000,0.204348,0.008696,0.360870,0.426087
48960.000000,CC,-0.040000,0.202151,0.021505,0.348387,0.427957
49960.000000,CC,-0.040000,0.203863,0.010730,0.360515,0.424893
50960.000000,CC,-0.040000,0.205567,0.000000,0.370450,0.423983
51960.000000,CC,-0.040000,0.208421,0.010526,0.366316,0.414737
52960.000000,CC,-0.040000,0.202479,0.020661,0.336777,0.440083
53960.000000,CC,-0.040000,0.204453,0.020243,0.331984,0.443320
54960.000000,CC,-0.040000,0.206897,0.010142,0.340771,0.442191
55960.000000,CC,-0.040000,0.208925,0.002028,0.352941,0.436105
56960.000000,CC,-0.040000,0.209256,0.014085,0.344064,0.432596
57960.000000,CC,-0.040000,0.207585,0.005988,0.337325,0.449102
58960.000000,CC,-0.040000,0.200795,0.015905,0.330020,0.453280
59960.000000,CC,-0.040000,0.204771,0.007952,0.345924,0.441352
60960.000000,CC,-0.040000,0.211045,0.009862,0.335306,0.443787
61960.000000,CC,-0.040000,0.207843,0.019608,0.335294,0.437255
62960.000000,CC,-0.040000,0.198459,0.015414,0.321773,0.464355
63960.000000,CC,-0.040000,0.199248,0.011278,0.323308,0.466165
64960.000000,CC,-0.040000,0.200758,0.009470,0.340909,0.448864
65960.000000,CC,-0.040000,0.201128,0.013158,0.332707,0.453008
66960.000000,CC,-0.040000,0.202627,0.011257,0.335835,0.450281
67960.000000,CC,-0.040000,0.201479,0.012939,0.321627,0.463956
68960.000000,CC,-0.040000,0.207721,0.012868,0.312500,0.466912
69960.000000,CC,-0.040000,0.208103,0.012891,0.314917,0.464088
70960.000000,CC,-0.040000,0.208029,0.010949,0.315693,0.465328
71960.000000,CC,-0.040000,0.209386,0.010830,0.323105,0.456679
72960.000000,CC,-0.040000,0.207581,0.014440,0.319495,0.458484
73960.000000,CC,-0.040000,0.205725,0.014311,0.313059,0.466905
74960.000000,CC,-0.040000,0.210339,0.007130,0.320856,0.461676
75960.000000,CC,-0.040000,0.211744,0.008897,0.316726,0.462633
76960.000000,CC,-0.040000,0.207080,0.012389,0.313274,0.467257
77960.000000,CC,-0.040000,0.206294,0.006993,0.312937,0.473776
78960.000000,CC,-0.040000,0.204861,0.005208,0.315972,0.473958
