step,time_fs,phase,ac_value,applied_i,v_cell_calc,v_cell_eis,foil_a_de,foil_b_de
8048,90240.00,0.073827,9.972760e-2,-9.972760e-2,-2.631799e-1,-2.398015e-1,0,0
8049,90245.00,0.075397,9.971590e-2,-9.971590e-2,-2.691481e-1,-2.267760e-1,1,-1
8050,90250.00,0.076968,9.970394e-2,-9.970394e-2,-2.725338e-1,-2.140877e-1,0,0
8051,90255.00,0.078539,9.969174e-2,-9.969174e-2,-2.759921e-1,-2.248644e-1,1,-1
8052,90260.00,0.080110,9.967929e-2,-9.967929e-2,-3.141526e-1,-2.169972e-1,0,0
8053,90265.00,0.081681,9.966659e-2,-9.966659e-2,-3.203473e-1,-2.179253e-1,1,-1
8054,90270.00,0.083252,9.965365e-2,-9.965365e-2,-3.637812e-1,-2.465177e-1,0,0
8055,90275.00,0.084823,9.964047e-2,-9.964047e-2,-2.907967e-1,-2.434976e-1,0,0
8056,90280.00,0.086393,9.962704e-2,-9.962704e-2,-2.888142e-1,-2.442513e-1,1,-1
8057,90285.00,0.087964,9.961336e-2,-9.961336e-2,-3.000186e-1,-2.427888e-1,1,-1
8058,90290.00,0.089535,9.959944e-2,-9.959944e-2,-2.877589e-1,-2.296451e-1,0,0
8059,90295.00,0.091105,9.958527e-2,-9.958527e-2,-2.913298e-1,-2.395611e-1,1,-1
8060,90300.00,0.092676,9.957086e-2,-9.957086e-2,-2.924976e-1,-2.550958e-1,0,0
8061,90305.00,0.094247,9.955620e-2,-9.955620e-2,-3.041654e-1,-2.509526e-1,1,-1
8062,90310.00,0.095818,9.954130e-2,-9.954130e-2,-3.637939e-1,-2.480719e-1,0,0
8063,90315.00,0.097389,9.952614e-2,-9.952614e-2,-3.619067e-1,-2.398613e-1,0,0
8064,90320.00,0.098960,9.951074e-2,-9.951074e-2,-3.583870e-1,-2.418539e-1,1,-1
8065,90325.00,0.100531,9.949511e-2,-9.949511e-2,-3.213681e-1,-2.469763e-1,1,-1
8066,90330.00,0.102101,9.947922e-2,-9.947922e-2,-3.774669e-1,-2.536762e-1,0,0
8067,90335.00,0.103672,9.946308e-2,-9.946308e-2,-3.524467e-1,-2.527738e-1,1,-1
8068,90340.00,0.105243,9.944671e-2,-9.944671e-2,-3.195263e-1,-2.497769e-1,0,0
8069,90345.00,0.106813,9.943008e-2,-9.943008e-2,-3.340306e-1,-2.565911e-1,1,-1
8070,90350.00,0.108384,9.941322e-2,-9.941322e-2,-3.318016e-1,-2.570253e-1,0,0
8071,90355.00,0.109955,9.939610e-2,-9.939610e-2,-3.591586e-1,-2.522844e-1,1,-1
8072,90360.00,0.111526,9.937874e-2,-9.937874e-2,-3.244581e-1,-2.580626e-1,0,0
8073,90365.00,0.113097,9.936113e-2,-9.936113e-2,-3.246377e-1,-2.603317e-1,1,-1
8074,90370.00,0.114668,9.934328e-2,-9.934328e-2,-3.127030e-1,-2.702694e-1,0,0
8075,90375.00,0.116239,9.932519e-2,-9.932519e-2,-3.167332e-1,-2.819064e-1,1,-1
8076,90380.00,0.117809,9.930684e-2,-9.930684e-2,-3.168923e-1,-2.750249e-1,0,0
8077,90385.00,0.119380,9.928826e-2,-9.928826e-2,-3.324494e-1,-2.787631e-1,1,-1
8078,90390.00,0.120951,9.926943e-2,-9.926943e-2,-3.345097e-1,-2.877849e-1,0,0
8079,90395.00,0.122521,9.925036e-2,-9.925036e-2,-3.232401e-1,-2.856603e-1,1,-1
8080,90400.00,0.124092,9.923104e-2,-9.923104e-2,-3.268862e-1,-2.887450e-1,0,0
8081,90405.00,0.125663,9.921148e-2,-9.921148e-2,-3.280880e-1,-2.956102e-1,1,-1
8082,90410.00,0.127234,9.919167e-2,-9.919167e-2,-3.293377e-1,-2.855140e-1,0,0
8083,90415.00,0.128805,9.917160e-2,-9.917160e-2,-4.016099e-1,-2.760121e-1,1,-1
8084,90420.00,0.130376,9.915131e-2,-9.915131e-2,-3.494751e-1,-2.860690e-1,0,0
8085,90425.00,0.131947,9.913076e-2,-9.913076e-2,-3.365841e-1,-2.734478e-1,1,-1
8086,90430.00,0.133517,9.910998e-2,-9.910998e-2,-3.337092e-1,-3.195443e-1,0,0
8087,90435.00,0.135088,9.908894e-2,-9.908894e-2,-3.960901e-1,-2.943400e-1,1,-1
8088,90440.00,0.136659,9.906767e-2,-9.906767e-2,-3.633271e-1,-2.954960e-1,0,0
8089,90445.00,0.138229,9.904615e-2,-9.904615e-2,-4.197628e-1,-3.030004e-1,1,-1
8090,90450.00,0.139800,9.902439e-2,-9.902439e-2,-3.602803e-1,-2.868468e-1,0,0
8091,90455.00,0.141371,9.900238e-2,-9.900238e-2,-3.603513e-1,-2.986634e-1,1,-1
8092,90460.00,0.142941,9.898012e-2,-9.898012e-2,-4.195061e-1,-2.963821e-1,0,0
8093,90465.00,0.144513,9.895761e-2,-9.895761e-2,-3.766324e-1,-2.934462e-1,1,-1
8094,90470.00,0.146084,9.893487e-2,-9.893487e-2,-3.516102e-1,-3.061942e-1,0,0
8095,90475.00,0.147655,9.891188e-2,-9.891188e-2,-3.650223e-1,-3.123431e-1,1,-1
8096,90480.00,0.149225,9.888866e-2,-9.888866e-2,-3.578075e-1,-3.459250e-1,0,0
8097,90485.00,0.150796,9.886517e-2,-9.886517e-2,-3.688029e-1,-3.119752e-1,1,-1
8098,90490.00,0.152367,9.884146e-2,-9.884146e-2,-3.767142e-1,-3.333897e-1,0,0
8099,90495.00,0.153937,9.881750e-2,-9.881750e-2,-3.752109e-1,-3.309304e-1,1,-1
8100,90500.00,0.155508,9.879329e-2,-9.879329e-2,-3.778590e-1,-3.316495e-1,0,0
8101,90505.00,0.157079,9.876885e-2,-9.876885e-2,-3.757336e-1,-3.183243e-1,1,-1
8102,90510.00,0.158649,9.874415e-2,-9.874415e-2,-3.824160e-1,-3.308278e-1,0,0
8103,90515.00,0.160221,9.871920e-2,-9.871920e-2,-3.691252e-1,-3.301428e-1,1,-1
8104,90520.00,0.161792,9.869402e-2,-9.869402e-2,-3.921808e-1,-3.235452e-1,0,0
8105,90525.00,0.163363,9.866860e-2,-9.866860e-2,-3.904483e-1,-3.412622e-1,1,-1
8106,90530.00,0.164933,9.864293e-2,-9.864293e-2,-3.877112e-1,-3.291407e-1,0,0
8107,90535.00,0.166504,9.861702e-2,-9.861702e-2,-3.814105e-1,-3.341995e-1,1,-1
8108,90540.00,0.168075,9.859087e-2,-9.859087e-2,-3.789768e-1,-3.243225e-1,0,0
8109,90545.00,0.169645,9.856447e-2,-9.856447e-2,-4.011946e-1,-3.370399e-1,1,-1
8110,90550.00,0.171216,9.853783e-2,-9.853783e-2,-4.205790e-1,-3.164478e-1,0,0
8111,90555.00,0.172787,9.851094e-2,-9.851094e-2,-4.511439e-1,-3.382006e-1,1,-1
8112,90560.00,0.174357,9.848382e-2,-9.848382e-2,-4.429810e-1,-3.184303e-1,0,0
8113,90565.00,0.175929,9.845643e-2,-9.845643e-2,-4.325072e-1,-3.244142e-1,1,-1
8114,90570.00,0.177500,9.842882e-2,-9.842882e-2,-5.224605e-1,-3.301222e-1,0,0
8115,90575.00,0.179070,9.840097e-2,-9.840097e-2,-4.225508e-1,-3.368524e-1,1,-1
8116,90580.00,0.180641,9.837287e-2,-9.837287e-2,-4.171301e-1,-3.291396e-1,0,0
8117,90585.00,0.182212,9.834453e-2,-9.834453e-2,-4.291441e-1,-3.365395e-1,1,-1
8118,90590.00,0.183783,9.831595e-2,-9.831595e-2,-4.166801e-1,-3.456407e-1,0,0
8119,90595.00,0.185353,9.828711e-2,-9.828711e-2,-4.066928e-1,-3.657282e-1,1,-1
8120,90600.00,0.186924,9.825805e-2,-9.825805e-2,-4.134025e-1,-3.700393e-1,0,0
8121,90605.00,0.188495,9.822874e-2,-9.822874e-2,-4.189710e-1,-3.728236e-1,1,-1
8122,90610.00,0.190065,9.819918e-2,-9.819918e-2,-4.376568e-1,-3.638342e-1,0,0
8123,90615.00,0.191637,9.816937e-2,-9.816937e-2,-4.388591e-1,-3.608240e-1,1,0
8124,90620.00,0.193208,9.813933e-2,-9.813933e-2,-4.658860e-1,-3.729836e-1,1,-1
8125,90625.00,0.194778,9.810905e-2,-9.810905e-2,-4.582080e-1,-3.634216e-1,1,-1
8126,90630.00,0.196349,9.807853e-2,-9.807853e-2,-4.983495e-1,-3.657703e-1,0,0
8127,90635.00,0.197920,9.804776e-2,-9.804776e-2,-4.403713e-1,-3.724002e-1,0,0
8128,90640.00,0.199491,9.801676e-2,-9.801676e-2,-4.384392e-1,-3.716590e-1,1,-1
8129,90645.00,0.201061,9.798551e-2,-9.798551e-2,-4.372789e-1,-3.750861e-1,1,-1
8130,90650.00,0.202632,9.795403e-2,-9.795403e-2,-4.457523e-1,-3.701581e-1,0,0
8131,90655.00,0.204203,9.792229e-2,-9.792229e-2,-4.400441e-1,-3.908502e-1,1,-1
8132,90660.00,0.205773,9.789032e-2,-9.789032e-2,-4.322448e-1,-3.925622e-1,0,0
8133,90665.00,0.207345,9.785809e-2,-9.785809e-2,-4.460665e-1,-3.992239e-1,1,-1
8134,90670.00,0.208916,9.782563e-2,-9.782563e-2,-4.467592e-1,-3.900732e-1,0,0
8135,90675.00,0.210486,9.779294e-2,-9.779294e-2,-4.638359e-1,-3.986528e-1,1,-1
8136,90680.00,0.212057,9.775999e-2,-9.775999e-2,-4.545167e-1,-3.982322e-1,0,0
8137,90685.00,0.213628,9.772681e-2,-9.772681e-2,-4.548371e-1,-3.870794e-1,0,0
8138,90690.00,0.215199,9.769340e-2,-9.769340e-2,-4.780202e-1,-3.939166e-1,1,-1
8139,90695.00,0.216769,9.765973e-2,-9.765973e-2,-4.623277e-1,-3.888301e-1,0,0
8140,90700.00,0.218340,9.762583e-2,-9.762583e-2,-4.776602e-1,-4.073431e-1,1,-1
8141,90705.00,0.219911,9.759169e-2,-9.759169e-2,-4.565287e-1,-4.335191e-1,0,0
8142,90710.00,0.221481,9.755731e-2,-9.755731e-2,-4.736025e-1,-4.206837e-1,1,-1
8143,90715.00,0.223053,9.752266e-2,-9.752266e-2,-4.793009e-1,-4.402615e-1,0,0
8144,90720.00,0.224624,9.748779e-2,-9.748779e-2,-4.990428e-1,-4.327487e-1,1,-1
8145,90725.00,0.226194,9.745269e-2,-9.745269e-2,-5.092745e-1,-4.315242e-1,0,0
8146,90730.00,0.227765,9.741734e-2,-9.741734e-2,-5.062733e-1,-4.292537e-1,1,-1
8147,90735.00,0.229336,9.738176e-2,-9.738176e-2,-4.950964e-1,-4.445364e-1,0,0
8148,90740.00,0.230906,9.734593e-2,-9.734593e-2,-5.451946e-1,-4.462416e-1,1,-1
8149,90745.00,0.232477,9.730986e-2,-9.730986e-2,-4.894712e-1,-4.520020e-1,0,0
8150,90750.00,0.234048,9.727355e-2,-9.727355e-2,-5.032585e-1,-4.345552e-1,1,-1
8151,90755.00,0.235619,9.723701e-2,-9.723701e-2,-5.027943e-1,-4.540554e-1,0,0
8152,90760.00,0.237189,9.720021e-2,-9.720021e-2,-5.260032e-1,-4.306232e-1,1,-1
8153,90765.00,0.238761,9.716316e-2,-9.716316e-2,-5.776004e-1,-4.342398e-1,0,0
8154,90770.00,0.240332,9.712590e-2,-9.712590e-2,-5.012499e-1,-4.461616e-1,1,-1
8155,90775.00,0.241902,9.708840e-2,-9.708840e-2,-4.995090e-1,-4.587851e-1,0,0
8156,90780.00,0.243473,9.705065e-2,-9.705065e-2,-5.211715e-1,-4.496873e-1,1,-1
8157,90785.00,0.245044,9.701266e-2,-9.701266e-2,-4.983430e-1,-4.456021e-1,0,0
8158,90790.00,0.246614,9.697444e-2,-9.697444e-2,-5.246315e-1,-4.666785e-1,0,0
8159,90795.00,0.248185,9.693598e-2,-9.693598e-2,-5.722529e-1,-4.639737e-1,1,-1
8160,90800.00,0.249756,9.689727e-2,-9.689727e-2,-5.182200e-1,-4.270095e-1,1,-1
8161,90805.00,0.251327,9.685833e-2,-9.685833e-2,-5.048487e-1,-4.613089e-1,0,0
8162,90810.00,0.252897,9.681915e-2,-9.681915e-2,-5.209525e-1,-4.473700e-1,1,-1
8163,90815.00,0.254469,9.677970e-2,-9.677970e-2,-5.237452e-1,-4.791839e-1,0,0
8164,90820.00,0.256040,9.674004e-2,-9.674004e-2,-5.091521e-1,-4.580187e-1,1,-1
8165,90825.00,0.257610,9.670015e-2,-9.670015e-2,-5.109819e-1,-4.653832e-1,0,0
8166,90830.00,0.259181,9.666001e-2,-9.666001e-2,-5.415984e-1,-4.584321e-1,0,0
8167,90835.00,0.260752,9.661964e-2,-9.661964e-2,-5.547916e-1,-4.631112e-1,1,-1
8168,90840.00,0.262322,9.657902e-2,-9.657902e-2,-5.557041e-1,-4.694116e-1,1,-1
8169,90845.00,0.263893,9.653818e-2,-9.653818e-2,-5.326048e-1,-4.818181e-1,0,0
8170,90850.00,0.265464,9.649708e-2,-9.649708e-2,-5.253205e-1,-4.860871e-1,0,0
8171,90855.00,0.267035,9.645575e-2,-9.645575e-2,-5.551867e-1,-4.929508e-1,1,-1
8172,90860.00,0.268605,9.641419e-2,-9.641419e-2,-5.772963e-1,-4.669352e-1,0,0
8173,90865.00,0.270177,9.637236e-2,-9.637236e-2,-5.477155e-1,-4.750979e-1,1,-1
8174,90870.00,0.271748,9.633032e-2,-9.633032e-2,-5.401609e-1,-4.891792e-1,0,0
8175,90875.00,0.273318,9.628805e-2,-9.628805e-2,-5.398768e-1,-5.073277e-1,1,-1
8176,90880.00,0.274889,9.624552e-2,-9.624552e-2,-5.496418e-1,-5.087365e-1,0,0
8177,90885.00,0.276460,9.620278e-2,-9.620278e-2,-5.311201e-1,-5.034267e-1,0,0
8178,90890.00,0.278030,9.615978e-2,-9.615978e-2,-5.590347e-1,-4.875788e-1,1,-1
8179,90895.00,0.279601,9.611655e-2,-9.611655e-2,-5.625556e-1,-4.961490e-1,0,0
8180,90900.00,0.281172,9.607308e-2,-9.607308e-2,-5.742918e-1,-5.014654e-1,1,-1
8181,90905.00,0.282743,9.602939e-2,-9.602939e-2,-6.311812e-1,-4.984336e-1,1,-1
8182,90910.00,0.284313,9.598544e-2,-9.598544e-2,-5.711780e-1,-5.287502e-1,0,0
8183,90915.00,0.285885,9.594124e-2,-9.594124e-2,-5.572371e-1,-5.161636e-1,1,-1
8184,90920.00,0.287456,9.589683e-2,-9.589683e-2,-5.768343e-1,-5.193064e-1,0,0
8185,90925.00,0.289026,9.585218e-2,-9.585218e-2,-5.583298e-1,-5.125979e-1,0,0
8186,90930.00,0.290597,9.580729e-2,-9.580729e-2,-5.810211e-1,-5.178420e-1,1,-1
8187,90935.00,0.292168,9.576217e-2,-9.576217e-2,-5.940910e-1,-5.083246e-1,1,-1
8188,90940.00,0.293738,9.571681e-2,-9.571681e-2,-5.853590e-1,-5.042590e-1,0,0
8189,90945.00,0.295309,9.567121e-2,-9.567121e-2,-6.223694e-1,-5.281904e-1,1,-1
8190,90950.00,0.296880,9.562539e-2,-9.562539e-2,-6.109176e-1,-5.174051e-1,0,0
8191,90955.00,0.298450,9.557932e-2,-9.557932e-2,-5.911578e-1,-5.190259e-1,1,-1
8192,90960.00,0.300021,9.553301e-2,-9.553301e-2,-5.981672e-1,-5.106934e-1,0,0
8193,90965.00,0.301593,9.548645e-2,-9.548645e-2,-6.347785e-1,-5.368382e-1,1,-1
8194,90970.00,0.303164,9.543967e-2,-9.543967e-2,-6.035019e-1,-5.310005e-1,0,0
8195,90975.00,0.304734,9.539267e-2,-9.539267e-2,-6.120133e-1,-5.298105e-1,0,0
8196,90980.00,0.306305,9.534542e-2,-9.534542e-2,-6.250475e-1,-5.444062e-1,1,-1
8197,90985.00,0.307876,9.529794e-2,-9.529794e-2,-6.067976e-1,-5.105156e-1,0,0
8198,90990.00,0.309446,9.525022e-2,-9.525022e-2,-6.277366e-1,-5.440406e-1,1,-1
8199,90995.00,0.311017,9.520227e-2,-9.520227e-2,-6.153049e-1,-5.350255e-1,0,0
8200,91000.00,0.312588,9.515409e-2,-9.515409e-2,-6.377999e-1,-5.304924e-1,1,-1
8201,91005.00,0.314158,9.510567e-2,-9.510567e-2,-6.181406e-1,-5.412278e-1,0,0
8202,91010.00,0.315729,9.505701e-2,-9.505701e-2,-6.166589e-1,-5.474595e-1,1,0
8203,91015.00,0.317300,9.500813e-2,-9.500813e-2,-6.299491e-1,-5.395231e-1,1,-1
8204,91020.00,0.318871,9.495897e-2,-9.495897e-2,-7.003829e-1,-5.539312e-1,1,-1
8205,91025.00,0.320442,9.490962e-2,-9.490962e-2,-6.436257e-1,-5.421162e-1,0,0
8206,91030.00,0.322013,9.486002e-2,-9.486002e-2,-6.522223e-1,-5.468597e-1,0,0
8207,91035.00,0.323584,9.481020e-2,-9.481020e-2,-6.525262e-1,-5.571494e-1,1,-1
8208,91040.00,0.325154,9.476013e-2,-9.476013e-2,-6.543108e-1,-5.733037e-1,1,-1
8209,91045.00,0.326725,9.470984e-2,-9.470984e-2,-6.564353e-1,-5.568057e-1,0,0
8210,91050.00,0.328296,9.465931e-2,-9.465931e-2,-6.688281e-1,-5.409037e-1,1,-1
8211,91055.00,0.329866,9.460855e-2,-9.460855e-2,-6.557365e-1,-5.625331e-1,0,0
8212,91060.00,0.331437,9.455756e-2,-9.455756e-2,-6.756615e-1,-5.569813e-1,1,0
8213,91065.00,0.333008,9.450633e-2,-9.450633e-2,-7.794269e-1,-5.660594e-1,1,-1
8214,91070.00,0.334579,9.445484e-2,-9.445484e-2,-8.272209e-1,-5.746940e-1,1,-1
8215,91075.00,0.336150,9.440314e-2,-9.440314e-2,-7.820908e-1,-5.577008e-1,0,0
8216,91080.00,0.337721,9.435122e-2,-9.435122e-2,-7.535765e-1,-5.743352e-1,0,0
8217,91085.00,0.339292,9.429906e-2,-9.429906e-2,-7.682192e-1,-5.804376e-1,1,-1
8218,91090.00,0.340862,9.424666e-2,-9.424666e-2,-7.138116e-1,-5.980840e-1,0,0
8219,91095.00,0.342433,9.419404e-2,-9.419404e-2,-7.544135e-1,-5.942016e-1,1,-1
8220,91100.00,0.344004,9.414118e-2,-9.414118e-2,-6.883253e-1,-5.986521e-1,0,0
8221,91105.00,0.345574,9.408810e-2,-9.408810e-2,-6.950008e-1,-5.973665e-1,0,0
8222,91110.00,0.347145,9.403478e-2,-9.403478e-2,-7.290499e-1,-5.854394e-1,1,-1
8223,91115.00,0.348716,9.398122e-2,-9.398122e-2,-7.182971e-1,-5.612104e-1,1,-1
8224,91120.00,0.350287,9.392741e-2,-9.392741e-2,-7.230594e-1,-6.077331e-1,0,0
8225,91125.00,0.351858,9.387338e-2,-9.387338e-2,-7.626272e-1,-6.012478e-1,1,-1
8226,91130.00,0.353429,9.381913e-2,-9.381913e-2,-7.698510e-1,-6.141669e-1,0,0
8227,91135.00,0.355000,9.376466e-2,-9.376466e-2,-7.439761e-1,-6.201986e-1,1,-1
8228,91140.00,0.356570,9.370994e-2,-9.370994e-2,-7.487836e-1,-6.059785e-1,0,0
8229,91145.00,0.358141,9.365500e-2,-9.365500e-2,-7.384984e-1,-6.224003e-1,1,-1
8230,91150.00,0.359712,9.359983e-2,-9.359983e-2,-7.961745e-1,-5.965044e-1,0,0
8231,91155.00,0.361282,9.354442e-2,-9.354442e-2,-7.478203e-1,-5.900075e-1,0,0
8232,91160.00,0.362853,9.348878e-2,-9.348878e-2,-8.088933e-1,-6.097305e-1,1,-1
8233,91165.00,0.364424,9.343292e-2,-9.343292e-2,-7.747470e-1,-6.173027e-1,0,0
8234,91170.00,0.365995,9.337679e-2,-9.337679e-2,-7.411559e-1,-6.275205e-1,1,-1
8235,91175.00,0.367566,9.332046e-2,-9.332046e-2,-7.539651e-1,-6.653513e-1,0,0
8236,91180.00,0.369137,9.326390e-2,-9.326390e-2,-8.368266e-1,-6.514153e-1,1,-1
8237,91185.00,0.370708,9.320711e-2,-9.320711e-2,-8.309182e-1,-6.249768e-1,0,0
8238,91190.00,0.372278,9.315010e-2,-9.315010e-2,-7.799479e-1,-6.361106e-1,1,-1
8239,91195.00,0.373849,9.309285e-2,-9.309285e-2,-8.468018e-1,-6.112636e-1,0,0
8240,91200.00,0.375420,9.303537e-2,-9.303537e-2,-8.424582e-1,-6.231816e-1,1,-1
8241,91205.00,0.376990,9.297767e-2,-9.297767e-2,-7.853530e-1,-6.247891e-1,0,0
8242,91210.00,0.378561,9.291973e-2,-9.291973e-2,-8.601421e-1,-6.491824e-1,1,-1
8243,91215.00,0.380132,9.286156e-2,-9.286156e-2,-7.895128e-1,-6.548977e-1,0,0
8244,91220.00,0.381703,9.280314e-2,-9.280314e-2,-7.977170e-1,-6.583126e-1,0,0
8245,91225.00,0.383274,9.274451e-2,-9.274451e-2,-8.068714e-1,-6.471486e-1,0,0
8246,91230.00,0.384845,9.268566e-2,-9.268566e-2,-7.924371e-1,-6.504673e-1,1,-1
8247,91235.00,0.386415,9.262658e-2,-9.262658e-2,-7.901147e-1,-6.677738e-1,1,-1
8248,91240.00,0.387986,9.256727e-2,-9.256727e-2,-7.941535e-1,-6.522849e-1,0,0
8249,91245.00,0.389557,9.250773e-2,-9.250773e-2,-8.342534e-1,-6.392707e-1,1,-1
8250,91250.00,0.391128,9.244797e-2,-9.244797e-2,-8.314209e-1,-6.322820e-1,0,0
8251,91255.00,0.392698,9.238797e-2,-9.238797e-2,-8.762645e-1,-6.455718e-1,1,-1
8252,91260.00,0.394269,9.232775e-2,-9.232775e-2,-8.706035e-1,-6.595670e-1,0,0
8253,91265.00,0.395840,9.226730e-2,-9.226730e-2,-8.344246e-1,-6.704926e-1,1,-1
8254,91270.00,0.397411,9.220659e-2,-9.220659e-2,-9.081750e-1,-6.690468e-1,0,0
8255,91275.00,0.398982,9.214568e-2,-9.214568e-2,-8.251121e-1,-6.789191e-1,1,-1
8256,91280.00,0.400553,9.208455e-2,-9.208455e-2,-8.265821e-1,-6.744637e-1,0,0
8257,91285.00,0.402123,9.202319e-2,-9.202319e-2,-8.481690e-1,-6.700637e-1,1,-1
8258,91290.00,0.403694,9.196160e-2,-9.196160e-2,-8.854776e-1,-6.653357e-1,0,0
8259,91295.00,0.405265,9.189979e-2,-9.189979e-2,-8.144122e-1,-6.763777e-1,0,0
8260,91300.00,0.406836,9.183775e-2,-9.183775e-2,-8.945929e-1,-6.852723e-1,1,-1
8261,91305.00,0.408406,9.177548e-2,-9.177548e-2,-8.315332e-1,-6.567711e-1,0,0
8262,91310.00,0.409977,9.171299e-2,-9.171299e-2,-8.942224e-1,-6.672528e-1,1,-1
8263,91315.00,0.411548,9.165027e-2,-9.165027e-2,-8.803580e-1,-6.873924e-1,0,0
8264,91320.00,0.413119,9.158728e-2,-9.158728e-2,-8.215829e-1,-7.081326e-1,1,-1
