target_ratio,sim_time,eta_a,eta_b,eta_avg,i_controller_a,i_controller_b,e_delta_a,e_delta_b
1.005,100.0,0.009174,-0.005961,0.001607,0.163845,-0.178519,3,-2
1.005,200.0,0.018349,-0.011940,0.003204,0.032543,-0.088148,3,-3
1.005,300.0,0.012232,-0.011976,0.000128,-0.054380,-0.085810,-1,-2
1.005,400.0,0.006116,-0.017991,-0.005937,0.015442,0.030516,-1,-3
1.005,500.0,0.012289,-0.006015,0.003137,0.010996,0.012500,1,2
1.005,600.0,0.009174,-0.008969,0.000103,0.042407,-0.011764,0,0
1.005,700.0,0.009188,-0.008982,0.000103,-0.009509,-0.086342,0,-1
1.005,800.0,0.006116,-0.017884,-0.005884,0.021832,-0.014785,-1,-2
1.005,900.0,0.009317,-0.018838,-0.004761,-0.003141,0.095731,2,0
1.005,1000.0,0.012232,-0.005961,0.003136,-0.039829,0.047817,0,4
1.005,1100.0,0.015314,-0.002985,0.006164,-0.115323,-0.125349,0,0
1.005,1200.0,0.006126,-0.011958,-0.002916,-0.069329,-0.092029,-3,-4
1.005,1300.0,0.009202,-0.011994,-0.001396,-0.008820,0.054463,0,0
1.005,1400.0,0.006135,-0.011958,-0.002912,0.069324,0.063654,-1,1
1.005,1500.0,0.012599,-0.011940,0.000329,0.042956,0.105471,0,1
1.005,1600.0,0.006410,-0.003180,0.001615,0.213188,0.018654,1,2
1.005,1700.0,0.025118,-0.009479,0.007819,0.066513,0.047469,8,1
1.005,1800.0,0.024465,-0.008915,0.007775,-0.271330,-0.021661,0,0
1.005,1900.0,0.000000,-0.005952,-0.002976,-0.065877,-0.102655,-8,0
1.005,2000.0,-0.003063,-0.014859,-0.008961,0.128208,-0.067793,0,-2
1.005,2100.0,0.003058,-0.014881,-0.005911,0.241929,0.047661,3,0
1.005,2200.0,0.021212,-0.011905,0.004654,0.025917,0.020279,4,0
1.005,2300.0,0.003058,-0.009288,-0.003115,-0.094629,-0.009745,-3,0
1.005,2400.0,0.012012,-0.011940,0.000036,-0.027990,0.014047,0,0
1.005,2500.0,0.012012,-0.011922,0.000045,-0.095930,0.114184,-1,1
1.005,2600.0,0.006250,-0.009360,-0.001555,0.071134,0.030163,-2,2
1.005,2700.0,0.012048,-0.005944,0.003052,0.024664,-0.030162,3,1
1.005,2800.0,0.011976,-0.005952,0.003012,-0.088163,-0.170550,-1,-2
1.005,2900.0,0.011958,-0.014925,-0.001484,-0.021350,-0.001285,0,-4
1.005,3000.0,0.002985,-0.017884,-0.007449,0.041676,0.168134,-2,0
1.005,3100.0,0.011923,-0.008929,0.001497,0.042812,0.170279,3,3
1.005,3200.0,0.011976,-0.002981,0.004498,-0.003518,-0.107207,0,2
1.005,3300.0,0.012012,-0.008955,0.001528,-0.025599,-0.083623,1,-3
1.005,3400.0,0.009174,-0.014925,-0.002876,-0.027081,0.017304,-1,-2
1.005,3500.0,0.008955,-0.011940,-0.001493,0.045453,0.094660,0,0
1.005,3600.0,0.011905,-0.012251,-0.000173,-0.012264,0.097483,1,1
1.005,3700.0,0.008942,-0.005961,0.001490,0.015883,0.079066,0,2
1.005,3800.0,0.008889,-0.002981,0.002954,0.029215,-0.102917,0,1
1.005,3900.0,0.008955,-0.006380,0.001288,0.051435,-0.183691,0,-1
1.005,4000.0,0.012030,-0.016077,-0.002024,-0.006340,-0.058802,1,-3
1.005,4100.0,0.009036,-0.014925,-0.002945,0.024769,0.045214,-1,0
1.005,4200.0,0.008889,-0.011940,-0.001526,0.029212,0.063259,0,1
1.005,4300.0,0.011869,-0.008942,0.001464,-0.043823,0.024030,0,1
1.005,4400.0,0.008889,-0.005961,0.001464,0.008049,-0.110355,0,1
1.005,4500.0,0.008902,-0.008942,-0.000020,0.021101,-0.155280,0,-1
1.005,4600.0,0.008889,-0.008942,-0.000026,0.040307,-0.140757,1,0
1.005,4700.0,0.011869,-0.011905,-0.000018,-0.014965,-0.105634,0,0
1.005,4800.0,0.008902,-0.011922,-0.001510,-0.004902,-0.061380,-1,-1
1.005,4900.0,0.008902,-0.014903,-0.003001,0.017056,0.009671,0,0
1.005,5000.0,0.008902,-0.011922,-0.001510,0.044888,0.095207,0,1
1.005,5100.0,0.011887,-0.008942,0.001473,-0.004582,0.008481,1,1
1.005,5200.0,0.011869,-0.005970,0.002950,-0.024124,-0.060433,0,0
1.005,5300.0,0.005935,-0.006033,-0.000049,0.063354,-0.099364,-1,-1
1.005,5400.0,0.011887,-0.014903,-0.001508,-0.000777,-0.034052,1,-2
1.005,5500.0,0.011887,-0.011940,-0.000027,-0.038483,0.031360,0,0
1.005,5600.0,0.011869,-0.008942,0.001464,-0.054955,0.007242,0,2
1.005,5700.0,0.011852,-0.005979,0.002936,-0.011893,-0.073356,1,0
1.005,5800.0,0.014837,-0.014948,-0.000055,-0.096630,0.031216,0,-2
1.005,5900.0,0.008942,-0.008969,-0.000013,-0.122275,0.055037,-3,2
1.005,6000.0,0.000000,-0.008969,-0.004484,0.122180,0.040136,-1,0
1.005,6100.0,0.009009,-0.008955,0.000027,0.126377,0.057601,2,1
1.005,6200.0,0.008889,-0.008942,-0.000026,0.166363,0.036439,1,0
1.005,6300.0,0.014859,-0.008942,0.002958,0.070031,-0.023393,2,0
1.005,6400.0,0.017884,-0.008942,0.004471,-0.026266,-0.044615,0,0
1.005,6500.0,0.008915,-0.014903,-0.002994,-0.025812,0.053613,-3,-2
1.005,6600.0,0.008915,-0.011922,-0.001504,-0.004116,0.139825,0,1
1.005,6700.0,0.008902,-0.005961,0.001470,0.026810,0.002463,0,2
1.005,6800.0,0.008982,-0.008955,0.000013,0.051587,-0.021662,0,-1
1.005,6900.0,0.014881,-0.011922,0.001479,-0.004141,0.028797,2,-1
1.005,7000.0,0.008915,-0.008955,-0.000020,-0.027095,0.049443,-1,1
1.005,7100.0,0.002972,-0.008942,-0.002985,0.080757,-0.001584,-1,0
1.005,7200.0,0.011887,-0.008942,0.001473,0.016193,-0.028690,2,0
1.005,7300.0,0.011869,-0.011922,-0.000027,-0.045066,-0.016945,0,-1
1.005,7400.0,0.011887,-0.011922,-0.000018,-0.073782,-0.002243,-1,0
1.005,7500.0,0.002967,-0.008955,-0.002994,0.067065,-0.049878,-1,0
1.005,7600.0,0.008942,-0.011922,-0.001490,0.086591,-0.023238,2,0
1.005,7700.0,0.014793,-0.011922,0.001435,-0.000391,0.009218,2,0
1.005,7800.0,0.014881,-0.008955,0.002963,-0.096250,0.041733,0,0
1.005,7900.0,0.008876,-0.012232,-0.001678,-0.106311,0.074248,-2,0
1.005,8000.0,0.005917,-0.005970,-0.000027,-0.003941,0.038221,-1,1
1.005,8100.0,0.008929,-0.005961,0.001484,-0.002170,-0.027670,1,1
1.005,8200.0,0.008902,-0.011905,-0.001501,0.020313,-0.028104,0,-1
1.005,8300.0,0.008955,-0.011940,-0.001493,0.042796,0.004343,0,-1
1.005,8400.0,0.011834,-0.014903,-0.001534,0.023859,0.099053,1,0
1.005,8500.0,0.011834,-0.008929,0.001453,-0.012829,0.056995,0,2
1.005,8600.0,0.006107,-0.009259,-0.001576,0.024447,0.041459,-1,1
1.005,8700.0,0.008876,-0.008929,-0.000026,0.046930,0.014096,0,0
1.005,8800.0,0.008876,-0.009231,-0.000177,0.069413,-0.007333,0,0
1.005,8900.0,0.011852,-0.008942,0.001455,0.012015,0.027785,1,-1
1.005,9000.0,0.011834,-0.011905,-0.000035,-0.024673,0.030326,0,0
1.005,9100.0,0.006098,-0.012308,-0.003105,-0.025858,0.044718,-1,0
1.005,9200.0,0.009063,-0.008969,0.000047,-0.003375,0.041146,0,1
1.005,9300.0,0.008876,-0.009375,-0.000250,0.019108,-0.015998,0,0
1.005,9400.0,0.011834,-0.008929,0.001453,-0.029414,-0.037427,1,0
1.005,9500.0,0.011834,-0.011905,-0.000035,-0.066102,0.018552,0,-1
1.005,9600.0,0.006061,-0.012598,-0.003269,0.015555,0.038860,-2,0
1.005,9700.0,0.000000,-0.012480,-0.006240,0.097213,0.014735,0,0
1.005,9800.0,0.008889,-0.011922,-0.001517,0.143366,0.023028,1,0
1.005,9900.0,0.014837,-0.008942,0.002947,0.041066,0.025409,1,1
1.005,10000.0,0.014815,-0.005970,0.004422,-0.090786,-0.049298,0,0
1.005,10100.0,0.005935,-0.005970,-0.000018,0.038267,-0.135949,-2,0
1.005,10200.0,0.011852,-0.011940,-0.000044,0.024541,-0.091618,1,-1
1.005,10300.0,0.011887,-0.014925,-0.001519,-0.065645,-0.002496,0,-1
1.005,10400.0,0.008902,-0.014903,-0.003001,0.021596,0.095568,-2,0
1.005,10500.0,0.008902,-0.008955,-0.000027,0.025828,0.003249,1,1
1.005,10600.0,0.008929,-0.011922,-0.001497,0.036127,0.068552,0,0
1.005,10700.0,0.011887,-0.008982,0.001453,0.019831,0.056440,1,0
1.005,10800.0,0.011905,-0.008942,0.001481,-0.017205,0.032308,0,1
1.005,10900.0,0.012140,-0.005970,0.003085,-0.021915,-0.030459,-1,0
1.005,11000.0,0.008929,-0.008955,-0.000013,0.000306,-0.048369,0,-1
1.005,11100.0,0.005926,-0.017857,-0.005966,0.055085,0.079173,0,-2
1.005,11200.0,0.008889,-0.014881,-0.002996,0.071380,0.158933,1,1
1.005,11300.0,0.011852,0.005970,0.008911,0.052121,-0.092029,1,5
