target_ratio,sim_time,eta_a,eta_b,eta_avg,i_controller_a,i_controller_b,e_delta_a,e_delta_b
1.005,100.0,0.011869,-0.012140,-0.000135,0.018934,-0.007964,4,-2
1.005,200.0,0.003040,-0.012422,-0.004691,-0.053257,0.028025,0,0
1.005,300.0,0.005926,-0.012121,-0.003098,0.031360,0.064014,-1,0
1.005,400.0,0.008889,-0.009217,-0.000164,0.042008,0.035104,2,1
1.005,500.0,0.008969,-0.012140,-0.001585,0.064491,0.053394,0,0
1.005,600.0,0.011852,-0.009274,0.001289,0.024844,0.048084,1,1
1.005,700.0,0.009119,-0.005944,0.001588,-0.011844,-0.010324,0,1
1.005,800.0,0.008876,-0.011834,-0.001479,-0.048532,-0.000884,-1,-2
1.005,900.0,0.008902,-0.015038,-0.003068,0.003537,0.103038,0,0
1.005,1000.0,0.008889,-0.008876,0.000007,0.026020,0.077079,0,2
1.005,1100.0,0.008889,-0.008850,0.000020,0.048502,0.054069,0,0
1.005,1200.0,0.014837,-0.005908,0.004464,-0.053273,0.031060,3,0
1.005,1300.0,0.005926,-0.008850,-0.001462,-0.030790,-0.018420,-2,0
1.005,1400.0,0.005917,-0.011834,-0.002959,0.041965,0.002819,-1,-1
1.005,1500.0,0.008876,-0.011834,-0.001479,0.073325,0.032935,1,0
1.005,1600.0,0.008902,-0.008876,0.000013,0.095808,0.004025,0,1
1.005,1700.0,0.015504,-0.008850,0.003327,0.047286,-0.013085,1,0
1.005,1800.0,0.012214,-0.011799,0.000207,0.010598,-0.000695,0,-1
1.005,1900.0,0.012365,-0.011799,0.000283,-0.073778,0.035294,0,0
1.005,2000.0,0.009245,-0.008850,0.000198,0.002178,-0.014265,-1,1
1.005,2100.0,0.008942,-0.008942,0.000000,0.024661,-0.037275,0,0
1.005,2200.0,0.008969,-0.008850,0.000060,0.047144,-0.060285,0,0
1.005,2300.0,0.012327,-0.008850,0.001739,-0.013212,-0.083295,1,0
