target_ratio,sim_time,eta_a,eta_b,eta_avg,i_controller_a,i_controller_b,e_delta_a,e_delta_b
1.005,9800.0,0.011923,-0.011922,0.000000,-0.012327,-0.019399,1,0
1.005,9900.0,0.009050,-0.011922,-0.001436,0.028379,0.030919,-1,0
1.005,10000.0,0.008942,-0.008996,-0.000027,0.051386,-0.025028,0,-1
1.005,10100.0,0.009022,-0.014925,-0.002951,0.074394,0.103153,0,0
1.005,10200.0,0.011994,-0.008955,0.001519,0.044306,0.031885,1,2
1.005,10300.0,0.011887,-0.011905,-0.000009,0.008319,0.072876,0,1
1.005,10400.0,0.012066,-0.005970,0.003048,-0.027668,0.018748,0,1
1.005,10500.0,0.011799,-0.008929,0.001435,-0.063654,0.006280,0,0
1.005,10600.0,0.005979,-0.008929,-0.001475,0.047849,-0.032953,-2,0
1.005,10700.0,0.002976,-0.008942,-0.002983,0.129856,-0.066251,0,0
1.005,10800.0,0.011887,-0.011905,-0.000009,-0.009378,-0.057882,3,-1
1.005,10900.0,0.015038,-0.011940,0.001549,-0.104364,-0.025713,0,0
1.005,11000.0,0.008850,-0.008942,-0.000046,-0.099054,-0.037987,-2,0
1.005,11100.0,0.005917,-0.014881,-0.004482,-0.011148,0.015082,-1,-1
1.005,11200.0,0.005900,-0.011922,-0.003011,0.070858,0.044692,0,0
1.005,11300.0,0.011799,-0.014881,-0.001541,0.084960,0.157138,2,0
1.005,11400.0,0.011834,-0.005952,0.002941,0.049032,0.073209,0,3
1.005,11500.0,0.011834,-0.008929,0.001453,0.013045,-0.010720,0,-1
1.005,11600.0,0.011994,-0.009259,0.001367,-0.022942,-0.044018,0,0
1.005,11700.0,0.011994,-0.008942,0.001526,-0.058929,-0.056340,0,-1
1.005,11800.0,0.012012,-0.014903,-0.001446,-0.094916,0.020723,0,-2
1.005,11900.0,0.008996,-0.012085,-0.001545,-0.086657,0.136293,-1,0
1.005,12000.0,0.005935,-0.005952,-0.000009,-0.063650,0.108798,0,4
1.005,12100.0,0.005900,-0.005952,-0.000026,-0.002293,-0.046559,-1,0
1.005,12200.0,0.008929,-0.008929,0.000000,0.000065,-0.047137,1,-1
1.005,12300.0,0.009063,-0.008929,0.000067,0.023072,-0.068566,0,0
1.005,12400.0,0.008902,-0.011905,-0.001501,-0.015864,-0.003686,1,-1
1.005,12500.0,0.011852,-0.011905,-0.000026,-0.051851,0.022558,0,0
1.005,12600.0,0.009022,-0.003058,0.002982,-0.049492,-0.007738,-1,1
1.005,12700.0,0.005944,-0.005961,-0.000009,0.026615,-0.118193,-1,0
1.005,12800.0,0.008850,-0.017857,-0.004504,0.049622,0.045045,1,-3
1.005,12900.0,0.011887,-0.011922,-0.000018,0.001836,0.104353,1,1
1.005,13000.0,0.011852,-0.005961,0.002945,-0.034151,0.032390,0,2
1.005,13100.0,0.008850,-0.005961,0.001444,-0.002294,-0.027708,-1,0
1.005,13200.0,0.009009,-0.008929,0.000040,0.020713,-0.066863,0,0
1.005,13300.0,0.008996,-0.011905,-0.001455,0.043721,-0.102989,0,-1
1.005,13400.0,0.008863,-0.014925,-0.003031,0.066728,-0.019906,0,-2
1.005,13500.0,0.008889,-0.011922,-0.001517,0.063188,0.036428,1,1
1.005,13600.0,0.009009,-0.014948,-0.002969,0.086195,0.042221,0,0
1.005,13700.0,0.014793,-0.011905,0.001444,0.000060,0.121715,2,1
1.005,13800.0,0.014948,-0.003003,0.005972,-0.094926,-0.042553,0,3
1.005,13900.0,0.014771,-0.005970,0.004400,-0.189912,-0.183029,0,-1
1.005,14000.0,0.002994,-0.008969,-0.002987,-0.048911,-0.257678,-4,-1
1.005,14100.0,0.002954,-0.014970,-0.006008,0.174688,-0.112093,0,-3
1.005,14200.0,0.011817,-0.017991,-0.003087,0.103302,0.099785,3,-1
1.005,14300.0,0.014749,-0.015456,-0.000353,-0.038881,0.182367,1,2
1.005,14400.0,0.011940,-0.005952,0.002994,-0.074868,0.074655,-1,3
1.005,14500.0,0.005900,-0.008929,-0.001514,-0.010562,-0.033024,-2,-1
1.005,14600.0,0.008863,-0.008929,-0.000033,-0.002304,0.016916,1,0
1.005,14700.0,0.008889,-0.008929,-0.000020,0.020703,-0.034275,0,0
1.005,14800.0,0.008863,-0.011905,-0.001521,0.043711,-0.022907,0,-1
1.005,14900.0,0.008902,-0.011905,-0.001501,0.066718,0.015128,0,0
1.005,15000.0,0.014749,-0.008929,0.002910,-0.028267,-0.015229,2,1
1.005,15100.0,0.006024,-0.008942,-0.001459,-0.016999,0.005155,-3,-1
1.005,15200.0,0.005917,-0.009231,-0.001657,0.064949,0.031398,0,0
1.005,15300.0,0.011834,-0.008929,0.001453,0.073206,0.015921,2,1
1.005,15400.0,0.014859,-0.008929,0.002965,-0.045377,-0.005508,1,0
1.005,15500.0,0.008955,-0.008929,0.000013,0.001230,-0.086281,-2,0
1.005,15600.0,0.009009,-0.009160,-0.000076,0.024238,-0.119579,0,-1
1.005,15700.0,0.008876,-0.008942,-0.000033,0.000050,-0.110936,0,0
1.005,15800.0,0.011817,-0.014903,-0.001543,-0.032987,-0.000949,1,-2
1.005,15900.0,0.011887,-0.011940,-0.000027,-0.068974,0.091477,0,1
1.005,16000.0,0.011958,-0.008942,0.001508,-0.104961,0.046123,0,1
1.005,16100.0,0.008969,-0.008942,0.000013,-0.064255,0.075356,-1,0
1.005,16200.0,0.005944,-0.005970,-0.000013,0.038401,0.012281,-1,2
1.005,16300.0,0.015038,-0.008982,0.003028,-0.038417,-0.041487,4,-2
1.005,16400.0,0.008902,-0.011922,-0.001510,0.014308,-0.062708,-2,0
1.005,16500.0,0.008982,-0.011976,-0.001497,-0.000713,-0.009004,0,-1
1.005,16600.0,0.008889,-0.012308,-0.001709,0.022557,0.056254,0,1
1.005,16700.0,0.011782,-0.008942,0.001420,-0.013082,0.041133,1,1
1.005,16800.0,0.011782,-0.005970,0.002906,-0.048721,-0.039422,0,0
1.005,16900.0,0.008902,-0.011976,-0.001537,-0.037233,0.004938,-1,-1
1.005,17000.0,0.008837,-0.011922,-0.001543,0.000764,0.043388,0,0
1.005,17100.0,0.008876,-0.011922,-0.001523,0.024034,0.081838,0,0
1.005,17200.0,0.011994,-0.005979,0.003007,0.009013,0.036831,1,1
1.005,17300.0,0.011799,-0.008942,0.001429,-0.026626,0.003782,0,0
1.005,17400.0,0.011799,-0.005970,0.002915,-0.062265,-0.082759,0,0
1.005,17500.0,0.005952,-0.008955,-0.001501,0.034641,-0.097786,-2,-1
1.005,17600.0,0.011994,-0.014925,-0.001466,0.031342,-0.011134,2,-2
1.005,17700.0,0.014925,-0.008982,0.002972,-0.077879,-0.007706,1,1
1.005,17800.0,0.008955,-0.011994,-0.001519,-0.033989,0.042647,-2,1
1.005,17900.0,0.008942,-0.008955,-0.000007,0.009839,-0.016881,0,0
1.005,18000.0,0.008969,-0.011922,-0.001477,0.033168,0.021623,0,0
1.005,18100.0,0.011994,-0.008942,0.001526,0.003420,0.027226,1,1
1.005,18200.0,0.011905,-0.008942,0.001481,-0.032219,0.006124,0,0
1.005,18300.0,0.003067,-0.008942,-0.002937,-0.020731,-0.020922,-1,0
1.005,18400.0,0.006052,-0.008942,-0.001445,0.002539,-0.042144,0,0
1.005,18500.0,0.009022,-0.008942,0.000040,-0.038991,-0.063306,1,0
1.005,18600.0,0.006052,-0.006250,-0.000099,-0.027503,-0.149847,-1,0
1.005,18700.0,0.008876,-0.017884,-0.004504,-0.004233,0.013791,0,-3
1.005,18800.0,0.008915,-0.017884,-0.004484,0.019036,0.171466,0,0
1.005,18900.0,0.008929,-0.008942,-0.000007,0.042306,0.197935,0,3
1.005,19000.0,0.011869,-0.005961,0.002954,0.003722,0.129143,1,1
1.005,19100.0,0.009050,-0.002981,0.003035,0.032882,-0.038072,-1,1
1.005,19200.0,0.008929,-0.005970,0.001479,0.056152,-0.097857,0,-2
1.005,19300.0,0.008955,-0.011940,-0.001493,0.079422,-0.008461,0,-2
1.005,19400.0,0.006042,-0.011940,-0.002949,0.102691,0.021448,0,0
1.005,19500.0,0.014970,-0.011922,0.001524,-0.033098,0.036116,2,1
1.005,19600.0,0.008850,-0.008942,-0.000046,-0.045175,0.026929,-2,1
1.005,19700.0,0.005961,-0.005970,-0.000004,0.057621,-0.044753,-1,0
1.005,19800.0,0.011799,-0.008955,0.001422,0.104454,-0.000267,2,-1
1.005,19900.0,0.011799,-0.008942,0.001429,0.039361,0.023246,0,1
1.005,20000.0,0.011817,-0.008942,0.001437,0.003722,0.002084,0,0
1.005,20100.0,0.011799,-0.014903,-0.001552,-0.031916,0.070514,0,-2
1.005,20200.0,0.011782,-0.008942,0.001420,-0.067555,0.052332,0,2
1.005,20300.0,0.005891,-0.008942,-0.001525,0.044077,0.025227,-2,0
1.005,20400.0,0.011782,-0.008942,0.001420,0.002548,0.004065,2,0
1.005,20500.0,0.008942,-0.008942,0.000000,0.016981,-0.017097,-1,0
1.005,20600.0,0.008876,-0.008942,-0.000033,0.040251,-0.038259,0,0
1.005,20700.0,0.008915,-0.011922,-0.001504,0.025230,0.012212,1,-1
1.005,20800.0,0.011799,-0.011922,-0.000062,-0.010409,0.044668,0,0
1.005,20900.0,0.011834,-0.005979,0.002928,-0.046048,-0.095525,0,0
1.005,21000.0,0.008902,-0.008969,-0.000033,-0.025724,0.000078,-1,-1
1.005,21100.0,0.005900,-0.014925,-0.004513,0.077072,0.092674,-1,-1
1.005,21200.0,0.003007,-0.012403,-0.004698,0.006088,0.178835,2,2
1.005,21300.0,0.006173,-0.003155,0.001509,-0.029550,0.002848,0,2
1.005,21400.0,0.009132,-0.006015,0.001559,-0.065189,-0.051140,0,0
1.005,21500.0,0.006270,-0.012658,-0.003194,-0.100828,-0.000768,0,-2
1.005,21600.0,0.008955,-0.011994,-0.001519,-0.051049,0.037682,-1,0
1.005,21700.0,0.008955,-0.009202,-0.000124,0.019347,-0.027829,0,0
1.005,21800.0,0.003135,-0.012987,-0.004926,0.004385,0.064121,0,0
1.005,21900.0,0.011940,-0.006070,0.002935,-0.028367,0.016074,1,2
1.005,22000.0,0.008969,-0.008996,-0.000013,-0.064006,-0.002048,-1,-1
1.005,22100.0,0.003135,-0.012195,-0.004530,0.074135,-0.073688,-1,0
1.005,22200.0,0.011940,-0.009009,0.001466,0.035551,-0.055961,2,-1
1.005,22300.0,0.011940,-0.010135,0.000903,-0.000088,-0.043962,0,-1
1.005,22400.0,0.003130,-0.017391,-0.007131,0.005509,0.078358,-1,-1
1.005,22500.0,0.008955,-0.012500,-0.001772,0.028779,0.220976,0,2
1.005,22600.0,0.008955,-0.006061,0.001447,0.052048,0.155224,0,2
1.005,22700.0,0.014925,0.000000,0.007463,-0.069013,-0.020932,2,1
1.005,22800.0,0.009375,-0.006299,0.001538,-0.163565,-0.098725,0,-1
1.005,22900.0,0.002985,-0.012422,-0.004719,-0.010691,-0.054314,-4,-2
1.005,23000.0,0.003125,-0.012598,-0.004737,0.039087,0.010962,2,0
1.005,23100.0,0.000000,-0.009569,-0.004785,0.062357,-0.013180,0,1
1.005,23200.0,0.009302,-0.009317,-0.000007,-0.041031,-0.034342,2,0
1.005,23300.0,0.006202,-0.012598,-0.003198,-0.070779,0.019010,-1,-1
1.005,23400.0,0.005979,-0.009023,-0.001522,0.002622,0.057460,-2,0
1.005,23500.0,0.009217,-0.005935,0.001641,0.037615,0.006893,1,0
1.005,23600.0,0.003086,-0.011869,-0.004392,-0.015697,-0.082401,1,-1
1.005,23700.0,0.005979,-0.009324,-0.001672,0.028191,-0.022794,-1,0
1.005,23800.0,0.000000,-0.007299,-0.003650,0.004334,0.066416,0,1
1.005,23900.0,0.003072,-0.009419,-0.003173,0.027603,0.006795,0,0
1.005,24000.0,0.011994,-0.008996,0.001499,-0.034544,0.074917,1,0
1.005,24100.0,0.003306,-0.011009,-0.003852,-0.020111,0.113367,-1,0
1.005,24200.0,0.009050,-0.012012,-0.001481,0.003159,0.139947,0,0
1.005,24300.0,0.008996,-0.003012,0.002992,0.026428,0.074017,0,2
1.005,24400.0,0.008996,-0.005988,0.001504,0.049698,-0.012650,0,0
1.005,24500.0,0.008955,-0.012403,-0.001724,0.072968,0.001955,0,-2
1.005,24600.0,0.006182,-0.009331,-0.001574,0.016711,-0.001323,1,1
1.005,24700.0,0.006504,-0.009901,-0.001698,-0.018928,0.019385,0,-1
1.005,24800.0,0.008996,-0.008996,0.000000,-0.019222,0.019055,-1,1
1.005,24900.0,0.003242,-0.009188,-0.002973,0.004048,-0.002048,0,0
1.005,25000.0,0.009050,-0.012012,-0.001481,0.027318,0.057266,0,-1
1.005,25100.0,0.012012,-0.012140,-0.000064,-0.014212,-0.002188,1,0
1.005,25200.0,0.006163,-0.009479,-0.001658,0.006112,-0.011342,-1,0
1.005,25300.0,0.006033,-0.006079,-0.000023,0.029382,-0.085785,0,0
1.005,25400.0,0.011958,-0.015244,-0.001643,0.017307,-0.046725,1,-2
1.005,25500.0,0.011940,-0.009063,0.001438,-0.018332,0.025119,0,0
1.005,25600.0,0.011940,-0.012500,-0.000280,-0.053971,0.049029,0,1
1.005,25700.0,0.005970,-0.009023,-0.001526,0.034098,0.004316,-2,1
1.005,25800.0,0.011940,-0.009023,0.001459,0.016132,-0.016579,2,1
1.005,25900.0,0.006400,-0.009600,-0.001600,-0.019507,-0.037474,0,0
1.005,26000.0,0.003091,-0.009023,-0.002966,0.006708,-0.094083,-1,0
1.005,26100.0,0.003091,-0.009105,-0.003007,0.029978,-0.103073,0,0
1.005,26200.0,0.008955,-0.012140,-0.001592,0.053247,-0.037403,0,-1
1.005,26300.0,0.000000,-0.021277,-0.010638,0.076517,0.001402,0,0
1.005,26400.0,0.008969,-0.012030,-0.001531,0.023206,0.040207,1,0
1.005,26500.0,0.009245,-0.009009,0.000118,-0.012433,-0.007553,0,1
1.005,26600.0,0.006182,-0.009050,-0.001434,-0.009782,-0.028448,-1,0
1.005,26700.0,0.009063,-0.009009,0.000027,0.013488,-0.061248,0,0
1.005,26800.0,0.000000,-0.012461,-0.006231,-0.013314,-0.010503,1,-1
1.005,26900.0,0.011940,-0.012103,-0.000081,-0.048953,0.028302,0,0
1.005,27000.0,0.003190,-0.006483,-0.001647,-0.040411,-0.028253,-1,1
1.005,27100.0,0.006042,-0.012539,-0.003248,0.027040,0.013492,-1,-1
1.005,27200.0,0.011976,-0.012085,-0.000054,0.023801,0.052297,2,0
1.005,27300.0,0.011976,-0.009091,0.001443,-0.011838,0.013492,0,1
1.005,27400.0,0.012559,-0.009464,0.001548,0.020268,-0.007403,0,0
1.005,27500.0,0.000000,0.000000,0.000000,-0.006534,0.043342,-1,0
1.005,27600.0,0.008955,-0.009063,-0.000054,0.016735,-0.007403,0,0
1.005,27700.0,0.009022,-0.009119,-0.000048,0.040005,-0.016358,0,0
1.005,27800.0,0.006279,-0.012048,-0.002884,0.024984,0.040357,1,-1
1.005,27900.0,0.006319,-0.006006,0.000157,-0.010655,-0.049043,0,1
1.005,28000.0,0.006116,-0.009132,-0.001508,0.009670,0.001572,-1,0
1.005,28100.0,0.003106,-0.009036,-0.002965,-0.028915,-0.019263,1,0
1.005,28200.0,0.009022,-0.012158,-0.001568,-0.032095,0.037479,-1,-1
1.005,28300.0,0.009022,-0.008996,0.000013,-0.008884,-0.016234,0,1
1.005,28400.0,0.008942,-0.014992,-0.003025,0.014385,0.079337,0,-2
1.005,28500.0,0.011923,-0.009023,0.001450,-0.006526,0.049486,1,2
1.005,28600.0,0.003130,-0.010508,-0.003689,-0.006820,0.022639,-1,0
1.005,28700.0,0.012030,-0.009009,0.001511,-0.018895,0.001744,1,0
1.005,28800.0,0.006202,-0.008996,-0.001397,-0.054534,-0.019151,0,0
1.005,28900.0,0.009174,-0.012195,-0.001510,-0.031265,0.007714,-1,-1
1.005,29000.0,0.008955,-0.008969,-0.000007,-0.007995,-0.001241,0,1
1.005,29100.0,0.006144,-0.009023,-0.001439,0.015275,-0.022136,0,0
1.005,29200.0,0.006260,-0.007042,-0.000391,0.038544,-0.043031,0,0
1.005,29300.0,0.012480,-0.012048,0.000216,-0.020658,0.019654,1,-1
1.005,29400.0,0.003091,-0.012030,-0.004470,-0.056297,0.058459,0,0
1.005,29500.0,0.009091,-0.009023,0.000034,-0.056852,0.055474,-1,1
1.005,29600.0,0.006061,-0.009023,-0.001481,0.034162,0.034579,-1,0
1.005,29700.0,0.008982,-0.005979,0.001501,0.069214,-0.040048,1,1
1.005,29800.0,0.009174,-0.008996,0.000089,0.092483,-0.081830,0,-1
1.005,29900.0,0.018182,-0.012698,0.002742,-0.019740,-0.028100,3,-1
1.005,30000.0,0.011976,-0.009063,0.001456,-0.034761,0.031959,-2,-1
1.005,30100.0,0.008982,-0.015060,-0.003039,-0.032109,0.118579,-1,0
1.005,30200.0,0.006116,-0.003012,0.001552,-0.008840,-0.006767,0,4
1.005,30300.0,0.009360,-0.003130,0.003115,0.014430,-0.093334,0,-1
1.005,30400.0,0.006279,-0.018519,-0.006120,0.055372,-0.138110,1,-1
1.005,30500.0,0.009449,-0.018779,-0.004665,0.037406,0.026070,1,-3
1.005,30600.0,0.012308,-0.015898,-0.001795,0.001767,0.103717,0,1
1.005,30700.0,0.007407,-0.003676,0.001866,-0.033872,0.109687,0,2
1.005,30800.0,0.009375,-0.006319,0.001528,-0.069510,-0.069416,0,1
1.005,30900.0,0.003279,-0.010345,-0.003533,-0.010896,-0.048521,-2,-1
1.005,31000.0,0.003279,-0.010417,-0.003569,0.071282,-0.006731,0,-1
1.005,31100.0,0.006557,-0.009404,-0.001423,0.017971,-0.024641,2,1
1.005,31200.0,0.009390,-0.010381,-0.000495,-0.017668,-0.045536,0,0
1.005,31300.0,0.006260,-0.009494,-0.001617,0.026220,0.061958,-1,-2
1.005,31400.0,0.009434,-0.016103,-0.003335,-0.003528,0.121891,1,0
1.005,31500.0,0.009375,-0.009464,-0.000044,-0.000876,0.104039,0,2
1.005,31600.0,0.009375,-0.006279,0.001548,0.022393,-0.042170,0,1
1.005,31700.0,0.009375,-0.012638,-0.001632,0.036722,0.002546,0,-2
1.005,31800.0,0.012500,-0.012559,-0.000029,-0.013783,0.020782,1,-1
1.005,31900.0,-0.018182,-0.009685,-0.013934,0.027159,0.086310,-1,1
1.005,32000.0,0.006250,-0.012678,-0.003214,-0.020261,0.125115,1,0
1.005,32100.0,0.006462,-0.007207,-0.000373,-0.055900,0.092280,0,1
1.005,32200.0,0.003125,-0.009547,-0.003211,-0.020849,0.065433,-1,0
1.005,32300.0,0.006250,-0.006299,-0.000025,0.002421,0.005731,0,1
1.005,32400.0,0.003242,-0.006359,-0.001559,0.025691,-0.074866,0,0
1.005,32500.0,0.006557,-0.013029,-0.003236,0.048960,-0.030091,1,-2
1.005,32600.0,0.003384,-0.012474,-0.004545,-0.016133,-0.035920,0,0
1.005,32700.0,0.003155,-0.012719,-0.004782,-0.004645,0.029689,-1,0
1.005,32800.0,0.003155,-0.009404,-0.003125,0.018625,0.005809,0,1
1.005,32900.0,0.006431,-0.006270,0.000081,0.006549,-0.021038,1,0
1.005,33000.0,0.003155,-0.009419,-0.003132,-0.029089,0.011797,0,-1
1.005,33100.0,0.005988,-0.008955,-0.001484,-0.020547,-0.003128,-1,1
1.005,33200.0,0.003120,-0.003509,-0.000194,0.002723,-0.059737,0,0
1.005,33300.0,0.008969,-0.011976,-0.001504,0.025992,-0.012012,0,-1
1.005,33400.0,-0.006135,-0.012638,-0.009387,0.049262,0.020849,0,0
1.005,33500.0,0.000000,-0.012698,-0.006349,0.028350,0.053711,1,0
1.005,33600.0,0.006250,-0.009693,-0.001722,-0.007288,0.017891,0,1
1.005,33700.0,0.006211,-0.012500,-0.003144,-0.042927,0.038835,0,-1
1.005,33800.0,-0.007782,-0.009685,-0.008734,-0.078566,0.003015,-1,1
