step,time_fs,phase,ac_value,applied_i,v_cell_calc,v_cell_eis,foil_a_de,foil_b_de
8077,90385.00,0.119380,7.145819e-3,-7.145819e-3,1.100211e-1,9.479422e-2,0,0
8078,90390.00,0.120951,7.239382e-3,-7.239382e-3,1.083700e-1,9.881227e-2,0,0
8079,90395.00,0.122521,7.332926e-3,-7.332926e-3,1.141434e-1,1.028823e-1,0,0
8080,90400.00,0.124092,7.426453e-3,-7.426453e-3,1.192199e-1,9.582001e-2,0,0
8081,90405.00,0.125663,7.519961e-3,-7.519961e-3,1.155144e-1,8.782461e-2,0,0
8082,90410.00,0.127234,7.613451e-3,-7.613451e-3,1.156223e-1,9.320400e-2,0,0
8083,90415.00,0.128805,7.706978e-3,-7.706978e-3,1.209961e-1,9.704498e-2,0,0
8084,90420.00,0.130376,7.800431e-3,-7.800431e-3,1.261551e-1,1.015135e-1,0,0
8085,90425.00,0.131947,7.893862e-3,-7.893862e-3,1.066296e-1,1.021646e-1,0,0
8086,90430.00,0.133517,7.987276e-3,-7.987276e-3,1.125655e-1,1.032583e-1,0,0
8087,90435.00,0.135088,8.080670e-3,-8.080670e-3,1.304047e-1,1.131499e-1,0,0
8088,90440.00,0.136659,8.174042e-3,-8.174042e-3,1.244142e-1,1.044653e-1,0,0
8089,90445.00,0.138229,8.267396e-3,-8.267396e-3,1.431903e-1,1.092682e-1,0,0
8090,90450.00,0.139800,8.360729e-3,-8.360729e-3,1.381756e-1,9.586362e-2,0,0
8091,90455.00,0.141371,8.454041e-3,-8.454041e-3,1.270778e-1,1.071158e-1,0,0
8092,90460.00,0.142941,8.547333e-3,-8.547333e-3,1.151149e-1,1.088080e-1,0,0
8093,90465.00,0.144513,8.640660e-3,-8.640660e-3,1.300551e-1,8.494768e-2,1,-1
8094,90470.00,0.146084,8.733909e-3,-8.733909e-3,1.173596e-1,1.047239e-1,0,0
8095,90475.00,0.147655,8.827136e-3,-8.827136e-3,1.082625e-1,8.891106e-2,0,0
8096,90480.00,0.149225,8.920342e-3,-8.920342e-3,1.327533e-1,9.526405e-2,0,0
8097,90485.00,0.150796,9.013525e-3,-9.013525e-3,1.290779e-1,8.351474e-2,0,0
8098,90490.00,0.152367,9.106687e-3,-9.106687e-3,1.775756e-1,8.941126e-2,0,0
8099,90495.00,0.153937,9.199826e-3,-9.199826e-3,1.734783e-1,9.401013e-2,0,0
8100,90500.00,0.155508,9.292942e-3,-9.292942e-3,1.572616e-1,7.963666e-2,0,0
8101,90505.00,0.157079,9.386036e-3,-9.386036e-3,1.522992e-1,8.471909e-2,0,0
8102,90510.00,0.158649,9.479106e-3,-9.479106e-3,1.547236e-1,9.622383e-2,0,0
8103,90515.00,0.160221,9.572209e-3,-9.572209e-3,1.075633e-1,1.034135e-1,0,0
8104,90520.00,0.161792,9.665233e-3,-9.665233e-3,1.366775e-1,8.727142e-2,0,0
8105,90525.00,0.163363,9.758232e-3,-9.758232e-3,1.142177e-1,8.732932e-2,0,0
8106,90530.00,0.164933,9.851207e-3,-9.851207e-3,1.074306e-1,9.156083e-2,0,0
8107,90535.00,0.166504,9.944159e-3,-9.944159e-3,1.137481e-1,8.418067e-2,0,0
8108,90540.00,0.168075,1.003708e-2,-1.003708e-2,1.117975e-1,8.402479e-2,0,0
8109,90545.00,0.169645,1.012999e-2,-1.012999e-2,1.207278e-1,7.833977e-2,0,0
8110,90550.00,0.171216,1.022286e-2,-1.022286e-2,1.203777e-1,7.807369e-2,0,0
8111,90555.00,0.172787,1.031571e-2,-1.031571e-2,1.235884e-1,8.311907e-2,0,0
8112,90560.00,0.174357,1.040854e-2,-1.040854e-2,1.193262e-1,8.811156e-2,0,0
8113,90565.00,0.175929,1.050140e-2,-1.050140e-2,1.218743e-1,8.778313e-2,0,0
8114,90570.00,0.177500,1.059417e-2,-1.059417e-2,1.149922e-1,8.283879e-2,1,-1
8115,90575.00,0.179070,1.068692e-2,-1.068692e-2,1.157574e-1,7.243781e-2,0,0
8116,90580.00,0.180641,1.077964e-2,-1.077964e-2,1.138883e-1,7.749800e-2,0,0
8117,90585.00,0.182212,1.087234e-2,-1.087234e-2,1.175471e-1,7.821850e-2,0,0
8118,90590.00,0.183783,1.096501e-2,-1.096501e-2,1.117642e-1,8.274142e-2,0,0
8119,90595.00,0.185353,1.105765e-2,-1.105765e-2,1.111765e-1,8.206534e-2,0,0
8120,90600.00,0.186924,1.115026e-2,-1.115026e-2,1.763907e-1,7.162952e-2,0,0
8121,90605.00,0.188495,1.124285e-2,-1.124285e-2,1.759482e-1,6.714330e-2,0,0
8122,90610.00,0.190065,1.133541e-2,-1.133541e-2,1.780872e-1,6.792723e-2,0,0
8123,90615.00,0.191637,1.142799e-2,-1.142799e-2,1.238539e-1,7.157531e-2,0,0
8124,90620.00,0.193208,1.152050e-2,-1.152050e-2,1.148621e-1,7.417566e-2,0,0
8125,90625.00,0.194778,1.161297e-2,-1.161297e-2,1.123686e-1,6.477356e-2,0,0
8126,90630.00,0.196349,1.170542e-2,-1.170542e-2,1.136366e-1,7.174867e-2,0,0
8127,90635.00,0.197920,1.179783e-2,-1.179783e-2,1.127631e-1,7.015370e-2,0,0
8128,90640.00,0.199491,1.189022e-2,-1.189022e-2,1.057992e-1,8.595832e-2,0,0
8129,90645.00,0.201061,1.198258e-2,-1.198258e-2,9.825516e-2,8.449657e-2,0,0
8130,90650.00,0.202632,1.207491e-2,-1.207491e-2,1.202345e-1,7.527905e-2,0,0
8131,90655.00,0.204203,1.216721e-2,-1.216721e-2,1.717427e-1,8.008450e-2,0,0
8132,90660.00,0.205773,1.225948e-2,-1.225948e-2,1.065490e-1,7.013485e-2,1,-1
8133,90665.00,0.207345,1.235177e-2,-1.235177e-2,1.052073e-1,7.259743e-2,0,0
8134,90670.00,0.208916,1.244398e-2,-1.244398e-2,1.675791e-1,5.651125e-2,0,0
8135,90675.00,0.210486,1.253616e-2,-1.253616e-2,1.021838e-1,7.280018e-2,0,0
8136,90680.00,0.212057,1.262830e-2,-1.262830e-2,1.640804e-1,7.014455e-2,0,0
8137,90685.00,0.213628,1.272042e-2,-1.272042e-2,1.047285e-1,7.557729e-2,0,0
8138,90690.00,0.215199,1.281250e-2,-1.281250e-2,9.817597e-2,9.035893e-2,0,0
8139,90695.00,0.216769,1.290456e-2,-1.290456e-2,1.262790e-1,6.600729e-2,0,0
8140,90700.00,0.218340,1.299658e-2,-1.299658e-2,1.176852e-1,7.086848e-2,0,0
8141,90705.00,0.219911,1.308856e-2,-1.308856e-2,1.163522e-1,6.992827e-2,0,0
8142,90710.00,0.221481,1.318052e-2,-1.318052e-2,1.130193e-1,6.551158e-2,0,0
8143,90715.00,0.223053,1.327250e-2,-1.327250e-2,9.443441e-2,6.035292e-2,0,0
8144,90720.00,0.224624,1.336439e-2,-1.336439e-2,8.295144e-2,6.324238e-2,0,0
8145,90725.00,0.226194,1.345625e-2,-1.345625e-2,8.453257e-2,6.271015e-2,0,0
8146,90730.00,0.227765,1.354807e-2,-1.354807e-2,8.685225e-2,6.003398e-2,0,0
8147,90735.00,0.229336,1.363986e-2,-1.363986e-2,7.840563e-2,6.741822e-2,1,-1
8148,90740.00,0.230906,1.373162e-2,-1.373162e-2,8.070260e-2,7.532394e-2,0,0
8149,90745.00,0.232477,1.382335e-2,-1.382335e-2,8.026179e-2,6.590697e-2,0,0
8150,90750.00,0.234048,1.391504e-2,-1.391504e-2,7.872549e-2,7.237309e-2,0,0
8151,90755.00,0.235619,1.400669e-2,-1.400669e-2,7.927763e-2,6.704526e-2,0,0
8152,90760.00,0.237189,1.409831e-2,-1.409831e-2,8.111556e-2,5.980846e-2,0,0
8153,90765.00,0.238761,1.418995e-2,-1.418995e-2,8.245453e-2,7.113755e-2,0,0
8154,90770.00,0.240332,1.428151e-2,-1.428151e-2,8.473146e-2,6.634778e-2,0,0
8155,90775.00,0.241902,1.437302e-2,-1.437302e-2,8.815466e-2,6.695630e-2,0,0
8156,90780.00,0.243473,1.446450e-2,-1.446450e-2,1.079841e-1,5.616277e-2,0,0
8157,90785.00,0.245044,1.455595e-2,-1.455595e-2,1.635726e-1,6.747542e-2,0,0
8158,90790.00,0.246614,1.464736e-2,-1.464736e-2,1.036705e-1,6.148497e-2,0,0
8159,90795.00,0.248185,1.473873e-2,-1.473873e-2,8.797358e-2,5.971465e-2,0,0
8160,90800.00,0.249756,1.483006e-2,-1.483006e-2,9.072432e-2,6.560984e-2,0,0
8161,90805.00,0.251327,1.492136e-2,-1.492136e-2,1.516201e-1,5.921832e-2,1,-1
8162,90810.00,0.252897,1.501263e-2,-1.501263e-2,8.945143e-2,6.147503e-2,0,0
8163,90815.00,0.254469,1.510391e-2,-1.510391e-2,1.082778e-1,5.167642e-2,0,0
8164,90820.00,0.256040,1.519510e-2,-1.519510e-2,9.194864e-2,6.066708e-2,0,0
8165,90825.00,0.257610,1.528625e-2,-1.528625e-2,8.140452e-2,5.862124e-2,0,0
8166,90830.00,0.259181,1.537736e-2,-1.537736e-2,8.667253e-2,5.870444e-2,0,0
8167,90835.00,0.260752,1.546844e-2,-1.546844e-2,7.899633e-2,6.469154e-2,0,0
8168,90840.00,0.262322,1.555947e-2,-1.555947e-2,8.106517e-2,5.879012e-2,0,0
8169,90845.00,0.263893,1.565047e-2,-1.565047e-2,7.477018e-2,6.061859e-2,0,0
8170,90850.00,0.265464,1.574143e-2,-1.574143e-2,7.465637e-2,6.310624e-2,0,0
8171,90855.00,0.267035,1.583235e-2,-1.583235e-2,7.840000e-2,6.842193e-2,0,0
8172,90860.00,0.268605,1.592324e-2,-1.592324e-2,7.823902e-2,7.475315e-2,0,0
8173,90865.00,0.270177,1.601413e-2,-1.601413e-2,7.945739e-2,6.816581e-2,0,0
8174,90870.00,0.271748,1.610494e-2,-1.610494e-2,7.474110e-2,6.548774e-2,1,-1
8175,90875.00,0.273318,1.619570e-2,-1.619570e-2,7.338969e-2,6.533396e-2,0,0
8176,90880.00,0.274889,1.628643e-2,-1.628643e-2,7.500915e-2,6.197430e-2,0,0
8177,90885.00,0.276460,1.637711e-2,-1.637711e-2,7.096089e-2,6.229740e-2,0,0
8178,90890.00,0.278030,1.646775e-2,-1.646775e-2,7.063092e-2,5.694860e-2,0,0
8179,90895.00,0.279601,1.655836e-2,-1.655836e-2,9.255037e-2,5.642101e-2,0,0
8180,90900.00,0.281172,1.664892e-2,-1.664892e-2,7.314025e-2,5.493242e-2,0,0
8181,90905.00,0.282743,1.673944e-2,-1.673944e-2,6.529512e-2,5.454130e-2,0,0
8182,90910.00,0.284313,1.682992e-2,-1.682992e-2,6.692527e-2,5.457355e-2,0,0
8183,90915.00,0.285885,1.692041e-2,-1.692041e-2,6.893304e-2,5.576008e-2,0,0
8184,90920.00,0.287456,1.701081e-2,-1.701081e-2,7.113895e-2,6.217705e-2,0,0
8185,90925.00,0.289026,1.710116e-2,-1.710116e-2,7.122888e-2,5.652285e-2,0,0
8186,90930.00,0.290597,1.719147e-2,-1.719147e-2,6.187127e-2,5.850693e-2,1,-1
8187,90935.00,0.292168,1.728174e-2,-1.728174e-2,6.192333e-2,5.358478e-2,0,0
8188,90940.00,0.293738,1.737197e-2,-1.737197e-2,6.221151e-2,4.831093e-2,0,0
8189,90945.00,0.295309,1.746215e-2,-1.746215e-2,5.702506e-2,5.357386e-2,0,0
8190,90950.00,0.296880,1.755229e-2,-1.755229e-2,5.772421e-2,5.494354e-2,0,0
8191,90955.00,0.298450,1.764239e-2,-1.764239e-2,5.689714e-2,5.411153e-2,0,0
8192,90960.00,0.300021,1.773245e-2,-1.773245e-2,5.861193e-2,5.881818e-2,0,0
8193,90965.00,0.301593,1.782251e-2,-1.782251e-2,6.055693e-2,5.351374e-2,0,0
8194,90970.00,0.303164,1.791248e-2,-1.791248e-2,5.707513e-2,5.327661e-2,0,0
8195,90975.00,0.304734,1.800240e-2,-1.800240e-2,6.251848e-2,5.466710e-2,0,0
8196,90980.00,0.306305,1.809228e-2,-1.809228e-2,6.489186e-2,6.457501e-2,0,0
8197,90985.00,0.307876,1.818211e-2,-1.818211e-2,7.081255e-2,5.375665e-2,1,-1
8198,90990.00,0.309446,1.827190e-2,-1.827190e-2,6.593649e-2,5.759162e-2,0,0
8199,90995.00,0.311017,1.836164e-2,-1.836164e-2,6.495023e-2,6.218709e-2,0,0
8200,91000.00,0.312588,1.845134e-2,-1.845134e-2,6.744710e-2,5.681800e-2,0,0
8201,91005.00,0.314158,1.854099e-2,-1.854099e-2,6.039410e-2,4.212648e-2,0,0
8202,91010.00,0.315729,1.863060e-2,-1.863060e-2,6.612704e-2,5.212982e-2,0,0
8203,91015.00,0.317300,1.872016e-2,-1.872016e-2,7.510020e-2,4.876197e-2,0,0
8204,91020.00,0.318871,1.880973e-2,-1.880973e-2,6.514822e-2,4.814396e-2,0,0
8205,91025.00,0.320442,1.889920e-2,-1.889920e-2,6.651965e-2,5.924914e-2,0,0
8206,91030.00,0.322013,1.898862e-2,-1.898862e-2,7.561693e-2,5.300530e-2,0,0
8207,91035.00,0.323584,1.907799e-2,-1.907799e-2,7.234120e-2,5.725408e-2,0,0
8208,91040.00,0.325154,1.916732e-2,-1.916732e-2,6.321415e-2,5.396126e-2,1,-1
8209,91045.00,0.326725,1.925660e-2,-1.925660e-2,6.106753e-2,5.879538e-2,0,0
8210,91050.00,0.328296,1.934583e-2,-1.934583e-2,8.012424e-2,3.434354e-2,0,0
8211,91055.00,0.329866,1.943502e-2,-1.943502e-2,7.092523e-2,5.018524e-2,0,0
8212,91060.00,0.331437,1.952416e-2,-1.952416e-2,8.376826e-2,4.133533e-2,0,0
8213,91065.00,0.333008,1.961324e-2,-1.961324e-2,8.222423e-2,4.232521e-2,0,0
8214,91070.00,0.334579,1.970234e-2,-1.970234e-2,7.966227e-2,3.683332e-2,0,0
8215,91075.00,0.336150,1.979133e-2,-1.979133e-2,5.612693e-2,3.193084e-2,0,0
8216,91080.00,0.337721,1.988027e-2,-1.988027e-2,5.912704e-2,4.639523e-2,0,0
8217,91085.00,0.339292,1.996917e-2,-1.996917e-2,6.359361e-2,4.589056e-2,0,0
8218,91090.00,0.340862,2.005801e-2,-2.005801e-2,7.800360e-2,6.224944e-2,1,-1
8219,91095.00,0.342433,2.014681e-2,-2.014681e-2,5.536446e-2,5.693391e-2,0,0
8220,91100.00,0.344004,2.023555e-2,-2.023555e-2,5.566937e-2,5.116398e-2,0,0
8221,91105.00,0.345574,2.032425e-2,-2.032425e-2,5.118028e-2,4.694064e-2,0,0
8222,91110.00,0.347145,2.041289e-2,-2.041289e-2,4.687966e-2,6.202972e-2,0,0
8223,91115.00,0.348716,2.050149e-2,-2.050149e-2,6.713224e-2,5.149787e-2,0,0
8224,91120.00,0.350287,2.059009e-2,-2.059009e-2,4.498582e-2,5.236829e-2,0,0
8225,91125.00,0.351858,2.067858e-2,-2.067858e-2,1.984931e-2,5.017285e-2,0,0
8226,91130.00,0.353429,2.076702e-2,-2.076702e-2,-3.195618e-2,6.112182e-2,0,0
8227,91135.00,0.355000,2.085542e-2,-2.085542e-2,2.280049e-2,5.488109e-2,0,0
8228,91140.00,0.356570,2.094376e-2,-2.094376e-2,2.547451e-2,4.841027e-2,1,-1
8229,91145.00,0.358141,2.103204e-2,-2.103204e-2,4.312965e-2,5.240818e-2,0,0
8230,91150.00,0.359712,2.112028e-2,-2.112028e-2,9.434931e-2,4.794930e-2,0,0
8231,91155.00,0.361282,2.120846e-2,-2.120846e-2,9.549771e-2,4.321264e-2,0,0
8232,91160.00,0.362853,2.129660e-2,-2.129660e-2,9.398632e-2,4.457196e-2,0,0
8233,91165.00,0.364424,2.138468e-2,-2.138468e-2,2.758415e-2,4.850913e-2,0,0
8234,91170.00,0.365995,2.147276e-2,-2.147276e-2,2.736098e-2,4.614959e-2,0,0
8235,91175.00,0.367566,2.156073e-2,-2.156073e-2,5.184983e-2,4.630926e-2,0,0
8236,91180.00,0.369137,2.164865e-2,-2.164865e-2,4.909269e-2,3.866549e-2,0,0
8237,91185.00,0.370708,2.173652e-2,-2.173652e-2,3.931150e-2,3.985356e-2,1,-1
8238,91190.00,0.372278,2.182433e-2,-2.182433e-2,3.828365e-2,3.466558e-2,0,0
8239,91195.00,0.373849,2.191209e-2,-2.191209e-2,3.985498e-2,3.977569e-2,0,0
8240,91200.00,0.375420,2.199980e-2,-2.199980e-2,3.970466e-2,3.393710e-2,0,0
8241,91205.00,0.376990,2.208745e-2,-2.208745e-2,3.932692e-2,4.872450e-2,0,0
8242,91210.00,0.378561,2.217504e-2,-2.217504e-2,3.884265e-2,4.098186e-2,0,0
8243,91215.00,0.380132,2.226259e-2,-2.226259e-2,4.206719e-2,4.295797e-2,0,0
8244,91220.00,0.381703,2.235013e-2,-2.235013e-2,4.380438e-2,4.279723e-2,0,0
8245,91225.00,0.383274,2.243756e-2,-2.243756e-2,3.798651e-2,3.821659e-2,0,0
8246,91230.00,0.384845,2.252493e-2,-2.252493e-2,3.424634e-2,3.532616e-2,1,-1
8247,91235.00,0.386415,2.261226e-2,-2.261226e-2,3.621756e-2,3.577521e-2,0,0
8248,91240.00,0.387986,2.269952e-2,-2.269952e-2,3.220846e-2,3.382959e-2,0,0
8249,91245.00,0.389557,2.278673e-2,-2.278673e-2,3.284251e-2,2.932974e-2,0,0
8250,91250.00,0.391128,2.287388e-2,-2.287388e-2,3.158975e-2,2.966290e-2,0,0
8251,91255.00,0.392698,2.296098e-2,-2.296098e-2,3.881232e-2,3.008872e-2,0,0
8252,91260.00,0.394269,2.304802e-2,-2.304802e-2,3.923883e-2,4.090295e-2,0,0
8253,91265.00,0.395840,2.313500e-2,-2.313500e-2,4.159170e-2,3.095648e-2,0,0
8254,91270.00,0.397411,2.322198e-2,-2.322198e-2,4.940061e-2,3.767486e-2,0,0
8255,91275.00,0.398982,2.330885e-2,-2.330885e-2,7.588879e-2,2.612477e-2,1,-1
8256,91280.00,0.400553,2.339566e-2,-2.339566e-2,6.243614e-2,2.205379e-2,0,0
8257,91285.00,0.402123,2.348242e-2,-2.348242e-2,5.221269e-2,1.533941e-2,0,0
8258,91290.00,0.403694,2.356911e-2,-2.356911e-2,4.054009e-2,2.781940e-2,0,0
8259,91295.00,0.405265,2.365575e-2,-2.365575e-2,5.018185e-2,1.989437e-2,0,0
8260,91300.00,0.406836,2.374233e-2,-2.374233e-2,4.657188e-2,3.019711e-2,0,0
8261,91305.00,0.408406,2.382885e-2,-2.382885e-2,2.909781e-2,1.490622e-2,0,0
8262,91310.00,0.409977,2.391531e-2,-2.391531e-2,4.399932e-2,1.863661e-2,0,0
8263,91315.00,0.411548,2.400171e-2,-2.400171e-2,2.436842e-2,2.446986e-2,1,-1
8264,91320.00,0.413119,2.408811e-2,-2.408811e-2,1.093742e-2,2.343048e-2,0,0
8265,91325.00,0.414690,2.417439e-2,-2.417439e-2,8.519068e-3,3.541765e-2,0,0
8266,91330.00,0.416261,2.426062e-2,-2.426062e-2,2.430618e-3,2.929761e-2,0,0
8267,91335.00,0.417831,2.434678e-2,-2.434678e-2,1.062507e-2,2.013278e-2,0,0
8268,91340.00,0.419402,2.443289e-2,-2.443289e-2,9.005893e-3,3.175726e-2,0,0
8269,91345.00,0.420973,2.451893e-2,-2.451893e-2,1.253725e-2,2.843694e-2,0,0
8270,91350.00,0.422544,2.460491e-2,-2.460491e-2,1.207025e-2,1.242618e-2,0,0
8271,91355.00,0.424114,2.469084e-2,-2.469084e-2,1.580773e-2,3.753506e-3,0,0
8272,91360.00,0.425685,2.477670e-2,-2.477670e-2,-2.045871e-2,1.167561e-2,1,-1
8273,91365.00,0.427256,2.486250e-2,-2.486250e-2,-2.418064e-2,7.336937e-3,0,0
8274,91370.00,0.428827,2.494829e-2,-2.494829e-2,-7.240620e-3,1.307796e-2,0,0
8275,91375.00,0.430398,2.503397e-2,-2.503397e-2,-1.206389e-2,1.069998e-2,0,0
8276,91380.00,0.431969,2.511959e-2,-2.511959e-2,-2.923918e-2,1.542038e-2,0,0
8277,91385.00,0.433539,2.520514e-2,-2.520514e-2,-7.599565e-2,2.527216e-2,0,0
