phase,pulse_num,sim_time,eta_a,eta_b,e_delta_a,e_delta_b
rest,1,14600.0,-0.093939,-0.073282,0,0
rest,1,14700.0,-0.090909,-0.068858,0,0
rest,1,14800.0,-0.095389,-0.083333,0,0
rest,1,14900.0,-0.094512,-0.073456,0,0
rest,1,15000.0,-0.098361,-0.080247,0,0
rest,1,15100.0,-0.099379,-0.067647,0,0
rest,1,15200.0,-0.091852,-0.069767,0,0
rest,1,15300.0,-0.093842,-0.066958,0,0
rest,1,15400.0,-0.102941,-0.076103,0,0
rest,1,15500.0,-0.096774,-0.079491,0,0
rest,1,15600.0,-0.098837,-0.072046,0,0
rest,1,15700.0,-0.104235,-0.074516,0,0
rest,1,15800.0,-0.101949,-0.079268,0,0
rest,1,15900.0,-0.095952,-0.075362,0,0
rest,1,16000.0,-0.096096,-0.072674,0,0
rest,1,16100.0,-0.089021,-0.072780,0,0
rest,1,16200.0,-0.089094,-0.073964,0,0
rest,1,16300.0,-0.087838,-0.071429,0,0
rest,1,16400.0,-0.087613,-0.074419,0,0
rest,1,16500.0,-0.090634,-0.073638,0,0
rest,1,16600.0,-0.099248,-0.078550,0,0
rest,1,16700.0,-0.096823,-0.075758,0,0
rest,1,16800.0,-0.102410,-0.079148,0,0
rest,1,16900.0,-0.101083,-0.085386,0,0
rest,1,17000.0,-0.102649,-0.073507,0,0
rest,1,17100.0,-0.098765,-0.072780,0,0
rest,1,17200.0,-0.077181,-0.070278,0,0
rest,1,17300.0,-0.090909,-0.078078,0,0
rest,1,17400.0,-0.100162,-0.070073,0,0
rest,1,17500.0,-0.092064,-0.079389,0,0
rest,1,17600.0,-0.099174,-0.078493,0,0
rest,1,17700.0,-0.089506,-0.074962,0,0
rest,1,17800.0,-0.102400,-0.082102,0,0
rest,1,17900.0,-0.100000,-0.074074,0,0
rest,1,18000.0,-0.103125,-0.079365,0,0
rest,1,18100.0,-0.100304,-0.075581,0,0
rest,1,18200.0,-0.091581,-0.075145,0,0
rest,1,18300.0,-0.093897,-0.073855,0,0
rest,1,18400.0,-0.098214,-0.069264,0,0
rest,1,18500.0,-0.095238,-0.072780,0,0
rest,1,18600.0,-0.094225,-0.075581,0,0
rest,1,18700.0,-0.092262,-0.072046,0,0
rest,1,18800.0,-0.093168,-0.076805,0,0
rest,1,18900.0,-0.089922,-0.073421,0,0
rest,1,19000.0,-0.084084,-0.074820,0,0
rest,1,19100.0,-0.106339,-0.089669,0,0
rest,1,19200.0,-0.091052,-0.069565,0,0
rest,1,19300.0,-0.086806,-0.070175,0,0
rest,1,19400.0,-0.119097,-0.072993,0,0
rest,1,19500.0,-0.091228,-0.077760,0,0
rest,1,19600.0,-0.105263,-0.077311,0,0
rest,1,19700.0,-0.095808,-0.067055,0,0
rest,1,19800.0,-0.112116,-0.068071,0,0
rest,1,19900.0,-0.099678,-0.080257,0,0
rest,1,20000.0,-0.089109,-0.077295,0,0
rest,1,20100.0,-0.096823,-0.072254,0,0
rest,1,20200.0,-0.101633,-0.078176,0,0
rest,1,20300.0,-0.088050,-0.070901,0,0
rest,1,20400.0,-0.091463,-0.072886,0,0
rest,1,20500.0,-0.095238,-0.067251,0,0
rest,1,20600.0,-0.083707,-0.069465,0,0
rest,1,20700.0,-0.088106,-0.069465,0,0
rest,1,20800.0,-0.094815,-0.072780,0,0
rest,1,20900.0,-0.090202,-0.070278,0,0
rest,1,21000.0,-0.097561,-0.068148,0,0
rest,1,21100.0,-0.099828,-0.068351,0,0
rest,1,21200.0,-0.097484,-0.072072,0,0
rest,1,21300.0,-0.092954,-0.070175,0,0
rest,1,21400.0,-0.101227,-0.070073,0,0
rest,1,21500.0,-0.098918,-0.070073,0,0
rest,1,21600.0,-0.092814,-0.072993,0,0
rest,1,21700.0,-0.088189,-0.070175,0,0
rest,1,21800.0,-0.095808,-0.076103,0,0
rest,1,21900.0,-0.098068,-0.069767,0,0
rest,1,22000.0,-0.100313,-0.072993,0,0
rest,1,22100.0,-0.096491,-0.072359,0,0
rest,1,22200.0,-0.090090,-0.072046,0,0
rest,1,22300.0,-0.094675,-0.072150,0,0
rest,1,22400.0,-0.092949,-0.073421,0,0
rest,1,22500.0,-0.092954,-0.069767,0,0
rest,1,22600.0,-0.086310,-0.072150,0,0
rest,1,22700.0,-0.095238,-0.070485,0,0
rest,1,22800.0,-0.096423,-0.069382,0,0
rest,1,22900.0,-0.100457,-0.069841,0,0
rest,1,23000.0,-0.094488,-0.073733,0,0
rest,1,23100.0,-0.088889,-0.072254,0,0
rest,1,23200.0,-0.086957,-0.074650,0,0
rest,1,23300.0,-0.096875,-0.065672,0,0
rest,1,23400.0,-0.088525,-0.072670,0,0
rest,1,23500.0,-0.094946,-0.071217,0,0
rest,1,23600.0,-0.091988,-0.072674,0,0
rest,1,23700.0,-0.087092,-0.074766,0,0
rest,1,23800.0,-0.083333,-0.067055,0,0
rest,1,23900.0,-0.091177,-0.072046,0,0
rest,1,24000.0,-0.096096,-0.067153,0,0
rest,1,24100.0,-0.094675,-0.065672,0,0
rest,1,24200.0,-0.091177,-0.072150,0,0
rest,1,24300.0,-0.090643,-0.072046,0,0
rest,1,24400.0,-0.096931,-0.071429,0,0
rest,1,24500.0,-0.091483,-0.078247,0,0
rest,1,24600.0,-0.087500,-0.076312,0,0
rest,1,24700.0,-0.092814,-0.067153,0,0
rest,1,24800.0,-0.102729,-0.074294,0,0
rest,1,24900.0,-0.091884,-0.073855,0,0
rest,1,25000.0,-0.091052,-0.068554,0,0
rest,1,25100.0,-0.087336,-0.066667,0,0
rest,1,25200.0,-0.084671,-0.069565,0,0
rest,1,25300.0,-0.096724,-0.071006,0,0
rest,1,25400.0,-0.087349,-0.069264,0,0
rest,1,25500.0,-0.092814,-0.069465,0,0
rest,1,25600.0,-0.098039,-0.073638,0,0
rest,1,25700.0,-0.085420,-0.069465,0,0
rest,1,25800.0,-0.091743,-0.072254,0,0
rest,1,25900.0,-0.091052,-0.064915,0,0
rest,1,26000.0,-0.110672,-0.069382,0,0
rest,1,26100.0,-0.106667,-0.075529,0,0
rest,1,26200.0,-0.085546,-0.072150,0,0
rest,1,26300.0,-0.089021,-0.072838,0,0
rest,1,26400.0,-0.084302,-0.072254,0,0
rest,1,26500.0,-0.089985,-0.072359,0,0
rest,1,26600.0,-0.089595,-0.074928,0,0
rest,1,26700.0,-0.088050,-0.072508,0,0
rest,1,26800.0,-0.078832,-0.074820,0,0
rest,1,26900.0,-0.090343,-0.073964,0,0
rest,1,27000.0,-0.091445,-0.072046,0,0
rest,1,27100.0,-0.089985,-0.072046,0,0
rest,1,27200.0,-0.090909,-0.072046,0,0
rest,1,27300.0,-0.090226,-0.076220,0,0
rest,1,27400.0,-0.088626,-0.072046,0,0
rest,1,27500.0,-0.089021,-0.073507,0,0
rest,1,27600.0,-0.084919,-0.072254,0,0
rest,1,27700.0,-0.085420,-0.074850,0,0
rest,1,27800.0,-0.092450,-0.076795,0,0
rest,1,27900.0,-0.093458,-0.068862,0,0
rest,1,28000.0,-0.087912,-0.069697,0,0
rest,1,28100.0,-0.086181,-0.075075,0,0
rest,1,28200.0,-0.089153,-0.075581,0,0
rest,1,28300.0,-0.088757,-0.072674,0,0
rest,1,28400.0,-0.087463,-0.072886,0,0
rest,1,28500.0,-0.089686,-0.069971,0,0
rest,1,28600.0,-0.091177,-0.070073,0,0
rest,1,28700.0,-0.089595,-0.072993,0,0
rest,1,28800.0,-0.090643,-0.076583,0,0
rest,1,28900.0,-0.091988,-0.070552,0,0
rest,1,29000.0,-0.111111,-0.079681,0,0
rest,1,29100.0,-0.091445,-0.079389,0,0
rest,1,29200.0,-0.086826,-0.082935,0,0
rest,1,29300.0,-0.082353,-0.070175,0,0
rest,1,29400.0,-0.094303,-0.072727,0,0
rest,1,29500.0,-0.096296,-0.072727,0,0
rest,1,29600.0,-0.084548,-0.075253,0,0
rest,1,29700.0,-0.089368,-0.073206,0,0
rest,1,29800.0,-0.086053,-0.075802,0,0
rest,1,29900.0,-0.093939,-0.075253,0,0
rest,1,30000.0,-0.088365,-0.072464,0,0
rest,1,30100.0,-0.093656,-0.078907,0,0
rest,1,30200.0,-0.094656,-0.073059,0,0
rest,1,30300.0,-0.107011,-0.067073,0,0
rest,1,30400.0,-0.091852,-0.067588,0,0
rest,1,30500.0,-0.084548,-0.070278,0,0
rest,1,30600.0,-0.088365,-0.061493,0,0
rest,1,30700.0,-0.085758,-0.071429,0,0
rest,1,30800.0,-0.082474,-0.064327,0,0
rest,1,30900.0,-0.084919,-0.073395,0,0
rest,1,31000.0,-0.097448,-0.070866,0,0
rest,1,31100.0,-0.088012,-0.069803,0,0
rest,1,31200.0,-0.096027,-0.061728,0,0
rest,1,31300.0,-0.087591,-0.066860,0,0
rest,1,31400.0,-0.075758,-0.069666,0,0
rest,1,31500.0,-0.090361,-0.070769,0,0
rest,1,31600.0,-0.084548,-0.063954,0,0
rest,1,31700.0,-0.090343,-0.066465,0,0
rest,1,31800.0,-0.082443,-0.077042,0,0
rest,1,31900.0,-0.082474,-0.072569,0,0
rest,1,32000.0,-0.097643,-0.077419,0,0
rest,1,32100.0,-0.085294,-0.072464,0,0
rest,1,32200.0,-0.088235,-0.072569,0,0
rest,1,32300.0,-0.087591,-0.072569,0,0
rest,1,32400.0,-0.087209,-0.073529,0,0
rest,1,32500.0,-0.087087,-0.076103,0,0
rest,1,32600.0,-0.094488,-0.070278,0,0
rest,1,32700.0,-0.089153,-0.069767,0,0
rest,1,32800.0,-0.085169,-0.069069,0,0
rest,1,32900.0,-0.092736,-0.072780,0,0
rest,1,33000.0,-0.085926,-0.069869,0,0
rest,1,33100.0,-0.086053,-0.073529,0,0
rest,1,33200.0,-0.090343,-0.069767,0,0
rest,1,33300.0,-0.085578,-0.075732,0,0
rest,1,33400.0,-0.079511,-0.072569,0,0
rest,1,33500.0,-0.083200,-0.070588,0,0
rest,1,33600.0,-0.082569,-0.069869,0,0
rest,1,33700.0,-0.086957,-0.071082,0,0
rest,1,33800.0,-0.083086,-0.072464,0,0
rest,1,33900.0,-0.088889,-0.073529,0,0
rest,1,34000.0,-0.089744,-0.078689,0,0
rest,1,34100.0,-0.094309,-0.076570,0,0
rest,1,34200.0,-0.083582,-0.072464,0,0
rest,1,34300.0,-0.092166,-0.069767,0,0
rest,1,34400.0,-0.094340,-0.076805,0,0
rest,1,34500.0,-0.089094,-0.072569,0,0
rest,1,34600.0,-0.081633,-0.069767,0,0
rest,1,34700.0,-0.089231,-0.072359,0,0
rest,1,34800.0,-0.084142,-0.069486,0,0
rest,1,34900.0,-0.090484,-0.072464,0,0
rest,1,35000.0,-0.084375,-0.072464,0,0
rest,1,35100.0,-0.093604,-0.069767,0,0
rest,1,35200.0,-0.074650,-0.147727,0,0
rest,1,35300.0,-0.085294,-0.067449,0,0
rest,1,35400.0,-0.086420,-0.070229,0,0
rest,1,35500.0,-0.083333,-0.073846,0,0
rest,1,35600.0,-0.085294,-0.070588,0,0
rest,1,35700.0,-0.087912,-0.069731,0,0
rest,1,35800.0,-0.090062,-0.072948,0,0
rest,1,35900.0,-0.083077,-0.070588,0,0
rest,1,36000.0,-0.080247,-0.067055,0,0
rest,1,36100.0,-0.086022,-0.069971,0,0
rest,1,36200.0,-0.088757,-0.070796,0,0
rest,1,36300.0,-0.082822,-0.067055,0,0
rest,1,36400.0,-0.086022,-0.069767,0,0
rest,1,36500.0,-0.084337,-0.069767,0,0
rest,1,36600.0,-0.083832,-0.066958,0,0
rest,1,36700.0,-0.100372,-0.073922,0,0
rest,1,36800.0,-0.086438,-0.071763,0,0
rest,1,36900.0,-0.086826,-0.070278,0,0
rest,1,37000.0,-0.080123,-0.065089,0,0
rest,1,37100.0,-0.086154,-0.064327,0,0
rest,1,37200.0,-0.083086,-0.067055,0,0
rest,1,37300.0,-0.085627,-0.069277,0,0
rest,1,37400.0,-0.088012,-0.064140,0,0
rest,1,37500.0,-0.085496,-0.069971,0,0
rest,1,37600.0,-0.076923,-0.069767,0,0
rest,1,37700.0,-0.085672,-0.069767,0,0
rest,1,37800.0,-0.085714,-0.066869,0,0
rest,1,37900.0,-0.085106,-0.069869,0,0
rest,1,38000.0,-0.089021,-0.066958,0,0
rest,1,38100.0,-0.084084,-0.067055,0,0
rest,1,38200.0,-0.084919,-0.067548,0,0
rest,1,38300.0,-0.084058,-0.067350,0,0
rest,1,38400.0,-0.083205,-0.066971,0,0
rest,1,38500.0,-0.082232,-0.070588,0,0
rest,1,38600.0,-0.085044,-0.067548,0,0
rest,1,38700.0,-0.079295,-0.070381,0,0
rest,1,38800.0,-0.084337,-0.067153,0,0
rest,1,38900.0,-0.104478,-0.133858,0,0
rest,1,39000.0,-0.090498,-0.071111,0,0
rest,1,39100.0,-0.090767,-0.070278,0,0
rest,1,39200.0,-0.088685,-0.070485,0,0
rest,1,39300.0,-0.081277,-0.070485,0,0
rest,1,39400.0,-0.082111,-0.070485,0,0
rest,1,39500.0,-0.071429,-0.071207,0,0
rest,1,39600.0,-0.078195,-0.069971,0,0
rest,1,39700.0,-0.081277,-0.069869,0,0
rest,1,39800.0,-0.078717,-0.067548,0,0
rest,1,39900.0,-0.103837,-0.080952,0,0
rest,1,40000.0,-0.080717,-0.059701,0,0
rest,1,40100.0,-0.088561,-0.061350,0,0
rest,1,40200.0,-0.078832,-0.061947,0,0
rest,1,40300.0,-0.078603,-0.067647,0,0
rest,1,40400.0,-0.081081,-0.064516,0,0
rest,1,40500.0,-0.090909,-0.063063,0,0
rest,1,40600.0,-0.078078,-0.065089,0,0
rest,1,40700.0,-0.081395,-0.067153,0,0
rest,1,40800.0,-0.086957,-0.076642,0,0
rest,1,40900.0,-0.069173,-0.066958,0,0
rest,1,41000.0,-0.079882,-0.067251,0,0
rest,1,41100.0,-0.077037,-0.067055,0,0
rest,1,41200.0,-0.079268,-0.068047,0,0
rest,1,41300.0,-0.078003,-0.065089,0,0
rest,1,41400.0,-0.080882,-0.070229,0,0
rest,1,41500.0,-0.082317,-0.067647,0,0
rest,1,41600.0,-0.085106,-0.067847,0,0
rest,1,41700.0,-0.088975,-0.064000,0,0
rest,1,41800.0,-0.093458,-0.069841,0,0
rest,1,41900.0,-0.080717,-0.068047,0,0
rest,1,42000.0,-0.077037,-0.067251,0,0
rest,1,42100.0,-0.074074,-0.064516,0,0
rest,1,42200.0,-0.068148,-0.067055,0,0
rest,1,42300.0,-0.080495,-0.066165,0,0
rest,1,42400.0,-0.073395,-0.069869,0,0
rest,1,42500.0,-0.074883,-0.064327,0,0
rest,1,42600.0,-0.082437,-0.071856,0,0
rest,1,42700.0,-0.080321,-0.075041,0,0
rest,1,42800.0,-0.069620,-0.068452,0,0
rest,1,42900.0,-0.086957,-0.074650,0,0
rest,1,43000.0,-0.079633,-0.072948,0,0
rest,1,43100.0,-0.074074,-0.066768,0,0
rest,1,43200.0,-0.076687,-0.069767,0,0
rest,1,43300.0,-0.093220,-0.094118,0,0
rest,1,43400.0,-0.072838,-0.067055,0,0
rest,1,43500.0,-0.095785,-0.072727,0,0
rest,1,43600.0,-0.079755,-0.066958,0,0
rest,1,43700.0,-0.075691,-0.069869,0,0
rest,1,43800.0,-0.067093,-0.067350,0,0
rest,1,43900.0,-0.080906,-0.065967,0,0
rest,1,44000.0,-0.071006,-0.070692,0,0
rest,1,44100.0,-0.089147,-0.071749,0,0
rest,1,44200.0,-0.075912,-0.069869,0,0
rest,1,44300.0,-0.073638,-0.069767,0,0
rest,1,44400.0,-0.088339,-0.075829,0,0
rest,1,44500.0,-0.077728,-0.069697,0,0
rest,1,44600.0,-0.078907,-0.072617,0,0
rest,1,44700.0,-0.084453,-0.068323,0,0
rest,1,44800.0,-0.073314,-0.071540,0,0
rest,1,44900.0,-0.078907,-0.072508,0,0
rest,1,45000.0,-0.087566,-0.074303,0,0
rest,1,45100.0,-0.076135,-0.067251,0,0
rest,1,45200.0,-0.073314,-0.067153,0,0
rest,1,45300.0,-0.073099,-0.061314,0,0
rest,1,45400.0,-0.070381,-0.069697,0,0
rest,1,45500.0,-0.073099,-0.069869,0,0
rest,1,45600.0,-0.073314,-0.069869,0,0
rest,1,45700.0,-0.073099,-0.069767,0,0
rest,1,45800.0,-0.073282,-0.069592,0,0
rest,1,45900.0,-0.074850,-0.069869,0,0
rest,1,46000.0,-0.082397,-0.071535,0,0
rest,1,46100.0,-0.089720,-0.070444,0,0
rest,1,46200.0,-0.070278,-0.066958,0,0
rest,1,46300.0,-0.076135,-0.063830,0,0
rest,1,46400.0,-0.086799,-0.065967,0,0
rest,1,46500.0,-0.070485,-0.069971,0,0
rest,1,46600.0,-0.077042,-0.070626,0,0
rest,1,46700.0,-0.077160,-0.074074,0,0
rest,1,46800.0,-0.073638,-0.069971,0,0
rest,1,46900.0,-0.071642,-0.074074,0,0
rest,1,47000.0,-0.072948,-0.070796,0,0
rest,1,47100.0,-0.073421,-0.069869,0,0
rest,1,47200.0,-0.070692,-0.072948,0,0
rest,1,47300.0,-0.070381,-0.064234,0,0
rest,1,47400.0,-0.069803,-0.067176,0,0
rest,1,47500.0,-0.073421,-0.068862,0,0
rest,1,47600.0,-0.070278,-0.070073,0,0
rest,1,47700.0,-0.073206,-0.069486,0,0
rest,1,47800.0,-0.073746,-0.064611,0,0
rest,1,47900.0,-0.076583,-0.065672,0,0
rest,1,48000.0,-0.073746,-0.067548,0,0
rest,1,48100.0,-0.071642,-0.065868,0,0
rest,1,48200.0,-0.073099,-0.066465,0,0
rest,1,48300.0,-0.076583,-0.067153,0,0
rest,1,48400.0,-0.073099,-0.070015,0,0
rest,1,48500.0,-0.067647,-0.065379,0,0
rest,1,48600.0,-0.070901,-0.069697,0,0
rest,1,48700.0,-0.073099,-0.069869,0,0
rest,1,48800.0,-0.076135,-0.067055,0,0
rest,1,48900.0,-0.080000,-0.070336,0,0
rest,1,49000.0,-0.075529,-0.066066,0,0
rest,1,49100.0,-0.076583,-0.069767,0,0
rest,1,49200.0,-0.074738,-0.067251,0,0
rest,1,49300.0,-0.076135,-0.063063,0,0
rest,1,49400.0,-0.076246,-0.072508,0,0
rest,1,49500.0,-0.073314,-0.066958,0,0
rest,1,49600.0,-0.076923,-0.065672,0,0
rest,1,49700.0,-0.069486,-0.067901,0,0
rest,1,49800.0,-0.074962,-0.068249,0,0
rest,1,49900.0,-0.075415,-0.073507,0,0
rest,1,50000.0,-0.070588,-0.066958,0,0
rest,1,50100.0,-0.071006,-0.072569,0,0
rest,1,50200.0,-0.072072,-0.072674,0,0
rest,1,50300.0,-0.076459,-0.079245,0,0
rest,1,50400.0,-0.067747,-0.075643,0,0
rest,1,50500.0,-0.069069,-0.068047,0,0
rest,1,50600.0,-0.070381,-0.075873,0,0
rest,1,50700.0,-0.068740,-0.073314,0,0
rest,1,50800.0,-0.071642,-0.071111,0,0
rest,1,50900.0,-0.084778,-0.070400,0,0
rest,1,51000.0,-0.070381,-0.061674,0,0
rest,1,51100.0,-0.073171,-0.069069,0,0
rest,1,51200.0,-0.069173,-0.066365,0,0
rest,1,51300.0,-0.074419,-0.064422,0,0
rest,1,51400.0,-0.076800,-0.064422,0,0
rest,1,51500.0,-0.072617,-0.064516,0,0
rest,1,51600.0,-0.070988,-0.072658,0,0
rest,1,51700.0,-0.070381,-0.065379,0,0
rest,1,51800.0,-0.072508,-0.064706,0,0
rest,1,51900.0,-0.069510,-0.064024,0,0
rest,1,52000.0,-0.069486,-0.064611,0,0
rest,1,52100.0,-0.075848,-0.073260,0,0
rest,1,52200.0,-0.081712,-0.074906,0,0
rest,1,52300.0,-0.074962,-0.064706,0,0
rest,1,52400.0,-0.069486,-0.061765,0,0
rest,1,52500.0,-0.096070,-0.074219,0,0
rest,1,52600.0,-0.075591,-0.063636,0,0
rest,1,52700.0,-0.073421,-0.064234,0,0
rest,1,52800.0,-0.072508,-0.064327,0,0
rest,1,52900.0,-0.068148,-0.064234,0,0
rest,1,53000.0,-0.073846,-0.063253,0,0
rest,1,53100.0,-0.076570,-0.064234,0,0
rest,1,53200.0,-0.078247,-0.063348,0,0
rest,1,53300.0,-0.073395,-0.058737,0,0
rest,1,53400.0,-0.069909,-0.058824,0,0
rest,1,53500.0,-0.068249,-0.066667,0,0
