x,y,radius,charge,species,electrons
-200.006,-120.007,2.500,-0.0000,EC,1
-194.994,-119.946,2.500,-0.0000,DMC,1
-189.907,-120.005,2.500,-0.0000,EC,1
-198.326,-117.794,0.760,1.0000,LithiumIon,0
-200.104,-114.161,0.760,1.0000,LithiumIon,0
-198.208,-115.232,2.000,-1.0000,ElectrolyteAnion,1
-191.533,-117.755,0.760,1.0000,LithiumIon,0
-193.033,-115.284,2.500,-0.0000,EC,1
-183.893,-120.000,2.500,-0.0000,EC,1
-181.041,-119.943,0.760,1.0000,LithiumIon,0
-178.204,-120.000,2.500,-0.0000,EC,1
-182.159,-115.259,2.500,-0.0000,DMC,1
-199.996,-111.103,2.500,-0.0000,DMC,1
-200.001,-106.105,2.500,-0.0000,EC,1
-200.005,-103.265,0.760,1.0000,LithiumIon,0
-195.897,-103.250,2.500,-0.0000,EC,1
-200.005,-100.401,2.500,-0.0000,EC,1
-190.638,-105.250,2.500,-0.0000,EC,1
-193.239,-104.180,0.760,1.0000,LithiumIon,0
-186.297,-108.764,2.500,-0.0000,DMC,1
-181.411,-107.710,2.500,-0.0000,EC,1
-179.839,-110.029,0.760,1.0000,LithiumIon,0
-178.119,-112.313,2.500,-0.0000,EC,1
-186.306,-102.755,2.500,-0.0000,DMC,1
-175.709,-103.813,2.500,-0.0000,DMC,1
-180.815,-102.748,2.500,-0.0000,DMC,1
-170.869,-120.000,2.500,-0.0000,EC,1
-168.040,-119.933,0.760,1.0000,LithiumIon,0
-165.246,-120.004,2.500,-0.0000,EC,1
-156.794,-120.004,2.500,-0.0000,DMC,1
-151.769,-120.003,2.500,-0.0000,DMC,1
-161.022,-117.338,2.500,-0.0000,DMC,1
-158.540,-112.998,2.500,-0.0000,DMC,1
-154.273,-118.556,0.760,1.0000,LithiumIon,0
-154.289,-115.629,2.500,-0.0000,DMC,1
-164.190,-107.663,2.500,-0.0000,EC,1
-166.596,-104.442,1.520,-0.0000,LithiumMetal,1
-168.404,-102.017,0.760,1.0000,LithiumIon,0
-159.205,-108.042,2.500,-0.0000,DMC,1
-150.340,-105.894,2.500,-0.0000,DMC,1
-155.924,-100.236,2.500,-0.0000,EC,1
-151.603,-101.522,2.000,-1.0000,ElectrolyteAnion,1
-146.771,-119.989,2.500,-0.0000,DMC,1
-141.772,-120.001,2.500,-0.0000,EC,1
-138.857,-119.843,0.760,1.0000,LithiumIon,0
-149.288,-115.651,2.500,-0.0000,DMC,1
-144.273,-115.651,2.500,-0.0000,DMC,1
-136.188,-120.002,2.500,-0.0000,EC,1
-131.193,-120.001,2.500,-0.0000,DMC,1
-126.198,-120.005,2.500,-0.0000,EC,1
-133.862,-115.576,2.500,-0.0000,DMC,1
-128.695,-115.669,2.500,-0.0000,DMC,1
-147.586,-110.772,2.500,-0.0000,DMC,1
-143.315,-108.181,2.500,-0.0000,EC,1
-141.116,-106.433,0.760,1.0000,LithiumIon,0
-147.316,-100.158,2.500,-0.0000,EC,1
-138.833,-104.777,2.500,-0.0000,EC,1
-126.074,-111.160,2.500,-0.0000,DMC,1
-133.880,-104.110,2.500,-0.0000,DMC,1
-127.277,-101.030,2.500,-0.0000,DMC,1
-120.912,-119.964,2.500,-0.0000,DMC,1
-115.603,-120.001,2.500,-0.0000,DMC,1
-112.698,-119.098,0.760,1.0000,LithiumIon,0
-123.804,-118.551,0.760,1.0000,LithiumIon,0
-123.416,-115.396,2.500,-0.0000,DMC,1
-112.633,-115.871,2.500,-0.0000,DMC,1
-117.741,-115.358,2.500,-0.0000,DMC,1
-109.807,-120.001,2.500,-0.0000,DMC,1
-104.807,-120.001,2.500,-0.0000,DMC,1
-101.308,-116.429,2.500,-0.0000,DMC,1
-106.198,-114.940,2.500,-0.0000,DMC,1
-119.411,-109.919,2.500,-0.0000,DMC,1
-123.237,-106.701,2.500,-0.0000,DMC,1
-114.581,-111.235,2.500,-0.0000,DMC,1
-116.022,-105.199,2.500,-0.0000,DMC,1
-108.578,-110.404,2.500,-0.0000,DMC,1
-103.580,-110.677,2.500,-0.0000,DMC,1
-106.055,-108.965,0.760,1.0000,LithiumIon,0
-100.630,-106.591,2.500,-0.0000,DMC,1
-110.595,-105.762,2.500,-0.0000,DMC,1
-105.601,-106.056,2.500,-0.0000,DMC,1
-105.771,-101.059,2.500,-0.0000,DMC,1
-100.513,-101.371,2.500,-0.0000,DMC,1
-97.817,-120.008,2.500,-0.0000,EC,1
-92.779,-120.005,2.500,-0.0000,DMC,1
