t_fs,step,phase,i_applied,v_cell
50000.000,10000,on,1.000000e-5,-5.562276e-3
50500.000,10100,on,1.000000e-5,-5.552366e-3
51000.000,10200,on,1.000000e-5,-5.733723e-3
51500.000,10300,on,1.000000e-5,-5.506316e-3
52000.000,10400,on,1.000000e-5,-5.832796e-3
52500.000,10500,on,1.000000e-5,-5.512318e-3
53000.000,10600,on,1.000000e-5,-5.634370e-3
53500.000,10700,on,1.000000e-5,-5.742078e-3
54000.000,10800,on,1.000000e-5,-6.354809e-3
54500.000,10900,on,1.000000e-5,-5.838115e-3
55000.000,11000,on,1.000000e-5,-6.094090e-3
55500.000,11100,on,1.000000e-5,-6.062256e-3
56000.000,11200,on,1.000000e-5,-6.210952e-3
56500.000,11300,on,1.000000e-5,-6.147178e-3
57000.000,11400,on,1.000000e-5,-6.198592e-3
57500.000,11500,on,1.000000e-5,-6.852202e-3
58000.000,11600,on,1.000000e-5,-6.357640e-3
58500.000,11700,on,1.000000e-5,-6.839035e-3
59000.000,11800,on,1.000000e-5,-6.466664e-3
59500.000,11900,on,1.000000e-5,-6.450769e-3
60000.000,12000,on,1.000000e-5,-6.482656e-3
60500.000,12100,on,1.000000e-5,-6.720841e-3
61000.000,12200,on,1.000000e-5,-7.182571e-3
61500.000,12300,on,1.000000e-5,-6.776316e-3
62000.000,12400,on,1.000000e-5,-7.080894e-3
62500.000,12500,on,1.000000e-5,-6.676154e-3
63000.000,12600,on,1.000000e-5,-6.713515e-3
63500.000,12700,on,1.000000e-5,-6.769061e-3
64000.000,12800,on,1.000000e-5,-6.696353e-3
64500.000,12900,on,1.000000e-5,-6.757069e-3
65000.000,13000,on,1.000000e-5,-6.748319e-3
65500.000,13100,on,1.000000e-5,-6.799444e-3
66000.000,13200,on,1.000000e-5,-6.855372e-3
66500.000,13300,on,1.000000e-5,-6.957882e-3
67000.000,13400,on,1.000000e-5,-7.070447e-3
67500.000,13500,on,1.000000e-5,-7.128760e-3
68000.000,13600,on,1.000000e-5,-7.166384e-3
68500.000,13700,on,1.000000e-5,-7.158574e-3
69000.000,13800,on,1.000000e-5,-7.194968e-3
69500.000,13900,on,1.000000e-5,-7.251740e-3
70000.000,14000,on,1.000000e-5,-7.203373e-3
70500.000,14100,on,1.000000e-5,-7.178481e-3
71000.000,14200,on,1.000000e-5,-7.169218e-3
71500.000,14300,on,1.000000e-5,-7.187854e-3
72000.000,14400,on,1.000000e-5,-7.201544e-3
72500.000,14500,on,1.000000e-5,-7.187730e-3
73000.000,14600,on,1.000000e-5,-7.182156e-3
73500.000,14700,on,1.000000e-5,-7.225934e-3
74000.000,14800,on,1.000000e-5,-7.289284e-3
74500.000,14900,on,1.000000e-5,-7.353825e-3
75000.000,15000,on,1.000000e-5,-7.357431e-3
75500.000,15100,on,1.000000e-5,-7.352268e-3
76000.000,15200,on,1.000000e-5,-7.396932e-3
76500.000,15300,on,1.000000e-5,-7.404437e-3
