frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
507,2535,22.287924,22.126427,22.135923,22.14204,22.158657,22.133078,22.126368
707,3535,23.365543,25.436392,22.75683,23.032902,23.441853,23.48034,23.455023
907,4535,23.312454,24.991087,23.053146,23.173567,22.83245,23.833223,23.459356
1107,5535,25.878977,24.938656,25.462067,23.211105,22.790842,23.918644,23.702145
1307,6535,25.664183,24.747011,25.464108,23.232464,23.902498,23.938871,23.956842
1507,7535,25.527084,24.574677,25.475306,23.25582,23.87907,23.763105,24.70668
1707,8535,25.540703,24.499151,25.329172,23.38686,23.867605,23.548283,24.96495
1907,9535,24.982355,24.25345,24.978926,23.378342,23.853973,23.527565,26.31446
2107,10535,24.195107,24.045025,27.003664,23.387133,23.892073,23.355799,26.0694
2307,11535,23.537918,23.946016,27.022678,23.32093,23.857815,23.038542,25.71137
2507,12535,23.463638,23.899261,27.376564,23.17171,23.773678,22.825352,25.727146
2707,13535,23.275452,23.795757,27.323301,23.0869,23.611345,22.908014,25.18031
2907,14535,23.763721,23.49883,27.318964,23.116423,23.541431,22.94654,24.36654
3107,15535,24.22145,28.221056,27.298548,23.248625,23.405146,22.979656,23.19754
3307,16535,26.661201,27.743515,26.985453,23.342964,23.268934,22.11803,23.10359
3507,17535,26.443977,27.526655,26.502653,23.499443,23.016256,21.80795,22.826668
3707,18535,26.508036,29.607527,26.291739,23.517702,22.777208,21.628748,22.586042
3907,19535,26.814266,38.20422,25.768696,23.28137,22.711405,21.885555,22.652275
4107,20535,26.867178,40.544743,25.212921,23.039263,23.035864,22.082983,22.770317
4307,21535,26.896976,40.544743,25.295465,23.032621,23.244812,21.758839,23.382954
4507,22535,26.822584,40.546993,25.015532,22.667467,23.503557,21.6542,22.821323
4707,23535,26.395287,33.45869,24.921925,22.310253,23.796537,23.37915,23.395224
4907,24535,26.417088,35.790558,24.696207,22.105696,23.633478,26.458096,23.644573
5107,25535,32.32892,39.59181,24.643147,22.032835,23.374197,27.034931,26.064907
5307,26535,37.025158,23.780354,24.873507,22.572367,23.36021,26.742773,26.622864
5507,27535,40.65234,47.267834,33.25256,22.348133,23.752893,26.477295,27.212904
5707,28535,28.439966,47.57536,38.536865,22.026505,24.36842,26.420923,27.699215
5907,29535,29.404922,48.740242,38.30759,21.892471,24.461926,26.591356,28.078672
6107,30535,29.213911,48.8218,41.607697,21.794264,24.41215,26.743864,28.08396
6307,31535,29.323183,48.86502,42.442146,21.792393,24.470936,26.766964,27.915533
6507,32535,30.036282,48.98809,42.789806,21.696234,24.426874,21.922703,27.74449
6707,33535,25.928919,49.242775,42.602516,21.602217,24.293482,21.866299,27.348236
6907,34535,26.683325,49.418262,26.635641,21.658974,24.07806,21.943758,26.814507
7107,35535,28.576416,49.79602,43.60062,21.671835,24.06025,21.763273,29.03018
7307,36535,28.460598,44.83469,44.125393,21.24109,23.836134,28.37425,29.070642
7507,37535,28.862532,35.713062,30.996798,21.264915,24.051884,29.170816,28.82207
7707,38535,28.73974,35.861183,31.98976,21.206099,24.477375,29.417217,28.53412
7907,39535,28.779634,35.883137,35.226685,21.180542,25.691666,29.741863,28.378365
8107,40535,28.914127,21.80483,37.747353,21.237776,26.294764,22.420084,28.265018
8307,41535,29.12535,21.792173,41.99437,21.18407,26.867159,22.669352,28.129175
8507,42535,28.805773,21.624271,42.54797,21.893087,27.104643,23.06974,28.15356
8707,43535,31.47149,21.423172,66.55122,56.309277,26.519632,22.918663,27.991398
8907,44535,28.849478,21.323496,66.91513,56.30969,26.427845,22.928816,27.374758
9107,45535,35.812428,21.208714,35.982246,22.86078,26.2492,22.523846,52.685005
9307,46535,28.640474,21.291397,38.530586,23.0561,26.004782,22.845854,52.927277
9507,47535,52.991077,21.309233,42.690594,23.942514,26.55116,28.25291,53.017006
9707,48535,28.610079,21.598793,40.424202,26.232363,27.00908,28.274345,41.41296
9907,49535,28.451008,52.30471,44.594162,29.534033,27.924088,29.59403,39.629547
10107,50535,46.9716,52.756363,45.35353,30.490055,28.148605,47.53953,55.765987
10307,51535,51.162086,52.95766,45.790695,22.785433,28.384283,49.65883,55.915802
10507,52535,51.289314,52.84,46.0479,23.315985,28.508373,59.36594,58.97128
10707,53535,30.756472,52.254723,62.585712,23.781025,28.740734,60.261562,58.963642
10907,54535,31.611053,57.45073,62.37338,24.17852,29.062038,61.314777,58.934067
11107,55535,32.553986,57.790462,65.25919,24.328901,29.211607,66.63523,58.934067
11307,56535,42.935104,57.84669,65.84518,24.357115,29.500893,66.888855,58.934067
11507,57535,42.6796,58.101833,66.680145,24.750422,29.612896,68.421104,59.072376
11707,58535,38.23312,58.26832,68.51653,60.695477,29.784382,39.3476,61.414658
11907,59535,44.594776,58.572083,68.516525,60.698376,30.001,69.046005,64.64978
12107,60535,42.192055,45.415676,68.520355,60.75106,30.162329,69.046005,64.65313
12307,61535,42.066986,46.027756,68.63395,60.882084,29.978258,69.046005,64.653946
12507,62535,49.599537,46.427414,68.86314,60.974533,29.932377,45.279987,61.753338
12707,63535,63.480316,48.4066,48.435383,24.434067,30.015533,45.512836,62.000355
12907,64535,67.652275,64.88524,53.96936,24.51737,29.932337,28.946892,62.085743
13107,65535,67.652275,66.53711,69.169235,61.67967,29.832876,68.56073,64.64123
13307,66535,69.13577,68.68244,69.21441,62.923508,29.813597,68.56073,64.850876
13507,67535,69.13577,68.68244,69.497765,62.940918,29.73765,68.56073,64.94819
13707,68535,35.52391,68.60171,69.28337,63.1284,29.774096,29.896881,27.1228
13907,69535,69.13577,68.178764,69.427605,63.213127,29.695978,68.56073,65.47763
14107,70535,66.07675,68.17866,69.47148,63.241856,29.866352,29.19883,31.07761
14307,71535,69.13577,68.17866,68.97342,24.377598,29.999006,29.215115,31.294577
14507,72535,38.991783,68.17866,50.459915,26.070545,30.152967,29.24699,43.011757
14707,73535,39.714718,37.1359,58.20523,39.722443,30.795895,69.03287,67.372314
14907,74535,55.035645,37.76648,68.96973,28.455215,31.375347,68.88427,67.43305
