frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
97,485,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.991150,0.985493,0.987603,0.990923,0.993066,0,0,0,0,1,1352,804,980,1092,1068
297,1485,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000589,0.973326,1.010135,1.000000,0.998860,17,-40,40,17,10,1469,1532,1546,1606,1524
497,2485,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.999462,0.954916,1.032831,1.001079,1.000000,0,-40,42,-1,2,1628,1611,1628,1623,1621
697,3485,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.999427,0.938190,1.053304,1.000567,0.999440,1,-40,42,-1,0,1515,1582,1571,1535,1556
897,4485,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.998314,0.955844,1.054645,1.000000,0.998822,0,-40,42,0,0,363,155,136,93,619
1097,5485,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.000000,0.928850,1.075229,0.998992,1.000000,0,-37,38,-1,0,539,796,860,762,1217
1297,6485,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.012848,1.000000,1.000000,0.975824,1.012876,20,146,-158,-40,20,237,231,164,225,469
1497,7485,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.018132,0.999295,1.001418,0.966460,1.019760,20,14,-16,-40,20,873,1188,1180,1380,1187
1697,8485,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.037862,1.000000,1.000000,0.958637,1.022901,20,3,-1,-40,21,219,136,92,181,687
1897,9485,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.036353,0.999414,1.000000,0.928710,1.040428,23,-1,0,-40,20,1448,1477,1496,1313,1452
2097,10485,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.050729,0.997066,1.001188,0.918758,1.049014,20,1,0,-40,20,1347,1474,1454,1284,1443
2297,11485,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.003384,0.998800,1.022465,0.900530,1.005316,-94,1,43,-40,-89,1543,1437,1506,1469,1463
2497,12485,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.001591,0.997673,1.034865,0.895046,0.997571,-6,0,40,-40,-16,1027,1059,1032,961,1005
2697,13485,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000000,1.001729,1.060750,0.870989,1.000000,-5,0,42,-40,-3,1611,1505,1449,1266,1506
2897,14485,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000000,0.999387,1.082766,0.860411,1.002952,0,0,42,-40,-4,1493,1401,1534,1475,1464
3097,15485,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.001162,1.000000,1.085897,0.860610,0.995077,2,-1,42,-36,-4,1491,1097,1330,1212,1192
3297,16485,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.008503,0.976812,1.006159,0.985012,1.009368,20,-40,-181,229,20,1534,1495,1556,1438,1478
