frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
507,2535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,0.996099,0.992587,0.997295,0.995806,0.994048,0,0,0,0,0,1308,1119,1249,1439,1450
707,3535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.000546,0.985327,1.004507,0.987050,1.003423,13,-20,13,-20,14,1603,1542,1545,1546,1523
907,4535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.006543,0.977087,1.011983,0.979858,1.008649,12,-20,15,-20,13,1604,1603,1606,1607,1620
1107,5535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.015667,0.967391,1.015987,0.969613,1.016367,17,-20,10,-20,14,1621,1610,1584,1580,1603
1307,6535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.024298,0.960131,1.022271,0.960699,1.022703,16,-20,12,-20,12,1622,1601,1611,1602,1620
1507,7535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.031642,0.952877,1.029221,0.953897,1.028633,16,-20,13,-20,12,1603,1595,1618,1592,1621
1707,8535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.033217,0.954656,1.029268,0.952276,1.037417,15,-20,13,-20,13,914,1005,1000,1132,1133
1907,9535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.047053,0.936053,1.041896,0.942154,1.042391,13,-20,14,-20,13,1619,1584,1584,1516,1610
2107,10535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.050221,0.930116,1.049532,0.932840,1.047463,11,-20,16,-20,13,1582,1573,1587,1527,1603
2307,11535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.062162,0.924707,1.057003,0.930141,1.056924,16,-20,12,-20,13,1620,1563,1612,1545,1597
2507,12535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.067458,0.920429,1.064674,0.926429,1.063175,11,-20,16,-20,13,1623,1542,1610,1537,1622
2707,13535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.070993,0.918431,1.071718,0.924014,1.071268,11,-20,17,-20,16,1573,1376,1499,1494,1552
2907,14535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.077297,0.913793,1.084011,0.920023,1.076757,12,-20,17,-20,13,1620,1510,1615,1508,1620
3107,15535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.082703,0.909144,1.088741,0.919425,1.076586,10,-20,17,-20,14,1620,1498,1573,1371,1598
3307,16535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.090566,0.907656,1.097944,0.915612,1.081246,14,-20,13,-20,15,1625,1481,1618,1429,1567
3507,17535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.099459,0.904648,1.101362,0.917167,1.089689,18,-20,12,-20,10,1620,1448,1605,1436,1632
3707,18535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.100845,0.904222,1.096939,0.918669,1.092998,15,-20,11,-20,14,1545,1357,1534,1393,1598
3907,19535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.089552,0.903475,1.097561,0.915709,1.096756,16,-20,12,-20,13,1512,1324,1492,1336,1589
4107,20535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.098423,0.899021,1.115635,0.914595,1.096467,11,-20,14,-20,15,1609,1404,1612,1339,1553
4307,21535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.100800,0.895513,1.119761,0.912853,1.101942,10,-20,18,-20,12,1645,1397,1607,1365,1624
4507,22535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.096405,0.898049,1.129989,0.913239,1.106452,10,-20,14,-20,16,1606,1359,1624,1326,1630
4707,23535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.100053,0.898196,1.131121,0.909091,1.109140,13,-20,13,-20,15,1659,1322,1608,1321,1630
4907,24535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.090006,0.913318,1.112283,0.907261,1.098512,12,-20,17,-20,14,1381,1039,1382,1161,1181
5107,25535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.100967,0.903503,1.132465,0.904016,1.111973,14,-20,15,-20,13,1632,1283,1612,1239,1574
5307,26535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.101326,0.895364,1.136876,0.902000,1.116541,16,-20,15,-20,12,1655,1280,1633,1270,1632
5507,27535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.100000,0.893289,1.140868,0.901077,1.116792,10,-20,13,-20,17,1620,1260,1637,1256,1628
5707,28535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.104099,0.896122,1.135445,0.899171,1.115467,14,-20,16,-20,13,1624,1214,1601,1218,1632
5907,29535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.088990,0.897080,1.137873,0.894847,1.117843,14,-20,11,-19,17,1523,1140,1547,1206,1569
6107,30535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.094444,0.902668,1.149893,0.886076,1.119649,12,-20,20,-21,17,1570,1157,1638,1192,1592
6307,31535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.096756,0.896302,1.145615,0.887755,1.103746,11,-20,15,-20,15,1589,1149,1583,1142,1505
6507,32535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.099459,0.899083,1.148004,0.882267,1.106516,17,-20,14,-20,12,1620,1078,1574,1146,1535
6707,33535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.099204,0.892726,1.160362,0.873730,1.104087,18,-20,12,-20,14,1655,1131,1647,1148,1605
6907,34535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.094639,0.901291,1.160448,0.870425,1.111656,15,-20,11,-20,16,1598,1087,1646,1136,1606
7107,35535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.096027,0.898006,1.158654,0.873956,1.115575,12,-20,11,-20,18,1582,1074,1642,1087,1587
7307,36535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.074316,0.906422,1.124175,0.882923,1.103583,16,-20,14,-20,12,1304,860,1437,906,1054
7507,37535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.082579,0.893617,1.144722,0.868339,1.111435,11,-20,17,-20,16,1538,851,1532,1046,1484
7707,38535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.084942,0.896115,1.143570,0.880816,1.118297,11,-20,16,-20,15,1583,954,1574,995,1579
7907,39535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.088828,0.886572,1.140156,0.873114,1.103233,15,-20,20,-20,11,1605,969,1568,897,1533
8107,40535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.093767,0.881622,1.156350,0.871967,1.121593,13,-20,15,-20,15,1647,978,1644,965,1678
8307,41535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.095702,0.879235,1.151201,0.867550,1.116153,17,-20,11,-20,15,1515,921,1602,978,1621
8507,42535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.089050,0.886738,1.137636,0.872849,1.108420,17,-20,14,-20,16,1286,803,1521,816,1504
8707,43535,CC,CC,CC,CC,CC,0.020000,-0.020000,0.020000,-0.020000,0.020000,1.097230,0.880000,1.136615,0.862129,1.110462,14,-20,17,-20,10,1539,845,1578,916,1653
