frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
83,415,22.140697,22.12869,22.123487,22.205225,22.139019,23.596874,22.26776
283,1415,23.619036,22.530762,22.73872,23.090353,23.434423,24.814186,23.126883
483,2415,23.796198,22.591,23.181875,23.172865,23.545254,24.925571,25.659416
683,3415,24.137539,22.850725,23.471024,23.26651,23.557304,24.95692,25.843853
883,4415,24.550467,22.987026,24.907253,27.283257,23.311049,24.737793,25.869991
1083,5415,24.94519,22.978651,25.006378,27.429674,23.453611,24.649687,25.955736
1283,6415,25.002731,23.041967,25.090963,27.706493,23.21833,24.632816,25.764767
1483,7415,24.868671,23.434963,24.932686,27.784851,23.063782,24.596643,25.326962
1683,8415,24.745909,23.80177,24.708094,27.859226,23.049625,24.542576,25.200684
1883,9415,25.035416,24.103708,24.608936,27.939234,23.055416,24.709946,25.194736
2083,10415,25.62363,24.210426,24.598293,23.331055,23.077568,25.018532,25.260515
2283,11415,26.132605,24.560507,24.36988,23.31301,23.11528,25.079033,25.354
2483,12415,26.368576,24.788994,24.433289,23.38722,23.148113,25.012613,25.380884
2683,13415,26.469955,24.773342,24.442408,23.416872,23.159468,25.012232,25.405165
2883,14415,26.537634,24.777452,24.42923,27.67867,23.1205,25.013369,25.440777
3083,15415,26.064108,24.777071,24.426416,27.683348,23.130545,25.015383,25.459442
3283,16415,26.079605,24.782011,24.426199,27.752832,23.138458,25.018803,25.560972
3483,17415,26.063309,24.698265,24.399658,27.726952,23.143312,25.0216,25.809135
3683,18415,25.811783,24.448938,24.36833,27.863369,23.076029,25.047617,25.795599
3883,19415,25.917854,24.342266,24.19646,27.837093,23.091034,25.074377,25.976177
4083,20415,25.981516,24.451992,24.04974,23.13237,23.162449,25.073996,25.999565
4283,21415,25.632715,24.654594,23.915112,23.166277,23.201435,25.118715,25.623684
4483,22415,25.279247,24.69994,23.719086,22.752052,22.935055,26.713495,24.614872
4683,23415,24.855457,24.675293,23.30547,21.991915,21.959648,28.370047,23.121964
4883,24415,24.64552,24.99159,22.862663,21.526669,21.40649,28.60954,23.076418
5083,25415,23.865133,24.533302,22.018448,25.325882,22.525745,28.261768,21.631474
5283,26415,23.560528,24.090656,22.10693,35.9663,23.666847,21.578289,28.06329
5483,27415,23.397942,24.109987,22.148407,51.114197,49.440464,21.54896,28.87735
5683,28415,23.00873,23.715912,22.097834,51.114872,33.808083,26.9214,31.452164
5883,29415,22.8801,23.164978,21.780382,53.413696,59.545685,29.302052,48.078934
6083,30415,22.835167,22.743475,21.857782,31.341887,29.547941,35.839832,32.659626
6283,31415,23.576916,23.50421,22.350233,33.767776,45.64344,22.704397,51.288216
6483,32415,24.420904,25.203964,22.540504,57.16073,55.317974,24.90248,52.273514
6683,33415,24.816956,26.151443,23.137533,64.63317,55.32557,26.32891,35.033104
6883,34415,24.932888,26.499851,23.567467,64.65943,55.41604,27.244972,54.160374
7083,35415,29.294992,26.936642,23.56511,64.42063,55.628883,27.860012,54.8112
7283,36415,29.387384,27.04454,23.524738,35.31566,25.64329,28.7211,52.14257
7483,37415,29.290756,27.18995,23.518059,64.54416,57.32174,28.765182,52.437534
7683,38415,29.24224,27.24116,23.555592,35.50894,35.46624,28.873926,52.653664
7883,39415,29.25222,27.246273,23.556183,35.4817,35.23943,28.917929,52.930275
8083,40415,29.329182,27.247025,23.529097,35.4817,35.07967,28.946463,39.5523
8283,41415,29.352566,27.224436,23.528473,35.4364,34.975456,28.966116,39.858913
8483,42415,29.382433,27.171745,23.346584,35.433216,34.931805,29.027489,53.79378
8683,43415,29.275537,27.088306,23.172491,35.433216,34.775658,29.100613,53.883286
8883,44415,29.479866,26.981012,23.13813,35.202934,34.721416,30.445236,53.892685
9083,45415,30.337105,26.70107,22.984266,34.899334,34.643738,28.126646,53.855106
9283,46415,25.948462,26.680882,22.559858,43.694347,34.78538,28.73217,53.839664
9483,47415,24.583958,26.822945,22.693148,36.828804,34.736683,32.185265,53.839664
9683,48415,24.589275,26.963749,23.839182,36.633434,34.91963,32.543156,54.251236
9883,49415,24.819504,27.154547,22.193506,36.934246,34.91893,33.090736,54.308067
10083,50415,24.661484,26.934177,22.489592,37.44406,35.19603,33.234394,54.51253
