time_fs,mode,setpoint_or_current,CIP,SIP,S2IP,FD
1435.000000,CC,-0.020000,0.184080,0.069652,0.164179,0.582090
2435.000000,CC,-0.020000,0.224880,0.038278,0.258373,0.478469
3435.000000,CC,-0.020000,0.223256,0.018605,0.330233,0.427907
4435.000000,CC,-0.020000,0.211712,0.022523,0.355856,0.409910
5435.000000,CC,-0.020000,0.215859,0.013216,0.365639,0.405286
6435.000000,CC,-0.020000,0.220779,0.008658,0.380952,0.389610
7435.000000,CC,-0.020000,0.201717,0.008584,0.412017,0.377682
8435.000000,CC,-0.020000,0.201681,0.008403,0.420168,0.369748
9435.000000,CC,-0.020000,0.208163,0.004082,0.436735,0.351020
10435.000000,CC,-0.020000,0.209486,0.019763,0.418972,0.351779
11435.000000,CC,-0.020000,0.215094,0.011321,0.418868,0.354717
12435.000000,CC,-0.020000,0.202952,0.007380,0.435424,0.354244
13435.000000,CC,-0.020000,0.189091,0.018182,0.440000,0.352727
14435.000000,CC,-0.020000,0.191489,0.017730,0.432624,0.358156
15435.000000,CC,-0.020000,0.204778,0.013652,0.409556,0.372014
16435.000000,CC,-0.020000,0.191781,0.023973,0.421233,0.363014
17435.000000,CC,-0.020000,0.200000,0.010169,0.437288,0.352542
18435.000000,CC,-0.020000,0.200680,0.010204,0.459184,0.329932
19435.000000,CC,-0.020000,0.196667,0.010000,0.456667,0.336667
20435.000000,CC,-0.020000,0.196141,0.022508,0.437299,0.344051
21435.000000,CC,-0.020000,0.194268,0.012739,0.452229,0.340764
22435.000000,CC,-0.020000,0.187500,0.015625,0.450000,0.346875
23435.000000,CC,-0.020000,0.188272,0.006173,0.444444,0.361111
24435.000000,CC,-0.020000,0.190332,0.012085,0.432024,0.365559
25435.000000,CC,-0.020000,0.188791,0.020649,0.398230,0.392330
26435.000000,CC,-0.020000,0.195906,0.005848,0.412281,0.385965
27435.000000,CC,-0.020000,0.197640,0.000000,0.439528,0.362832
28435.000000,CC,-0.020000,0.185507,0.008696,0.446377,0.359420
29435.000000,CC,-0.020000,0.194767,0.002907,0.450581,0.351744
30435.000000,CC,-0.020000,0.196532,0.002890,0.456647,0.343931
31435.000000,CC,-0.020000,0.188034,0.008547,0.461538,0.341880
32435.000000,CC,-0.020000,0.190341,0.005682,0.448864,0.355114
33435.000000,CC,-0.020000,0.191549,0.000000,0.461972,0.346479
34435.000000,CC,-0.020000,0.184358,0.011173,0.444134,0.360335
35435.000000,CC,-0.020000,0.180822,0.008219,0.443836,0.367123
36435.000000,CC,-0.020000,0.178082,0.000000,0.465753,0.356164
37435.000000,CC,-0.020000,0.177112,0.005450,0.457766,0.359673
38435.000000,CC,-0.020000,0.178862,0.005420,0.449865,0.365854
39435.000000,CC,-0.020000,0.184492,0.005348,0.451872,0.358289
40435.000000,CC,-0.020000,0.185379,0.015666,0.438642,0.360313
41435.000000,CC,-0.020000,0.197436,0.002564,0.425641,0.374359
42435.000000,CC,-0.020000,0.188776,0.007653,0.423469,0.380102
43435.000000,CC,-0.020000,0.186398,0.010076,0.423174,0.380353
44435.000000,CC,-0.020000,0.172840,0.009877,0.414815,0.402469
45435.000000,CC,-0.020000,0.179612,0.014563,0.412621,0.393204
46435.000000,CC,-0.020000,0.178744,0.012077,0.422705,0.386473
47435.000000,CC,-0.020000,0.179856,0.014388,0.429257,0.376499
48435.000000,CC,-0.020000,0.179426,0.011962,0.425837,0.382775
49435.000000,CC,-0.020000,0.178571,0.004762,0.430952,0.385714
50435.000000,CC,-0.020000,0.183333,0.004762,0.426190,0.385714
51435.000000,CC,-0.020000,0.179669,0.009456,0.427896,0.382979
52435.000000,CC,-0.020000,0.179245,0.007075,0.429245,0.384434
53435.000000,CC,-0.020000,0.177986,0.007026,0.419204,0.395785
54435.000000,CC,-0.020000,0.180556,0.004630,0.409722,0.405093
55435.000000,CC,-0.020000,0.180139,0.004619,0.406467,0.408776
56435.000000,CC,-0.020000,0.183486,0.000000,0.405963,0.410550
57435.000000,CC,-0.020000,0.184932,0.015982,0.394977,0.404110
58435.000000,CC,-0.020000,0.177273,0.013636,0.402273,0.406818
59435.000000,CC,-0.020000,0.176471,0.009050,0.411765,0.402715
60435.000000,CC,-0.020000,0.175281,0.013483,0.404494,0.406742
61435.000000,CC,-0.020000,0.176600,0.013245,0.406181,0.403974
62435.000000,CC,-0.020000,0.185185,0.008715,0.409586,0.396514
63435.000000,CC,-0.020000,0.185185,0.010893,0.407407,0.396514
64435.000000,CC,-0.020000,0.182796,0.015054,0.391398,0.410753
65435.000000,CC,-0.020000,0.179704,0.014799,0.384778,0.420719
66435.000000,CC,-0.020000,0.186047,0.008457,0.399577,0.405920
67435.000000,CC,-0.020000,0.186047,0.010571,0.397463,0.405920
68435.000000,CC,-0.020000,0.186047,0.008457,0.399577,0.405920
69435.000000,CC,-0.020000,0.184486,0.006289,0.412998,0.396226
