t_fs,step,phase,i_applied,v_cell
0.000,0,pre_hold,0.000000e0,-4.689430e-3
10.000,2,pre_hold,0.000000e0,-4.692663e-3
20.000,4,pre_hold,0.000000e0,-4.551473e-3
30.000,6,pre_hold,0.000000e0,-4.475201e-3
40.000,8,pre_hold,0.000000e0,-4.483435e-3
50.000,10,pre_hold,0.000000e0,-4.665836e-3
60.000,12,pre_hold,0.000000e0,-4.630588e-3
70.000,14,pre_hold,0.000000e0,-4.460033e-3
80.000,16,pre_hold,0.000000e0,-4.472306e-3
90.000,18,pre_hold,0.000000e0,-4.462421e-3
100.000,20,pre_hold,0.000000e0,-4.683485e-3
110.000,22,pre_hold,0.000000e0,-4.458888e-3
120.000,24,pre_hold,0.000000e0,-4.475418e-3
130.000,26,pre_hold,0.000000e0,-4.473353e-3
140.000,28,pre_hold,0.000000e0,-4.481584e-3
150.000,30,pre_hold,0.000000e0,-4.480177e-3
160.000,32,pre_hold,0.000000e0,-4.608597e-3
170.000,34,pre_hold,0.000000e0,-4.507238e-3
180.000,36,pre_hold,0.000000e0,-4.469489e-3
190.000,38,pre_hold,0.000000e0,-4.556130e-3
200.000,40,pre_hold,0.000000e0,-4.558285e-3
210.000,42,pre_hold,0.000000e0,-4.682248e-3
220.000,44,pre_hold,0.000000e0,-4.548825e-3
230.000,46,pre_hold,0.000000e0,-4.474745e-3
240.000,48,pre_hold,0.000000e0,-4.484100e-3
250.000,50,pre_hold,0.000000e0,-4.483591e-3
260.000,52,pre_hold,0.000000e0,-4.498801e-3
270.000,54,pre_hold,0.000000e0,-4.471420e-3
280.000,56,pre_hold,0.000000e0,-4.478894e-3
290.000,58,pre_hold,0.000000e0,-4.483488e-3
300.000,60,pre_hold,0.000000e0,-4.480109e-3
310.000,62,pre_hold,0.000000e0,-4.487931e-3
320.000,64,pre_hold,0.000000e0,-4.487395e-3
330.000,66,pre_hold,0.000000e0,-4.479490e-3
340.000,68,pre_hold,0.000000e0,-4.492985e-3
350.000,70,pre_hold,0.000000e0,-4.486816e-3
360.000,72,pre_hold,0.000000e0,-4.533818e-3
370.000,74,pre_hold,0.000000e0,-4.833723e-3
380.000,76,pre_hold,0.000000e0,-4.824389e-3
390.000,78,pre_hold,0.000000e0,-4.929139e-3
400.000,80,pre_hold,0.000000e0,-5.015007e-3
410.000,82,pre_hold,0.000000e0,-5.006094e-3
420.000,84,pre_hold,0.000000e0,-5.062496e-3
430.000,86,pre_hold,0.000000e0,-5.069186e-3
440.000,88,pre_hold,0.000000e0,-5.058465e-3
450.000,90,pre_hold,0.000000e0,-5.109720e-3
460.000,92,pre_hold,0.000000e0,-5.113215e-3
470.000,94,pre_hold,0.000000e0,-5.140069e-3
480.000,96,pre_hold,0.000000e0,-5.193302e-3
490.000,98,pre_hold,0.000000e0,-5.231226e-3
500.000,100,pre_hold,0.000000e0,-5.264175e-3
510.000,102,pre_hold,0.000000e0,-5.274441e-3
520.000,104,pre_hold,0.000000e0,-5.277704e-3
530.000,106,pre_hold,0.000000e0,-5.285650e-3
540.000,108,pre_hold,0.000000e0,-5.301446e-3
550.000,110,pre_hold,0.000000e0,-5.502670e-3
560.000,112,pre_hold,0.000000e0,-5.305960e-3
570.000,114,pre_hold,0.000000e0,-5.315888e-3
580.000,116,pre_hold,0.000000e0,-5.311066e-3
590.000,118,pre_hold,0.000000e0,-5.352751e-3
600.000,120,pre_hold,0.000000e0,-5.360948e-3
610.000,122,pre_hold,0.000000e0,-5.345020e-3
620.000,124,pre_hold,0.000000e0,-5.346749e-3
630.000,126,pre_hold,0.000000e0,-5.327628e-3
640.000,128,pre_hold,0.000000e0,-5.302683e-3
650.000,130,pre_hold,0.000000e0,-5.284099e-3
660.000,132,pre_hold,0.000000e0,-5.266545e-3
670.000,134,pre_hold,0.000000e0,-5.236962e-3
680.000,136,pre_hold,0.000000e0,-5.256190e-3
690.000,138,pre_hold,0.000000e0,-5.275343e-3
700.000,140,pre_hold,0.000000e0,-5.297237e-3
710.000,142,pre_hold,0.000000e0,-5.289000e-3
720.000,144,pre_hold,0.000000e0,-5.326554e-3
730.000,146,pre_hold,0.000000e0,-5.334232e-3
740.000,148,pre_hold,0.000000e0,-5.324394e-3
