step,time_fs,phase,ac_value,applied_i,v_cell_calc,v_cell_eis,foil_a_de,foil_b_de
9037,95185.00,0.106524,1.988663e-2,-1.988663e-2,2.349098e-2,-1.540505e-2,0,0
9038,95190.00,0.109316,1.988062e-2,-1.988062e-2,1.550795e-2,-3.713336e-3,1,-1
9039,95195.00,0.112110,1.987444e-2,-1.987444e-2,8.046612e-3,-1.680353e-2,0,0
9040,95200.00,0.114902,1.986812e-2,-1.986812e-2,1.792792e-2,-1.140121e-2,0,0
9041,95205.00,0.117697,1.986163e-2,-1.986163e-2,1.781274e-2,-1.183987e-2,0,0
9042,95210.00,0.120489,1.985500e-2,-1.985500e-2,1.825516e-2,-1.119098e-2,0,0
9043,95215.00,0.123283,1.984820e-2,-1.984820e-2,2.526151e-2,-6.413657e-3,0,0
9044,95220.00,0.126076,1.984126e-2,-1.984126e-2,9.173328e-2,-2.246050e-2,0,0
9045,95225.00,0.128870,1.983415e-2,-1.983415e-2,4.165332e-2,-2.352340e-2,0,0
9046,95230.00,0.131662,1.982690e-2,-1.982690e-2,2.250947e-2,-1.926319e-2,0,0
9047,95235.00,0.134455,1.981949e-2,-1.981949e-2,1.590671e-2,-1.756593e-2,0,0
9048,95240.00,0.137249,1.981192e-2,-1.981192e-2,1.004964e-2,-2.032025e-2,0,0
9049,95245.00,0.140041,1.980420e-2,-1.980420e-2,9.609960e-3,-1.902472e-2,1,-1
9050,95250.00,0.142836,1.979632e-2,-1.979632e-2,6.755751e-3,-1.338321e-2,0,0
9051,95255.00,0.145628,1.978830e-2,-1.978830e-2,6.653346e-3,-1.408010e-2,0,0
9052,95260.00,0.148422,1.978011e-2,-1.978011e-2,4.947949e-3,-1.576855e-2,0,0
9053,95265.00,0.151215,1.977178e-2,-1.977178e-2,3.867380e-3,-1.982114e-2,0,0
9054,95270.00,0.154007,1.976329e-2,-1.976329e-2,3.637545e-3,-1.096344e-2,0,0
9055,95275.00,0.156801,1.975464e-2,-1.975464e-2,2.796777e-3,-1.633687e-2,0,0
9056,95280.00,0.159594,1.974584e-2,-1.974584e-2,2.960753e-3,-2.091809e-2,0,0
9057,95285.00,0.162388,1.973688e-2,-1.973688e-2,-4.480593e-4,-3.150743e-2,0,0
9058,95290.00,0.165180,1.972777e-2,-1.972777e-2,-2.093311e-3,-3.701291e-2,0,0
9059,95295.00,0.167974,1.971851e-2,-1.971851e-2,-5.188446e-3,-2.767617e-2,1,-1
9060,95300.00,0.170767,1.970909e-2,-1.970909e-2,-5.142279e-3,-2.920370e-2,0,0
9061,95305.00,0.173559,1.969953e-2,-1.969953e-2,-5.115729e-3,-2.264284e-2,0,0
9062,95310.00,0.176353,1.968980e-2,-1.968980e-2,-7.099077e-3,-1.950641e-2,0,0
9063,95315.00,0.179146,1.967992e-2,-1.967992e-2,-8.083131e-3,-3.150408e-2,0,0
9064,95320.00,0.181940,1.966989e-2,-1.966989e-2,-1.038225e-2,-2.394516e-2,0,0
9065,95325.00,0.184732,1.965971e-2,-1.965971e-2,-1.337662e-2,-2.666764e-2,0,0
9066,95330.00,0.187527,1.964936e-2,-1.964936e-2,-1.512356e-2,-2.759042e-2,0,0
9067,95335.00,0.190319,1.963888e-2,-1.963888e-2,-1.382016e-2,-2.175839e-2,0,0
9068,95340.00,0.193113,1.962823e-2,-1.962823e-2,-1.066493e-2,-2.575073e-2,0,0
9069,95345.00,0.195906,1.961743e-2,-1.961743e-2,-1.729700e-2,-2.401872e-2,1,-1
9070,95350.00,0.198698,1.960648e-2,-1.960648e-2,-1.957429e-2,-2.249452e-2,0,0
9071,95355.00,0.201492,1.959538e-2,-1.959538e-2,-2.230495e-2,-2.673503e-2,0,0
9072,95360.00,0.204285,1.958412e-2,-1.958412e-2,-2.230158e-2,-2.223631e-2,0,0
9073,95365.00,0.207079,1.957271e-2,-1.957271e-2,-2.664204e-2,-2.650307e-2,0,0
9074,95370.00,0.209871,1.956115e-2,-1.956115e-2,-2.979853e-2,-3.167265e-2,0,0
9075,95375.00,0.212666,1.954943e-2,-1.954943e-2,-3.056115e-2,-3.623102e-2,0,0
9076,95380.00,0.215458,1.953757e-2,-1.953757e-2,-3.796328e-2,-2.103485e-2,0,0
9077,95385.00,0.218250,1.952555e-2,-1.952555e-2,-3.882748e-2,-2.612379e-2,0,0
9078,95390.00,0.221045,1.951338e-2,-1.951338e-2,-2.813124e-2,-3.650037e-2,0,0
9079,95395.00,0.223837,1.950105e-2,-1.950105e-2,-3.861921e-2,-4.043117e-2,1,-1
9080,95400.00,0.226631,1.948857e-2,-1.948857e-2,-3.075418e-2,-3.379378e-2,0,0
9081,95405.00,0.229424,1.947595e-2,-1.947595e-2,-2.959186e-2,-4.288583e-2,0,0
9082,95410.00,0.232218,1.946316e-2,-1.946316e-2,-3.188231e-2,-4.237358e-2,0,0
9083,95415.00,0.235010,1.945024e-2,-1.945024e-2,-3.236970e-2,-4.336324e-2,0,0
9084,95420.00,0.237804,1.943715e-2,-1.943715e-2,-2.916265e-2,-3.527536e-2,0,0
9085,95425.00,0.240597,1.942392e-2,-1.942392e-2,-2.394194e-2,-3.122060e-2,0,0
9086,95430.00,0.243389,1.941053e-2,-1.941053e-2,-3.005920e-2,-3.785834e-2,0,0
9087,95435.00,0.246183,1.939699e-2,-1.939699e-2,-3.087345e-2,-3.663603e-2,0,0
9088,95440.00,0.248976,1.938330e-2,-1.938330e-2,-3.606819e-2,-3.995260e-2,0,0
9089,95445.00,0.251770,1.936946e-2,-1.936946e-2,-4.547218e-2,-3.934564e-2,1,-1
9090,95450.00,0.254562,1.935547e-2,-1.935547e-2,-4.525200e-2,-4.914546e-2,0,0
9091,95455.00,0.257357,1.934132e-2,-1.934132e-2,-4.995661e-2,-4.414891e-2,0,0
9092,95460.00,0.260149,1.932703e-2,-1.932703e-2,-5.925167e-2,-4.381426e-2,0,0
9093,95465.00,0.262941,1.931259e-2,-1.931259e-2,-6.806619e-2,-4.327955e-2,0,0
9094,95470.00,0.265736,1.929799e-2,-1.929799e-2,-6.226598e-2,-4.925992e-2,0,0
9095,95475.00,0.268528,1.928325e-2,-1.928325e-2,-7.628053e-2,-5.015559e-2,0,0
9096,95480.00,0.271322,1.926834e-2,-1.926834e-2,-1.206452e-1,-4.198500e-2,0,0
9097,95485.00,0.274115,1.925330e-2,-1.925330e-2,-9.752679e-2,-5.033845e-2,0,0
9098,95490.00,0.276909,1.923810e-2,-1.923810e-2,-9.624597e-2,-4.943705e-2,0,0
9099,95495.00,0.279701,1.922275e-2,-1.922275e-2,-8.014078e-2,-5.389899e-2,0,0
9100,95500.00,0.282494,1.920726e-2,-1.920726e-2,-9.095024e-2,-4.771635e-2,1,-1
9101,95505.00,0.285288,1.919161e-2,-1.919161e-2,-9.060019e-2,-5.552806e-2,0,0
9102,95510.00,0.288080,1.917582e-2,-1.917582e-2,-1.062880e-1,-5.963991e-2,0,0
9103,95515.00,0.290874,1.915986e-2,-1.915986e-2,-8.447941e-2,-5.377316e-2,0,0
9104,95520.00,0.293667,1.914377e-2,-1.914377e-2,-1.011892e-1,-5.009789e-2,0,0
9105,95525.00,0.296461,1.912752e-2,-1.912752e-2,-9.001200e-2,-5.059218e-2,0,0
9106,95530.00,0.299253,1.911113e-2,-1.911113e-2,-8.342949e-2,-5.026297e-2,0,0
9107,95535.00,0.302048,1.909458e-2,-1.909458e-2,-8.742653e-2,-5.001939e-2,0,0
9108,95540.00,0.304840,1.907789e-2,-1.907789e-2,-7.811868e-2,-5.489668e-2,0,0
9109,95545.00,0.307632,1.906106e-2,-1.906106e-2,-7.616051e-2,-5.374953e-2,0,0
9110,95550.00,0.310427,1.904406e-2,-1.904406e-2,-9.332801e-2,-5.262649e-2,1,-1
9111,95555.00,0.313219,1.902693e-2,-1.902693e-2,-7.899201e-2,-6.033430e-2,0,0
9112,95560.00,0.316013,1.900963e-2,-1.900963e-2,-7.620893e-2,-6.314796e-2,0,0
9113,95565.00,0.318806,1.899220e-2,-1.899220e-2,-6.860526e-2,-5.297520e-2,0,0
9114,95570.00,0.321600,1.897461e-2,-1.897461e-2,-6.911437e-2,-5.215854e-2,0,0
9115,95575.00,0.324392,1.895689e-2,-1.895689e-2,-7.484233e-2,-5.579107e-2,0,0
9116,95580.00,0.327185,1.893901e-2,-1.893901e-2,-7.853685e-2,-5.566385e-2,0,0
9117,95585.00,0.329979,1.892098e-2,-1.892098e-2,-8.043502e-2,-5.764795e-2,0,0
9118,95590.00,0.332771,1.890281e-2,-1.890281e-2,-8.749876e-2,-5.496955e-2,0,0
9119,95595.00,0.335566,1.888448e-2,-1.888448e-2,-8.596113e-2,-5.881421e-2,0,0
9120,95600.00,0.338358,1.886602e-2,-1.886602e-2,-7.365581e-2,-5.379184e-2,0,0
9121,95605.00,0.341152,1.884739e-2,-1.884739e-2,-1.701616e-1,-5.891698e-2,1,-1
9122,95610.00,0.343945,1.882863e-2,-1.882863e-2,-1.013435e-1,-6.683119e-2,0,0
9123,95615.00,0.346739,1.880971e-2,-1.880971e-2,-9.298431e-2,-6.439689e-2,0,0
9124,95620.00,0.349531,1.879066e-2,-1.879066e-2,-8.214891e-2,-5.714093e-2,0,0
9125,95625.00,0.352324,1.877146e-2,-1.877146e-2,-7.844315e-2,-5.863184e-2,0,0
9126,95630.00,0.355118,1.875211e-2,-1.875211e-2,-7.670403e-2,-6.401156e-2,0,0
9127,95635.00,0.357910,1.873261e-2,-1.873261e-2,-7.397468e-2,-6.970832e-2,0,0
9128,95640.00,0.360704,1.871296e-2,-1.871296e-2,-7.081787e-2,-6.414847e-2,0,0
9129,95645.00,0.363497,1.869318e-2,-1.869318e-2,-7.239889e-2,-5.556192e-2,0,0
9130,95650.00,0.366291,1.867324e-2,-1.867324e-2,-6.680970e-2,-5.272646e-2,0,0
9131,95655.00,0.369083,1.865316e-2,-1.865316e-2,-7.249968e-2,-6.491249e-2,1,-1
9132,95660.00,0.371876,1.863294e-2,-1.863294e-2,-7.031983e-2,-6.500785e-2,0,0
9133,95665.00,0.374670,1.861256e-2,-1.861256e-2,-6.761940e-2,-7.586437e-2,0,0
9134,95670.00,0.377462,1.859205e-2,-1.859205e-2,-7.209493e-2,-7.124429e-2,0,0
9135,95675.00,0.380257,1.857138e-2,-1.857138e-2,-7.229532e-2,-5.841425e-2,0,0
9136,95680.00,0.383049,1.855058e-2,-1.855058e-2,-7.363829e-2,-6.016544e-2,0,0
9137,95685.00,0.385843,1.852962e-2,-1.852962e-2,-7.470500e-2,-6.261836e-2,0,0
9138,95690.00,0.388636,1.850853e-2,-1.850853e-2,-7.611032e-2,-6.852160e-2,0,0
9139,95695.00,0.391428,1.848730e-2,-1.848730e-2,-7.839286e-2,-7.288362e-2,0,0
9140,95700.00,0.394222,1.846591e-2,-1.846591e-2,-8.453414e-2,-7.657336e-2,0,0
9141,95705.00,0.397015,1.844438e-2,-1.844438e-2,-8.887950e-2,-7.448827e-2,0,0
9142,95710.00,0.399809,1.842270e-2,-1.842270e-2,-1.038397e-1,-7.141604e-2,1,-1
9143,95715.00,0.402601,1.840089e-2,-1.840089e-2,-9.907385e-2,-7.561667e-2,0,0
9144,95720.00,0.405396,1.837892e-2,-1.837892e-2,-1.005108e-1,-7.947128e-2,0,0
9145,95725.00,0.408188,1.835683e-2,-1.835683e-2,-1.141816e-1,-6.706509e-2,0,0
9146,95730.00,0.410982,1.833457e-2,-1.833457e-2,-9.004266e-2,-7.325394e-2,0,0
9147,95735.00,0.413774,1.831219e-2,-1.831219e-2,-8.164524e-2,-7.112649e-2,0,0
9148,95740.00,0.416567,1.828966e-2,-1.828966e-2,-6.024325e-2,-6.386022e-2,0,0
9149,95745.00,0.419361,1.826698e-2,-1.826698e-2,-1.006486e-2,-7.573339e-2,0,0
9150,95750.00,0.422153,1.824417e-2,-1.824417e-2,-7.132345e-2,-7.443523e-2,0,0
9151,95755.00,0.424948,1.822120e-2,-1.822120e-2,-8.066877e-2,-7.799202e-2,0,0
9152,95760.00,0.427740,1.819810e-2,-1.819810e-2,-8.854158e-2,-7.907557e-2,0,0
9153,95765.00,0.430534,1.817485e-2,-1.817485e-2,-9.255762e-2,-8.089231e-2,1,-1
9154,95770.00,0.433327,1.815147e-2,-1.815147e-2,-9.406479e-2,-7.725467e-2,0,0
9155,95775.00,0.436119,1.812795e-2,-1.812795e-2,-9.553505e-2,-6.911076e-2,0,0
9156,95780.00,0.438913,1.810427e-2,-1.810427e-2,-9.501301e-2,-7.806077e-2,0,0
9157,95785.00,0.441706,1.808047e-2,-1.808047e-2,-9.274815e-2,-8.314516e-2,0,0
9158,95790.00,0.444500,1.805651e-2,-1.805651e-2,-9.089626e-2,-8.494541e-2,0,0
9159,95795.00,0.447292,1.803242e-2,-1.803242e-2,-9.138263e-2,-8.044384e-2,0,0
9160,95800.00,0.450087,1.800818e-2,-1.800818e-2,-8.849715e-2,-8.129244e-2,0,0
9161,95805.00,0.452879,1.798382e-2,-1.798382e-2,-8.137190e-2,-7.554667e-2,0,0
9162,95810.00,0.455673,1.795929e-2,-1.795929e-2,-8.072077e-2,-7.850666e-2,0,0
9163,95815.00,0.458466,1.793465e-2,-1.793465e-2,-8.150341e-2,-7.263272e-2,0,0
9164,95820.00,0.461258,1.790986e-2,-1.790986e-2,-8.239885e-2,-7.492298e-2,1,-1
9165,95825.00,0.464052,1.788492e-2,-1.788492e-2,-8.454999e-2,-8.296049e-2,0,0
9166,95830.00,0.466845,1.785985e-2,-1.785985e-2,-8.404682e-2,-8.963706e-2,0,0
9167,95835.00,0.469639,1.783463e-2,-1.783463e-2,-8.130211e-2,-8.499400e-2,0,0
9168,95840.00,0.472431,1.780928e-2,-1.780928e-2,-7.951145e-2,-8.313425e-2,0,0
9169,95845.00,0.475225,1.778379e-2,-1.778379e-2,-7.952512e-2,-8.691040e-2,0,0
9170,95850.00,0.478018,1.775816e-2,-1.775816e-2,-8.101600e-2,-9.068077e-2,0,0
9171,95855.00,0.480810,1.773240e-2,-1.773240e-2,-8.445948e-2,-8.020065e-2,0,0
9172,95860.00,0.483604,1.770649e-2,-1.770649e-2,-8.674175e-2,-7.367066e-2,0,0
9173,95865.00,0.486397,1.768045e-2,-1.768045e-2,-8.320260e-2,-7.754461e-2,0,0
9174,95870.00,0.489191,1.765426e-2,-1.765426e-2,-8.489689e-2,-7.812075e-2,0,0
9175,95875.00,0.491983,1.762795e-2,-1.762795e-2,-1.228200e-1,-7.826643e-2,1,-1
9176,95880.00,0.494778,1.760148e-2,-1.760148e-2,-9.955028e-2,-8.340026e-2,0,0
9177,95885.00,0.497570,1.757489e-2,-1.757489e-2,-9.060667e-2,-8.675413e-2,0,0
9178,95890.00,0.500362,1.754817e-2,-1.754817e-2,-9.674542e-2,-9.072799e-2,0,0
9179,95895.00,0.503157,1.752129e-2,-1.752129e-2,-1.021672e-1,-8.628388e-2,0,0
9180,95900.00,0.505949,1.749429e-2,-1.749429e-2,-9.901060e-2,-9.058394e-2,0,0
9181,95905.00,0.508743,1.746714e-2,-1.746714e-2,-9.041435e-2,-8.592097e-2,0,0
9182,95910.00,0.511536,1.743987e-2,-1.743987e-2,-9.376982e-2,-8.174293e-2,0,0
9183,95915.00,0.514330,1.741244e-2,-1.741244e-2,-8.930019e-2,-7.749587e-2,0,0
9184,95920.00,0.517122,1.738490e-2,-1.738490e-2,-9.613919e-2,-8.894007e-2,0,0
9185,95925.00,0.519917,1.735721e-2,-1.735721e-2,-9.383894e-2,-8.819336e-2,0,0
9186,95930.00,0.522709,1.732939e-2,-1.732939e-2,-9.837864e-2,-8.405396e-2,0,0
9187,95935.00,0.525501,1.730144e-2,-1.730144e-2,-1.167831e-1,-7.971508e-2,1,-1
9188,95940.00,0.528296,1.727334e-2,-1.727334e-2,-1.133249e-1,-7.934989e-2,0,0
9189,95945.00,0.531088,1.724513e-2,-1.724513e-2,-1.104426e-1,-9.686369e-2,0,0
9190,95950.00,0.533882,1.721675e-2,-1.721675e-2,-1.113292e-1,-8.558527e-2,0,0
9191,95955.00,0.536674,1.718827e-2,-1.718827e-2,-1.085560e-1,-9.048514e-2,0,0
9192,95960.00,0.539469,1.715963e-2,-1.715963e-2,-1.103108e-1,-9.467353e-2,0,0
9193,95965.00,0.542261,1.713087e-2,-1.713087e-2,-1.091563e-1,-9.407837e-2,0,0
9194,95970.00,0.545053,1.710198e-2,-1.710198e-2,-1.079258e-1,-9.544912e-2,0,0
9195,95975.00,0.547848,1.707294e-2,-1.707294e-2,-1.118492e-1,-8.813143e-2,0,0
9196,95980.00,0.550640,1.704379e-2,-1.704379e-2,-1.160951e-1,-9.545182e-2,0,0
9197,95985.00,0.553434,1.701448e-2,-1.701448e-2,-1.142524e-1,-9.079719e-2,0,0
9198,95990.00,0.556227,1.698506e-2,-1.698506e-2,-1.143023e-1,-7.876036e-2,0,0
9199,95995.00,0.559021,1.695549e-2,-1.695549e-2,-1.267119e-1,-7.273626e-2,1,-1
9200,96000.00,0.561813,1.692580e-2,-1.692580e-2,-1.276904e-1,-8.281173e-2,0,0
9201,96005.00,0.564608,1.689596e-2,-1.689596e-2,-1.277613e-1,-8.390205e-2,0,0
9202,96010.00,0.567400,1.686602e-2,-1.686602e-2,-1.330259e-1,-8.823384e-2,0,0
9203,96015.00,0.570192,1.683594e-2,-1.683594e-2,-1.306340e-1,-8.862536e-2,0,0
9204,96020.00,0.572987,1.680570e-2,-1.680570e-2,-1.343436e-1,-9.643225e-2,0,0
9205,96025.00,0.575779,1.677536e-2,-1.677536e-2,-1.383425e-1,-9.153572e-2,0,0
9206,96030.00,0.578573,1.674487e-2,-1.674487e-2,-1.420373e-1,-9.637962e-2,0,0
9207,96035.00,0.581366,1.671426e-2,-1.671426e-2,-1.473800e-1,-9.040004e-2,0,0
9208,96040.00,0.584160,1.668351e-2,-1.668351e-2,-1.483330e-1,-1.009013e-1,0,0
9209,96045.00,0.586952,1.665264e-2,-1.665264e-2,-1.637726e-1,-1.079179e-1,0,0
9210,96050.00,0.589745,1.662165e-2,-1.662165e-2,-1.827683e-1,-8.146547e-2,1,-1
9211,96055.00,0.592539,1.659050e-2,-1.659050e-2,-2.216224e-1,-9.043370e-2,0,0
9212,96060.00,0.595331,1.655925e-2,-1.655925e-2,-3.278203e-1,-9.654935e-2,0,0
9213,96065.00,0.598125,1.652784e-2,-1.652784e-2,-2.590995e-1,-9.957696e-2,0,0
9214,96070.00,0.600918,1.649633e-2,-1.649633e-2,-2.469892e-1,-8.930068e-2,0,0
9215,96075.00,0.603712,1.646467e-2,-1.646467e-2,-1.880039e-1,-9.602430e-2,0,0
9216,96080.00,0.606504,1.643290e-2,-1.643290e-2,-1.970963e-1,-9.706849e-2,0,0
9217,96085.00,0.609297,1.640100e-2,-1.640100e-2,-2.361318e-1,-9.513979e-2,0,0
9218,96090.00,0.612091,1.636896e-2,-1.636896e-2,-2.051046e-1,-8.195154e-2,0,0
9219,96095.00,0.614883,1.633681e-2,-1.633681e-2,-1.950864e-1,-9.026965e-2,0,0
9220,96100.00,0.617678,1.630450e-2,-1.630450e-2,-1.956058e-1,-1.047824e-1,0,0
9221,96105.00,0.620470,1.627210e-2,-1.627210e-2,-1.870508e-1,-9.053649e-2,0,0
9222,96110.00,0.623264,1.623954e-2,-1.623954e-2,-1.840900e-1,-8.981804e-2,0,0
9223,96115.00,0.626057,1.620688e-2,-1.620688e-2,-2.325515e-1,-9.392596e-2,1,-1
9224,96120.00,0.628851,1.617407e-2,-1.617407e-2,-1.724836e-1,-1.051094e-1,0,0
9225,96125.00,0.631643,1.614116e-2,-1.614116e-2,-1.552844e-1,-1.160414e-1,0,0
9226,96130.00,0.634436,1.610812e-2,-1.610812e-2,-1.449646e-1,-1.019500e-1,0,0
9227,96135.00,0.637230,1.607493e-2,-1.607493e-2,-1.338744e-1,-1.056106e-1,0,0
9228,96140.00,0.640022,1.604164e-2,-1.604164e-2,-1.348861e-1,-1.043717e-1,0,0
9229,96145.00,0.642817,1.600820e-2,-1.600820e-2,-1.386935e-1,-1.022557e-1,0,0
9230,96150.00,0.645609,1.597466e-2,-1.597466e-2,-1.274661e-1,-1.110781e-1,0,0
9231,96155.00,0.648403,1.594098e-2,-1.594098e-2,-1.217293e-1,-1.170693e-1,0,0
9232,96160.00,0.651196,1.590719e-2,-1.590719e-2,-1.153201e-1,-1.102648e-1,0,0
9233,96165.00,0.653988,1.587327e-2,-1.587327e-2,-1.129693e-1,-1.042706e-1,0,0
9234,96170.00,0.656782,1.583921e-2,-1.583921e-2,-1.158771e-1,-1.029904e-1,0,0
9235,96175.00,0.659575,1.580505e-2,-1.580505e-2,-1.228039e-1,-1.049263e-1,1,-1
9236,96180.00,0.662369,1.577074e-2,-1.577074e-2,-1.446250e-1,-9.654019e-2,0,0
9237,96185.00,0.665161,1.573634e-2,-1.573634e-2,-1.295393e-1,-1.076203e-1,0,0
9238,96190.00,0.667955,1.570178e-2,-1.570178e-2,-1.209127e-1,-1.191035e-1,0,0
9239,96195.00,0.670748,1.566713e-2,-1.566713e-2,-1.142901e-1,-1.106404e-1,0,0
9240,96200.00,0.673542,1.563234e-2,-1.563234e-2,-1.190125e-1,-1.100692e-1,0,0
9241,96205.00,0.676334,1.559744e-2,-1.559744e-2,-1.151437e-1,-1.044539e-1,0,0
9242,96210.00,0.679127,1.556242e-2,-1.556242e-2,-1.129769e-1,-1.051944e-1,0,0
9243,96215.00,0.681921,1.552726e-2,-1.552726e-2,-1.148248e-1,-1.069373e-1,0,0
9244,96220.00,0.684713,1.549200e-2,-1.549200e-2,-1.139466e-1,-1.046022e-1,0,0
9245,96225.00,0.687508,1.545659e-2,-1.545659e-2,-1.097270e-1,-1.083497e-1,0,0
9246,96230.00,0.690300,1.542109e-2,-1.542109e-2,-1.066636e-1,-1.029012e-1,0,0
9247,96235.00,0.693094,1.538545e-2,-1.538545e-2,-1.055637e-1,-1.079175e-1,0,0
9248,96240.00,0.695887,1.534970e-2,-1.534970e-2,-1.086942e-1,-1.044833e-1,1,-1
9249,96245.00,0.698679,1.531384e-2,-1.531384e-2,-1.065358e-1,-1.131212e-1,0,0
9250,96250.00,0.701473,1.527784e-2,-1.527784e-2,-1.029684e-1,-1.024866e-1,0,0
9251,96255.00,0.704266,1.524174e-2,-1.524174e-2,-1.040030e-1,-1.101972e-1,0,0
9252,96260.00,0.707060,1.520549e-2,-1.520549e-2,-1.036853e-1,-1.106763e-1,0,0
9253,96265.00,0.709852,1.516915e-2,-1.516915e-2,-1.021638e-1,-1.104425e-1,0,0
9254,96270.00,0.712646,1.513267e-2,-1.513267e-2,-1.017066e-1,-1.067840e-1,0,0
9255,96275.00,0.715439,1.509610e-2,-1.509610e-2,-1.000065e-1,-1.037921e-1,0,0
9256,96280.00,0.718233,1.505938e-2,-1.505938e-2,-1.013181e-1,-1.041794e-1,0,0
9257,96285.00,0.721025,1.502257e-2,-1.502257e-2,-1.033475e-1,-9.647225e-2,0,0
9258,96290.00,0.723818,1.498565e-2,-1.498565e-2,-1.008876e-1,-9.617598e-2,0,0
9259,96295.00,0.726612,1.494858e-2,-1.494858e-2,-1.027727e-1,-1.024480e-1,0,0
9260,96300.00,0.729404,1.491142e-2,-1.491142e-2,-1.008613e-1,-9.744386e-2,0,0
9261,96305.00,0.732199,1.487412e-2,-1.487412e-2,-1.123157e-1,-1.056906e-1,1,-1
9262,96310.00,0.734991,1.483672e-2,-1.483672e-2,-1.132044e-1,-1.094247e-1,0,0
9263,96315.00,0.737785,1.479919e-2,-1.479919e-2,-1.122215e-1,-1.042857e-1,0,0
9264,96320.00,0.740578,1.476157e-2,-1.476157e-2,-1.166302e-1,-1.226963e-1,0,0
9265,96325.00,0.743370,1.472383e-2,-1.472383e-2,-1.134913e-1,-1.151210e-1,0,0
