# step=20751 time_fs=153755.00 v_cell=-1.566765e0 applied_i=-1.530731e-1
id,species,x,y,charge,vx,vy
2888,SEI,-189.5408,-100.0078,0.000000e0,-1.4869e-4,-1.5821e-4
2,LithiumMetal,-185.2709,-100.0000,-1.000000e0,-1.4189e-4,9.8943e-5
19,LithiumMetal,-178.9429,-100.0009,-1.000000e0,-8.5536e-5,-1.5091e-5
4,LithiumMetal,-174.8669,-100.0001,-1.000000e0,-1.4252e-4,4.2793e-5
6,LithiumMetal,-163.9857,-100.0003,-1.000000e0,-2.6762e-4,1.0392e-4
7,LithiumMetal,-160.7404,-100.0002,-1.000000e0,9.4504e-5,2.1103e-4
24,LithiumMetal,-157.6516,-100.0007,-1.000000e0,-1.3839e-4,6.9239e-5
8,LithiumMetal,-154.6116,-100.0020,-1.000000e0,7.2607e-5,-1.3276e-4
43,LithiumMetal,-143.4043,-100.0003,-1.000000e0,3.1713e-4,7.9437e-5
2918,SEI,-120.7052,-100.0011,0.000000e0,1.0975e-4,-1.0655e-4
142,LithiumMetal,-115.3150,-100.0001,-0.000000e0,-1.8944e-6,-3.1043e-6
3612,DMC,-102.6212,-100.0002,-0.000000e0,-3.4690e-5,-1.8876e-5
3700,DMC,-97.6213,-100.0001,-0.000000e0,-2.8955e-5,-7.9225e-7
2804,EC,-91.6154,-100.0039,-0.000000e0,-3.2515e-4,-2.9497e-4
3238,DMC,-86.6158,-100.0052,-0.000000e0,-2.0077e-4,-9.9910e-4
3177,DMC,-12.1911,-100.0042,-0.000000e0,-1.1534e-3,-1.7415e-4
3121,DMC,-199.9871,-98.7388,-0.000000e0,2.3416e-6,2.2319e-5
3275,DMC,-194.8611,-99.9995,-0.000000e0,1.6957e-5,3.1869e-5
51,LithiumMetal,-200.0025,-94.5043,-0.000000e0,-5.4774e-5,1.8842e-7
3499,DMC,-196.0332,-95.1373,-0.000000e0,-8.3631e-5,-1.8441e-4
34,LithiumMetal,-192.3874,-96.8271,-0.000000e0,-9.2962e-6,-3.3852e-5
83,LithiumMetal,-188.5408,-95.8505,-0.000000e0,-9.3572e-5,-1.7764e-5
35,LithiumMetal,-195.9268,-91.0283,-0.000000e0,-2.2324e-8,5.9718e-8
