frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
114,570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,0.996608,0.996542,0.997772,0.994521,0.997221,0,0,0,0,0,1539,1505,1565,1595,1569
314,1570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.001628,0.991333,1.001085,0.992404,1.000542,8,-10,6,-10,6,1613,1616,1613,1613,1615
514,2570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.005423,0.987520,1.004883,0.989130,1.004883,7,-10,7,-10,6,1614,1613,1613,1610,1613
714,3570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.008134,0.984766,1.009254,0.984733,1.008139,6,-10,8,-10,6,1614,1608,1607,1604,1613
914,4570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.011068,0.981387,1.010239,0.981175,1.010638,7,-10,7,-10,6,1577,1543,1528,1523,1556
1114,5570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.013565,0.979748,1.017363,0.976009,1.015847,4,-10,8,-10,8,1613,1597,1613,1604,1600
1314,6570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.017886,0.975329,1.018272,0.974914,1.020330,8,-10,3,-10,9,1615,1594,1576,1524,1590
1514,7570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.020510,0.971248,1.017614,0.970723,1.025140,9,-10,3,-10,9,1574,1509,1530,1512,1560
1714,8570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.026073,0.967565,1.023926,0.964912,1.029989,6,-10,6,-10,9,1611,1589,1609,1594,1604
1914,9570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.028090,0.964932,1.023982,0.962096,1.033945,7,-10,7,-10,7,1550,1538,1563,1564,1567
2114,10570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.034634,0.961182,1.027073,0.958786,1.036343,8,-10,5,-10,7,1589,1496,1543,1517,1531
2314,11570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.038482,0.959489,1.033677,0.954220,1.040907,8,-10,6,-10,6,1615,1572,1611,1583,1579
2514,12570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.041690,0.954647,1.034634,0.949227,1.046663,6,-10,4,-10,10,1593,1556,1589,1582,1613
2714,13570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.046070,0.952036,1.035852,0.946290,1.050328,8,-10,4,-10,8,1615,1563,1583,1576,1598
2914,14570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.048512,0.952464,1.040022,0.941787,1.052125,7,-10,10,-10,3,1584,1495,1544,1505,1535
3114,15570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.051282,0.948876,1.046221,0.936455,1.054891,7,-10,6,-10,7,1603,1550,1609,1564,1610
3314,16570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.055218,0.947428,1.050875,0.934905,1.057440,8,-10,8,-10,4,1581,1539,1598,1552,1598
3514,17570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.050000,0.943894,1.045132,0.929605,1.056029,7,-10,10,-10,5,1250,1285,1321,1290,1412
3714,18570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.066848,0.942352,1.059143,0.928692,1.062466,10,-10,7,-10,4,1610,1522,1613,1551,1595
3914,19570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.071271,0.938321,1.061952,0.923739,1.061844,8,-10,7,-10,6,1580,1521,1594,1514,1581
4114,20570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.073873,0.939412,1.065862,0.924464,1.070492,7,-10,8,-10,7,1611,1470,1592,1544,1600
4314,21570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.078976,0.935632,1.070415,0.924475,1.072945,9,-10,7,-10,6,1606,1510,1602,1531,1607
4514,22570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.083514,0.938515,1.075041,0.920781,1.075380,9,-10,7,-10,4,1614,1494,1609,1512,1614
4714,23570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.086743,0.940217,1.074115,0.919814,1.074339,6,-10,8,-10,6,1603,1426,1578,1491,1586
4914,24570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.076765,0.942606,1.070006,0.923473,1.073345,8,-10,6,-10,8,1229,1251,1427,1325,1447
5114,25570,CC,CC,CC,CC,CC,0.010000,-0.010000,0.010000,-0.010000,0.010000,1.086833,0.940476,1.081793,0.920386,1.074943,7,-10,9,-10,5,1532,1450,1555,1428,1518
