frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
98,490,22.785494,23.074867,24.91883,22.448475,23.010782,25.114828,22.36691
298,1490,23.119965,24.352348,25.845741,23.504427,24.386522,25.016188,23.085386
498,2490,23.145956,24.319822,25.896141,23.20869,24.866383,24.940304,23.195698
698,3490,23.070332,24.255318,24.991686,22.778276,25.105923,24.818748,22.781126
898,4490,23.090761,24.162573,25.053787,22.623621,25.29696,24.772293,22.81741
1098,5490,22.990988,24.261162,24.84892,22.368238,25.2141,24.674307,22.918661
1298,6490,22.86658,24.516684,24.667536,22.400526,25.125269,24.625532,22.852903
1498,7490,22.910578,24.384436,23.569756,22.421743,25.168114,24.441422,22.867142
1698,8490,23.014141,24.31996,23.743893,22.313353,25.184702,24.47717,23.004843
1898,9490,23.573347,24.10126,23.91593,22.33916,25.190813,24.498411,23.025126
2098,10490,23.434801,23.60163,23.953203,22.345102,25.151295,24.520847,22.468983
2298,11490,23.073822,23.382433,23.96106,22.36039,25.153284,24.53004,22.380053
2498,12490,22.945105,23.382792,23.760412,22.197382,25.16935,24.42621,22.354458
2698,13490,22.86127,23.414566,23.616003,22.186588,25.307701,24.333609,22.445034
2898,14490,22.764793,23.515543,23.433245,22.155193,25.582119,24.379906,22.31704
3098,15490,22.591515,23.672686,23.154255,21.87657,26.065493,24.509928,22.119883
3298,16490,22.565302,23.870441,23.10659,21.523554,26.371664,24.37167,22.226734
3498,17490,22.701307,23.960438,23.254473,21.58902,26.483143,24.497023,22.350767
3698,18490,22.82497,23.541935,23.374102,21.564129,26.531984,24.558098,22.343637
3898,19490,22.855875,23.542904,23.419298,21.685003,26.575659,24.591953,22.32185
4098,20490,22.86993,23.553328,23.441622,21.816442,26.582088,24.627811,22.324753
4298,21490,22.754173,23.563156,23.443954,21.952692,26.595179,24.640816,22.325655
4498,22490,22.74263,23.574749,23.456451,22.134026,26.603775,24.643646,22.344273
4698,23490,22.78135,23.586273,23.511063,22.17648,26.635855,24.751772,22.40623
4898,24490,22.693905,23.586826,23.617327,22.59505,26.6999,25.006062,22.516262
5098,25490,22.871727,23.590187,23.614897,23.048655,26.76275,25.128107,22.584124
5298,26490,22.877562,23.664888,23.676527,23.132044,26.795835,25.191422,22.648874
5498,27490,22.87718,23.666327,23.772732,23.314106,25.180918,25.224806,22.66679
5698,28490,22.876799,23.66928,23.724396,23.362226,25.182848,25.224981,22.667953
5898,29490,22.824356,23.049091,23.765457,23.507963,25.185812,25.225008,22.674154
6098,30490,22.779764,23.07917,23.922932,23.694817,25.123013,25.227543,22.67548
6298,31490,22.73577,23.153294,24.055988,24.033583,25.124937,25.258501,22.678513
6498,32490,22.816015,23.360432,24.05567,23.48344,25.133215,25.324673,22.68455
6698,33490,22.882252,23.533249,24.11992,23.476072,25.10038,25.400862,22.925144
6898,34490,22.963995,24.00698,24.111446,23.40825,25.38697,27.861078,23.87853
7098,35490,23.105055,24.253006,23.73288,22.956617,25.485224,27.876825,24.231325
7298,36490,23.267357,24.797194,24.213392,23.248564,25.369091,28.185272,24.780052
7498,37490,23.278158,24.98778,24.332579,23.189627,25.506618,28.199276,24.805956
7698,38490,23.295282,25.027473,24.332579,23.194017,25.674566,28.283972,24.80723
7898,39490,23.308924,25.091156,24.332579,23.202713,25.874584,28.357458,24.807957
8098,40490,23.324224,25.16255,24.332579,23.223812,26.103952,28.369057,24.808466
