step,time_fs,phase,ac_value,applied_i,v_cell_calc,v_cell_eis,foil_a_de,foil_b_de
25499,177495.00,0.090114,5.399524e-3,-5.399524e-3,1.025662e0,1.548303e-1,0,0
25500,177500.00,0.090610,5.429158e-3,-5.429158e-3,1.030744e0,1.598765e-1,0,0
25501,177505.00,0.091106,5.458846e-3,-5.458846e-3,1.030790e0,1.589081e-1,0,0
25502,177510.00,0.091602,5.488477e-3,-5.488477e-3,1.028296e0,1.587002e-1,0,0
25503,177515.00,0.092099,5.518164e-3,-5.518164e-3,1.031577e0,1.588578e-1,0,0
25504,177520.00,0.092595,5.547791e-3,-5.547791e-3,1.032386e0,1.595800e-1,0,0
25505,177525.00,0.093092,5.577475e-3,-5.577475e-3,1.029420e0,1.589871e-1,0,0
25506,177530.00,0.093588,5.607100e-3,-5.607100e-3,1.031363e0,1.590133e-1,0,0
25507,177535.00,0.094085,5.636781e-3,-5.636781e-3,1.034611e0,1.586795e-1,0,0
25508,177540.00,0.094581,5.666403e-3,-5.666403e-3,1.036901e0,1.585678e-1,0,0
25509,177545.00,0.095078,5.696081e-3,-5.696081e-3,1.031376e0,1.572262e-1,0,0
25510,177550.00,0.095573,5.725700e-3,-5.725700e-3,1.031951e0,1.570622e-1,0,0
25511,177555.00,0.096069,5.755319e-3,-5.755319e-3,1.031057e0,1.577454e-1,0,0
25512,177560.00,0.096566,5.784992e-3,-5.784992e-3,1.031216e0,1.576081e-1,0,0
25513,177565.00,0.097062,5.814607e-3,-5.814607e-3,1.030275e0,1.572503e-1,0,0
25514,177570.00,0.097559,5.844278e-3,-5.844278e-3,1.031105e0,1.569486e-1,0,0
25515,177575.00,0.098055,5.873891e-3,-5.873891e-3,1.029581e0,1.578777e-1,0,0
25516,177580.00,0.098552,5.903558e-3,-5.903558e-3,1.027918e0,1.579784e-1,0,0
25517,177585.00,0.099048,5.933168e-3,-5.933168e-3,1.029413e0,1.590642e-1,0,0
25518,177590.00,0.099545,5.962833e-3,-5.962833e-3,1.028632e0,1.588984e-1,0,0
25519,177595.00,0.100040,5.992440e-3,-5.992440e-3,1.030578e0,1.583335e-1,0,0
25520,177600.00,0.100537,6.022102e-3,-6.022102e-3,1.031579e0,1.591702e-1,0,0
25521,177605.00,0.101033,6.051705e-3,-6.051705e-3,1.029544e0,1.587867e-1,0,0
25522,177610.00,0.101530,6.081365e-3,-6.081365e-3,1.033210e0,1.589539e-1,0,0
25523,177615.00,0.102026,6.110965e-3,-6.110965e-3,1.026513e0,1.582004e-1,0,0
25524,177620.00,0.102523,6.140621e-3,-6.140621e-3,1.027319e0,1.583569e-1,0,0
25525,177625.00,0.103019,6.170219e-3,-6.170219e-3,1.028626e0,1.582670e-1,0,0
25526,177630.00,0.103516,6.199872e-3,-6.199872e-3,1.026367e0,1.582100e-1,0,0
25527,177635.00,0.104012,6.229466e-3,-6.229466e-3,1.017112e0,1.578195e-1,0,0
25528,177640.00,0.104508,6.259116e-3,-6.259116e-3,1.017473e0,1.574583e-1,0,0
25529,177645.00,0.105004,6.288708e-3,-6.288708e-3,1.018325e0,1.576653e-1,0,0
25530,177650.00,0.105501,6.318355e-3,-6.318355e-3,1.027805e0,1.583228e-1,0,0
25531,177655.00,0.105997,6.347943e-3,-6.347943e-3,1.018088e0,1.579496e-1,0,0
25532,177660.00,0.106494,6.377587e-3,-6.377587e-3,1.017473e0,1.567015e-1,0,0
25533,177665.00,0.106990,6.407172e-3,-6.407172e-3,1.025158e0,1.570196e-1,0,0
25534,177670.00,0.107487,6.436813e-3,-6.436813e-3,1.024622e0,1.561125e-1,0,0
25535,177675.00,0.107983,6.466395e-3,-6.466395e-3,1.030661e0,1.562845e-1,0,0
25536,177680.00,0.108479,6.496033e-3,-6.496033e-3,1.027123e0,1.567542e-1,0,0
25537,177685.00,0.108975,6.525612e-3,-6.525612e-3,1.028118e0,1.559238e-1,0,0
25538,177690.00,0.109472,6.555246e-3,-6.555246e-3,1.029265e0,1.561249e-1,0,0
25539,177695.00,0.109968,6.584822e-3,-6.584822e-3,1.028895e0,1.565140e-1,0,0
25540,177700.00,0.110465,6.614452e-3,-6.614452e-3,1.031436e0,1.567023e-1,0,0
25541,177705.00,0.110961,6.644025e-3,-6.644025e-3,1.029501e0,1.566594e-1,0,0
25542,177710.00,0.111457,6.673595e-3,-6.673595e-3,1.024867e0,1.564117e-1,0,0
25543,177715.00,0.111954,6.703222e-3,-6.703222e-3,1.019092e0,1.567026e-1,0,0
25544,177720.00,0.112450,6.732789e-3,-6.732789e-3,1.017586e0,1.564751e-1,0,0
25545,177725.00,0.112947,6.762412e-3,-6.762412e-3,1.013984e0,1.565244e-1,0,0
25546,177730.00,0.113442,6.791976e-3,-6.791976e-3,1.013548e0,1.560407e-1,0,0
25547,177735.00,0.113939,6.821596e-3,-6.821596e-3,1.014584e0,1.529217e-1,0,0
25548,177740.00,0.114435,6.851157e-3,-6.851157e-3,1.015085e0,1.536328e-1,0,0
25549,177745.00,0.114932,6.880773e-3,-6.880773e-3,1.017496e0,1.532091e-1,0,0
25550,177750.00,0.115428,6.910330e-3,-6.910330e-3,1.017657e0,1.534218e-1,0,0
25551,177755.00,0.115925,6.939942e-3,-6.939942e-3,1.025517e0,1.538462e-1,0,0
25552,177760.00,0.116421,6.969497e-3,-6.969497e-3,1.024539e0,1.577875e-1,0,0
25553,177765.00,0.116918,6.999106e-3,-6.999106e-3,1.025861e0,1.566062e-1,0,0
25554,177770.00,0.117414,7.028657e-3,-7.028657e-3,1.030040e0,1.534907e-1,0,0
25555,177775.00,0.117910,7.058262e-3,-7.058262e-3,1.031660e0,1.535437e-1,0,0
25556,177780.00,0.118406,7.087809e-3,-7.087809e-3,1.029950e0,1.563802e-1,0,0
25557,177785.00,0.118903,7.117412e-3,-7.117412e-3,1.034577e0,1.601274e-1,0,0
25558,177790.00,0.119399,7.146955e-3,-7.146955e-3,1.030632e0,1.597933e-1,0,0
25559,177795.00,0.119896,7.176554e-3,-7.176554e-3,1.029216e0,1.599333e-1,0,0
