frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
105,525,OP,CC,CC,OP,OP,1.000000,-0.020000,0.020000,1.000000,1.000000,0.997721,0.995101,0.997820,0.995117,0.997283,0,0,0,0,0,1525,1607,1605,1613,1610
305,1525,OP,CC,CC,OP,OP,1.000000,-0.020000,0.020000,1.000000,1.000000,0.998259,0.991206,1.007767,1.000000,1.001017,4,-20,20,6,4,919,566,800,935,753
505,2525,OP,CC,CC,OP,OP,1.000000,-0.020000,0.020000,1.000000,1.000000,1.000000,0.977019,1.018237,1.000000,0.999436,-1,-20,20,1,1,1288,1206,1415,1519,1542
705,3525,CC,OP,OP,CC,CC,0.010000,1.000000,1.000000,-0.020000,0.010000,1.002717,0.990741,1.010298,0.996202,1.003257,5,19,-16,-10,5,1610,1606,1615,1613,1612
905,4525,CC,OP,OP,CC,CC,0.010000,1.000000,1.000000,-0.020000,0.010000,1.008251,0.998907,1.001628,0.986964,1.008165,10,16,-18,-20,10,1588,1600,1613,1611,1607
1105,5525,OP,OP,CC,CC,OP,1.000000,1.000000,0.020000,-0.020000,1.000000,1.013051,1.000000,1.000546,0.978163,1.014100,9,3,-2,-19,11,1609,1604,1600,1556,1614
1305,6525,OP,OP,CC,CC,OP,1.000000,1.000000,0.020000,-0.020000,1.000000,1.000569,1.000000,1.011438,0.969466,1.000000,-23,0,21,-20,-26,1528,1563,1606,1604,1614
1505,7525,OP,OP,CC,CC,OP,1.000000,1.000000,0.020000,-0.020000,1.000000,1.000000,1.000000,1.019619,0.962264,0.998858,-1,0,20,-20,-1,1602,1536,1452,1519,1521
1705,8525,CC,CC,OP,OP,CC,0.010000,-0.020000,1.000000,1.000000,0.010000,1.002734,0.995093,1.010899,0.988487,1.002716,5,-10,-19,47,5,1599,1604,1605,1594,1611
1905,9525,CC,CC,OP,OP,CC,0.010000,-0.020000,1.000000,1.000000,0.010000,1.007600,0.985823,1.000000,0.999452,1.008840,10,-20,-21,20,10,1612,1604,1615,1595,1580
2105,10525,OP,CC,CC,OP,OP,1.000000,-0.020000,0.020000,1.000000,1.000000,1.013022,0.977571,1.000000,1.000000,1.013654,9,-20,0,1,10,1613,1598,1613,1596,1601
2305,11525,OP,CC,CC,OP,OP,1.000000,-0.020000,0.020000,1.000000,1.000000,1.000543,0.968237,1.011413,1.000000,1.000543,-24,-20,21,0,-26,1612,1596,1610,1594,1611
2505,12525,OP,CC,CC,OP,OP,1.000000,-0.020000,0.020000,1.000000,1.000000,0.999332,0.959221,1.020161,1.000000,0.998894,-1,-20,20,0,0,1268,1413,1506,1528,1578
2705,13525,CC,OP,OP,CC,CC,0.010000,1.000000,1.000000,-0.020000,0.010000,1.003876,0.985294,1.008269,0.993969,1.002779,6,48,-25,-11,5,1576,1538,1584,1594,1569
2905,14525,CC,OP,OP,CC,CC,0.010000,1.000000,1.000000,-0.020000,0.010000,1.009310,0.997803,0.999458,0.983004,1.008738,10,22,-17,-20,10,1596,1591,1614,1594,1601
3105,15525,OP,OP,CC,CC,OP,1.000000,1.000000,0.020000,-0.020000,1.000000,1.014674,1.000549,1.000000,0.973121,1.013654,10,4,0,-19,9,1610,1591,1610,1593,1601
3305,16525,OP,OP,CC,CC,OP,1.000000,1.000000,0.020000,-0.020000,1.000000,0.999360,0.999202,1.011711,0.963743,0.998875,-25,0,20,-20,-23,1332,1023,1307,1480,1548
3505,17525,OP,OP,CC,CC,OP,1.000000,1.000000,0.020000,-0.020000,1.000000,1.000000,1.000000,1.021716,0.953297,1.000000,-2,0,20,-20,-3,1609,1592,1612,1590,1608
3705,18525,CC,CC,OP,OP,CC,0.010000,-0.020000,1.000000,1.000000,0.010000,1.002722,0.994509,1.009224,0.984013,1.003270,5,-10,-23,54,5,1607,1591,1613,1584,1605
3905,19525,CC,CC,OP,OP,CC,0.010000,-0.020000,1.000000,1.000000,0.010000,1.008148,0.985884,1.000557,0.997149,1.009361,10,-20,-16,26,10,1611,1541,1564,1524,1586
4105,20525,OP,CC,CC,OP,OP,1.000000,-0.020000,0.020000,1.000000,1.000000,1.013617,0.973831,1.000000,1.000000,1.012141,10,-20,-1,3,9,1606,1566,1607,1578,1582
4305,21525,OP,CC,CC,OP,OP,1.000000,-0.020000,0.020000,1.000000,1.000000,1.001630,0.964207,1.010870,1.000000,1.000000,-22,-20,20,0,-24,1610,1586,1610,1584,1591
4505,22525,OP,CC,CC,OP,OP,1.000000,-0.020000,0.020000,1.000000,1.000000,0.997140,0.959302,1.019685,1.000569,1.000546,-6,-20,20,0,0,1518,1490,1548,1527,1602
4705,23525,CC,OP,OP,CC,CC,0.010000,1.000000,1.000000,-0.020000,0.010000,1.003263,0.985596,1.007613,0.993848,1.001094,7,48,-26,-11,3,1609,1575,1609,1558,1599
