frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
130,650,22.923662,23.085802,24.766071,24.212675,24.833818,25.00848,24.281301
330,1650,23.308157,23.12118,25.09814,24.572828,24.88417,25.020723,24.60374
530,2650,23.280188,23.187675,24.891388,24.530746,24.879808,24.898201,24.63355
730,3650,23.226841,23.202381,24.745287,24.524912,24.874287,24.814503,24.626604
930,4650,23.07009,23.210411,24.601725,24.299253,24.885202,24.785378,24.646013
1130,5650,23.000261,23.228165,24.418633,24.17051,24.892786,24.777012,24.31067
1330,6650,23.035154,23.243431,24.165056,24.129292,24.885746,24.9329,23.992561
1530,7650,23.035471,23.254631,24.153927,24.110176,24.886202,24.939707,24.010809
1730,8650,22.933327,23.25479,24.201828,24.110628,24.886108,24.926409,24.013588
1930,9650,22.860317,23.255672,24.235714,24.112942,24.88601,24.918589,24.049774
2130,10650,22.868067,23.259815,24.275614,24.121967,24.893965,24.925446,24.063734
2330,11650,22.927443,23.125862,24.212954,24.181053,24.896135,24.914108,24.063353
2530,12650,23.126001,23.02108,24.181995,24.202429,24.973984,24.912745,24.137428
2730,13650,23.158958,23.14995,24.321789,24.198397,25.184969,24.707705,24.150116
2930,14650,22.908266,23.025389,24.115316,24.150635,25.023563,24.034683,23.65497
3130,15650,22.668978,22.946348,23.721891,23.809317,24.950527,23.486328,23.137817
3330,16650,22.705902,22.886513,23.738792,23.515213,25.072107,23.054026,22.847845
3530,17650,22.779697,23.025402,23.753323,23.026718,25.21341,23.295103,22.715164
3730,18650,22.755987,23.04858,23.669353,22.911978,25.31934,23.33162,22.72682
3930,19650,22.68356,23.06029,23.628798,22.911596,25.397919,23.415222,22.741856
4130,20650,22.673325,23.063692,23.607752,22.912718,25.439697,23.513535,22.789892
4330,21650,22.66218,23.070406,23.453867,22.919867,25.46963,23.673595,22.952711
4530,22650,22.694077,23.064257,23.417635,22.95433,25.488287,24.179857,23.098204
4730,23650,22.855612,23.045197,23.368843,23.01996,25.527159,24.481783,23.14037
4930,24650,22.953533,22.947285,23.14853,23.18493,25.60341,24.583014,23.18821
5130,25650,22.922152,23.021624,22.90013,23.265348,25.567818,25.116879,23.221123
5330,26650,22.854233,23.180914,22.965273,23.332462,25.608534,25.335903,23.267378
5530,27650,22.844034,23.236208,22.844673,23.298828,25.687202,25.240152,23.322908
5730,28650,22.833223,23.223186,22.794455,23.306498,25.725647,25.240284,23.33074
5930,29650,22.817783,23.220217,22.827005,23.332544,25.788034,25.338459,23.333534
6130,30650,22.95159,23.191095,22.810438,23.365608,25.848642,25.384462,23.337725
6330,31650,23.215229,23.124918,22.881432,23.433529,25.866642,25.403759,23.419205
6530,32650,23.375898,22.923923,23.069328,23.453514,25.878746,25.477379,23.315575
6730,33650,22.907757,22.871565,22.990755,23.569925,25.42627,25.34321,22.908691
6930,34650,22.597206,23.24277,22.7879,23.018991,25.421532,25.560898,23.636497
7130,35650,22.46796,23.439934,22.707106,22.835629,25.175308,25.642536,24.10111
7330,36650,22.546312,23.2763,22.833893,22.957464,25.027819,25.848106,23.709549
7530,37650,22.56705,23.456778,22.84278,23.259178,25.252623,26.025297,23.459179
7730,38650,22.677515,23.470278,22.797941,23.382513,25.292904,26.08605,23.250072
7930,39650,22.934826,23.536842,22.764753,23.409306,25.289232,26.510162,23.29614
