frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
107,535,22.762032,22.249596,22.664337,22.406174,22.673223,23.189394,22.88834
307,1535,23.16989,22.616362,23.505049,23.39423,23.080173,23.828415,23.3004
507,2535,23.18067,22.72666,23.463413,23.370275,23.1903,23.764631,23.190529
707,3535,23.180487,22.747383,23.36309,23.384575,23.21257,23.803467,23.11815
907,4535,23.181,22.766804,23.412346,23.29062,23.178448,23.739408,23.06267
1107,5535,23.067036,22.811144,23.446333,23.017097,22.925743,23.7116,22.897034
1307,6535,22.768116,22.780409,23.256264,22.902956,22.733425,23.696619,23.05805
1507,7535,22.966494,22.83826,23.18236,22.886448,22.78127,23.605574,22.997747
1707,8535,23.112112,22.852085,23.08207,23.060532,22.837194,23.494013,23.192644
1907,9535,22.96474,22.912708,22.892214,23.394062,22.953384,23.331625,23.299437
2107,10535,23.057468,23.209026,22.712181,23.458063,23.064445,23.344742,23.283497
2307,11535,23.362085,23.415253,22.729961,23.506023,23.107573,23.38059,23.363712
2507,12535,23.423311,23.858852,22.74663,23.516127,23.091618,23.402653,23.365953
2707,13535,23.474371,22.93614,22.75482,23.54022,23.103989,23.419214,23.341938
2907,14535,23.499767,22.97082,22.767895,23.543125,23.155638,23.424368,23.349426
3107,15535,23.505997,23.02555,22.750536,23.544365,23.166748,23.424105,23.376076
3307,16535,23.161613,23.013205,22.766275,23.546518,23.058584,23.419432,23.364037
3507,17535,23.154829,22.987566,22.771112,23.523903,22.994122,23.407902,23.344479
3707,18535,23.1615,23.102673,22.794785,23.564915,22.931765,23.40498,23.347813
3907,19535,22.956583,23.157026,22.834917,23.596045,23.015715,23.399458,23.358816
4107,20535,23.006601,23.08467,22.940176,23.562101,23.059553,23.391909,23.366968
4307,21535,22.997755,23.01869,23.167126,23.499195,23.051907,23.405014,23.405226
4507,22535,22.794033,22.505196,23.104885,23.261377,22.793509,23.479856,23.420097
4707,23535,22.556032,22.07766,23.184584,23.241062,22.412386,23.444256,23.34723
4907,24535,22.52053,22.00465,23.706139,23.341568,22.112505,23.380138,23.318195
5107,25535,22.344807,21.965273,22.928394,23.36058,22.149258,23.259178,23.252853
5307,26535,21.903313,21.811094,22.480276,23.978357,21.961256,23.08754,23.058989
5507,27535,21.49692,22.5732,22.518372,23.562317,21.548826,23.131802,22.857046
5707,28535,21.577478,22.306181,28.274454,23.843546,21.10186,23.018986,23.084702
5907,29535,22.413975,21.979677,27.83564,24.151867,21.443035,22.661068,22.977924
6107,30535,22.927986,21.750666,21.922037,24.691578,21.919836,22.045425,22.47444
6307,31535,24.007996,22.04876,22.508213,25.323141,22.023262,22.433788,23.061926
6507,32535,25.002151,22.083185,23.410818,27.558323,22.762312,22.373375,23.23824
6707,33535,25.336353,22.007582,24.950447,27.428326,23.479162,22.350195,23.34823
6907,34535,25.378622,21.974562,25.53118,27.187113,23.887373,22.366678,23.90606
7107,35535,25.457142,21.95401,25.591553,26.625988,23.900923,22.330814,24.195175
7307,36535,25.67836,21.93763,25.726414,26.319801,23.961784,22.304295,24.2937
7507,37535,25.699102,22.072311,25.96637,25.883184,24.199287,22.290516,24.355394
7707,38535,25.687765,21.977749,26.052269,25.546831,24.281654,22.2944,24.343086
7907,39535,25.710264,22.101269,26.068607,25.557173,24.474571,22.2941,24.344313
8107,40535,25.694471,22.323814,26.117271,25.629154,24.566185,22.2944,24.345045
8307,41535,25.694471,22.499966,26.236547,25.704298,24.609695,22.294767,24.344904
8507,42535,25.527618,22.603138,26.471033,25.710989,24.651588,22.294409,24.183489
8707,43535,25.525524,22.589653,26.89133,26.545162,24.659597,22.291252,24.16724
8907,44535,25.646168,22.6108,26.894112,26.656252,24.887589,22.304945,24.169497
9107,45535,25.790934,22.726345,26.995613,26.550812,21.881868,22.31066,24.074497
9307,46535,25.940752,22.786001,27.112679,26.93572,21.623367,22.327246,23.41757
9507,47535,26.058117,22.73023,27.025105,27.03151,21.423954,22.412754,22.571196
9707,48535,26.050251,22.642807,27.126017,27.149052,21.255526,22.419037,22.72922
9907,49535,25.839367,22.534712,25.081556,27.360573,21.249712,22.339025,23.398449
10107,50535,25.707655,22.487638,25.085066,27.49238,21.239641,22.210089,22.964737
10307,51535,25.660015,22.689775,25.140331,27.745188,21.283878,22.250034,22.868769
10507,52535,23.180676,22.744932,25.308954,27.785725,21.500645,22.305145,22.868387
10707,53535,23.154724,22.77527,25.412815,27.724312,21.543142,22.359663,22.868006
10907,54535,23.155714,22.805368,25.452217,27.665468,21.64742,22.4444,22.867624
11107,55535,23.13948,22.83469,25.652346,27.621113,21.676506,22.472937,22.867243
11307,56535,23.115734,22.863192,25.773886,27.652952,21.684052,22.480394,22.866861
11507,57535,23.131979,22.742832,25.813126,27.7206,21.681871,22.439142,22.86648
11707,58535,23.180304,22.84604,25.82296,27.850935,21.723045,22.350903,22.866098
11907,59535,23.236616,22.938114,25.95976,27.878834,21.647753,22.366398,22.818247
12107,60535,23.272545,23.998728,25.773085,27.806595,21.613632,22.419533,23.071053
12307,61535,23.129889,24.12082,25.26877,27.611523,21.540928,22.516684,23.026901
12507,62535,22.773487,25.116133,25.062515,26.964685,25.029148,22.090172,22.81584
12707,63535,25.862793,24.26293,25.142233,26.69649,24.750952,22.36254,22.625196
12907,64535,26.105234,24.290445,24.77044,26.659546,24.5845,22.352688,22.231592
13107,65535,26.009087,24.548326,24.535044,26.69989,24.50622,22.195555,22.329887
13307,66535,26.450737,24.434834,24.643345,26.795538,24.040642,22.158403,22.553959
13507,67535,25.274797,24.105078,24.650074,26.638222,23.776873,22.010607,22.468576
13707,68535,26.770004,23.643679,24.45448,26.49523,28.112797,22.016258,22.324034
13907,69535,26.642422,23.441477,28.635523,26.637726,28.282764,21.714775,21.874834
14107,70535,26.079998,24.42801,28.224886,26.664288,28.362217,21.86879,21.984528
14307,71535,26.202345,24.958359,32.55526,36.641857,28.603443,22.057936,22.66461
14507,72535,26.453224,25.450396,33.28684,36.765034,29.01885,22.240759,23.382614
14707,73535,26.493874,25.627598,33.32741,36.773613,29.007912,22.290545,23.649
14907,74535,26.722847,25.829876,33.32741,36.734455,29.328743,22.296825,23.687214
15107,75535,26.791368,26.015608,33.32741,36.725975,29.86307,22.298645,23.68745
15307,76535,26.796787,26.128233,33.32741,36.725975,30.058687,22.306293,23.71922
15507,77535,26.80242,26.145868,33.32741,36.725975,30.114344,22.356215,23.793692
15707,78535,26.880081,26.174137,33.32741,30.320316,30.142609,22.36147,23.796328
15907,79535,26.893837,26.195692,33.32741,30.272615,30.1485,22.371634,23.796827
16107,80535,27.01617,26.158516,25.445362,30.281824,30.1485,22.37877,23.797266
16307,81535,27.056673,26.153978,25.327715,30.062605,30.1485,22.379148,23.797508
16507,82535,25.922682,26.151945,25.325226,29.754007,30.1485,22.330315,23.797626
16707,83535,25.9223,26.081373,25.283157,29.34223,24.477747,22.295536,23.797693
16907,84535,25.921919,26.254375,25.530012,28.894512,24.477991,22.295237,23.797712
17107,85535,25.921537,26.497494,25.735863,28.037071,24.598927,22.305038,23.79772
17307,86535,25.921156,26.806679,25.738274,27.52982,24.63092,22.318949,23.798878
17507,87535,25.984354,27.189548,25.52363,27.69025,24.006344,22.318277,23.799728
17707,88535,25.985538,27.335367,24.07095,27.647856,24.075905,22.324936,23.805662
17907,89535,25.98473,28.065802,24.212366,27.931387,23.43962,22.303963,23.816788
18107,90535,26.772703,28.726633,23.97121,27.965797,22.808462,22.325716,24.115458
18307,91535,27.868858,29.432316,23.90981,28.057573,22.882595,22.34173,24.401905
18507,92535,28.33965,29.99068,24.18433,28.445911,22.897547,22.433443,24.492334
18707,93535,28.547129,30.008053,24.206108,28.445911,22.897165,22.420704,26.665863
18907,94535,28.826347,29.906855,24.28425,28.445576,22.86905,22.374403,27.095076
19107,95535,29.058691,29.809633,24.279613,28.4459,22.894835,22.35704,29.535292
