x,y,radius,charge,species,electrons
-200.006,-120.003,2.500,-0.0000,EC,1
-197.247,-119.272,0.760,1.0000,LithiumIon,0
-194.432,-120.002,2.500,-0.0000,EC,1
-188.327,-120.005,2.500,-0.0000,EC,1
-198.188,-117.344,0.760,1.0000,LithiumIon,0
-200.004,-114.996,2.500,-0.0000,EC,1
-190.345,-115.431,2.500,-0.0000,DMC,1
-185.285,-120.001,0.760,1.0000,LithiumIon,0
-182.182,-120.002,2.500,-0.0000,EC,1
-177.184,-120.001,2.500,-0.0000,EC,1
-185.256,-116.060,2.500,-0.0000,EC,1
-183.171,-114.138,0.760,1.0000,LithiumIon,0
-176.101,-112.633,2.500,-0.0000,DMC,1
-200.000,-110.000,2.500,-0.0000,EC,1
-195.357,-111.853,2.500,-0.0000,DMC,1
-199.995,-107.181,0.760,1.0000,LithiumIon,0
-192.293,-107.903,2.500,-0.0000,DMC,1
-187.881,-107.021,2.000,-1.0000,ElectrolyteAnion,1
-200.003,-104.363,2.500,-0.0000,EC,1
-195.038,-103.725,2.500,-0.0000,DMC,1
-198.136,-100.273,2.000,-1.0000,ElectrolyteAnion,1
-195.819,-100.625,0.760,1.0000,LithiumIon,0
-189.771,-102.940,2.500,-0.0000,EC,1
-187.735,-100.915,0.760,1.0000,LithiumIon,0
-187.274,-111.487,2.500,-0.0000,EC,1
-186.133,-109.010,0.760,1.0000,LithiumIon,0
-185.335,-106.599,0.760,1.0000,LithiumIon,0
-183.599,-108.562,2.000,-1.0000,ElectrolyteAnion,1
-181.085,-112.292,2.500,-0.0000,EC,1
-175.242,-107.705,2.500,-0.0000,DMC,1
-184.496,-104.036,2.500,-0.0000,EC,1
-179.682,-105.393,2.500,-0.0000,EC,1
-179.009,-102.427,0.760,1.0000,LithiumIon,0
-181.202,-100.974,2.000,-1.0000,ElectrolyteAnion,1
-175.806,-101.962,2.500,-0.0000,DMC,1
-174.405,-119.902,0.760,1.0000,LithiumIon,0
-171.652,-120.001,2.500,-0.0000,EC,1
-166.654,-120.001,2.500,-0.0000,EC,1
-163.913,-119.863,0.760,1.0000,LithiumIon,0
-161.070,-120.001,2.500,-0.0000,EC,1
-154.969,-120.000,2.500,-0.0000,EC,1
-152.128,-119.916,0.760,1.0000,LithiumIon,0
-161.916,-113.366,2.500,-0.0000,DMC,1
-169.630,-101.274,2.500,-0.0000,DMC,1
-157.116,-111.539,2.500,-0.0000,EC,1
-157.984,-108.851,0.760,1.0000,LithiumIon,0
-158.914,-106.140,2.500,-0.0000,EC,1
-162.473,-102.630,2.500,-0.0000,DMC,1
-157.650,-101.304,2.500,-0.0000,DMC,1
-152.902,-102.871,2.500,-0.0000,DMC,1
-149.306,-120.000,2.500,-0.0000,EC,1
-143.980,-120.003,2.500,-0.0000,EC,1
-141.202,-119.936,0.760,1.0000,LithiumIon,0
-138.397,-120.000,2.500,-0.0000,EC,1
-146.069,-115.462,2.500,-0.0000,DMC,1
-133.402,-120.000,2.500,-0.0000,DMC,1
-128.401,-120.004,2.500,-0.0000,EC,1
-135.959,-113.116,2.500,-0.0000,DMC,1
-131.428,-115.228,2.500,-0.0000,EC,1
-130.037,-117.732,0.760,1.0000,LithiumIon,0
-149.265,-106.311,2.500,-0.0000,DMC,1
-142.406,-107.351,2.500,-0.0000,DMC,1
-148.113,-101.439,2.500,-0.0000,EC,1
-145.365,-101.931,0.760,1.0000,LithiumIon,0
-142.584,-102.356,2.500,-0.0000,EC,1
-138.109,-100.126,2.500,-0.0000,DMC,1
-131.793,-110.242,2.500,-0.0000,DMC,1
-135.371,-106.101,2.500,-0.0000,EC,1
-133.315,-101.544,2.500,-0.0000,EC,1
-123.322,-120.001,2.500,-0.0000,EC,1
-120.523,-119.889,0.760,1.0000,LithiumIon,0
-117.805,-120.001,2.500,-0.0000,EC,1
-112.813,-120.029,2.500,-0.0000,EC,1
-107.815,-120.007,2.500,-0.0000,EC,1
