frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
206,1030,22.131392,22.13509,22.142122,22.240694,22.287086,22.12314,22.221018
406,2030,23.777283,23.660118,23.687992,23.912146,23.244236,23.001245,23.196249
606,3030,23.64103,26.416695,23.859404,23.705196,23.155874,23.189903,22.968075
806,4030,23.345648,24.996244,23.986187,23.40064,23.093323,23.181875,24.350904
1006,5030,23.18669,23.39059,23.321915,23.253391,22.969387,23.246536,24.701046
1206,6030,23.082224,23.485851,22.633846,23.25925,22.795301,23.214258,24.893301
1406,7030,23.029331,23.14959,22.994562,23.307552,22.6862,23.358414,24.901804
1606,8030,23.102467,23.196117,24.068016,23.501217,22.740257,23.156445,24.86722
1806,9030,23.091528,23.25131,24.295403,23.394907,22.755016,22.940964,24.866962
2006,10030,23.09641,23.33155,24.427336,23.3959,22.767252,22.943384,24.857803
2206,11030,22.916214,23.404991,24.43851,23.189857,22.804842,23.071451,24.865519
2406,12030,22.824356,23.783913,24.43463,22.830784,22.648445,22.208578,23.663021
2606,13030,22.162312,24.525024,25.23488,27.068499,22.056808,22.650192,23.129057
2806,14030,21.608555,24.19744,25.669945,29.444801,20.914728,20.975414,21.848581
3006,15030,21.400179,27.845612,25.122204,21.281557,20.31337,20.316607,21.962952
3206,16030,21.63872,41.934055,24.760208,21.00391,19.733868,25.807861,24.288681
3406,17030,22.676867,51.30145,26.534271,21.551003,20.770582,35.48778,25.693123
3606,18030,24.17435,53.0288,27.826029,22.326414,21.323298,38.438137,26.3577
3806,19030,25.098013,53.499332,31.755508,26.472633,22.27285,39.365383,26.629187
4006,20030,25.330803,53.750214,32.295128,30.809847,22.96579,39.71378,26.8841
4206,21030,25.49438,53.750263,32.630978,30.868195,23.180473,39.84783,27.129526
4406,22030,25.63625,53.750263,32.845997,30.868456,23.364246,39.79102,27.369604
4606,23030,25.578068,53.750263,32.817207,30.864592,23.412758,39.535076,37.149837
4806,24030,25.340668,53.750263,33.252895,30.92422,23.730865,39.170677,37.13487
5006,25030,25.277584,53.814686,33.72579,31.192389,24.320353,38.685173,37.14032
5206,26030,24.627209,53.890934,33.70965,31.218124,24.425362,38.224148,36.476444
5406,27030,24.612518,53.67615,33.73732,31.39213,24.298082,38.01191,36.102806
5606,28030,24.800745,53.90693,33.940384,27.551155,24.414997,37.988113,36.037415
5806,29030,24.822458,56.982147,33.964474,27.601913,24.405605,35.999382,35.76947
6006,30030,24.856804,56.2073,33.68623,27.61385,22.976185,35.30365,35.29552
6206,31030,24.85749,54.888866,33.268833,27.558235,23.021511,35.50809,34.50939
6406,32030,26.689304,54.215702,32.608273,27.171669,24.852556,35.463333,33.621555
6606,33030,25.723375,55.792824,32.507263,28.106506,24.898527,34.19642,33.672943
6806,34030,24.99787,58.472904,32.255196,28.311487,28.92455,33.43176,32.630352
7006,35030,25.030663,67.932465,31.297958,30.635391,23.92313,33.06404,31.639568
7206,36030,25.704842,69.42266,30.964762,35.57618,37.8525,36.03388,30.008451
7406,37030,25.674973,69.423485,31.373257,38.33057,40.09315,36.678394,31.78564
7606,38030,26.01627,69.423485,33.0915,39.755474,41.565357,37.142883,29.682686
7806,39030,26.411533,69.423485,33.82772,40.664135,42.48661,38.837547,26.675276
8006,40030,27.06083,69.46424,34.090687,41.649727,43.139645,39.11192,27.028818
8206,41030,27.283165,69.481224,33.86843,44.1024,43.283108,39.2051,27.361307
8406,42030,27.345364,69.53253,33.88329,44.1024,43.35361,39.298275,27.613895
8606,43030,27.347128,69.537094,33.20996,41.303837,43.6473,39.100674,27.624004
8806,44030,27.295006,68.74122,32.770885,40.93014,44.126595,38.222244,30.553123
9006,45030,27.235239,68.683655,32.372223,40.28039,44.157364,37.587765,27.35859
9206,46030,27.168758,68.664474,32.14083,39.879837,34.328304,43.530483,27.222874
9406,47030,28.11133,34.762417,32.44584,44.067112,35.04592,43.606598,27.279928
9606,48030,28.459112,34.748142,32.365387,44.210873,35.64022,43.61684,27.45988
9806,49030,28.503609,34.738876,32.262684,44.275703,31.752193,43.639893,27.267796
10006,50030,28.29597,34.707542,32.145256,44.254623,31.24388,43.66601,27.094063
