frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
108,540,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.998751,0.996561,0.994298,0.998239,0.995902,0,0,0,0,0,1371,933,1173,1474,1234
308,1540,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.999432,0.956217,1.034234,1.000000,1.000000,2,-80,81,6,6,1530,1483,1435,1438,1547
508,2540,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.999437,0.917350,1.078866,1.001838,1.000645,0,-80,85,-2,0,1545,1355,1393,1402,1320
708,3540,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.006988,0.969281,1.024183,0.983780,1.012091,19,85,-97,-40,20,1058,1300,1300,1188,1176
908,4540,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.030451,0.996711,1.002758,0.939011,1.033044,40,55,-50,-80,41,1609,1594,1583,1590,1616
1108,5540,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.053174,0.999452,1.001623,0.901657,1.052259,41,5,-5,-79,39,1613,1594,1618,1580,1607
1308,6540,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.006554,1.000000,1.047800,0.862507,1.005423,-86,1,86,-81,-92,1601,1595,1611,1581,1614
1508,7540,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.000553,1.000000,1.095290,0.827105,1.000543,-12,0,88,-80,-10,1577,1574,1617,1563,1613
1708,8540,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.011142,0.978046,1.035714,0.945776,1.011680,20,-41,-110,185,19,1565,1592,1618,1522,1568
1908,9540,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.030117,0.935087,1.003831,0.995386,1.034445,39,-79,-59,87,42,1563,1557,1597,1504,1599
2108,10540,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.054289,0.894708,1.001631,1.000000,1.057252,42,-81,-6,6,42,1612,1584,1609,1529,1604
2308,11540,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.005438,0.857865,1.047331,1.001140,1.004891,-92,-80,85,-1,-96,1609,1550,1587,1525,1610
2508,12540,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.002193,0.824225,1.094207,1.000000,1.000000,-13,-80,88,-1,-9,1594,1545,1617,1526,1611
2708,13540,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.009821,0.951691,1.031197,0.979419,1.011725,18,194,-106,-42,21,1501,1426,1533,1422,1561
