frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
4608,23040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.164212,0.807107,1.189175,0.829497,1.153760,33,-41,32,-40,24,1603,952,1636,943,1552
4808,24040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.162963,0.811038,1.172551,0.814016,1.143031,35,-39,31,-40,26,1390,839,1526,883,1413
5008,25040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.146712,0.793464,1.134552,0.858252,1.125587,28,-40,28,-39,30,956,535,974,285,622
5208,26040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.139344,0.810573,1.187432,0.790503,1.154611,27,-41,39,-40,32,1478,678,1616,844,1581
5408,27040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.148169,0.782232,1.191699,0.773176,1.168776,30,-40,41,-40,27,1572,693,1601,784,1666
5608,28040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.167592,0.754986,1.207392,0.752885,1.182055,38,-40,36,-40,32,1751,823,1718,810,1687
5808,29040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.161373,0.755849,1.214506,0.753521,1.172113,34,-39,37,-41,33,1722,753,1714,764,1606
6008,30040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.171574,0.743041,1.194519,0.753459,1.172246,29,-41,31,-40,34,1536,704,1631,565,1413
6208,31040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.148760,0.710879,1.166067,0.758427,1.151968,33,-39,34,-40,32,1343,441,1438,482,1040
6408,32040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.159018,0.711691,1.184072,0.709677,1.178207,30,-41,35,-39,34,1644,651,1666,607,1532
6608,33040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.143359,0.676471,1.187317,0.687332,1.189959,36,-39,43,-41,31,1193,416,1473,512,1244
6808,34040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.179097,0.676755,1.195221,0.654206,1.182651,40,-41,32,-39,24,1741,596,1737,626,1407
7008,35040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.178645,0.663130,1.184435,0.641677,1.189665,28,-39,39,-41,37,1718,524,1646,557,1531
7208,36040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.184363,0.638418,1.198272,0.623529,1.220260,39,-40,40,-40,34,1663,478,1737,535,1695
7408,37040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.175365,0.593511,1.169930,0.624535,1.200121,42,-40,47,-40,38,1207,294,1353,308,1429
7608,38040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.205495,0.581571,1.194165,0.579942,1.209958,51,-40,34,-39,37,1517,432,1655,458,1437
7808,39040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.231983,0.555200,1.203937,0.549921,1.228723,41,-41,44,-40,43,1671,395,1751,401,1650
8008,40040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.244719,0.507177,1.214108,0.500000,1.232807,43,-40,42,-41,37,1711,397,1783,380,1544
8208,41040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.245314,0.483235,1.201622,0.493625,1.225131,44,-40,62,-39,48,1584,277,1620,319,1298
8408,42040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.250553,0.432836,1.197700,0.449791,1.228482,62,-38,70,-40,46,1578,306,1596,248,1048
8608,43040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.286167,0.385567,1.240102,0.380859,1.277008,68,-40,83,-41,64,1664,255,1740,282,1575
8808,44040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.323923,0.320641,1.254793,0.334755,1.314136,73,-40,80,-40,66,1789,269,1752,239,1680
9008,45040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.336088,0.255528,1.248555,0.289157,1.285127,99,-41,95,-36,82,1585,177,1500,185,1229
9208,46040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.354978,0.208589,1.241615,0.224138,1.318364,105,-31,108,-31,99,1156,96,1231,176,1017
9408,47040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.391457,0.150568,1.286667,0.179487,1.372941,90,-33,113,-27,92,1479,122,1570,160,1470
9608,48040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.436534,0.103030,1.309979,0.158854,1.407095,108,-19,109,-9,91,1582,100,1654,154,1546
9808,49040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.474259,0.082508,1.376487,0.126685,1.471746,84,-11,111,-14,98,1693,73,1871,141,1752
10008,50040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.488592,0.042308,1.292438,0.068702,1.435312,85,-13,102,-3,101,1041,30,1066,32,1084
10208,51040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.546834,0.023490,1.384809,0.094675,1.518138,89,-4,99,-10,86,1681,68,1758,108,1424
10408,52040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.586294,0.023649,1.422602,0.096154,1.553088,72,-1,90,-2,86,1740,66,1876,82,1616
10608,53040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.596491,0.026022,1.395880,0.085987,1.565476,68,0,97,-5,87,1081,39,1566,84,1114
10808,54040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.653623,0.025830,1.477199,0.076677,1.637617,76,0,85,-3,79,1840,41,1941,83,1801
11008,55040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.662372,0.019084,1.429679,0.075658,1.637157,67,-1,82,-1,71,1633,32,1576,74,1374
11208,56040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.681637,0.011673,1.463033,0.059761,1.649021,68,-2,89,-3,72,1529,27,1623,21,1149
11408,57040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.723917,0.011719,1.493333,0.058366,1.688097,69,0,86,-4,67,1639,26,1720,27,1341
11608,58040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.757667,0.011811,1.501332,0.044177,1.753275,57,0,83,-4,63,1759,24,1647,19,1602
11808,59040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.777717,0.015810,1.534849,0.028455,1.772928,57,0,81,-4,60,1592,23,1793,16,1580
12008,60040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.807631,0.011905,1.537968,0.016598,1.782999,53,0,79,-3,50,1657,22,1640,11,1217
12208,61040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.830986,0.011858,1.592773,0.012397,1.833131,51,-1,75,-1,56,1687,23,1818,12,1418
12408,62040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.822881,0.008097,1.568977,0.012552,1.814346,47,0,74,0,32,1221,17,1285,9,718
12608,63040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.868676,0.007812,1.661574,0.004202,1.864596,37,-1,72,-2,41,1628,26,1930,8,1380
12808,64040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.874789,0.004082,1.604505,0.000000,1.874335,19,0,42,-1,28,1551,15,1679,6,1274
13008,65040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.879913,0.003922,1.652660,0.000000,1.878320,6,-1,21,0,9,1602,25,1650,8,1389
13208,66040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.880645,0.003906,1.668449,0.000000,1.878229,0,0,0,0,0,1630,26,1827,8,1396
13408,67040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.876820,0.000000,1.623086,0.000000,1.864823,0,0,0,0,0,1556,24,1468,6,1072
13608,68040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.883582,0.003922,1.672562,0.000000,1.881261,0,0,0,0,0,1780,25,1862,8,1547
13808,69040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.881622,0.000000,1.655295,0.000000,1.873249,0,0,0,0,0,1620,20,1734,7,1269
14008,70040,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.880152,0.003922,1.673872,0.000000,1.875425,0,0,0,0,0,1614,25,1898,8,1239
