frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
398,1990,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.995745,0.995021,0.997945,0.998100,0.996828,0,0,0,0,0,710,1176,1230,1349,1031
598,2990,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.999427,0.957237,1.041873,0.999442,1.000547,11,-80,83,5,10,1516,1594,1585,1562,1597
798,3990,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.997197,0.922109,1.081144,0.999408,0.999316,-1,-80,82,0,-1,1197,1439,1483,1459,1232
998,4990,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000000,0.879824,1.130719,1.000000,1.000000,1,-80,84,-2,1,1520,1584,1606,1604,1601
1198,5990,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000000,0.847098,1.177332,1.000000,0.999457,0,-80,89,0,0,1621,1562,1614,1613,1610
1398,6990,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000549,0.816571,1.221191,1.000000,1.000000,0,-80,85,-2,-1,1593,1520,1601,1611,1618
1598,7990,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.001084,0.797633,1.259116,1.000000,1.000000,0,-80,96,0,0,1615,1460,1580,1609,1618
1798,8990,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000000,0.772588,1.290948,1.000550,0.999455,-1,-79,96,-1,-1,1593,1397,1626,1588,1605
1998,9990,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000000,0.753896,1.304301,1.000000,1.000000,3,-81,96,0,0,1532,1310,1607,1513,1553
2198,10990,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.999456,0.737415,1.320419,1.000000,1.000000,0,-79,93,-3,0,1609,1240,1680,1607,1615
2398,11990,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,0.999438,0.721948,1.320942,1.000573,1.001124,1,-74,84,0,0,1550,1187,1680,1515,1549
2598,12990,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.020686,0.981328,1.029851,0.963816,1.021668,40,375,-547,-79,39,1607,1216,1713,1594,1616
2798,13990,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.042588,0.995810,1.003086,0.926479,1.043337,41,29,-57,-80,42,1625,1202,1714,1579,1616
2998,14990,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.064639,0.999310,1.002031,0.886656,1.068293,42,7,-14,-80,45,1611,1220,1739,1561,1615
3198,15990,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.088022,1.000000,0.997860,0.850000,1.083569,47,3,-3,-81,41,1565,1132,1639,1530,1541
3398,16990,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.113166,1.000000,1.000000,0.815789,1.108939,47,-1,1,-79,43,1608,1223,1722,1480,1560
3598,17990,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.136388,1.000000,1.001022,0.793613,1.135428,47,-2,-2,-81,46,1603,1201,1727,1461,1616
3798,18990,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.141785,0.996933,1.000796,0.797439,1.146111,46,-2,-2,-79,41,969,748,1027,629,1043
3998,19990,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.172348,0.997744,1.000000,0.781678,1.159227,43,0,-3,-81,47,1354,1100,1388,938,1271
