step,time_fs,phase,ac_value,applied_i,v_cell_calc,v_cell_eis,foil_a_de,foil_b_de
8147,90735.00,0.229336,5.842905e-2,-5.842905e-2,-3.406124e-1,-2.839596e-1,0,0
8148,90740.00,0.230906,5.840755e-2,-5.840755e-2,-3.649780e-1,-2.806967e-1,1,-1
8149,90745.00,0.232477,5.838591e-2,-5.838591e-2,-4.207143e-1,-2.653086e-1,0,0
8150,90750.00,0.234048,5.836413e-2,-5.836413e-2,-4.250388e-1,-2.772975e-1,0,0
8151,90755.00,0.235619,5.834220e-2,-5.834220e-2,-4.229305e-1,-2.865645e-1,0,0
8152,90760.00,0.237189,5.832013e-2,-5.832013e-2,-3.849058e-1,-2.896515e-1,1,-1
8153,90765.00,0.238761,5.829790e-2,-5.829790e-2,-3.662365e-1,-2.897984e-1,0,0
8154,90770.00,0.240332,5.827554e-2,-5.827554e-2,-3.697768e-1,-2.868331e-1,0,0
8155,90775.00,0.241902,5.825303e-2,-5.825303e-2,-3.904626e-1,-3.000962e-1,1,-1
8156,90780.00,0.243473,5.823039e-2,-5.823039e-2,-3.729582e-1,-2.921306e-1,0,0
8157,90785.00,0.245044,5.820760e-2,-5.820760e-2,-3.644602e-1,-2.986147e-1,0,0
8158,90790.00,0.246614,5.818466e-2,-5.818466e-2,-3.612801e-1,-2.989872e-1,0,0
8159,90795.00,0.248185,5.816158e-2,-5.816158e-2,-3.741273e-1,-2.926334e-1,1,-1
8160,90800.00,0.249756,5.813836e-2,-5.813836e-2,-3.976992e-1,-2.982509e-1,0,0
8161,90805.00,0.251327,5.811499e-2,-5.811499e-2,-3.779938e-1,-3.039574e-1,0,0
8162,90810.00,0.252897,5.809148e-2,-5.809148e-2,-4.122681e-1,-3.153478e-1,1,-1
8163,90815.00,0.254469,5.806782e-2,-5.806782e-2,-4.721226e-1,-2.871804e-1,0,0
8164,90820.00,0.256040,5.804402e-2,-5.804402e-2,-4.073500e-1,-2.964107e-1,0,0
8165,90825.00,0.257610,5.802009e-2,-5.802009e-2,-4.162174e-1,-3.058820e-1,0,0
8166,90830.00,0.259181,5.799600e-2,-5.799600e-2,-3.897544e-1,-3.078450e-1,0,0
8167,90835.00,0.260752,5.797178e-2,-5.797178e-2,-3.820165e-1,-3.242676e-1,1,-1
8168,90840.00,0.262322,5.794741e-2,-5.794741e-2,-3.696516e-1,-3.099620e-1,0,0
8169,90845.00,0.263893,5.792290e-2,-5.792290e-2,-3.734680e-1,-3.267826e-1,1,-1
8170,90850.00,0.265464,5.789825e-2,-5.789825e-2,-3.780584e-1,-3.253769e-1,0,0
8171,90855.00,0.267035,5.787345e-2,-5.787345e-2,-3.844895e-1,-3.208686e-1,0,0
8172,90860.00,0.268605,5.784851e-2,-5.784851e-2,-3.821633e-1,-3.194330e-1,0,0
8173,90865.00,0.270177,5.782342e-2,-5.782342e-2,-3.870461e-1,-3.056925e-1,1,-1
8174,90870.00,0.271748,5.779819e-2,-5.779819e-2,-3.877445e-1,-3.198380e-1,0,0
8175,90875.00,0.273318,5.777283e-2,-5.777283e-2,-3.927880e-1,-3.149039e-1,0,0
8176,90880.00,0.274889,5.774731e-2,-5.774731e-2,-4.725733e-1,-3.305026e-1,1,-1
8177,90885.00,0.276460,5.772166e-2,-5.772166e-2,-4.189062e-1,-3.232445e-1,0,0
8178,90890.00,0.278030,5.769587e-2,-5.769587e-2,-4.019589e-1,-3.250213e-1,0,0
8179,90895.00,0.279601,5.766993e-2,-5.766993e-2,-4.171892e-1,-3.355019e-1,1,-1
8180,90900.00,0.281172,5.764385e-2,-5.764385e-2,-4.143176e-1,-3.331641e-1,0,0
8181,90905.00,0.282743,5.761763e-2,-5.761763e-2,-4.101000e-1,-3.400533e-1,0,0
8182,90910.00,0.284313,5.759126e-2,-5.759126e-2,-4.053504e-1,-3.355474e-1,0,0
8183,90915.00,0.285885,5.756474e-2,-5.756474e-2,-4.134903e-1,-3.403900e-1,1,-1
8184,90920.00,0.287456,5.753810e-2,-5.753810e-2,-4.137947e-1,-3.435120e-1,0,0
8185,90925.00,0.289026,5.751131e-2,-5.751131e-2,-4.176456e-1,-3.267961e-1,0,0
8186,90930.00,0.290597,5.748437e-2,-5.748437e-2,-4.582506e-1,-3.315765e-1,1,-1
8187,90935.00,0.292168,5.745730e-2,-5.745730e-2,-4.405636e-1,-3.379695e-1,0,0
8188,90940.00,0.293738,5.743008e-2,-5.743008e-2,-4.192737e-1,-3.390626e-1,0,0
8189,90945.00,0.295309,5.740273e-2,-5.740273e-2,-4.793682e-1,-3.410932e-1,0,0
8190,90950.00,0.296880,5.737523e-2,-5.737523e-2,-4.312878e-1,-3.342429e-1,1,-1
8191,90955.00,0.298450,5.734759e-2,-5.734759e-2,-4.115416e-1,-3.328382e-1,0,0
8192,90960.00,0.300021,5.731981e-2,-5.731981e-2,-3.990343e-1,-3.293037e-1,0,0
8193,90965.00,0.301593,5.729187e-2,-5.729187e-2,-4.191212e-1,-3.491595e-1,1,-1
8194,90970.00,0.303164,5.726380e-2,-5.726380e-2,-4.139758e-1,-3.570929e-1,0,0
8195,90975.00,0.304734,5.723559e-2,-5.723559e-2,-4.176015e-1,-3.414900e-1,0,0
8196,90980.00,0.306305,5.720725e-2,-5.720725e-2,-4.122244e-1,-3.433032e-1,0,0
8197,90985.00,0.307876,5.717876e-2,-5.717876e-2,-4.325604e-1,-3.614277e-1,1,-1
8198,90990.00,0.309446,5.715013e-2,-5.715013e-2,-4.239732e-1,-3.617694e-1,0,0
8199,90995.00,0.311017,5.712136e-2,-5.712136e-2,-4.380291e-1,-3.611390e-1,0,0
8200,91000.00,0.312588,5.709245e-2,-5.709245e-2,-4.326312e-1,-3.585703e-1,1,-1
8201,91005.00,0.314158,5.706340e-2,-5.706340e-2,-4.324270e-1,-3.658126e-1,0,0
8202,91010.00,0.315729,5.703421e-2,-5.703421e-2,-4.387304e-1,-3.703975e-1,0,0
8203,91015.00,0.317300,5.700487e-2,-5.700487e-2,-4.699442e-1,-3.638270e-1,0,0
8204,91020.00,0.318871,5.697538e-2,-5.697538e-2,-5.105730e-1,-3.720649e-1,1,-1
8205,91025.00,0.320442,5.694577e-2,-5.694577e-2,-4.477950e-1,-3.677995e-1,0,0
8206,91030.00,0.322013,5.691601e-2,-5.691601e-2,-4.282685e-1,-3.601489e-1,0,0
8207,91035.00,0.323584,5.688611e-2,-5.688611e-2,-4.685097e-1,-3.403131e-1,1,-1
8208,91040.00,0.325154,5.685608e-2,-5.685608e-2,-4.323759e-1,-3.646056e-1,0,0
8209,91045.00,0.326725,5.682590e-2,-5.682590e-2,-4.220398e-1,-3.719615e-1,0,0
8210,91050.00,0.328296,5.679559e-2,-5.679559e-2,-4.859505e-1,-3.577555e-1,0,0
8211,91055.00,0.329866,5.676513e-2,-5.676513e-2,-4.327779e-1,-3.558632e-1,1,-1
8212,91060.00,0.331437,5.673454e-2,-5.673454e-2,-4.395345e-1,-3.612656e-1,0,0
8213,91065.00,0.333008,5.670379e-2,-5.670379e-2,-4.304643e-1,-3.629948e-1,0,0
8214,91070.00,0.334579,5.667290e-2,-5.667290e-2,-4.261265e-1,-3.816330e-1,1,0
8215,91075.00,0.336150,5.664188e-2,-5.664188e-2,-4.362267e-1,-3.818741e-1,1,-1
8216,91080.00,0.337721,5.661073e-2,-5.661073e-2,-4.347395e-1,-3.836793e-1,0,0
8217,91085.00,0.339292,5.657943e-2,-5.657943e-2,-4.403708e-1,-3.754699e-1,0,0
8218,91090.00,0.340862,5.654800e-2,-5.654800e-2,-4.380594e-1,-3.635563e-1,1,-1
8219,91095.00,0.342433,5.651642e-2,-5.651642e-2,-4.064581e-1,-3.588388e-1,0,0
8220,91100.00,0.344004,5.648471e-2,-5.648471e-2,-4.012856e-1,-3.572537e-1,0,0
8221,91105.00,0.345574,5.645286e-2,-5.645286e-2,-4.151790e-1,-3.435599e-1,0,0
8222,91110.00,0.347145,5.642086e-2,-5.642086e-2,-4.266821e-1,-3.770127e-1,1,-1
8223,91115.00,0.348716,5.638873e-2,-5.638873e-2,-4.138898e-1,-3.958777e-1,0,0
8224,91120.00,0.350287,5.635644e-2,-5.635644e-2,-4.044118e-1,-3.645927e-1,0,0
8225,91125.00,0.351858,5.632403e-2,-5.632403e-2,-4.224328e-1,-3.668004e-1,1,0
8226,91130.00,0.353429,5.629148e-2,-5.629148e-2,-4.160883e-1,-3.936917e-1,1,-1
8227,91135.00,0.355000,5.625879e-2,-5.625879e-2,-4.235415e-1,-3.827674e-1,0,0
8228,91140.00,0.356570,5.622596e-2,-5.622596e-2,-4.854373e-1,-3.817947e-1,0,0
8229,91145.00,0.358141,5.619300e-2,-5.619300e-2,-4.410813e-1,-4.010395e-1,1,-1
8230,91150.00,0.359712,5.615989e-2,-5.615989e-2,-4.174196e-1,-3.967257e-1,0,0
8231,91155.00,0.361282,5.612665e-2,-5.612665e-2,-4.127452e-1,-3.880152e-1,0,0
8232,91160.00,0.362853,5.609327e-2,-5.609327e-2,-4.246571e-1,-3.928074e-1,1,-1
8233,91165.00,0.364424,5.605975e-2,-5.605975e-2,-4.134761e-1,-3.715045e-1,0,0
8234,91170.00,0.365995,5.602607e-2,-5.602607e-2,-4.143085e-1,-3.986860e-1,0,0
8235,91175.00,0.367566,5.599228e-2,-5.599228e-2,-4.128895e-1,-3.774681e-1,0,0
8236,91180.00,0.369137,5.595834e-2,-5.595834e-2,-4.184834e-1,-3.909758e-1,1,-1
8237,91185.00,0.370708,5.592427e-2,-5.592427e-2,-4.214668e-1,-4.051054e-1,0,0
8238,91190.00,0.372278,5.589006e-2,-5.589006e-2,-4.350742e-1,-4.042227e-1,0,0
8239,91195.00,0.373849,5.585571e-2,-5.585571e-2,-4.256829e-1,-4.086875e-1,1,-1
8240,91200.00,0.375420,5.582122e-2,-5.582122e-2,-4.119530e-1,-3.982348e-1,0,0
8241,91205.00,0.376990,5.578660e-2,-5.578660e-2,-4.222699e-1,-3.815147e-1,0,0
8242,91210.00,0.378561,5.575184e-2,-5.575184e-2,-4.203004e-1,-3.730573e-1,0,0
8243,91215.00,0.380132,5.571694e-2,-5.571694e-2,-4.414292e-1,-3.884742e-1,1,-1
8244,91220.00,0.381703,5.568188e-2,-5.568188e-2,-4.232269e-1,-3.906701e-1,0,0
8245,91225.00,0.383274,5.564671e-2,-5.564671e-2,-4.082498e-1,-4.043963e-1,0,0
8246,91230.00,0.384845,5.561139e-2,-5.561139e-2,-4.091048e-1,-4.072876e-1,0,0
8247,91235.00,0.386415,5.557594e-2,-5.557594e-2,-4.273368e-1,-4.076038e-1,1,-1
8248,91240.00,0.387986,5.554036e-2,-5.554036e-2,-4.265153e-1,-3.977145e-1,0,0
8249,91245.00,0.389557,5.550464e-2,-5.550464e-2,-4.051427e-1,-3.951886e-1,0,0
8250,91250.00,0.391128,5.546878e-2,-5.546878e-2,-4.157315e-1,-4.053596e-1,1,-1
8251,91255.00,0.392698,5.543278e-2,-5.543278e-2,-4.350814e-1,-3.878884e-1,0,0
8252,91260.00,0.394269,5.539665e-2,-5.539665e-2,-4.085461e-1,-3.956800e-1,0,0
8253,91265.00,0.395840,5.536038e-2,-5.536038e-2,-4.119344e-1,-4.221769e-1,0,0
8254,91270.00,0.397411,5.532395e-2,-5.532395e-2,-4.196151e-1,-4.259408e-1,1,-1
8255,91275.00,0.398982,5.528741e-2,-5.528741e-2,-4.178838e-1,-4.154263e-1,0,0
8256,91280.00,0.400553,5.525073e-2,-5.525073e-2,-4.441337e-1,-4.138577e-1,0,0
8257,91285.00,0.402123,5.521391e-2,-5.521391e-2,-4.948471e-1,-3.796517e-1,1,-1
8258,91290.00,0.403694,5.517696e-2,-5.517696e-2,-4.389534e-1,-3.947028e-1,0,0
8259,91295.00,0.405265,5.513987e-2,-5.513987e-2,-4.237314e-1,-3.966884e-1,0,0
8260,91300.00,0.406836,5.510265e-2,-5.510265e-2,-4.135332e-1,-4.072393e-1,0,0
8261,91305.00,0.408406,5.506529e-2,-5.506529e-2,-4.160849e-1,-4.017473e-1,1,-1
8262,91310.00,0.409977,5.502779e-2,-5.502779e-2,-4.226125e-1,-4.364973e-1,0,0
8263,91315.00,0.411548,5.499016e-2,-5.499016e-2,-4.245752e-1,-4.386963e-1,0,0
8264,91320.00,0.413119,5.495237e-2,-5.495237e-2,-4.240670e-1,-4.360961e-1,0,0
