frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
166,830,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.993483,0.994186,0.994829,0.987508,0.990136,0,0,0,0,0,1458,1146,1317,1291,1392
366,1830,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.999444,0.975141,1.015485,0.999418,0.998886,14,-40,40,16,24,1570,1540,1449,1487,1565
566,2830,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.957983,1.037119,1.000000,0.999437,3,-40,40,1,0,1539,1555,1575,1612,1545
766,3830,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.939310,1.058759,1.000000,1.000554,-1,-40,41,-1,1,1604,1566,1591,1576,1575
966,4830,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.999420,0.922769,1.079978,0.999456,0.999463,0,-40,41,0,0,1495,1518,1583,1609,1631
1166,5830,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.998879,0.908938,1.100277,0.999439,1.000000,-1,-39,41,0,1,1554,1549,1575,1553,1633
1366,6830,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.899098,1.116897,1.000549,1.001096,0,-41,43,0,0,1603,1544,1575,1591,1594
1566,7830,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000542,0.891705,1.142165,1.000000,1.000000,0,-40,43,-1,-1,1615,1506,1627,1622,1632
1766,8830,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.887817,1.149656,0.999393,1.000000,0,-39,42,-1,-1,1593,1428,1514,1418,1491
1966,9830,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.885455,1.166845,1.000000,1.000000,0,-41,43,-2,-1,1509,1420,1634,1609,1632
2166,10830,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.000560,0.879437,1.171505,1.000548,1.000538,-1,-37,38,0,0,1557,1404,1630,1596,1628
2366,11830,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.011331,0.986495,1.014786,0.980759,1.011105,21,183,-293,-40,21,1535,1325,1596,1589,1571
2566,12830,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.022295,0.995752,1.004240,0.967403,1.022838,20,30,-31,-40,21,1609,1418,1657,1580,1609
2766,13830,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.029596,1.000631,0.999460,0.948632,1.031496,20,8,-10,-39,20,1527,1355,1622,1561,1548
2966,14830,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.036756,0.998744,1.000536,0.930500,1.043884,22,0,1,-41,20,1484,1362,1637,1511,1593
3166,15830,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.054802,0.998731,1.000000,0.912605,1.051934,21,0,-1,-40,20,1540,1346,1646,1555,1580
3366,16830,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.067604,1.000000,0.998415,0.897879,1.066702,22,2,0,-40,22,1619,1414,1663,1562,1629
3566,17830,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.079392,0.998769,1.000000,0.894737,1.069182,22,1,3,-40,20,1546,1395,1596,1461,1519
3766,18830,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.090662,1.000615,1.000534,0.884684,1.084153,21,2,1,-40,20,1612,1397,1644,1461,1600
3966,19830,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.101385,1.000000,1.000000,0.872038,1.095756,23,3,-3,-40,23,1575,1344,1643,1458,1608
4166,20830,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.096016,1.002990,1.001312,0.881787,1.091608,19,-1,1,-40,19,1301,1108,1294,1225,1331
4366,21830,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.008018,1.000000,1.019619,0.866499,1.014381,-191,1,40,-40,-169,1516,1390,1605,1358,1578
4566,22830,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.996857,1.000679,1.035545,0.869565,0.993162,-21,0,45,-39,-24,1361,1242,1458,1219,1525
4766,23830,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000000,1.000000,1.059034,0.872982,0.995423,-3,1,45,-41,0,1464,944,1447,1195,1518
4966,24830,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.997785,0.999361,1.074095,0.870488,0.998880,-3,0,43,-40,2,1576,1334,1565,1183,1555
5166,25830,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.998862,1.000000,1.104620,0.863510,0.999456,-1,-3,45,-40,1,1528,1389,1653,1206,1608
5366,26830,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.999437,1.000626,1.112661,0.859242,1.001097,-1,2,46,-40,3,1545,1367,1634,1063,1593
5566,27830,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.998802,1.000000,1.113733,0.854811,1.001181,-2,-2,46,-40,-1,1440,1016,1423,934,1464
5766,28830,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.994733,1.001693,1.113753,0.858233,1.002879,-1,1,47,-40,0,1099,951,1326,687,1507
5966,29830,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.999447,1.000000,1.143451,0.845136,1.000000,-1,1,46,-40,3,1578,1385,1694,1055,1586
6166,30830,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,0.998858,0.998589,1.124220,0.850220,1.000000,0,-2,40,-36,3,1522,1187,1533,905,1488
6366,31830,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.005446,0.983023,1.007295,0.983761,1.004608,20,-40,-250,231,20,1239,1007,1552,940,1506
6566,32830,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.019186,0.960216,1.001101,0.996921,1.015317,20,-40,-30,40,20,1490,1253,1587,1069,1598
6766,33830,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.032221,0.951923,0.997757,0.996818,1.022590,20,-40,-3,17,21,1508,1226,1553,1027,1585
6966,34830,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.031519,0.943958,1.000000,1.000000,1.024566,20,-40,-1,8,22,1166,912,1433,1015,1439
7166,35830,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.047776,0.917862,1.000000,1.002144,1.037757,20,-40,0,2,20,1591,1304,1437,703,1571
7366,36830,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.044444,0.902841,1.000740,1.000000,1.044203,22,-40,2,1,20,850,861,1121,488,1150
7566,37830,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.057363,0.908301,0.997492,1.002096,1.048867,20,-40,-1,-1,21,938,806,1365,724,1182
7766,38830,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.067474,0.870725,0.999459,1.000000,1.056402,22,-40,-1,-4,21,1504,1232,1617,1012,1543
7966,39830,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.076271,0.872675,0.998938,1.000000,1.074371,21,-40,0,-1,23,1540,1168,1654,1077,1639
8166,40830,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.070116,0.856827,1.003289,0.998972,1.052317,19,-40,2,0,18,1239,1125,1290,743,1108
8366,41830,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000729,0.853293,1.000838,0.998927,0.996360,-137,-40,42,-2,-131,1142,772,964,702,869
8566,42830,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.999460,0.836018,1.039631,1.000000,0.998295,-14,-40,48,-2,-15,1621,1136,1612,983,1530
8766,43830,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.997054,0.837880,1.041618,0.997041,0.990915,4,-40,41,0,-5,1467,1053,1476,784,1311
8966,44830,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.815692,1.081137,1.000000,0.997241,0,-40,42,0,0,1620,1121,1705,1086,1582
9166,45830,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.996676,0.804249,1.095506,0.996963,0.998871,-1,-40,43,1,1,1575,1088,1728,1087,1542
9366,46830,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.998895,0.793559,1.109718,0.999244,0.998297,3,-40,43,5,-1,1580,981,1684,1092,1532
9566,47830,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.997045,0.787684,1.101685,0.997778,1.000000,3,-40,44,0,0,1462,858,1491,670,1029
9766,48830,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.997205,0.769896,1.118681,0.999196,0.998294,2,-39,49,0,1,1559,926,1590,1013,1528
9966,49830,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.984127,0.780754,1.117647,1.000000,0.995272,6,-40,44,-1,1,778,778,1300,761,1039
10166,50830,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,0.994162,0.772775,1.121402,1.000000,0.999176,10,-35,40,-1,2,969,725,1368,594,983
10366,51830,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,0.997423,0.978066,1.002674,0.979633,1.005976,20,305,-265,-40,20,546,773,1266,752,1276
10566,52830,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.004175,0.996390,0.991361,0.963476,1.018623,23,40,-33,-40,20,728,601,1159,564,1005
10766,53830,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.026287,0.998367,0.998986,0.925955,1.030905,20,18,-5,-40,21,1596,995,1742,1026,1582
10966,54830,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.035326,0.995912,1.001008,0.905660,1.038961,22,13,2,-40,20,1610,993,1755,1042,1618
