frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
72,360,22.150972,22.15706,22.380016,22.120703,22.158182,22.333603,22.12278
272,1360,23.392399,23.68962,24.501848,23.040249,23.76157,24.103878,23.003016
472,2360,23.429579,23.967735,24.52079,23.209017,23.84952,24.583292,22.91245
672,3360,23.431211,23.776064,24.517551,23.373964,23.850426,24.222029,22.80028
872,4360,23.184206,23.931593,24.413004,23.36954,23.84529,24.013172,22.458673
1072,5360,22.96396,24.083406,24.331104,23.41517,23.857538,23.81693,22.281096
1272,6360,23.02665,23.934628,24.338535,23.566702,23.838829,23.767687,22.018705
1472,7360,23.094519,24.044132,24.311275,23.57928,23.767445,23.614372,21.845734
1672,8360,22.716305,24.169788,24.533047,23.517756,23.54932,23.487825,21.372595
1872,9360,22.689941,24.477478,25.056528,25.687714,23.31258,23.488226,21.50846
2072,10360,22.983118,24.529743,24.759706,25.732826,23.360367,23.171223,22.1924
2272,11360,23.05892,24.616522,24.726538,25.993486,23.537066,23.142597,23.962322
2472,12360,23.148035,24.462488,24.7119,26.12806,23.692337,23.31879,24.647413
2672,13360,23.162056,24.352186,24.71953,26.142883,23.756062,23.487516,24.709444
2872,14360,23.183321,24.225807,24.652452,26.144958,23.713879,23.59249,24.814121
3072,15360,23.11341,24.384455,24.536142,26.146864,23.71781,23.620916,25.035221
3272,16360,23.09293,24.082582,24.607481,28.575338,23.666872,23.46671,25.129763
3472,17360,23.21472,23.836245,24.366283,28.654194,23.634684,23.148474,25.017406
3672,18360,23.37399,23.785315,24.416725,28.764664,23.532194,22.777601,24.95675
3872,19360,23.47569,23.709587,24.184322,28.83593,23.447557,22.802435,24.465477
4072,20360,23.582493,23.648947,24.11169,29.286406,23.631264,22.990639,21.926554
4272,21360,23.341936,23.448797,23.595066,31.485758,23.252905,22.611347,22.128458
4472,22360,23.10243,23.30238,31.621523,32.668495,23.327108,22.572538,24.67041
4672,23360,23.150333,23.16888,31.816648,32.31388,23.688074,22.68571,25.05121
4872,24360,22.994759,22.906408,31.951208,36.157326,23.774155,22.762232,25.180395
5072,25360,23.011469,22.760685,40.64571,33.196888,32.034542,22.795488,25.193571
5272,26360,23.119272,22.262436,41.454823,33.842857,33.99285,24.796637,24.71704
5472,27360,22.245142,22.032791,43.699623,40.120068,35.49393,21.523441,24.773483
5672,28360,20.995121,22.06445,54.57646,35.172703,36.5025,21.327875,25.011103
5872,29360,23.252285,21.9902,58.927216,35.92212,36.27967,24.94825,24.9787
6072,30360,23.760677,22.737608,59.09567,43.569244,44.268414,20.993202,25.08423
6272,31360,31.25282,23.994482,62.756466,55.95356,45.809956,21.435429,25.289764
6472,32360,35.40697,25.158072,62.99974,56.56041,46.748245,22.107096,26.405546
6672,33360,34.255566,25.816212,63.270763,39.34845,47.845123,22.739101,26.462275
6872,34360,36.48265,26.041418,64.35314,39.808388,48.218945,22.874653,26.463701
7072,35360,34.615925,25.883911,64.42065,40.041466,48.28214,23.060019,26.59059
7272,36360,34.440796,26.057898,64.60396,40.154907,48.39369,23.247295,26.48813
7472,37360,34.008286,31.90199,64.801636,40.181366,48.41254,23.175112,29.500847
7672,38360,33.949474,31.985268,65.03841,40.329082,48.494938,22.981178,29.5325
7872,39360,33.95041,31.986027,65.20195,40.37305,48.544823,22.97931,27.095312
8072,40360,33.946373,31.986374,65.216934,40.425037,48.57827,25.569386,27.196999
8272,41360,33.943027,31.986374,65.51843,40.437443,48.563793,25.180681,27.325647
8472,42360,34.042248,31.986374,65.82402,40.448185,48.56705,24.694181,27.493597
8672,43360,34.095863,31.986374,38.019066,40.4512,48.57321,24.153318,27.631006
8872,44360,34.095863,31.923468,38.065105,40.4512,48.588917,23.246574,28.098219
9072,45360,34.095863,31.870384,38.067036,40.457535,48.59967,23.185787,28.876131
9272,46360,34.118618,27.642824,37.853817,40.457535,48.60583,22.577845,29.421637
9472,47360,34.275627,25.098164,37.599133,40.511894,48.63136,22.441864,29.741486
9672,48360,34.44049,24.713642,37.974712,40.518757,48.66922,22.502934,29.68388
9872,49360,34.5317,24.54974,38.624264,40.612637,48.658684,22.46152,25.087917
10072,50360,35.277416,24.320524,46.036156,40.66479,48.505177,23.487074,24.862183
10272,51360,36.56679,24.486982,45.90961,40.764343,48.518208,23.968683,25.019814
10472,52360,37.392334,24.726458,46.011444,40.779346,48.616364,24.07297,25.389742
10672,53360,37.739075,24.709955,46.011444,40.779846,48.68859,24.097689,25.403137
10872,54360,37.760403,24.693605,46.011444,40.780464,48.5587,23.952036,25.468134
11072,55360,37.459785,24.556646,46.203354,40.781284,48.528057,23.72292,29.479975
11272,56360,37.09847,24.368063,46.473404,40.784515,48.40173,24.051603,29.097218
11472,57360,36.803093,24.27778,46.543976,54.36349,51.872173,24.222033,29.299152
11672,58360,37.35651,24.225706,33.164497,47.44884,26.742416,24.498915,29.140997
11872,59360,37.58229,24.12587,32.896824,54.18753,49.26029,24.475456,29.004263
12072,60360,37.622807,24.244247,32.605457,54.251232,49.4671,24.495579,25.403109
12272,61360,37.710403,24.000998,32.383564,54.058506,49.438766,27.501406,25.370983
