time_fs,mode,setpoint_or_current,CIP,SIP,S2IP,FD
1820.000000,CC,-0.040000,0.393182,0.109091,0.186364,0.311364
2820.000000,CC,-0.040000,0.444944,0.049438,0.269663,0.235955
3820.000000,CC,-0.040000,0.481069,0.044543,0.298441,0.175947
4820.000000,CC,-0.040000,0.490239,0.041215,0.290672,0.177874
5820.000000,CC,-0.040000,0.483122,0.033755,0.289030,0.194093
6820.000000,CC,-0.040000,0.468000,0.048000,0.298000,0.186000
7820.000000,CC,-0.040000,0.461538,0.042308,0.294231,0.201923
8820.000000,CC,-0.040000,0.447653,0.041516,0.281588,0.229242
9820.000000,CC,-0.040000,0.441536,0.052356,0.267016,0.239092
10820.000000,CC,-0.040000,0.429302,0.054514,0.274276,0.241908
11820.000000,CC,-0.040000,0.456747,0.032872,0.276817,0.233564
12820.000000,CC,-0.040000,0.461538,0.011966,0.276923,0.249573
13820.000000,CC,-0.040000,0.464407,0.028814,0.286441,0.220339
14820.000000,CC,-0.040000,0.483926,0.020305,0.284264,0.211506
15820.000000,CC,-0.040000,0.488372,0.026578,0.265781,0.219269
16820.000000,CC,-0.040000,0.476423,0.042276,0.256911,0.224390
17820.000000,CC,-0.040000,0.470219,0.040752,0.264890,0.224138
18820.000000,CC,-0.040000,0.465672,0.049254,0.256716,0.228358
19820.000000,CC,-0.040000,0.451520,0.053546,0.253256,0.241679
20820.000000,CC,-0.040000,0.447844,0.047288,0.237830,0.267038
21820.000000,CC,-0.040000,0.449468,0.047872,0.222074,0.280585
22820.000000,CC,-0.040000,0.425373,0.063433,0.216418,0.294776
23820.000000,CC,-0.040000,0.431395,0.053488,0.215116,0.300000
24820.000000,CC,-0.040000,0.421111,0.063333,0.222222,0.293333
25820.000000,CC,-0.040000,0.423365,0.045016,0.216506,0.315113
26820.000000,CC,-0.040000,0.402323,0.060190,0.224921,0.312566
27820.000000,CC,-0.040000,0.390947,0.063786,0.220165,0.325103
28820.000000,CC,-0.040000,0.381000,0.069000,0.222000,0.328000
29820.000000,CC,-0.040000,0.389881,0.066468,0.214286,0.329365
30820.000000,CC,-0.040000,0.395050,0.061386,0.213861,0.329703
31820.000000,CC,-0.040000,0.422670,0.042373,0.223517,0.311441
32820.000000,CC,-0.040000,0.434311,0.035831,0.220413,0.309446
33820.000000,CC,-0.040000,0.432640,0.030668,0.228916,0.307777
34820.000000,CC,-0.040000,0.423913,0.042391,0.231522,0.302174
35820.000000,CC,-0.040000,0.418455,0.049356,0.223176,0.309013
36820.000000,CC,-0.040000,0.425214,0.045940,0.217949,0.310897
37820.000000,CC,-0.040000,0.425732,0.051255,0.211297,0.311715
38820.000000,CC,-0.040000,0.434375,0.046875,0.210417,0.308333
39820.000000,CC,-0.040000,0.438272,0.047325,0.194444,0.319959
40820.000000,CC,-0.040000,0.434211,0.050607,0.194332,0.320850
41820.000000,CC,-0.040000,0.433532,0.056548,0.193452,0.316468
42820.000000,CC,-0.040000,0.434908,0.049180,0.178399,0.337512
43820.000000,CC,-0.040000,0.433364,0.044734,0.179870,0.342032
44820.000000,CC,-0.040000,0.428311,0.052055,0.176256,0.343379
45820.000000,CC,-0.040000,0.423698,0.060144,0.173250,0.342908
46820.000000,CC,-0.040000,0.421006,0.044131,0.166814,0.368049
47820.000000,CC,-0.040000,0.402802,0.060420,0.165499,0.371278
48820.000000,CC,-0.040000,0.405128,0.058974,0.164103,0.371795
49820.000000,CC,-0.040000,0.399312,0.055938,0.171256,0.373494
50820.000000,CC,-0.040000,0.403796,0.049180,0.165660,0.381363
51820.000000,CC,-0.040000,0.423391,0.047144,0.169538,0.359927
52820.000000,CC,-0.040000,0.434464,0.038497,0.167736,0.359303
53820.000000,CC,-0.040000,0.437092,0.038211,0.163094,0.361603
54820.000000,CC,-0.040000,0.444234,0.037807,0.165406,0.352552
55820.000000,CC,-0.040000,0.449193,0.038936,0.161444,0.350427
56820.000000,CC,-0.040000,0.444549,0.034774,0.167293,0.353383
57820.000000,CC,-0.040000,0.436673,0.038752,0.165406,0.359168
58820.000000,CC,-0.040000,0.429237,0.045624,0.164804,0.360335
59820.000000,CC,-0.040000,0.429775,0.038390,0.177903,0.353933
60820.000000,CC,-0.040000,0.438318,0.033645,0.180374,0.347664
61820.000000,CC,-0.040000,0.435826,0.032318,0.178209,0.353647
62820.000000,CC,-0.040000,0.426141,0.042972,0.167413,0.363474
63820.000000,CC,-0.040000,0.418931,0.048203,0.163015,0.369851
64820.000000,CC,-0.040000,0.418706,0.045455,0.168706,0.367133
65820.000000,CC,-0.040000,0.411248,0.047452,0.165202,0.376098
66820.000000,CC,-0.040000,0.404014,0.047120,0.167539,0.381326
67820.000000,CC,-0.040000,0.406114,0.050655,0.166812,0.376419
68820.000000,CC,-0.040000,0.404865,0.052129,0.165074,0.377932
69820.000000,CC,-0.040000,0.400345,0.050906,0.160483,0.388266
70820.000000,CC,-0.040000,0.402921,0.050687,0.162371,0.384021
71820.000000,CC,-0.040000,0.421569,0.037433,0.163993,0.377005
