frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
166,830,22.133139,22.337662,22.12059,22.276245,22.123194,22.40946,22.200796
366,1830,25.009176,24.288572,22.934898,23.068886,23.214706,24.282322,24.442234
566,2830,25.019093,24.31646,22.971344,23.475992,23.484041,24.252642,24.667526
766,3830,25.081528,24.31661,24.561005,23.281801,23.506145,24.20638,24.865568
966,4830,25.051088,24.295603,24.64986,23.131666,23.396378,23.84905,24.934168
1166,5830,24.939568,24.301964,24.66171,24.620289,23.403086,23.390722,24.92861
1366,6830,24.673218,24.288414,24.655273,24.387224,23.421354,23.414095,24.908503
1566,7830,24.74027,24.031765,24.674608,24.337824,23.453663,23.48761,24.86064
1766,8830,24.92001,23.847076,24.966593,24.098564,24.175205,23.488829,24.96863
1966,9830,25.15807,23.828148,25.299429,23.809666,24.183527,23.729742,25.091257
2166,10830,25.644129,24.263733,25.763107,23.723001,24.178469,23.777266,25.066694
2366,11830,26.001686,24.624006,25.86991,23.708418,24.176647,23.573273,23.201973
2566,12830,23.658321,24.698812,25.488224,23.184706,24.176184,23.620396,23.245173
2766,13830,23.742645,24.610601,25.487843,23.171118,24.170362,23.61667,23.131823
2966,14830,23.930273,24.610601,23.615822,23.171429,24.160831,23.653337,23.175129
3166,15830,24.358765,24.610601,23.730234,23.173801,24.269196,23.65551,22.18999
3366,16830,24.961432,24.612917,23.832254,23.236652,24.275387,23.694069,24.248936
3566,17830,25.418966,24.615541,26.07826,23.238848,24.297152,23.782974,24.386402
3766,18830,26.201437,24.622086,26.078314,23.22992,24.318726,23.940155,24.22321
3966,19830,26.566483,24.624681,26.08696,23.03735,24.218147,24.403202,23.243126
4166,20830,26.791494,24.62731,26.112276,22.988197,24.005337,24.804516,23.039988
4366,21830,26.603676,24.662735,26.093925,23.00532,24.07749,24.730772,24.605604
4566,22830,26.182072,24.079834,26.018421,23.071188,24.494925,24.6608,24.16394
4766,23830,25.240786,23.9405,25.358887,23.034685,24.438047,24.616705,23.927822
4966,24830,23.923101,24.60952,24.968172,22.237064,24.410372,24.437767,27.111017
5166,25830,22.62784,24.106792,24.632748,25.613106,24.558577,23.845823,26.533356
5366,26830,21.508972,24.401718,23.874983,26.17952,24.904442,24.260593,34.040714
5566,27830,23.792555,26.427126,23.69218,25.159231,25.23772,23.92377,34.002567
5766,28830,31.195759,29.53472,23.625591,30.527777,25.73471,24.288128,42.778496
5966,29830,43.23396,27.70375,23.778702,31.50443,25.887491,24.2585,44.25672
6166,30830,43.144836,27.087124,23.22622,30.948841,23.162151,23.734392,45.542377
6366,31830,44.00629,29.372044,23.735456,34.10649,23.985802,23.565952,46.90946
6566,32830,63.06783,45.40551,25.115072,36.109425,24.704466,23.844734,47.719715
6766,33830,63.264973,46.656155,25.75938,37.360977,25.187359,24.1036,47.758415
6966,34830,48.53467,41.832287,26.568962,37.687943,25.319262,24.334936,47.904133
7166,35830,48.53469,42.00139,26.909527,39.32261,24.652811,24.564648,48.341198
7366,36830,48.60469,42.056484,27.341303,39.506203,24.66733,24.381811,49.579197
7566,37830,48.60469,42.056484,27.72142,39.29622,24.677923,24.489687,50.118015
7766,38830,48.60469,42.098648,30.944056,39.581284,24.595299,24.521269,42.805782
7966,39830,48.60469,42.123978,28.138794,39.858654,24.595299,24.55421,50.79744
8166,40830,48.60469,42.240837,28.031137,39.8704,24.597034,24.582598,50.87708
8366,41830,48.60469,42.24522,30.241247,39.87308,24.604736,24.600922,50.978485
8566,42830,64.09069,42.228672,27.656973,39.878277,24.612505,24.620722,50.959785
8766,43830,48.60469,42.248383,27.798494,39.891853,24.61307,24.922148,50.80342
8966,44830,48.60469,42.366135,31.919632,40.024044,24.620417,25.082138,50.509285
9166,45830,48.60469,42.46219,31.919632,40.085346,24.620417,24.79862,50.218765
9366,46830,48.60469,35.02093,32.022415,40.157017,24.682205,24.89672,49.74004
9566,47830,48.60469,34.88645,32.282276,38.29614,24.733383,24.453627,49.153416
9766,48830,64.35497,36.23072,32.683506,38.107628,24.825682,24.505598,48.660282
9966,49830,64.55957,34.77909,33.153492,37.88857,25.888565,23.912283,48.585434
10166,50830,64.67533,34.635883,28.535309,37.59278,25.373241,23.063854,48.148605
10366,51830,64.67533,34.629814,28.89464,38.11451,25.179161,23.079369,48.26829
10566,52830,64.64648,38.165443,29.01706,38.775448,25.542263,23.12783,48.418354
10766,53830,64.64003,38.283108,29.04233,38.731884,25.585098,23.169146,48.33465
10966,54830,49.95772,42.796974,29.080414,38.60832,25.61351,23.170849,48.128735
11166,55830,49.95772,42.68567,33.78747,38.726013,25.613129,23.1345,48.090546
11366,56830,49.989513,42.20304,32.68578,38.89474,25.595482,22.78223,47.89723
11566,57830,65.38971,39.075123,32.169327,38.670795,25.69026,22.698603,47.680504
11766,58830,49.543167,39.25455,32.250435,38.648125,26.019892,22.649183,47.692272
11966,59830,49.536293,39.74169,32.6548,38.599155,26.381956,22.957598,47.65416
12166,60830,49.878582,32.567234,32.69162,38.679424,26.18839,23.575058,47.44162
12366,61830,49.82752,31.5607,32.35127,38.64076,25.95394,23.776152,47.222633
12566,62830,49.599907,30.848766,31.75075,39.816063,25.309,23.938427,43.31265
12766,63830,49.167038,37.86864,31.569004,39.46219,24.879028,24.17425,34.31296
12966,64830,62.58289,30.20599,32.956833,40.375267,24.45341,24.15186,42.223125
13166,65830,48.874664,41.32741,34.178017,51.452602,23.994804,24.247353,41.978878
13366,66830,47.62543,41.012604,35.076458,58.098003,28.844687,23.937803,42.218517
13566,67830,63.55377,46.053165,35.61984,55.92234,55.0425,23.569899,41.93446
13766,68830,67.5489,40.44389,36.30105,38.884933,27.824358,24.754906,32.2473
13966,69830,62.170082,41.313545,35.138493,64.83586,64.841515,27.828825,32.369698
14166,70830,56.51575,38.760235,37.22532,67.05429,68.29474,27.694838,32.411
14366,71830,53.225098,39.702507,42.675785,67.409096,68.101326,28.967445,33.063034
