frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
39,195,22.127222,23.889294,24.193932,24.23392,22.24906,24.592142,22.200441
239,1195,23.25395,23.887651,26.321215,23.015232,24.908997,25.41725,26.394766
439,2195,23.303514,25.937874,26.324842,23.024714,25.046267,25.440056,26.441473
639,3195,23.313803,25.828323,26.345343,23.03151,24.90376,25.281973,26.455605
839,4195,23.345768,25.813429,26.372122,23.111605,24.513716,25.632805,26.282013
1039,5195,23.326975,25.813429,26.156466,23.10906,27.346197,25.755796,26.018248
1239,6195,23.579182,25.779493,25.991137,23.150404,27.019453,25.83846,25.95744
1439,7195,23.66676,25.742743,25.992441,23.279636,26.958014,25.846134,25.971731
1639,8195,23.703957,25.710299,26.08939,23.307877,26.958014,25.845333,25.976728
1839,9195,23.730291,25.70947,26.09353,23.319355,26.958014,25.845333,25.976759
2039,10195,23.701416,25.70947,26.105541,23.305965,26.958014,25.845333,25.976912
2239,11195,23.873568,25.70947,25.976925,23.324896,26.958014,25.845333,25.687496
2439,12195,23.486866,24.443214,25.843721,23.235655,26.971994,25.801514,25.22051
2639,13195,23.201067,31.987381,26.064678,23.349174,27.052948,25.807856,24.553196
2839,14195,22.895235,37.475346,25.91288,23.948812,26.412611,30.586128,24.026262
3039,15195,22.738728,44.635075,25.591885,23.93422,25.220398,29.281412,23.715046
3239,16195,22.205032,45.356514,25.611942,23.970257,24.599993,30.126673,23.841467
3439,17195,22.488379,46.014866,25.570631,24.26022,24.3653,31.316946,23.430899
3639,18195,22.78603,46.429848,25.813066,24.739351,23.727264,30.132954,23.675226
3839,19195,22.92175,46.61831,25.892845,24.99921,24.165289,29.625305,23.783937
4039,20195,23.045895,46.654427,25.922552,25.079,24.640305,30.448372,24.117865
4239,21195,23.107794,46.654427,25.936155,25.09165,24.910572,30.186626,24.403778
4439,22195,23.0986,46.654427,25.93441,25.116693,24.939167,29.605062,24.639988
4639,23195,23.175941,46.654427,26.046177,25.007433,24.851688,28.780994,24.711248
4839,24195,23.263897,46.654427,26.235224,24.938248,24.614567,28.977497,24.573244
5039,25195,23.315966,46.654427,26.345991,26.01381,24.465149,29.611532,24.291634
5239,26195,23.254982,46.656826,26.26683,26.105652,24.735868,30.074257,24.467886
