frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
201,1005,22.133398,22.317362,22.256844,22.157127,24.92802,23.561165,22.219585
401,2005,23.87266,24.162611,24.046553,23.561644,22.891048,23.594593,23.31591
601,3005,24.032705,24.808088,23.9699,23.532772,23.055819,23.6648,23.352297
801,4005,24.17497,24.982859,23.976162,23.53239,23.098871,23.941442,23.39087
1001,5005,24.209738,24.030535,23.793545,23.333769,23.112783,24.140242,23.446297
1201,6005,24.291277,23.029549,23.73128,23.121698,23.149124,24.878418,23.53051
1401,7005,24.389988,22.630217,23.648169,23.114105,23.23118,24.95109,23.639427
1601,8005,24.52754,22.654915,23.691004,22.93769,23.272484,24.978796,23.722185
1801,9005,24.735626,22.375607,23.706886,22.974575,23.287622,25.007,23.569489
2001,10005,24.681108,23.550209,24.002123,23.027527,23.327827,25.04009,23.467154
2201,11005,24.64444,23.210844,24.531025,23.102293,23.375717,24.841156,23.27624
2401,12005,24.738789,22.548853,24.919395,23.152288,23.465054,24.665396,23.210037
2601,13005,24.758766,22.216265,25.076855,23.237333,23.111788,24.683609,23.147264
2801,14005,24.691229,22.30434,25.392694,23.163172,22.99302,24.569115,22.915081
3001,15005,24.346088,22.740122,24.889832,23.33059,22.553349,24.429977,22.912668
3201,16005,24.125126,22.401667,24.6629,23.8856,25.310074,24.382656,23.293964
3401,17005,24.19594,22.143911,24.372587,24.211554,25.203167,23.630096,23.913967
3601,18005,24.50262,22.03031,24.23503,24.383501,25.260227,23.621202,23.890959
3801,19005,24.017973,21.724247,23.812983,25.433338,25.30421,25.151564,24.000889
4001,20005,24.54866,25.44871,23.154104,26.016373,24.87069,24.486801,23.678125
4201,21005,26.984995,28.199856,24.250292,26.6912,24.94151,24.008102,24.797064
4401,22005,37.727455,29.527111,23.832453,27.087496,24.211252,23.346308,24.456638
4601,23005,42.388023,29.505157,27.976002,27.385193,22.260197,22.691645,24.342346
4801,24005,51.828476,28.617996,28.5247,27.49004,24.733963,23.552456,24.431541
5001,25005,52.02224,33.25855,28.755644,26.66857,28.802303,22.573385,24.802622
5201,26005,52.043644,33.974678,29.148157,27.306475,24.825235,27.58081,24.89721
5401,27005,54.292885,33.995216,29.07333,27.523106,25.122946,29.96652,24.2806
5601,28005,54.569023,33.91048,28.75635,27.63701,26.593193,30.268764,23.55862
5801,29005,30.182476,42.090725,28.767565,25.776518,27.638395,41.960503,23.314295
6001,30005,57.253616,37.37487,28.859774,25.981068,25.724373,32.905067,22.554369
6201,31005,57.253616,41.593765,28.995821,26.42283,25.909866,51.992146,21.993456
6401,32005,57.271503,41.931374,28.923786,27.571537,25.024782,32.660957,27.463053
6601,33005,31.509136,28.373215,28.982246,28.637632,25.081697,32.78295,22.098577
6801,34005,31.731033,28.401134,34.49388,27.891918,48.230873,52.471268,23.260939
7001,35005,31.62704,28.249453,34.774776,27.394623,30.743446,43.425407,27.922419
7201,36005,32.081272,28.337643,41.360516,34.299587,31.54801,39.231365,21.955507
7401,37005,31.885687,28.157682,29.56685,36.85731,34.383583,40.35039,21.84179
7601,38005,58.871735,28.194126,29.372194,35.659016,34.82205,40.288403,22.472267
7801,39005,59.345154,43.80094,47.05085,35.387966,34.611744,45.290306,23.700123
8001,40005,60.15214,42.692116,46.78477,35.286213,34.288536,50.761166,24.7321
8201,41005,64.91281,28.104338,30.025503,35.3143,50.06351,59.199745,29.466326
8401,42005,64.91948,28.052742,30.024426,35.1869,50.046173,61.628548,29.697924
8601,43005,64.92115,28.28276,30.545263,35.06905,50.23698,61.628548,29.199821
8801,44005,64.92117,28.322704,30.937641,35.077385,51.82929,61.628784,28.843246
9001,45005,64.92117,28.376402,31.410746,35.079914,52.14169,61.908344,28.692705
9201,46005,64.92117,28.4225,31.658812,35.20481,53.283962,65.280655,28.49378
9401,47005,64.92117,28.414186,31.672802,36.04542,53.255737,65.280655,39.5321
9601,48005,64.92117,28.476776,32.91718,37.619583,53.15171,68.0679,44.048138
9801,49005,64.92117,28.434917,32.38068,40.955288,52.96299,68.37061,44.00063
10001,50005,64.86905,46.771732,50.669178,41.786682,53.21227,68.667366,44.02913
10201,51005,39.816235,46.183784,51.74786,37.526512,53.384426,68.97748,44.179882
10401,52005,39.651436,33.673187,34.712486,37.381886,53.91094,69.148636,44.830875
10601,53005,39.83051,33.339363,34.186512,31.173239,54.718723,69.425255,45.732098
10801,54005,35.19682,33.461697,33.788513,38.864735,55.953384,69.28576,46.063854
11001,55005,40.17748,33.635063,33.507126,34.589462,54.78412,69.33276,46.307472
11201,56005,41.919605,35.35257,35.683243,47.398575,54.55907,69.53909,46.170177
11401,57005,40.665062,36.36932,29.023388,47.671944,54.578358,67.47144,46.24326
11601,58005,41.692253,37.012093,29.344507,53.865242,55.211033,67.782394,35.057205
11801,59005,42.829784,30.917088,52.227062,55.465317,34.60712,66.52964,35.03228
12001,60005,43.723972,35.268837,57.706547,56.26573,62.255325,68.39963,34.949863
12201,61005,45.333515,65.34669,57.981537,56.69887,33.770947,69.40782,34.957973
12401,62005,46.107117,65.750626,58.254303,59.84553,62.167316,68.070496,34.9052
12601,63005,48.483463,38.319016,58.34484,62.044125,62.197937,69.501656,34.854473
12801,64005,48.75529,39.494743,34.738567,46.660168,35.560844,68.89025,35.9072
13001,65005,49.370808,40.615532,59.43401,62.06218,35.147724,68.411316,25.231855
13201,66005,67.38036,41.104607,59.21606,62.062263,34.74118,69.51806,25.294065
13401,67005,67.377846,41.275333,65.46882,62.085426,35.153965,53.31193,25.244759
13601,68005,67.38315,41.55583,65.92288,62.092186,35.270546,53.34936,40.231506
13801,69005,68.76863,41.867195,66.46195,64.181404,35.376167,68.33021,45.815453
14001,70005,68.89487,42.35949,66.65564,64.249985,35.34631,52.97058,24.933258
14201,71005,69.068344,34.00557,66.77873,64.02435,35.210968,53.309563,24.633284
14401,72005,69.1206,43.047222,66.97932,63.786385,35.91138,53.22369,24.176262
14601,73005,69.13392,42.57525,63.158497,63.917297,62.029533,69.24114,29.706364
