pulse_idx,v_pre,v_post_onset,v_pulse_end,v_relax_end,i_amp,r0_apparent
0,-2.506377e-3,-2.522493e-3,-1.832593e-1,-1.104035e-1,1.000000e-4,-1.611654e-1
