t_fs,step,phase,i_applied,v_cell
0.000,0,pre_hold,0.000000e0,-2.379020e-3
250.000,50,pre_hold,0.000000e0,-2.905755e-3
500.000,100,pre_hold,0.000000e0,-3.224578e-3
750.000,150,pre_hold,0.000000e0,-3.134602e-3
1000.000,200,pre_hold,0.000000e0,-2.834315e-3
1250.000,250,pre_hold,0.000000e0,-2.373140e-3
1500.000,300,pre_hold,0.000000e0,-2.639902e-3
1750.000,350,pre_hold,0.000000e0,-2.414648e-3
2000.000,400,pre_hold,0.000000e0,-2.506377e-3
2000.000,400,pre,0.000000e0,-2.506377e-3
2005.000,401,on,1.000000e-4,-2.522493e-3
2250.000,450,on,1.000000e-4,-2.996899e-3
2500.000,500,on,1.000000e-4,-3.539579e-3
2750.000,550,on,1.000000e-4,-3.311333e-3
3000.000,600,on,1.000000e-4,-3.227195e-3
3250.000,650,on,1.000000e-4,-3.269810e-3
3500.000,700,on,1.000000e-4,-2.946851e-3
3750.000,750,on,1.000000e-4,-2.349555e-3
4000.000,800,on,1.000000e-4,-2.411458e-3
4250.000,850,on,1.000000e-4,-2.605591e-3
4500.000,900,on,1.000000e-4,-3.032853e-3
4750.000,950,on,1.000000e-4,-3.281614e-3
5000.000,1000,on,1.000000e-4,-3.283606e-3
5250.000,1050,on,1.000000e-4,-2.901418e-3
5500.000,1100,on,1.000000e-4,-2.349199e-3
5750.000,1150,on,1.000000e-4,-2.328567e-3
6000.000,1200,on,1.000000e-4,-2.608652e-3
6250.000,1250,on,1.000000e-4,-2.678417e-3
6500.000,1300,on,1.000000e-4,-2.233366e-3
6750.000,1350,on,1.000000e-4,-2.217590e-3
7000.000,1400,on,1.000000e-4,-2.255340e-3
7250.000,1450,on,1.000000e-4,-2.727990e-3
7500.000,1500,on,1.000000e-4,-2.150609e-3
7750.000,1550,on,1.000000e-4,-2.512582e-3
8000.000,1600,on,1.000000e-4,-3.029353e-3
8250.000,1650,on,1.000000e-4,-3.030392e-3
8500.000,1700,on,1.000000e-4,-2.995794e-3
8750.000,1750,on,1.000000e-4,-2.480134e-3
9000.000,1800,on,1.000000e-4,-2.228386e-3
9250.000,1850,on,1.000000e-4,-2.514385e-3
9500.000,1900,on,1.000000e-4,-2.168532e-3
9750.000,1950,on,1.000000e-4,-2.648675e-3
10000.000,2000,on,1.000000e-4,-2.150120e-3
10250.000,2050,on,1.000000e-4,-2.372185e-3
10500.000,2100,on,1.000000e-4,-2.157149e-3
10750.000,2150,on,1.000000e-4,-2.692180e-3
11000.000,2200,on,1.000000e-4,-3.029219e-3
11250.000,2250,on,1.000000e-4,-3.027338e-3
11500.000,2300,on,1.000000e-4,-2.999043e-3
11750.000,2350,on,1.000000e-4,-2.186002e-3
12000.000,2400,on,1.000000e-4,-1.386567e-3
12250.000,2450,on,1.000000e-4,-5.555523e-3
12500.000,2500,on,1.000000e-4,-4.479019e-3
12750.000,2550,on,1.000000e-4,-5.684308e-3
13000.000,2600,on,1.000000e-4,-5.840437e-3
13250.000,2650,on,1.000000e-4,-4.778170e-3
13500.000,2700,on,1.000000e-4,-4.427734e-3
13750.000,2750,on,1.000000e-4,-5.293752e-3
14000.000,2800,on,1.000000e-4,-5.305877e-3
14250.000,2850,on,1.000000e-4,-4.940242e-3
14500.000,2900,on,1.000000e-4,-4.560518e-3
14750.000,2950,on,1.000000e-4,-4.154536e-3
15000.000,3000,on,1.000000e-4,-5.530723e-3
15250.000,3050,on,1.000000e-4,-7.350326e-3
15500.000,3100,on,1.000000e-4,-4.169338e-3
15750.000,3150,on,1.000000e-4,-4.389976e-3
16000.000,3200,on,1.000000e-4,-5.203149e-3
16250.000,3250,on,1.000000e-4,-5.390344e-3
