x,y,radius,charge,species,electrons
-200.018,-120.010,2.500,-0.0000,DMC,1
-195.019,-120.000,2.500,-0.0000,EC,1
-190.031,-119.926,2.500,-0.0000,EC,1
-200.006,-115.023,2.500,-0.0000,EC,1
-197.391,-113.745,0.760,1.0000,LithiumIon,0
-192.048,-115.349,2.500,-0.0000,DMC,1
-187.415,-119.998,0.760,1.0000,LithiumIon,0
-184.394,-120.003,2.500,-0.0000,EC,1
-179.400,-120.000,2.500,-0.0000,EC,1
-176.765,-119.952,0.760,1.0000,LithiumIon,0
-187.067,-115.779,2.500,-0.0000,EC,1
-180.038,-113.645,2.500,-0.0000,DMC,1
-199.999,-110.025,2.500,-0.0000,EC,1
-195.217,-111.481,2.500,-0.0000,EC,1
-199.979,-107.209,0.760,1.0000,LithiumIon,0
-189.764,-109.089,2.500,-0.0000,DMC,1
-200.000,-104.400,2.500,-0.0000,EC,1
-184.538,-111.467,2.500,-0.0000,EC,1
-183.913,-108.729,0.760,1.0000,LithiumIon,0
-183.212,-106.046,2.500,-0.0000,EC,1
-186.081,-101.957,2.500,-0.0000,DMC,1
-179.498,-102.706,2.500,-0.0000,DMC,1
-173.732,-120.001,2.500,-0.0000,EC,1
-168.754,-120.001,2.500,-0.0000,EC,1
-166.077,-119.867,0.760,1.0000,LithiumIon,0
-163.207,-120.001,2.500,-0.0000,EC,1
-158.212,-120.003,2.500,-0.0000,EC,1
-155.176,-119.772,0.760,1.0000,LithiumIon,0
-152.574,-120.001,2.500,-0.0000,EC,1
-166.393,-110.298,2.500,-0.0000,DMC,1
-174.673,-100.359,2.500,-0.0000,EC,1
-169.651,-101.476,2.500,-0.0000,EC,1
-167.807,-103.572,0.760,1.0000,LithiumIon,0
-165.491,-105.215,2.500,-0.0000,EC,1
-165.079,-100.677,2.000,-1.0000,ElectrolyteAnion,1
-161.501,-109.226,2.500,-0.0000,DMC,1
-160.518,-100.098,2.500,-0.0000,EC,1
-147.580,-120.000,2.500,-0.0000,DMC,1
-142.590,-120.003,2.500,-0.0000,EC,1
-139.817,-119.908,0.760,1.0000,LithiumIon,0
-147.279,-113.817,2.500,-0.0000,EC,1
-143.123,-115.537,2.000,-1.0000,ElectrolyteAnion,1
-141.793,-113.336,0.760,1.0000,LithiumIon,0
-137.005,-120.000,2.500,-0.0000,EC,1
-129.500,-119.273,0.760,1.0000,LithiumIon,0
-126.695,-120.025,2.500,-0.0000,EC,1
-132.131,-118.642,2.500,-0.0000,EC,1
-135.638,-115.078,2.500,-0.0000,DMC,1
-148.347,-111.135,0.760,1.0000,LithiumIon,0
-148.992,-108.412,2.500,-0.0000,EC,1
-144.901,-106.543,2.000,-1.0000,ElectrolyteAnion,1
-143.295,-110.745,2.500,-0.0000,EC,1
-149.584,-103.450,2.500,-0.0000,DMC,1
-143.990,-101.883,2.500,-0.0000,DMC,1
-143.371,-104.675,0.760,1.0000,LithiumIon,0
-140.476,-105.670,2.500,-0.0000,DMC,1
-138.852,-100.804,2.500,-0.0000,DMC,1
-126.400,-112.337,2.500,-0.0000,EC,1
-134.243,-104.816,2.500,-0.0000,DMC,1
-121.635,-119.948,2.500,-0.0000,EC,1
-118.807,-119.930,0.760,1.0000,LithiumIon,0
-115.976,-120.000,2.500,-0.0000,EC,1
-124.224,-116.271,2.000,-1.0000,ElectrolyteAnion,1
-121.251,-112.896,2.500,-0.0000,EC,1
-109.567,-120.000,2.500,-0.0000,EC,1
-106.747,-119.915,0.760,1.0000,LithiumIon,0
-103.910,-120.003,2.500,-0.0000,EC,1
-100.581,-116.271,2.500,-0.0000,DMC,1
-124.729,-109.971,0.760,1.0000,LithiumIon,0
-122.605,-108.083,2.500,-0.0000,EC,1
-118.495,-112.389,0.760,1.0000,LithiumIon,0
-115.834,-111.561,2.500,-0.0000,EC,1
-118.391,-106.518,2.000,-1.0000,ElectrolyteAnion,1
-124.942,-103.663,2.500,-0.0000,DMC,1
-119.950,-101.733,2.500,-0.0000,EC,1
-117.917,-103.915,0.760,1.0000,LithiumIon,0
-107.722,-110.784,2.500,-0.0000,DMC,1
-101.709,-106.418,2.500,-0.0000,DMC,1
-106.733,-105.861,2.500,-0.0000,DMC,1
-109.503,-101.652,2.500,-0.0000,DMC,1
-106.638,-102.731,0.760,1.0000,LithiumIon,0
-103.720,-101.799,2.500,-0.0000,DMC,1
-96.602,-120.003,2.500,-0.0000,EC,1
-92.102,-119.960,2.000,-1.0000,ElectrolyteAnion,1
-89.940,-120.032,0.760,1.0000,LithiumIon,0
-87.949,-119.683,2.000,-1.0000,ElectrolyteAnion,1
-94.119,-118.319,0.760,1.0000,LithiumIon,0
-85.799,-120.025,0.760,1.0000,LithiumIon,0
-83.151,-119.968,2.500,-0.0000,EC,1
-78.071,-120.004,2.500,-0.0000,EC,1
-75.895,-118.005,0.760,1.0000,LithiumIon,0
-76.617,-115.500,2.000,-1.0000,ElectrolyteAnion,1
-99.423,-110.878,2.500,-0.0000,DMC,1
-94.016,-108.578,2.500,-0.0000,DMC,1
-89.127,-107.535,2.500,-0.0000,EC,1
-96.615,-100.364,2.500,-0.0000,DMC,1
-82.016,-110.714,0.760,1.0000,LithiumIon,0
-84.424,-109.234,2.500,-0.0000,EC,1
-79.592,-112.130,2.500,-0.0000,EC,1
-71.145,-120.014,2.500,-0.0000,EC,1
-64.616,-120.005,2.500,-0.0000,EC,1
-71.903,-117.229,0.760,1.0000,LithiumIon,0
-72.229,-114.503,2.500,-0.0000,EC,1
-62.927,-117.758,0.760,1.0000,LithiumIon,0
-59.515,-120.000,2.500,-0.0000,DMC,1
-54.516,-120.001,2.500,-0.0000,EC,1
-51.711,-119.902,0.760,1.0000,LithiumIon,0
-61.456,-115.391,2.500,-0.0000,EC,1
-72.712,-109.529,2.500,-0.0000,EC,1
-67.353,-112.240,2.500,-0.0000,DMC,1
-63.899,-107.460,2.500,-0.0000,DMC,1
-71.917,-104.593,2.500,-0.0000,DMC,1
-59.130,-110.968,2.500,-0.0000,EC,1
-56.750,-105.988,2.500,-0.0000,DMC,1
-57.797,-101.104,2.500,-0.0000,EC,1
-53.027,-102.602,2.500,-0.0000,DMC,1
-48.958,-120.003,2.500,-0.0000,EC,1
-43.963,-119.999,2.500,-0.0000,DMC,1
-38.964,-119.979,2.500,-0.0000,DMC,1
-46.476,-115.662,2.500,-0.0000,DMC,1
-41.618,-113.274,2.500,-0.0000,EC,1
-33.953,-120.009,2.500,-0.0000,EC,1
-27.028,-120.003,2.500,-0.0000,EC,1
-35.618,-117.730,0.760,1.0000,LithiumIon,0
-37.063,-115.335,2.500,-0.0000,EC,1
-46.257,-110.667,2.500,-0.0000,DMC,1
-49.485,-106.819,2.500,-0.0000,DMC,1
-39.512,-101.637,2.500,-0.0000,DMC,1
-30.653,-106.521,2.500,-0.0000,EC,1
-27.871,-107.117,0.760,1.0000,LithiumIon,0
-25.019,-107.434,2.500,-0.0000,EC,1
-35.487,-105.249,2.500,-0.0000,EC,1
-27.981,-101.455,2.500,-0.0000,EC,1
-20.475,-120.001,2.500,-0.0000,EC,1
-17.681,-119.868,0.760,1.0000,LithiumIon,0
-14.832,-120.001,2.500,-0.0000,EC,1
-24.240,-115.855,2.500,-0.0000,EC,1
-21.709,-114.230,0.760,1.0000,LithiumIon,0
-9.835,-120.000,2.500,-0.0000,DMC,1
-3.309,-120.004,2.500,-0.0000,EC,1
-7.048,-115.848,2.500,-0.0000,EC,1
-10.941,-112.709,2.500,-0.0000,EC,1
-5.208,-118.000,0.760,1.0000,LithiumIon,0
-22.975,-101.131,2.500,-0.0000,DMC,1
-3.891,-110.231,2.500,-0.0000,DMC,1
-2.340,-105.191,2.500,-0.0000,DMC,1
-200.009,-97.234,2.500,-0.0000,EC,1
-197.648,-95.639,0.760,1.0000,LithiumIon,0
-200.002,-91.444,2.500,-0.0000,EC,1
-195.550,-93.717,2.500,-0.0000,EC,1
-199.998,-88.612,0.760,1.0000,LithiumIon,0
-191.282,-91.113,2.500,-0.0000,EC,1
-182.252,-98.533,2.500,-0.0000,DMC,1
-178.828,-93.760,0.760,1.0000,LithiumIon,0
-177.479,-96.222,2.500,-0.0000,EC,1
-180.116,-91.221,2.500,-0.0000,EC,1
-200.003,-85.780,2.500,-0.0000,EC,1
-197.613,-81.390,2.500,-0.0000,DMC,1
-200.013,-77.006,2.500,-0.0000,EC,1
-182.573,-86.867,2.500,-0.0000,EC,1
-175.337,-84.034,2.500,-0.0000,DMC,1
-181.303,-78.312,2.500,-0.0000,DMC,1
-186.355,-77.441,2.500,-0.0000,DMC,1
-176.335,-77.772,2.500,-0.0000,EC,1
-171.222,-96.731,2.500,-0.0000,EC,1
-164.131,-95.811,2.500,-0.0000,EC,1
-167.124,-91.806,2.500,-0.0000,DMC,1
-162.225,-97.894,0.760,1.0000,LithiumIon,0
-150.807,-98.602,2.500,-0.0000,DMC,1
-161.997,-91.289,2.500,-0.0000,DMC,1
-164.613,-86.899,2.500,-0.0000,DMC,1
-173.505,-77.636,0.760,1.0000,LithiumIon,0
-170.672,-77.479,2.500,-0.0000,EC,1
-163.802,-80.796,2.500,-0.0000,EC,1
-163.255,-78.058,0.760,1.0000,LithiumIon,0
-165.039,-76.134,2.000,-1.0000,ElectrolyteAnion,1
-162.528,-75.435,0.760,1.0000,LithiumIon,0
-159.267,-81.290,2.000,-1.0000,ElectrolyteAnion,1
-155.563,-83.846,2.500,-0.0000,EC,1
-153.961,-81.524,0.760,1.0000,LithiumIon,0
-158.747,-78.773,0.760,1.0000,LithiumIon,0
-160.786,-77.385,2.000,-1.0000,ElectrolyteAnion,1
-156.813,-76.894,2.000,-1.0000,ElectrolyteAnion,1
-152.812,-78.954,2.500,-0.0000,EC,1
-150.147,-75.332,2.000,-1.0000,ElectrolyteAnion,1
-200.006,-74.127,0.760,1.0000,LithiumIon,0
-195.908,-74.149,2.500,-0.0000,EC,1
-200.008,-71.287,2.500,-0.0000,EC,1
-192.951,-74.256,0.760,1.0000,LithiumIon,0
-190.249,-74.307,2.500,-0.0000,EC,1
-200.001,-66.288,2.500,-0.0000,DMC,1
-195.930,-63.385,2.500,-0.0000,DMC,1
-185.594,-72.484,2.500,-0.0000,DMC,1
-184.276,-67.048,2.500,-0.0000,DMC,1
-176.800,-62.724,0.760,1.0000,LithiumIon,0
-199.957,-59.641,2.500,-0.0000,EC,1
-200.129,-56.910,0.760,1.0000,LithiumIon,0
-188.377,-59.926,2.500,-0.0000,EC,1
-191.029,-58.882,0.760,1.0000,LithiumIon,0
-193.687,-57.797,2.500,-0.0000,EC,1
-198.068,-55.463,2.000,-1.0000,ElectrolyteAnion,1
-200.085,-53.730,0.760,1.0000,LithiumIon,0
-199.825,-50.939,2.500,-0.0000,EC,1
-194.646,-52.286,2.500,-0.0000,EC,1
-189.682,-51.684,2.500,-0.0000,DMC,1
-182.629,-57.750,2.500,-0.0000,DMC,1
-179.579,-61.711,2.500,-0.0000,EC,1
-176.924,-57.252,2.500,-0.0000,DMC,1
-184.960,-53.326,2.500,-0.0000,DMC,1
-179.960,-53.280,2.500,-0.0000,DMC,1
-176.054,-50.928,2.000,-1.0000,ElectrolyteAnion,1
-169.416,-72.640,2.500,-0.0000,DMC,1
-170.317,-66.702,2.500,-0.0000,DMC,1
-174.347,-63.749,2.500,-0.0000,EC,1
-162.622,-68.029,2.500,-0.0000,DMC,1
-161.352,-72.882,2.500,-0.0000,EC,1
-154.167,-73.256,2.500,-0.0000,EC,1
-154.424,-70.442,0.760,1.0000,LithiumIon,0
-157.713,-63.516,2.500,-0.0000,DMC,1
-154.905,-67.653,2.500,-0.0000,EC,1
-152.554,-63.244,2.500,-0.0000,DMC,1
-170.370,-60.591,2.500,-0.0000,DMC,1
-166.846,-56.882,2.500,-0.0000,DMC,1
-172.205,-53.254,2.500,-0.0000,EC,1
-169.719,-51.872,0.760,1.0000,LithiumIon,0
-167.588,-50.018,2.500,-0.0000,EC,1
-161.924,-57.758,2.500,-0.0000,EC,1
-153.074,-56.301,2.500,-0.0000,DMC,1
-157.858,-54.847,2.500,-0.0000,DMC,1
-144.831,-96.954,2.500,-0.0000,DMC,1
-134.344,-95.236,2.500,-0.0000,DMC,1
-147.830,-79.371,2.500,-0.0000,EC,1
-147.817,-76.547,0.760,1.0000,LithiumIon,0
-135.868,-81.075,2.500,-0.0000,DMC,1
-135.751,-76.080,2.500,-0.0000,EC,1
-114.745,-97.487,2.500,-0.0000,DMC,1
-106.835,-97.407,2.500,-0.0000,DMC,1
-101.257,-95.954,2.500,-0.0000,EC,1
-105.064,-92.713,2.500,-0.0000,DMC,1
-106.410,-84.351,0.760,1.0000,LithiumIon,0
-109.133,-82.665,2.500,-0.0000,DMC,1
-105.064,-86.889,2.500,-0.0000,EC,1
-104.603,-82.396,2.000,-1.0000,ElectrolyteAnion,1
-104.424,-79.862,0.760,1.0000,LithiumIon,0
-102.490,-77.470,2.500,-0.0000,DMC,1
-145.353,-74.649,2.500,-0.0000,DMC,1
-141.977,-70.962,2.500,-0.0000,DMC,1
-138.869,-67.046,2.500,-0.0000,EC,1
-134.031,-73.909,0.760,1.0000,LithiumIon,0
-132.286,-71.710,2.500,-0.0000,EC,1
-128.254,-68.753,2.500,-0.0000,EC,1
-126.130,-64.228,2.500,-0.0000,DMC,1
-147.565,-60.127,2.500,-0.0000,DMC,1
-149.145,-53.210,2.500,-0.0000,DMC,1
