time_fs,mode,setpoint_or_current,CIP,SIP,S2IP,FD
2280.000000,CC,0.020000,0.308989,0.098315,0.205056,0.387640
3280.000000,CC,0.020000,0.389920,0.063660,0.273210,0.273210
4280.000000,CC,0.020000,0.416230,0.054974,0.293194,0.235602
5280.000000,CC,0.020000,0.433673,0.040816,0.323980,0.201531
6330.000000,CC,0.020000,0.444444,0.030303,0.333333,0.191919
7330.000000,CC,0.020000,0.437346,0.027027,0.353808,0.181818
8330.000000,CC,0.020000,0.438095,0.033333,0.335714,0.192857
9330.000000,CC,0.020000,0.437788,0.046083,0.313364,0.202765
10330.000000,CC,0.020000,0.432314,0.028384,0.305677,0.233624
11330.000000,CC,0.020000,0.411523,0.065844,0.279835,0.242798
12330.000000,CC,0.020000,0.409002,0.066536,0.264188,0.260274
13330.000000,CC,0.020000,0.406367,0.056180,0.241573,0.295880
14330.000000,CC,0.020000,0.406518,0.053173,0.224700,0.315609
15330.000000,CC,0.020000,0.398374,0.047154,0.206504,0.347967
16330.000000,CC,0.020000,0.387195,0.045732,0.195122,0.371951
17330.000000,CC,0.020000,0.364296,0.078374,0.195936,0.361393
18330.000000,CC,0.020000,0.374823,0.048091,0.190948,0.386139
19330.000000,CC,0.020000,0.359459,0.058108,0.190541,0.391892
20330.000000,CC,0.020000,0.344560,0.081606,0.173575,0.400259
21330.000000,CC,0.020000,0.347607,0.064232,0.170025,0.418136
22330.000000,CC,0.020000,0.334572,0.059480,0.171004,0.434944
23330.000000,CC,0.020000,0.332925,0.057528,0.175031,0.434517
24330.000000,CC,0.020000,0.326877,0.056901,0.171913,0.444310
25330.000000,CC,0.020000,0.333739,0.051157,0.166870,0.448234
26330.000000,CC,0.020000,0.322156,0.056287,0.156886,0.464671
27330.000000,CC,0.020000,0.328571,0.052381,0.158333,0.460714
28330.000000,CC,0.020000,0.322967,0.047847,0.167464,0.461722
29330.000000,CC,0.020000,0.320482,0.065060,0.162651,0.451807
30330.000000,CC,0.020000,0.322384,0.059611,0.158151,0.459854
31330.000000,CC,0.020000,0.314593,0.058612,0.160287,0.466507
32330.000000,CC,0.020000,0.326113,0.052948,0.161252,0.459687
33330.000000,CC,0.020000,0.317559,0.062266,0.169365,0.450809
