frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
247,1235,CC,CC,CC,CC,CC,0.000000,0.000000,0.000000,0.000000,0.000000,0.991797,0.995188,0.994191,0.994421,0.992095,0,0,0,0,0,1111,809,975,1204,1035
447,2235,CC,CC,CC,CC,CC,0.000000,0.000000,0.000000,0.000000,0.000000,0.995614,0.994541,0.994426,0.993088,0.993868,0,0,0,0,0,1594,1602,1564,1506,1564
647,3235,CC,CC,CC,CC,CC,0.000000,0.000000,0.000000,0.000000,0.000000,0.995541,0.995003,0.996631,0.992962,0.993891,0,0,0,0,0,1564,1571,1551,1475,1407
847,4235,CC,CC,CC,CC,CC,0.000000,0.000000,0.000000,0.000000,0.000000,0.995449,0.994512,0.997759,0.993127,0.994831,0,0,0,0,0,1528,1592,1555,1516,1511
1047,5235,CC,CC,CC,CC,CC,0.000000,0.000000,0.000000,0.000000,0.000000,0.995662,0.995103,0.997257,0.995587,0.995536,0,0,0,0,0,1614,1608,1593,1583,1562
1247,6235,CC,CC,CC,CC,CC,0.000000,0.000000,0.000000,0.000000,0.000000,0.996506,0.996045,0.997218,0.996056,0.997086,0,0,0,0,0,1487,1540,1567,1545,1486
1447,7235,CC,CC,CC,CC,CC,0.000000,0.000000,0.000000,0.000000,0.000000,0.998636,1.000000,0.997977,0.996823,0.997337,0,0,0,0,0,1236,916,1253,1344,1272
1647,8235,CC,CC,CC,CC,CC,0.000000,0.000000,0.000000,0.000000,0.000000,0.997219,0.995563,0.997807,0.996100,0.996604,0,0,0,0,0,1568,1573,1594,1565,1537
1847,9235,CC,CC,CC,CC,CC,0.000000,0.000000,0.000000,0.000000,0.000000,0.998229,0.995533,0.998245,0.995828,0.997061,0,0,0,0,0,1464,1561,1479,1448,1471
2047,10235,CC,CC,CC,CC,CC,0.000000,0.000000,0.000000,0.000000,0.000000,0.997772,0.996716,0.998305,0.995801,0.997210,0,0,0,0,0,1565,1597,1540,1437,1562
2247,11235,CC,CC,CC,CC,CC,0.000000,0.000000,0.000000,0.000000,0.000000,0.997710,0.996152,0.998817,0.999302,0.996495,0,0,0,0,0,1517,1589,1460,1203,1482
2447,12235,CC,CC,CC,CC,CC,0.000000,0.000000,0.000000,0.000000,0.000000,0.998779,0.995381,0.998834,0.999309,0.996957,0,0,0,0,0,1408,1502,1485,1217,1413
2647,13235,CC,CC,CC,CC,CC,0.000000,0.000000,0.000000,0.000000,0.000000,0.998281,0.996585,0.998857,0.997265,0.997825,0,0,0,0,0,1515,1527,1520,1598,1609
2847,14235,CC,CC,CC,CC,CC,0.000000,0.000000,0.000000,0.000000,0.000000,0.998365,0.996743,0.999450,0.996667,0.998298,0,0,0,0,0,1605,1612,1589,1570,1533
3047,15235,CC,CC,CC,CC,CC,0.000000,0.000000,0.000000,0.000000,0.000000,0.998333,0.998311,0.998850,0.997605,0.998112,0,0,0,0,0,1570,1546,1509,1440,1359
3247,16235,CC,CC,CC,CC,CC,0.000000,0.000000,0.000000,0.000000,0.000000,0.997819,0.997828,0.998897,0.997222,0.998343,0,0,0,0,0,1604,1612,1583,1570,1580
