frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
76,380,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.992297,0.992922,0.994326,0.993823,0.996693,0,0,0,0,0,1198,759,1180,1389,1282
276,1380,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.974280,1.014172,1.000000,1.000584,11,-40,42,9,8,1395,1403,1534,1483,1481
476,2380,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.998478,0.961367,1.028125,1.000000,1.000673,2,-40,40,0,0,1084,1116,1370,1408,1256
676,3380,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.936945,1.046701,1.000000,1.000837,-1,-40,40,0,-1,919,896,1119,1091,965
876,4380,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.919408,1.076674,1.000000,1.000000,1,-40,41,-2,0,1623,1594,1622,1601,1615
1076,5380,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.907292,1.099341,1.000558,1.001104,0,-40,43,0,-1,1563,1539,1592,1561,1581
1276,6380,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.897233,1.120151,1.000000,1.000543,0,-40,43,-1,0,1606,1541,1626,1612,1613
1476,7380,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.998537,0.902280,1.127392,1.000000,0.999385,-1,-40,42,0,-3,1137,998,1442,1543,1396
1676,8380,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.998855,0.882939,1.153143,1.000000,1.000590,-1,-40,42,-1,0,1516,1376,1520,1515,1466
1876,9380,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.877539,1.172451,0.999452,1.001104,1,-40,45,0,0,1618,1444,1643,1596,1582
2076,10380,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,0.999448,0.875077,1.181380,1.000544,1.000000,0,-36,38,1,-1,1582,1403,1639,1608,1611
2276,11380,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.009815,0.988506,1.017058,0.982571,1.010858,20,195,-303,-40,20,1604,1423,1646,1606,1612
2476,12380,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.020520,0.998676,0.998246,0.965935,1.016607,20,21,-26,-40,20,1232,1280,1480,1502,1456
2676,13380,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.028345,1.001398,0.998313,0.949769,1.029994,21,3,-5,-40,22,1534,1201,1548,1502,1537
2876,14380,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.039322,1.000652,0.998847,0.931713,1.044853,21,3,-1,-40,20,1423,1304,1504,1498,1509
3076,15380,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.052632,0.999392,1.000542,0.915600,1.052775,21,0,-5,-40,21,1613,1414,1616,1488,1608
3276,16380,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.054959,1.000797,0.997476,0.905322,1.055308,20,1,0,-40,21,1353,1025,1355,1386,1343
3476,17380,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.069555,1.000000,1.000000,0.890252,1.066977,20,0,0,-40,22,1524,1282,1411,1319,1487
3676,18380,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.084291,1.000605,1.000534,0.882179,1.076577,20,0,0,-40,21,1597,1422,1642,1459,1546
3876,19380,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.095706,1.000000,1.000000,0.881098,1.086980,21,0,0,-39,20,1400,1359,1587,1410,1598
4076,20380,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.099361,1.000000,1.001113,0.869240,1.094720,21,-1,0,-41,19,1491,1333,1567,1376,1607
4276,21380,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.006429,1.000000,1.022816,0.869647,1.006044,-180,-1,43,-40,-157,1481,1277,1567,1358,1590
4476,22380,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.999435,1.000633,1.042745,0.865206,0.997713,-17,1,42,-40,-17,1540,1350,1548,1276,1519
4676,23380,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.999438,1.000613,1.055840,0.870049,0.996659,-5,0,44,-40,1,1548,1401,1525,1209,1566
4876,24380,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.999346,1.000721,1.075188,0.865398,0.993405,-2,0,44,-40,0,1300,1157,1366,1189,1438
5076,25380,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000000,1.000000,1.107009,0.863254,1.001093,2,2,41,-39,2,1616,1432,1639,1196,1600
5276,26380,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.997213,1.000000,1.120155,0.858824,1.000000,-1,0,43,-41,-2,1564,1354,1576,1130,1514
5476,27380,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.997996,1.002201,1.123515,0.857964,0.990649,0,0,44,-39,2,1267,1133,1454,988,1481
5676,28380,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000000,1.000000,1.156085,0.847032,0.991959,-1,0,43,-41,8,1606,1420,1660,1084,1511
5876,29380,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000588,1.000632,1.131956,0.857143,0.989241,-1,0,42,-40,9,1472,1352,1513,813,1350
6076,30380,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,0.997764,1.000000,1.143157,0.827778,0.998366,1,-1,39,-35,4,1559,1421,1677,1030,1606
6276,31380,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.002498,0.977079,1.012994,0.984824,1.006691,20,-40,-251,235,20,1371,1297,1540,1022,1414
6476,32380,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.022014,0.956284,1.001039,0.994518,1.020619,20,-40,-27,37,20,1587,1417,1695,1047,1613
6676,33380,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.022029,0.943331,0.995732,1.000983,1.021944,21,-40,-2,14,21,1268,1217,1410,787,1046
6876,34380,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.036621,0.922526,0.997789,1.001614,1.030079,20,-40,2,7,20,1463,1306,1579,1009,1532
7076,35380,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.052342,0.901814,0.999478,1.000762,1.041712,21,-40,0,2,20,1585,1369,1686,1082,1616
7276,36380,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.055493,0.888539,1.000518,0.998488,1.046935,19,-39,2,-1,21,1554,1358,1701,1093,1581
7476,37380,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.072431,0.874921,1.000000,1.001512,1.052809,23,-41,2,3,20,1551,1345,1713,1093,1550
7676,38380,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.078296,0.860259,1.000000,1.000000,1.057143,22,-40,-1,1,22,1507,1237,1539,844,1415
7876,39380,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.082524,0.880000,0.997000,1.000000,1.060858,21,-40,-2,-3,23,800,545,770,513,493
8076,40380,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.104545,0.838367,0.999367,0.997490,1.067110,23,-40,1,-2,19,1090,995,1349,965,1275
8276,41380,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.007667,0.814840,1.024352,1.001520,1.007077,-169,-40,45,2,-140,1596,1266,1700,1086,1607
8476,42380,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.007326,0.805434,1.031325,0.997260,0.996366,-12,-40,41,-4,-11,1135,911,1430,865,1421
8676,43380,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.793199,1.064278,1.001594,0.999439,-2,-39,47,-1,-3,1609,1211,1668,1025,1554
8876,44380,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.995442,0.787297,1.071090,1.000000,0.998291,-1,-41,48,-2,-2,1525,1124,1669,1083,1525
9076,45380,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.999434,0.774924,1.087710,1.000000,0.995949,3,-40,47,2,0,1536,1094,1674,1081,1498
9276,46380,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.984832,0.785088,1.075826,1.001214,0.999156,5,-40,43,0,-1,693,682,1102,594,955
9476,47380,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.998912,0.754023,1.127366,0.998473,0.997204,1,-39,48,1,-1,1608,1075,1725,1080,1558
9676,48380,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.004587,0.741351,1.132329,0.998335,0.990859,-3,-41,48,3,0,1514,984,1629,971,1411
9876,49380,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.996732,0.716560,1.139979,1.000000,0.994128,6,-40,42,5,-1,1606,1026,1656,928,1473
10076,50380,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,0.995902,0.723199,1.125776,1.000000,1.000724,7,-32,48,0,2,1478,908,1543,987,1152
10276,51380,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.003870,0.981132,1.015228,0.974281,1.012527,20,358,-277,-40,20,1579,989,1740,1092,1606
10476,52380,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.002169,1.002545,0.995643,0.949290,1.018349,21,38,-29,-39,20,231,163,229,263,315
10676,53380,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,0.994451,0.996795,0.994062,0.940621,1.027088,20,13,-1,-41,23,671,394,612,511,656
10876,54380,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.030287,0.996877,0.999497,0.916601,1.040615,22,10,1,-40,22,1619,1051,1758,1041,1592
11076,55380,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.030872,0.998382,1.000000,0.897893,1.046912,20,5,1,-40,21,1422,1006,1673,1004,1454
11276,56380,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.029979,0.995342,0.997833,0.911392,1.036872,21,2,0,-40,20,704,414,693,244,665
11476,57380,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.042211,0.998594,0.996124,0.898340,1.044872,21,2,-1,-40,23,765,481,802,252,862
11676,58380,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.050000,1.001029,0.997372,0.870968,1.051440,21,1,-2,-40,21,910,742,1292,638,1228
11876,59380,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.071584,1.000859,0.998391,0.846570,1.059086,26,-1,-2,-40,22,1614,934,1635,878,1564
12076,60380,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.067080,0.999213,1.001038,0.832402,1.046259,20,0,1,-40,20,1544,1041,1696,844,1521
12276,61380,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.995649,1.000897,1.011648,0.821176,1.004204,-135,-1,44,-40,-84,1149,885,1487,620,1435
12476,62380,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.997797,0.997577,1.045063,0.797932,1.000572,-13,0,50,-40,-2,1586,1008,1745,834,1518
12676,63380,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.994640,1.003058,1.043046,0.790634,0.993533,-1,3,48,-40,5,1076,751,1280,496,1007
12876,64380,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.994805,1.001126,1.056025,0.772898,0.997343,1,0,48,-40,1,540,658,1073,567,899
13076,65380,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,0.998246,0.997847,1.087244,0.746289,0.994781,0,1,49,-39,4,910,699,1283,511,1303
