frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
155,775,22.121944,22.153875,22.123236,22.170397,24.70923,25.23353,22.125357
355,1775,25.175232,23.08065,25.086447,23.186935,24.07858,25.309227,23.737421
555,2775,25.065985,23.97701,24.911089,23.001986,24.586311,25.20023,23.500845
755,3775,24.937805,23.989862,24.779589,23.07759,24.647219,24.905024,23.712711
955,4775,23.462395,23.49939,24.780624,23.364094,24.646816,24.534035,23.591337
1155,5775,23.466658,23.301062,24.691042,23.719599,24.708616,24.407808,23.546535
1355,6775,23.46412,22.955303,24.633013,23.076729,24.817595,24.46165,23.563694
1555,7775,23.247824,22.959143,24.53575,23.023367,24.466274,24.419956,23.702631
1755,8775,23.138062,23.06773,24.564953,23.102142,24.39615,24.426592,23.78652
1955,9775,23.138334,23.124788,24.62098,23.135046,24.510431,24.484121,24.015537
2155,10775,23.265865,23.068356,24.613678,23.240799,24.540888,24.507101,24.07143
2355,11775,23.31106,23.07872,24.612791,23.264517,24.540781,24.51491,24.187157
2555,12775,23.453848,23.097982,24.46042,23.196848,24.543453,24.544641,24.199305
2755,13775,23.66408,23.13394,24.21125,23.227577,24.402683,24.692541,23.934975
2955,14775,23.795483,23.126812,24.183023,23.230127,24.427256,24.760971,24.016502
3155,15775,23.605537,23.125784,24.19088,23.230715,24.440002,24.818815,24.116186
3355,16775,23.267653,23.131836,24.146307,23.192654,24.44404,24.83024,24.11395
3555,17775,23.295904,23.254059,23.965866,23.18598,24.468569,24.69235,24.150675
3755,18775,23.371758,23.069054,23.855873,23.195793,24.394989,24.783014,24.029406
3955,19775,23.271719,23.092604,23.788494,23.138494,24.296799,24.91932,24.364328
4155,20775,23.226303,23.144384,23.814232,23.707886,24.245386,24.883259,24.535425
4355,21775,23.20925,23.15485,23.831171,23.775589,24.260962,24.869963,24.618298
4555,22775,23.281258,23.192005,23.843658,23.783304,24.336142,24.87687,24.635748
4755,23775,23.40243,23.064823,23.949505,23.728865,24.615353,24.950459,24.625729
4955,24775,23.475695,22.99748,23.919025,23.92258,24.701408,25.010462,24.665522
5155,25775,23.470129,22.998407,23.92505,23.995977,24.807251,24.9612,24.734486
5355,26775,23.390324,23.070774,23.963547,23.732695,24.842943,25.022438,24.796408
5555,27775,23.410734,23.056807,23.977196,23.908293,24.82339,25.412996,25.02312
5755,28775,23.85357,23.391514,23.966726,23.341118,24.701126,25.75399,25.047977
5955,29775,24.093554,23.15548,24.002373,23.307537,24.797274,25.787628,25.116076
6155,30775,23.190521,23.30615,24.27016,23.371677,24.933348,25.825813,25.11449
6355,31775,22.712212,22.950853,24.3474,23.415255,24.923592,25.795206,25.119005
6555,32775,22.979673,22.743174,25.088755,23.412634,24.975815,25.791107,25.119417
6755,33775,23.54818,22.789684,25.868086,23.416145,24.950232,25.79955,25.237185
6955,34775,23.863195,22.82248,27.493425,23.527674,24.992222,25.796623,25.243238
7155,35775,24.691742,22.815033,28.32551,23.543549,24.996181,25.770166,25.258745
7355,36775,24.603708,22.751356,28.979254,23.509893,25.039248,25.787464,25.301908
7555,37775,24.674616,22.378054,23.36238,23.600798,24.79714,25.808792,25.340591
7755,38775,24.329937,23.010489,23.071815,23.390347,24.825678,25.43052,25.162268
7955,39775,24.284914,23.554316,23.17768,22.73082,25.224905,25.787231,25.1407
8155,40775,26.971682,23.737455,22.965042,22.755554,25.371632,25.735046,25.163076
8355,41775,27.172482,23.750849,22.993069,22.696238,25.40512,25.81604,25.187794
8555,42775,27.279852,23.796331,22.947628,22.751682,25.361185,25.84636,25.292356
8755,43775,27.581415,23.853615,22.917913,22.666594,25.363758,25.678656,25.43487
8955,44775,28.154003,23.90555,22.81584,22.959248,25.363607,25.6159,25.455252
9155,45775,28.066774,23.961561,22.733347,22.895077,25.37005,25.583092,25.448206
9355,46775,28.294361,24.09521,22.541138,22.809153,25.382317,25.582542,25.49317
9555,47775,28.725613,24.088573,22.33566,22.63481,25.40406,25.28054,25.662722
9755,48775,33.761055,26.783571,22.228567,22.398916,25.38665,25.323446,25.809555
9955,49775,33.434372,27.049738,22.462528,22.415514,25.25507,25.318077,25.86376
10155,50775,33.68716,27.055214,22.71022,22.51281,25.321651,25.03783,25.910109
10355,51775,33.55697,27.08324,22.715431,22.524488,25.357944,25.149916,25.942217
10555,52775,33.5767,27.26262,22.948872,22.746838,25.397945,25.228554,25.95677
10755,53775,33.666946,27.443115,22.742973,22.765175,25.51616,25.236225,26.036482
10955,54775,34.10401,27.635662,22.553978,22.848051,25.611677,25.254736,26.05776
11155,55775,30.60915,27.760216,22.56888,23.086872,25.82358,25.214859,26.067629
11355,56775,30.841372,27.79818,22.571676,23.325684,25.823198,24.99415,26.0856
11555,57775,30.6324,26.864344,22.549795,23.358885,25.893167,24.089333,26.18192
11755,58775,37.189457,27.129734,22.575287,23.27333,26.358128,23.745789,26.248846
11955,59775,41.652687,27.778616,22.55906,23.30615,27.390913,23.872997,26.193161
12155,60775,41.679676,28.077528,22.6905,23.211584,29.59663,24.164692,26.226074
12355,61775,41.753704,28.201477,22.774529,23.481056,29.588335,24.332207,26.283985
12555,62775,41.765064,29.233532,22.803514,23.958725,29.570766,24.411547,26.283693
12755,63775,41.745663,29.50162,22.844585,24.237776,30.327967,24.594526,26.328165
12955,64775,41.81914,29.754417,22.897854,24.537296,30.574469,25.235529,26.377895
13155,65775,41.839794,29.902054,22.90877,24.582453,30.913086,25.661692,26.403296
13355,66775,41.86823,29.985624,22.950516,24.420788,31.404911,25.898565,26.422085
13555,67775,41.878304,29.990108,22.772749,24.204086,31.003141,25.605124,26.469215
13755,68775,42.282635,30.342535,22.846802,24.551332,30.269066,24.817295,26.551247
13955,69775,37.684143,30.453535,23.285498,24.856838,30.409513,24.611807,26.581484
14155,70775,37.885445,30.664759,23.326773,24.865261,31.755636,24.574484,26.710102
14355,71775,37.958153,30.73305,23.321663,24.866896,27.967249,24.673796,26.584587
