frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
155,775,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.992739,0.993532,0.992102,0.994617,0.993816,0,0,0,0,0,1285,1316,1416,1442,1387
355,1775,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.999277,0.982441,1.012987,0.999220,0.998423,13,-40,40,14,9,1154,966,1079,1052,1038
555,2775,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.998908,0.960023,1.031915,1.000567,1.000000,2,-40,40,2,2,1601,1546,1556,1533,1562
755,3775,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.009592,0.985694,1.005814,1.000000,1.002101,10,32,-38,-20,9,604,469,630,816,722
955,4775,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.015734,0.995981,1.001232,0.976703,1.011998,20,34,-18,-40,20,1486,1263,1393,1444,1437
1155,5775,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.025599,1.000551,1.000548,0.956250,1.025344,19,2,-1,-40,20,1606,1586,1595,1530,1585
1355,6775,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.001081,0.999453,1.022568,0.937912,1.003252,-46,1,41,-40,-43,1620,1598,1631,1590,1615
1555,7775,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000000,1.000553,1.042842,0.919085,1.000551,-3,0,40,-40,-7,1615,1578,1614,1562,1586
1755,8775,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.006047,0.989523,1.015420,0.969103,1.003051,11,-21,-48,87,9,1589,1488,1521,1453,1409
1955,9775,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.011111,0.970532,1.004190,0.997380,1.015833,20,-40,-24,46,20,1300,1331,1202,915,1349
2155,10775,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.027437,0.956079,1.000591,1.000561,1.027778,21,-40,-4,7,20,1483,1341,1463,1551,1570
2355,11775,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.002750,0.936147,1.022740,1.000000,1.002194,-46,-40,41,0,-46,1588,1571,1617,1574,1593
2555,12775,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.002185,0.919072,1.044809,1.001144,1.001090,-5,-40,43,-1,-4,1601,1537,1600,1518,1605
2755,13775,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.005949,0.975225,1.015550,0.988969,1.005975,7,88,-57,-21,7,1619,1546,1635,1583,1611
2955,14775,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.016811,0.998312,1.000537,0.966906,1.017391,20,42,-28,-39,20,1614,1547,1633,1583,1610
