frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
147,735,-26.757107,-26.682644,-25.18331,-24.547764,-24.15044,-24.156382,-23.834242
347,1735,-26.546698,-26.700441,-25.42712,-24.785229,-24.559107,-25.012169,-24.723232
547,2735,-26.291403,-26.849205,-25.72766,-24.806799,-24.587378,-25.051367,-24.69324
747,3735,-27.08158,-26.740658,-25.8408,-24.817776,-24.62249,-25.08708,-24.484457
947,4735,-27.118689,-26.657518,-25.741684,-24.829565,-24.633081,-24.975693,-24.031536
1147,5735,-27.26744,-26.864565,-25.485205,-24.833208,-24.554167,-25.021524,-24.037628
1347,6735,-27.212759,-26.831615,-25.208849,-24.818874,-24.544176,-25.037886,-24.31519
1547,7735,-27.27376,-26.841715,-25.133669,-24.820215,-24.412766,-24.973995,-24.476261
1747,8735,-27.301401,-26.872154,-25.102606,-24.81983,-24.381367,-24.87194,-24.577787
1947,9735,-27.327412,-26.89485,-25.071104,-24.578356,-24.381918,-24.489492,-24.578596
2147,10735,-27.341227,-26.900019,-25.062605,-24.475504,-24.385342,-24.512835,-23.126047
2347,11735,-27.352484,-26.908634,-25.065992,-24.481524,-23.96056,-24.488058,-23.12572
2547,12735,-27.35452,-26.886448,-25.054726,-24.485153,-23.939207,-24.495012,-23.108568
2747,13735,-27.23734,-26.833529,-24.945826,-24.558632,-24.024633,-24.563889,-22.955315
2947,14735,-27.093683,-26.629719,-24.817646,-24.566523,-24.229618,-24.621883,-23.124815
3147,15735,-27.008104,-26.403389,-24.743414,-24.525126,-24.23182,-24.58579,-23.241545
3347,16735,-27.0906,-26.19074,-24.71616,-24.491774,-24.15525,-24.48513,-23.083424
3547,17735,-27.592764,-26.148046,-24.70546,-24.466814,-24.17392,-24.484749,-22.882423
3747,18735,-27.665262,-26.150715,-24.702524,-24.481068,-24.1992,-24.484367,-22.895666
3947,19735,-27.686327,-26.153202,-24.703863,-24.48072,-24.145084,-24.483986,-22.902557
4147,20735,-27.686012,-26.158278,-24.716536,-24.480438,-24.145672,-24.483604,-22.807053
4347,21735,-27.701582,-26.191755,-24.582802,-24.49102,-23.949747,-24.455996,-22.793844
4547,22735,-27.761333,-25.82106,-24.457083,-24.349472,-23.791891,-24.03698,-22.462658
4747,23735,-27.371801,-25.50687,-24.151638,-25.528542,-23.796768,-23.815834,-22.240885
4947,24735,-27.24707,-25.623985,-23.835815,-24.69562,-23.92042,-29.625065,-23.052364
5147,25735,-27.341898,-25.180645,-23.846373,-23.846628,-23.965704,-29.772263,-24.201353
5347,26735,-28.055408,-25.529144,-23.885624,-24.706907,-23.909248,-29.879543,-24.885376
5547,27735,-28.741697,-26.233,-23.940403,-25.445793,-24.487461,-30.317692,-25.405853
5747,28735,-28.92448,-26.514473,-24.055803,-25.773226,-24.98656,-30.40601,-21.707483
5947,29735,-28.975403,-26.55593,-24.089924,-25.50366,-26.92189,-30.408186,-21.715052
6147,30735,-28.979313,-26.737013,-24.105701,-25.41161,-27.067394,-30.435717,-21.764948
6347,31735,-28.981665,-26.764294,-24.128902,-25.486536,-26.853466,-30.440184,-21.783836
6547,32735,-28.963161,-26.866804,-24.129295,-25.547346,-26.620943,-30.454947,-21.797268
6747,33735,-28.980219,-26.993484,-24.138762,-25.721977,-28.727005,-30.507395,-21.79989
6947,34735,-29.017292,-27.014688,-24.150347,-25.583416,-27.381899,-30.537487,-22.23214
7147,35735,-28.974888,-27.186846,-24.189325,-25.609278,-26.536238,-30.815079,-22.868704
7347,36735,-29.035757,-27.229736,-24.186094,-25.630663,-26.415157,-23.394613,-23.054293
7547,37735,-29.16085,-27.220491,-24.171824,-26.100868,-26.411797,-23.4455,-23.006168
7747,38735,-29.223682,-27.309818,-24.303389,-26.522327,-26.731674,-23.465046,-23.059591
7947,39735,-29.395315,-27.370455,-24.218424,-26.929813,-26.872255,-23.47573,-23.06486
8147,40735,-29.397259,-27.60618,-24.17374,-26.608753,-27.004017,-23.374912,-22.817472
8347,41735,-29.434994,-27.644426,-24.111122,-26.593477,-26.53249,-23.182606,-22.489613
8547,42735,-29.236603,-27.806654,-23.819263,-25.641788,-26.180084,-22.85684,-25.243052
8747,43735,-29.825546,-27.321709,-23.576069,-25.493017,-25.85443,-22.769459,-24.967442
8947,44735,-30.511465,-27.32812,-23.948061,-25.41409,-25.34721,-22.40601,-24.62397
9147,45735,-31.048267,-27.04259,-24.88283,-23.195139,-24.750296,-22.379532,-24.844887
9347,46735,-31.775702,-27.280567,-25.077188,-23.843985,-24.985434,-22.439259,-21.338398
9547,47735,-32.24952,-28.185293,-25.45009,-27.804577,-25.633581,-22.815292,-24.961737
9747,48735,-32.4665,-28.620338,-25.511477,-28.131187,-26.185484,-23.285385,-24.41361
9947,49735,-32.56928,-29.116331,-25.593204,-28.12366,-26.334541,-23.422968,-24.496023
10147,50735,-32.604076,-29.463406,-25.624466,-28.307365,-26.381779,-23.44405,-24.765047
10347,51735,-32.6299,-29.463406,-25.644968,-28.558218,-26.451818,-23.481245,-24.872755
10547,52735,-32.64082,-29.463406,-25.657742,-28.819523,-26.487038,-23.55827,-24.671946
10747,53735,-32.77577,-29.463406,-25.694214,-28.912209,-26.499676,-23.40044,-24.196066
10947,54735,-32.776108,-29.463097,-25.648628,-28.950502,-26.382572,-23.48089,-23.424
11147,55735,-32.968655,-29.231018,-25.561905,-28.828375,-26.195864,-23.49201,-23.305407
11347,56735,-33.287827,-29.420467,-25.494198,-28.615122,-26.424637,-23.783157,-23.424513
11547,57735,-33.37515,-29.46136,-25.480022,-28.422544,-26.431095,-24.028244,-23.382998
11747,58735,-33.499016,-29.365978,-25.436092,-28.723564,-26.436937,-24.033813,-23.54708
11947,59735,-33.527943,-29.287273,-25.346617,-28.731972,-26.398247,-23.919582,-23.45296
12147,60735,-33.554996,-29.40719,-25.146648,-29.022152,-26.3353,-23.618011,-23.403364
12347,61735,-34.536175,-29.386484,-24.591911,-29.184607,-26.041676,-23.515364,-23.536575
12547,62735,-29.457447,-35.791264,-23.615206,-28.411716,-26.007069,-23.84356,-23.262333
12747,63735,-29.532713,-36.534332,-24.083817,-27.995516,-25.550686,-23.402836,-23.17772
12947,64735,-29.431765,-31.661673,-24.588554,-28.151323,-24.677967,-23.141718,-24.590242
13147,65735,-29.268963,-28.15778,-24.521887,-27.490623,-25.51486,-29.905878,-25.028004
13347,66735,-30.249668,-28.660559,-25.106136,-28.355358,-26.491558,-30.703142,-25.374634
13547,67735,-30.99923,-29.145658,-25.874931,-29.769632,-27.082153,-31.91558,-25.69138
13747,68735,-31.453829,-29.426249,-26.017046,-30.445229,-26.716444,-32.013218,-25.952879
13947,69735,-31.574097,-29.419785,-26.021894,-30.720905,-26.285816,-32.931942,-26.085815
14147,70735,-31.59124,-29.69367,-26.051752,-30.761053,-26.29447,-33.094833,-26.090183
14347,71735,-31.600191,-29.91159,-26.117487,-31.152075,-26.34954,-33.236065,-26.287876
14547,72735,-31.721148,-30.075912,-26.139713,-31.42125,-26.454773,-33.41754,-26.61304
