frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
289,1445,23.240288,23.060875,23.520134,23.46439,23.75955,24.052187,23.823029
489,2445,23.145609,23.124569,23.480595,23.462814,23.627905,24.070787,23.768854
689,3445,23.10975,23.222994,23.40162,23.349,23.578125,24.19042,23.746061
889,4445,23.102491,23.27465,23.412992,23.309328,23.558031,24.047796,23.778467
1089,5445,23.00608,23.263578,23.411188,23.308372,23.560392,24.047962,23.810423
1289,6445,22.89839,23.09048,23.233763,23.279846,23.563274,24.052252,23.824104
1489,7445,22.733105,23.22538,23.172405,23.255219,23.57227,23.877558,23.851486
1689,8445,22.501345,23.431524,23.108454,23.315557,23.605635,23.685574,23.734688
1889,9445,22.409521,23.444033,23.352709,23.386148,23.612928,23.702469,23.550344
2089,10445,22.5743,23.433048,23.38764,23.359684,23.647724,23.712206,23.568441
2289,11445,22.614714,23.353235,23.400248,23.355274,23.648264,23.703365,23.573448
2489,12445,22.451796,23.313751,23.311884,23.369728,23.67185,23.701384,23.56874
2689,13445,22.576202,23.26609,23.188437,23.38283,23.709051,23.749111,23.593687
2889,14445,22.67555,23.249994,23.17996,23.397367,23.729725,23.764532,23.626722
3089,15445,22.762302,23.243216,23.181946,23.402836,23.741377,23.769428,23.951645
3289,16445,22.670792,23.114235,23.15946,23.417702,23.92073,23.803112,24.098343
3489,17445,22.465963,23.09077,23.173069,23.452684,23.612377,23.847706,24.687456
3689,18445,22.264885,23.438566,23.323765,23.331781,23.705128,23.30163,23.411217
3889,19445,22.165842,23.583689,23.637825,23.40265,23.502953,22.928549,23.243496
4089,20445,22.135983,23.6308,23.662848,23.498726,23.64463,22.987896,23.41424
4289,21445,22.17236,22.035513,23.616589,23.500864,23.64,23.036438,23.415678
4489,22445,22.189358,21.987062,23.373575,23.521551,23.586637,23.021885,23.427795
4689,23445,22.07406,21.903833,23.258595,23.404568,23.572311,22.986229,23.438972
4889,24445,22.429518,21.841349,23.360006,23.412035,23.61336,22.943148,23.473547
5089,25445,22.455185,21.849092,23.408033,23.431171,23.634493,22.951838,23.55756
5289,26445,22.467823,21.972822,23.428972,23.442326,23.659578,22.703959,23.676308
5489,27445,22.65184,21.990248,23.42444,23.448551,23.076199,22.854824,23.504286
5689,28445,22.911552,21.97188,23.268806,23.505386,22.658325,22.045033,23.784883
5889,29445,22.883192,21.96648,23.368835,23.626451,22.97868,22.210114,23.803953
6089,30445,22.880636,22.054085,23.463852,23.607485,23.393202,22.230356,23.839294
6289,31445,22.907053,22.071959,23.501879,23.627312,23.400217,22.373842,23.885698
6489,32445,22.916042,22.126307,23.520212,23.57126,23.127842,22.49105,24.12627
6689,33445,22.89424,22.103386,23.490559,23.627716,23.13802,22.454208,24.369864
6889,34445,22.763481,22.117876,23.51535,23.691658,23.188477,22.475573,24.801744
7089,35445,22.70833,22.144737,23.493631,23.681225,23.232243,22.38596,25.076399
7289,36445,22.6745,22.194824,23.530766,23.744375,23.241055,22.339434,25.532316
7489,37445,22.711632,22.212719,23.497036,23.80284,23.27602,22.288725,25.745275
7689,38445,22.519014,21.945734,23.369392,24.15607,23.083065,22.150312,26.004255
7889,39445,22.774986,22.072966,23.58863,24.4042,23.15084,22.42663,26.157116
8089,40445,22.758581,22.134834,23.77119,24.625439,23.283497,22.475443,26.247795
8289,41445,22.796429,22.057995,23.801235,24.675903,23.527918,22.527134,26.28204
8489,42445,22.872349,22.085007,23.805208,24.691082,23.644356,22.491707,26.340643
8689,43445,23.010048,22.065552,23.825228,24.673916,23.665466,22.483479,26.329067
8889,44445,23.013023,22.08676,23.84517,24.630413,23.687878,22.436462,26.300396
9089,45445,23.005388,22.081045,23.853783,24.64979,23.637632,22.441177,26.715921
9289,46445,22.959562,21.939365,23.919184,24.684134,23.572647,22.44478,27.253872
9489,47445,22.831585,21.888823,23.882103,24.634289,23.56746,22.467535,27.475943
9689,48445,22.649878,21.644533,23.805717,23.704817,23.07699,22.302013,27.097513
9889,49445,22.600632,21.754913,23.82494,23.701492,22.957859,22.344795,26.803751
10089,50445,22.664598,21.964603,23.930838,23.840237,22.97972,22.595432,26.897863
10289,51445,22.682047,22.209805,24.027132,23.938314,22.971455,22.648613,26.941904
10489,52445,22.77792,22.282406,24.059748,24.014624,23.114452,22.424765,26.947487
10689,53445,22.904305,22.229343,24.001877,23.945024,22.986849,22.418325,26.883919
10889,54445,22.914463,22.277813,24.00269,24.141924,23.11265,22.422947,26.85916
11089,55445,22.801876,22.62153,24.003683,24.197704,23.120413,22.46848,26.636599
11289,56445,22.751532,22.699638,24.023954,24.240206,23.09983,22.470934,26.427662
11489,57445,22.802586,22.2774,23.541918,24.179674,22.969538,22.35982,26.307611
11689,58445,22.832636,22.058737,23.426163,23.82768,22.874035,22.330326,24.573221
11889,59445,22.755983,22.470615,23.534977,23.977161,22.619207,23.04738,24.53384
12089,60445,22.735378,22.644974,23.560074,24.152723,22.632557,22.90912,24.722548
12289,61445,22.671167,22.701351,23.55926,24.203356,22.706182,22.91001,24.74421
12489,62445,22.67651,22.776142,23.354994,24.179739,22.629526,22.777243,24.511723
12689,63445,22.707922,22.843882,23.414042,24.064995,22.747396,22.672813,24.086872
12889,64445,22.8047,22.853155,23.4087,24.069601,22.787464,22.645206,24.084362
13089,65445,22.83087,22.853159,23.414219,24.15097,22.86974,22.623764,24.365566
13289,66445,22.932173,22.852491,23.333426,24.19652,22.889849,22.53548,24.334146
13489,67445,23.00863,22.852081,23.343548,24.09861,23.107466,22.287008,23.813395
13689,68445,22.522709,22.97456,23.155935,23.963863,23.365967,22.324116,22.462805
13889,69445,22.468414,22.903416,23.344805,24.19003,24.157967,22.394518,22.679214
14089,70445,22.374569,22.681522,23.461601,24.347706,24.57907,22.527283,26.965237
14289,71445,22.374187,22.680851,23.463152,24.370466,24.673685,22.546558,27.167461
