frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
170,850,OP,CC,CC,OP,OP,1.000000,-0.020000,0.020000,1.000000,1.000000,0.995647,0.997275,0.997283,0.996194,0.994515,0,0,0,0,0,1608,1605,1610,1609,1593
370,1850,OP,CC,CC,OP,OP,1.000000,-0.020000,0.020000,1.000000,1.000000,0.998902,0.985839,1.007054,1.000000,1.000559,7,-20,20,6,7,1591,1606,1613,1613,1560
570,2850,OP,CC,CC,OP,OP,1.000000,-0.020000,0.020000,1.000000,1.000000,1.001199,0.982864,1.014025,1.001098,1.000000,1,-20,20,0,-1,604,587,483,681,784
770,3850,CC,OP,OP,CC,CC,0.010000,1.000000,1.000000,-0.020000,0.010000,1.002895,0.990491,1.004329,0.995068,1.003448,5,23,-20,-10,5,1497,1032,1387,1392,1510
970,4850,CC,OP,OP,CC,CC,0.010000,1.000000,1.000000,-0.020000,0.010000,1.007386,0.998894,1.001129,0.986433,1.008441,10,14,-12,-20,10,1530,1579,1542,1539,1547
1170,5850,OP,OP,CC,CC,OP,1.000000,1.000000,0.020000,-0.020000,1.000000,1.013624,1.000000,0.998911,0.977681,1.013557,10,2,-2,-19,9,1605,1599,1607,1607,1614
1370,6850,OP,OP,CC,CC,OP,1.000000,1.000000,0.020000,-0.020000,1.000000,1.000000,1.000000,1.011931,0.971554,1.001627,-25,0,21,-20,-23,1618,1609,1614,1598,1614
1570,7850,OP,OP,CC,CC,OP,1.000000,1.000000,0.020000,-0.020000,1.000000,1.000000,1.000544,1.022764,0.961496,1.000000,0,0,20,-20,-2,1616,1608,1615,1588,1613
1770,8850,CC,CC,OP,OP,CC,0.010000,-0.020000,1.000000,1.000000,0.010000,1.001954,0.993888,1.004908,0.985776,1.002823,4,-11,-32,42,5,1305,1406,1400,1387,1541
1970,9850,CC,CC,OP,OP,CC,0.010000,-0.020000,1.000000,1.000000,0.010000,1.007642,0.985205,1.000548,0.998314,1.008777,10,-20,-10,19,10,1602,1595,1594,1549,1593
2170,10850,OP,CC,CC,OP,OP,1.000000,-0.020000,0.020000,1.000000,1.000000,1.010147,0.976082,1.000566,1.000568,1.013333,10,-20,-1,5,11,1544,1526,1537,1532,1570
2370,11850,OP,CC,CC,OP,OP,1.000000,-0.020000,0.020000,1.000000,1.000000,0.997944,0.974217,1.008073,1.001978,1.000000,-21,-20,21,-1,-26,743,856,761,781,976
2570,12850,OP,CC,CC,OP,OP,1.000000,-0.020000,0.020000,1.000000,1.000000,0.999434,0.959862,1.023112,1.000000,1.001094,-4,-20,20,0,-2,1536,1514,1544,1530,1599
2770,13850,CC,OP,OP,CC,CC,0.010000,1.000000,1.000000,-0.020000,0.010000,1.004899,0.987293,1.009264,0.993943,1.003802,5,53,-24,-11,5,1607,1580,1605,1586,1611
2970,14850,CC,OP,OP,CC,CC,0.010000,1.000000,1.000000,-0.020000,0.010000,1.007433,0.998270,1.001124,0.985244,1.008894,10,19,-16,-20,10,1519,1504,1549,1532,1569
3170,15850,OP,OP,CC,CC,OP,1.000000,1.000000,0.020000,-0.020000,1.000000,1.013565,0.999451,1.000543,0.975207,1.014666,8,1,-1,-19,10,1613,1590,1612,1585,1611
3370,16850,OP,OP,CC,CC,OP,1.000000,1.000000,0.020000,-0.020000,1.000000,1.001627,0.999450,1.011944,0.963989,1.000557,-23,0,21,-20,-26,1614,1587,1612,1575,1566
3570,17850,OP,OP,CC,CC,OP,1.000000,1.000000,0.020000,-0.020000,1.000000,1.000547,1.000000,1.022099,0.955732,0.999451,-3,2,20,-20,-1,1598,1590,1580,1532,1593
3770,18850,CC,CC,OP,OP,CC,0.010000,-0.020000,1.000000,1.000000,0.010000,1.003027,0.995925,1.007022,0.982676,1.002841,5,-10,-24,52,5,1422,1488,1479,1444,1530
3970,19850,CC,CC,OP,OP,CC,0.010000,-0.020000,1.000000,1.000000,0.010000,1.007163,0.984607,1.000543,0.998896,1.009244,10,-20,-17,29,10,1585,1589,1611,1582,1609
4170,20850,OP,CC,CC,OP,OP,1.000000,-0.020000,0.020000,1.000000,1.000000,1.012394,0.975350,1.000564,1.000000,1.013187,11,-20,-1,3,8,1545,1555,1543,1556,1590
4370,21850,OP,CC,CC,OP,OP,1.000000,-0.020000,0.020000,1.000000,1.000000,1.000543,0.964207,1.011438,1.000000,1.002720,-26,-20,20,0,-19,1613,1586,1606,1559,1608
4570,22850,OP,CC,CC,OP,OP,1.000000,-0.020000,0.020000,1.000000,1.000000,0.999434,0.958046,1.021481,1.000568,1.000000,-1,-20,21,0,-5,1537,1510,1539,1532,1571
4770,23850,CC,OP,OP,CC,CC,0.010000,1.000000,1.000000,-0.020000,0.010000,1.003259,0.983333,1.006615,0.993926,1.003806,4,51,-28,-13,6,1611,1570,1584,1581,1609
4970,24850,CC,OP,OP,CC,CC,0.010000,1.000000,1.000000,-0.020000,0.010000,1.008696,0.997794,1.001086,0.983987,1.008696,10,26,-11,-19,10,1610,1583,1611,1581,1610
5170,25850,OP,OP,CC,CC,OP,1.000000,1.000000,0.020000,-0.020000,1.000000,1.013587,0.999423,1.000546,0.973787,1.014138,9,4,-1,-20,10,1610,1502,1601,1563,1609
5370,26850,OP,OP,CC,CC,OP,1.000000,1.000000,0.020000,-0.020000,1.000000,1.000543,1.000000,1.011419,0.963909,1.002722,-24,0,20,-20,-23,1611,1583,1609,1571,1607
5570,27850,OP,OP,CC,CC,OP,1.000000,1.000000,0.020000,-0.020000,1.000000,1.000000,1.000000,1.022319,0.956180,1.001089,-1,0,20,-20,-4,1609,1583,1607,1550,1606
5770,28850,CC,CC,OP,OP,CC,0.010000,-0.020000,1.000000,1.000000,0.010000,1.002811,0.994166,1.008018,0.985816,1.002897,5,-10,-21,54,3,1549,1484,1516,1462,1496
5970,29850,CC,CC,OP,OP,CC,0.010000,-0.020000,1.000000,1.000000,0.010000,1.008148,0.983889,1.001109,0.998847,1.008451,10,-20,-18,23,10,1611,1570,1573,1505,1545
6170,30850,OP,CC,CC,OP,OP,1.000000,-0.020000,0.020000,1.000000,1.000000,1.013072,0.973495,0.999456,1.000000,1.013136,9,-20,-3,2,9,1606,1581,1609,1566,1597
6370,31850,OP,CC,CC,OP,OP,1.000000,-0.020000,0.020000,1.000000,1.000000,1.002236,0.965116,1.009799,1.000000,1.001659,-20,-20,20,0,-21,1559,1576,1607,1534,1578
6570,32850,OP,CC,CC,OP,OP,1.000000,-0.020000,0.020000,1.000000,1.000000,1.000547,0.957222,1.021739,1.000000,1.000000,-5,-20,21,0,-3,1598,1570,1610,1554,1607
6770,33850,CC,OP,OP,CC,CC,0.010000,1.000000,1.000000,-0.020000,0.010000,1.002741,0.985531,1.008738,0.993834,1.003315,4,49,-25,-11,6,1594,1567,1601,1554,1580
