frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
198,990,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.996532,0.996036,0.994912,0.997174,0.994475,0,0,0,0,0,1500,1536,1539,1539,1580
398,1990,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000000,0.958402,1.038524,0.999456,1.000000,4,-80,82,2,8,1612,1597,1613,1607,1576
598,2990,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000000,0.917031,1.080715,1.000000,1.000000,0,-80,81,0,0,1614,1602,1616,1612,1618
798,3990,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000000,0.882029,1.126487,1.000000,0.999459,0,-80,86,0,-1,1613,1584,1620,1612,1618
998,4990,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.999457,0.847656,1.166577,1.000000,1.000000,-2,-80,82,-1,1,1613,1562,1625,1611,1618
1198,5990,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,0.999362,0.828633,1.190077,0.998811,1.000000,1,-75,85,-2,-1,1338,1153,1322,1452,1508
1398,6990,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.021199,0.987467,1.013496,0.964632,1.020633,42,271,-349,-79,39,1138,1286,1326,1212,1224
1598,7990,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.038728,1.000633,0.998781,0.924273,1.040049,41,23,-38,-80,42,1500,1350,1411,1249,1393
1798,8990,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.065371,1.000656,1.000580,0.887773,1.062428,43,3,-1,-80,42,1468,1295,1495,1463,1516
1998,9990,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.091107,1.000000,1.001094,0.849468,1.087568,42,3,-1,-80,42,1603,1498,1598,1557,1620
2198,10990,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.104206,1.000000,0.998999,0.831268,1.109453,44,-1,-2,-80,41,816,762,769,819,574
2398,11990,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.126994,1.000000,1.000639,0.787089,1.121176,44,-1,-3,-80,44,1337,1041,1334,1381,1470
