frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
136,680,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.997808,0.996135,0.993685,0.995949,0.994321,0,0,0,0,0,1595,1581,1512,1498,1531
336,1680,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.978770,1.015718,0.999450,1.000000,4,-40,40,4,10,1599,1607,1615,1587,1594
536,2680,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.961755,1.037260,1.000000,1.000000,-1,-40,41,0,-2,1556,1548,1595,1566,1596
736,3680,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.999426,0.948286,1.059350,1.000574,0.998740,0,-40,42,-1,0,1512,1491,1556,1513,1357
936,4680,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000547,0.926746,1.079409,1.000551,1.000000,0,-40,42,0,-1,1598,1531,1596,1586,1574
1136,5680,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.000635,0.914881,1.098240,1.000000,1.000000,1,-37,39,-2,0,1344,1497,1531,1445,1552
1336,6680,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.010846,0.992588,1.009264,0.980759,1.011388,20,141,-171,-40,21,1614,1524,1605,1589,1614
1536,7680,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.021323,0.998294,1.001110,0.962810,1.021739,20,14,-19,-40,21,1599,1528,1572,1464,1564
1736,8680,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.033204,1.000000,1.001145,0.947784,1.032095,21,3,0,-40,20,1577,1545,1516,1417,1546
1936,9680,CC,OP,OP,CC,CC,0.020000,1.000000,1.000000,-0.040000,0.020000,1.043743,1.000000,1.000557,0.923743,1.041783,20,0,-2,-39,23,1576,1544,1564,1501,1565
2136,10680,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.052600,1.000000,1.000671,0.919137,1.046758,20,0,0,-41,18,1443,1394,1260,883,1374
2336,11680,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.005073,1.000000,1.023295,0.889876,1.002775,-91,0,45,-40,-95,1544,1538,1573,1459,1572
2536,12680,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000575,0.999387,1.041814,0.878954,0.998866,-10,0,46,-40,-14,1509,1401,1468,1414,1533
2736,13680,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000000,1.000577,1.068271,0.858767,0.997666,-1,0,44,-40,-2,1534,1504,1557,1441,1484
2936,14680,OP,OP,CC,CC,OP,1.000000,1.000000,0.040000,-0.040000,1.000000,1.000562,1.001179,1.096208,0.848991,1.000000,0,-1,44,-40,0,1550,1467,1537,1505,1577
3136,15680,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.000000,1.000000,1.111360,0.860656,0.994318,-1,-1,43,-35,-3,1520,1545,1557,1356,1354
3336,16680,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.010704,0.977841,1.010445,0.988081,1.012536,20,-40,-202,230,20,1545,1530,1589,1448,1525
3536,17680,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.022021,0.958164,1.002831,0.998210,1.018182,21,-40,-18,21,20,1541,1491,1536,1446,1475
3736,18680,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.030827,0.937160,0.996271,0.996820,1.023845,22,-40,-3,7,22,1100,1425,1379,1028,1112
3936,19680,CC,CC,OP,OP,CC,0.020000,-0.040000,1.000000,1.000000,0.020000,1.042654,0.916617,1.000000,1.000789,1.034769,22,-40,1,3,22,1036,1437,1324,1037,1093
4136,20680,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.055863,0.898420,1.000000,0.999389,1.048526,19,-40,-1,-2,19,1578,1542,1604,1407,1398
4336,21680,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.005621,0.881405,1.022777,0.999393,1.000000,-94,-40,41,0,-95,1549,1507,1614,1418,1275
4536,22680,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.863844,1.044776,1.000000,0.997251,-12,-40,45,0,-9,1600,1518,1579,1395,1225
4736,23680,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,0.997753,0.854599,1.069984,1.000000,0.998748,-5,-40,44,-1,-2,1550,1455,1599,1446,1368
4936,24680,OP,CC,CC,OP,OP,1.000000,-0.040000,0.040000,1.000000,1.000000,1.000000,0.848558,1.087293,1.000632,1.000000,0,-40,40,1,-1,1599,1434,1580,1353,1376
