frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
184,920,22.268728,22.741713,23.131182,22.252844,22.221615,22.392122,22.655416
384,1920,22.95786,23.870672,23.40651,23.328033,23.159676,25.334703,24.238565
584,2920,23.0169,23.879416,23.52846,23.32808,23.16679,25.334703,24.285645
784,3920,22.996855,23.881027,23.414385,23.295416,23.17071,24.889143,24.14179
984,4920,23.007385,23.881302,23.50265,23.269287,23.17122,24.946663,24.044666
1184,5920,23.022522,23.858753,23.56473,23.272282,23.165163,24.953735,24.072496
1384,6920,22.997604,23.82571,23.61504,23.597158,23.01329,24.950075,23.990942
1584,7920,22.935509,23.83263,23.624079,23.613146,22.978456,24.462534,23.891163
1784,8920,22.937109,23.76416,23.65686,23.544249,22.952147,24.324152,23.909597
1984,9920,22.93875,24.637745,23.886436,23.442722,22.956882,24.372707,23.751932
2184,10920,22.969044,24.471186,23.904608,23.237991,22.875519,24.48256,23.904358
2384,11920,23.10347,24.235357,23.566734,23.094318,22.850061,24.51022,23.974253
2584,12920,23.208168,24.057022,23.276901,22.986427,22.888338,24.64813,23.965858
2784,13920,23.239113,24.076904,24.03788,22.92246,23.10846,24.722164,23.920103
2984,14920,23.348198,24.074142,24.160418,22.985586,23.213678,24.634945,23.865896
3184,15920,23.935343,23.978909,24.130713,22.908098,23.101124,24.369232,23.85378
3384,16920,24.205206,23.834986,24.257786,22.675388,22.967636,27.057796,23.738321
3584,17920,23.987442,23.948923,24.159851,22.372713,22.828468,27.075756,23.585758
3784,18920,24.002974,24.25695,24.246824,22.307491,22.69216,27.372469,23.300894
3984,19920,24.431469,24.616625,23.862955,22.85801,22.58258,27.000214,23.187952
4184,20920,24.171907,24.67048,23.720293,22.967838,22.57008,26.649975,23.078312
4384,21920,24.024158,24.461082,23.25893,22.661846,22.35611,26.620533,22.965118
4584,22920,24.064693,24.047096,23.113598,22.38465,22.480387,25.814363,22.871767
4784,23920,24.042513,23.895565,24.399534,22.419924,22.691502,25.10328,22.897707
4984,24920,24.079453,23.614069,24.597328,22.275661,22.517704,24.668581,22.882778
5184,25920,23.77165,23.421589,24.555418,22.046253,22.290781,24.398285,22.851492
5384,26920,23.09992,23.373112,24.579603,22.117697,22.081457,24.30447,22.779343
5584,27920,22.792767,23.237112,24.725025,22.10831,22.179478,24.058153,23.042889
5784,28920,22.6584,23.26282,24.485289,22.308294,22.128288,24.0136,23.321568
5984,29920,22.717186,23.395079,24.457027,22.092218,22.20958,24.255836,23.35928
6184,30920,22.72582,23.713104,24.475132,22.02117,22.183998,24.375767,23.578852
6384,31920,22.845661,26.116282,24.871563,22.065248,22.13833,25.031296,23.76222
6584,32920,23.136326,26.268549,25.139603,22.557884,22.092604,25.397549,23.665607
6784,33920,23.020294,26.76595,25.090147,22.09853,22.16502,25.542387,23.720604
6984,34920,22.36048,27.008263,25.050676,22.059727,22.13564,25.775667,24.300581
7184,35920,21.964638,27.001076,25.09952,22.057917,22.097122,25.86326,24.821653
7384,36920,21.772236,27.022312,25.344126,22.102379,22.418112,26.055006,24.948149
7584,37920,21.888432,27.435438,25.232197,22.3273,22.248142,26.305025,24.975555
7784,38920,21.778423,27.284925,25.776688,22.874376,22.050838,26.251152,24.931986
7984,39920,21.572945,25.592958,26.214258,24.110363,21.81689,25.944504,24.868399
8184,40920,21.39667,25.91896,26.199318,24.363144,21.981564,25.633755,24.990274
8384,41920,21.499466,25.912922,26.03433,24.297018,22.148703,25.230286,25.397207
8584,42920,21.63129,26.133476,26.609228,24.466463,22.07006,25.310343,25.71956
8784,43920,21.857277,26.117987,30.076328,24.496073,21.94919,25.683125,25.708405
8984,44920,21.892317,26.356274,30.654139,24.785582,22.018652,26.000605,25.717434
9184,45920,21.94547,26.523817,30.865656,24.840979,22.032879,27.31306,26.476076
9384,46920,22.132439,26.801958,30.659018,24.800852,22.124289,27.356825,26.636051
9584,47920,21.037806,27.5663,31.028908,24.877136,22.075678,29.124428,26.958973
9784,48920,21.023575,27.888538,30.853954,24.771236,22.002508,29.140938,27.47326
9984,49920,21.291258,27.64684,30.645153,24.762627,21.93804,29.210602,27.581675
10184,50920,21.78727,27.774485,34.99408,24.60532,21.903185,29.534956,28.228495
10384,51920,21.510588,27.895988,30.615002,24.65371,21.966002,29.537008,29.004799
10584,52920,21.884537,27.98229,30.761946,24.549309,21.977795,28.202314,29.482117
10784,53920,33.065166,28.063496,29.294462,24.744522,22.083725,28.508932,29.776945
10984,54920,23.242508,28.04133,29.415741,24.577156,22.223444,27.811707,30.056822
11184,55920,36.882195,28.080667,29.528978,24.087769,22.379522,24.389458,30.473536
11384,56920,24.14392,27.911015,29.45265,23.859392,22.672352,24.240467,30.592686
11584,57920,28.175175,27.874508,29.359903,23.819157,22.64454,23.716204,30.760462
11784,58920,24.24882,27.722904,29.039415,23.697277,22.579885,23.230713,30.823877
11984,59920,24.094904,28.904406,29.000488,23.73631,22.53011,22.498404,30.77769
12184,60920,24.194149,29.137505,31.647642,23.783474,22.416773,22.176115,30.713871
12384,61920,24.776827,30.389528,32.05564,27.175928,22.51749,22.034023,30.792763
12584,62920,36.71216,33.30372,29.722326,27.778671,22.473982,21.80395,31.02503
12784,63920,36.95585,32.66706,29.671892,27.595028,22.412802,22.18319,31.218794
12984,64920,37.163406,24.519087,30.160059,27.733068,22.197254,22.670095,31.506742
13184,65920,29.392693,36.253414,32.61224,47.975353,22.255156,28.236494,31.85668
13384,66920,39.254925,31.26609,32.851933,48.066753,22.167515,33.719677,31.988184
13584,67920,40.10745,32.51043,39.81472,39.15694,22.202362,33.830273,32.39634
13784,68920,39.911713,32.350998,32.665096,45.62393,22.135809,33.567333,32.630962
13984,69920,39.4542,25.890314,40.663734,47.93179,22.157225,33.439255,30.658316
