x,y,radius,charge,species,electrons
-200.006,-120.013,2.500,-0.0000,DMC,1
-195.007,-120.000,2.500,-0.0000,DMC,1
-190.008,-120.001,2.500,-0.0000,EC,1
-200.011,-115.022,2.500,-0.0000,EC,1
-192.504,-115.669,2.500,-0.0000,DMC,1
-187.213,-119.902,0.760,1.0000,LithiumIon,0
-184.403,-120.003,2.500,-0.0000,EC,1
-179.134,-120.005,2.500,-0.0000,EC,1
-182.149,-115.541,2.500,-0.0000,DMC,1
-177.257,-117.766,0.760,1.0000,LithiumIon,0
-177.665,-115.156,2.000,-1.0000,ElectrolyteAnion,1
-200.000,-112.171,0.760,1.0000,LithiumIon,0
-195.986,-112.055,2.500,-0.0000,EC,1
-200.004,-109.077,2.500,-0.0000,EC,1
-193.070,-111.732,0.760,1.0000,LithiumIon,0
-190.438,-111.089,2.500,-0.0000,EC,1
-200.008,-102.310,2.500,-0.0000,EC,1
-197.704,-100.740,0.760,1.0000,LithiumIon,0
-190.084,-102.627,2.500,-0.0000,DMC,1
-185.494,-111.825,2.500,-0.0000,DMC,1
-187.471,-107.067,2.500,-0.0000,DMC,1
-179.725,-111.157,2.500,-0.0000,EC,1
-180.388,-108.374,0.760,1.0000,LithiumIon,0
-185.080,-102.647,2.500,-0.0000,DMC,1
-181.018,-105.563,2.500,-0.0000,EC,1
-180.527,-100.563,2.500,-0.0000,DMC,1
-175.670,-101.991,2.500,-0.0000,DMC,1
-171.992,-120.010,2.500,-0.0000,EC,1
-166.675,-120.001,2.500,-0.0000,EC,1
-163.877,-119.848,0.760,1.0000,LithiumIon,0
-172.861,-117.279,0.760,1.0000,LithiumIon,0
-173.211,-114.520,2.500,-0.0000,EC,1
-164.059,-113.430,2.500,-0.0000,DMC,1
-161.150,-120.001,2.500,-0.0000,EC,1
-156.158,-120.001,2.500,-0.0000,EC,1
-153.356,-119.934,0.760,1.0000,LithiumIon,0
-150.618,-120.004,2.500,-0.0000,EC,1
-158.652,-115.667,2.500,-0.0000,DMC,1
-170.610,-110.255,2.500,-0.0000,DMC,1
-174.210,-106.786,2.500,-0.0000,DMC,1
-164.347,-101.865,2.500,-0.0000,EC,1
-158.552,-109.909,2.500,-0.0000,DMC,1
-154.409,-107.107,2.500,-0.0000,DMC,1
-159.754,-105.059,2.500,-0.0000,EC,1
-162.016,-103.456,0.760,1.0000,LithiumIon,0
-151.065,-103.390,2.500,-0.0000,EC,1
-155.855,-102.817,2.000,-1.0000,ElectrolyteAnion,1
-152.450,-100.938,0.760,1.0000,LithiumIon,0
-144.415,-120.005,2.500,-0.0000,EC,1
-147.532,-116.070,2.500,-0.0000,DMC,1
-142.457,-118.029,0.760,1.0000,LithiumIon,0
-140.196,-116.328,2.500,-0.0000,EC,1
-137.519,-112.719,2.000,-1.0000,ElectrolyteAnion,1
-136.341,-120.000,2.500,-0.0000,EC,1
-133.500,-119.883,0.760,1.0000,LithiumIon,0
-130.707,-120.002,2.500,-0.0000,EC,1
-127.392,-116.261,2.500,-0.0000,DMC,1
-149.485,-108.131,2.500,-0.0000,DMC,1
