time_fs,mode,setpoint_or_current,CIP,SIP,S2IP,FD
1325.000000,CC,-0.080000,0.138462,0.061538,0.179487,0.620513
2325.000000,CC,-0.080000,0.145729,0.040201,0.236181,0.577889
3325.000000,CC,-0.080000,0.144928,0.043478,0.251208,0.560386
4325.000000,CC,-0.080000,0.130045,0.022422,0.273543,0.573991
5325.000000,CC,-0.080000,0.106870,0.034351,0.229008,0.629771
6325.000000,CC,-0.080000,0.110390,0.009740,0.191558,0.688312
7325.000000,CC,-0.080000,0.101190,0.032738,0.172619,0.693452
8325.000000,CC,-0.080000,0.094675,0.038462,0.186391,0.680473
9325.000000,CC,-0.080000,0.102210,0.019337,0.182320,0.696133
10325.000000,CC,-0.080000,0.095109,0.013587,0.179348,0.711957
11325.000000,CC,-0.080000,0.117021,0.037234,0.170213,0.675532
12325.000000,CC,-0.080000,0.130667,0.021333,0.184000,0.664000
13325.000000,CC,-0.080000,0.145780,0.038363,0.171356,0.644501
14325.000000,CC,-0.080000,0.165394,0.025445,0.165394,0.643766
15325.000000,CC,-0.080000,0.155502,0.057416,0.165072,0.622010
16325.000000,CC,-0.080000,0.170354,0.039823,0.134956,0.654867
17325.000000,CC,-0.080000,0.167002,0.048290,0.140845,0.643863
18325.000000,CC,-0.080000,0.154851,0.055970,0.136194,0.652985
19325.000000,CC,-0.080000,0.141608,0.054196,0.134615,0.669580
20325.000000,CC,-0.080000,0.144951,0.048860,0.117264,0.688925
21325.000000,CC,-0.080000,0.135177,0.032258,0.118280,0.714286
22325.000000,CC,-0.080000,0.124147,0.046385,0.110505,0.718963
23325.000000,CC,-0.080000,0.117117,0.037323,0.106821,0.738739
24325.000000,CC,-0.080000,0.110406,0.045685,0.098985,0.744924
25325.000000,CC,-0.080000,0.110127,0.032911,0.108861,0.748101
26325.000000,CC,-0.080000,0.111979,0.035156,0.105469,0.747396
27325.000000,CC,-0.080000,0.104222,0.032982,0.106860,0.755937
28325.000000,CC,-0.080000,0.109354,0.027668,0.111989,0.750988
29325.000000,CC,-0.080000,0.103539,0.024902,0.114024,0.757536
30325.000000,CC,-0.080000,0.103675,0.024934,0.111549,0.759843
31325.000000,CC,-0.080000,0.132857,0.032857,0.118571,0.715714
32325.000000,CC,-0.080000,0.140376,0.033285,0.128799,0.697540
33325.000000,CC,-0.080000,0.159712,0.035971,0.120863,0.683453
34325.000000,CC,-0.080000,0.165706,0.030259,0.119597,0.684438
35325.000000,CC,-0.080000,0.177215,0.036568,0.112518,0.673699
36325.000000,CC,-0.080000,0.166197,0.046479,0.118310,0.669014
37325.000000,CC,-0.080000,0.164850,0.049046,0.110354,0.675749
38325.000000,CC,-0.080000,0.160714,0.045330,0.119505,0.674451
39325.000000,CC,-0.080000,0.149660,0.055782,0.115646,0.678912
40325.000000,CC,-0.080000,0.145161,0.053763,0.107527,0.693548
41325.000000,CC,-0.080000,0.137546,0.054523,0.102850,0.705081
42325.000000,CC,-0.080000,0.129808,0.063702,0.094952,0.711538
43325.000000,CC,-0.080000,0.136364,0.044258,0.098086,0.721292
44325.000000,CC,-0.080000,0.127509,0.040142,0.095632,0.736718
45325.000000,CC,-0.080000,0.130588,0.035294,0.098824,0.735294
46325.000000,CC,-0.080000,0.125148,0.038961,0.095632,0.740260
47325.000000,CC,-0.080000,0.119952,0.036817,0.100950,0.742280
48325.000000,CC,-0.080000,0.121212,0.035152,0.104242,0.739394
49325.000000,CC,-0.080000,0.118090,0.036432,0.097990,0.747487
50325.000000,CC,-0.080000,0.125995,0.031830,0.100796,0.741379
51325.000000,CC,-0.080000,0.141399,0.033528,0.119534,0.705539
52325.000000,CC,-0.080000,0.162084,0.024602,0.120116,0.693198
53325.000000,CC,-0.080000,0.153515,0.032999,0.109039,0.704448
54325.000000,CC,-0.080000,0.147826,0.024638,0.108696,0.718841
55325.000000,CC,-0.080000,0.143262,0.021277,0.116312,0.719149
56325.000000,CC,-0.080000,0.140173,0.021676,0.117052,0.721098
57325.000000,CC,-0.080000,0.129078,0.032624,0.116312,0.721986
58325.000000,CC,-0.080000,0.121805,0.036090,0.121805,0.720301
59325.000000,CC,-0.080000,0.112782,0.039098,0.121805,0.726316
60325.000000,CC,-0.080000,0.111792,0.036753,0.122511,0.728943
61325.000000,CC,-0.080000,0.125000,0.023438,0.131250,0.720312
62325.000000,CC,-0.080000,0.128049,0.021341,0.138720,0.711890
63325.000000,CC,-0.080000,0.126959,0.018809,0.152038,0.702194
64325.000000,CC,-0.080000,0.126437,0.024631,0.142857,0.706076
65325.000000,CC,-0.080000,0.130068,0.021959,0.157095,0.690878
66325.000000,CC,-0.080000,0.138889,0.015625,0.152778,0.692708
67325.000000,CC,-0.080000,0.132867,0.015734,0.164336,0.687063
68325.000000,CC,-0.080000,0.132110,0.029358,0.165138,0.673395
69325.000000,CC,-0.080000,0.134981,0.032319,0.167300,0.665399
