frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
75,375,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.995868,0.997705,0.994681,0.996546,0.996181,1,0,0,0,0,1464,1513,1462,1507,1341
275,1375,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.999351,0.957905,1.029350,1.000732,0.999280,9,-80,80,5,5,1311,839,1201,1136,1159
475,2375,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000000,0.916433,1.074298,1.000000,1.000551,0,-80,81,0,0,1582,1553,1587,1577,1584
675,3375,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.999452,0.879310,1.122167,1.000000,1.000000,0,-80,86,0,-1,1595,1568,1579,1580,1599
875,4375,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000000,0.840432,1.166211,0.999447,1.000000,0,-80,83,-1,0,1540,1531,1599,1579,1602
1075,5375,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.999439,0.820973,1.210028,1.000550,1.000557,0,-80,94,-1,-1,1554,1496,1565,1588,1566
1275,6375,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000000,0.799874,1.257065,1.000555,1.000000,0,-79,93,-1,0,1576,1359,1610,1573,1594
1475,7375,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000583,0.771987,1.289143,1.000592,1.000000,-2,-81,99,0,-2,1486,1305,1603,1460,1532
1675,8375,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000000,0.754692,1.290034,0.999436,1.000000,1,-79,90,-1,1,1446,1262,1556,1544,1493
1875,9375,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.998824,0.747706,1.293103,0.999419,0.998595,0,-81,92,0,-1,1471,1078,1510,1490,1194
2075,10375,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.000000,0.722300,1.319028,1.000000,1.000548,0,-72,86,-1,0,1614,1196,1704,1605,1596
2275,11375,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.020408,0.985725,1.026624,0.964012,1.021814,40,361,-553,-79,41,1583,1171,1648,1465,1512
2475,12375,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.044589,0.997915,1.004130,0.924351,1.043240,42,29,-57,-80,40,1609,1209,1707,1581,1597
2675,13375,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.066196,1.000695,1.000000,0.890006,1.066485,41,4,-4,-80,42,1613,1208,1705,1561,1605
2875,14375,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.086862,0.997859,0.998965,0.852643,1.087575,43,2,-2,-80,42,1612,1171,1702,1548,1597
3075,15375,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.111717,1.000000,1.000000,0.823597,1.110610,50,1,0,-80,46,1605,1206,1712,1499,1542
3275,16375,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.132804,1.000741,1.000566,0.791641,1.127262,46,-2,-4,-80,44,1532,1119,1537,1373,1428
3475,17375,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.161781,1.001440,1.000000,0.764031,1.159078,48,-3,0,-79,49,1612,1159,1686,1427,1549
3675,18375,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.186349,1.000000,1.001039,0.737602,1.177717,46,-4,-1,-82,50,1616,1189,1695,1363,1610
3875,19375,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.210526,1.000000,1.000572,0.711908,1.184091,50,0,-6,-79,47,1518,1048,1517,1332,1530
4075,20375,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.235038,1.000705,1.000533,0.687169,1.187066,45,0,-4,-81,42,1608,1189,1645,1282,1641
