time_fs,mode,setpoint_or_current,CIP,SIP,S2IP,FD
2100.000000,CC,-0.080000,0.200000,0.050000,0.180000,0.570000
3100.000000,CC,-0.080000,0.198113,0.033019,0.221698,0.547170
4100.000000,CC,-0.080000,0.193694,0.054054,0.211712,0.540541
5100.000000,CC,-0.080000,0.170306,0.069869,0.231441,0.528384
6100.000000,CC,-0.080000,0.156000,0.060000,0.232000,0.552000
7100.000000,CC,-0.080000,0.159851,0.022305,0.211896,0.605948
8100.000000,CC,-0.080000,0.172662,0.017986,0.230216,0.579137
9100.000000,CC,-0.080000,0.180212,0.028269,0.236749,0.554770
10100.000000,CC,-0.080000,0.175084,0.026936,0.235690,0.562290
11100.000000,CC,-0.080000,0.172414,0.037618,0.235110,0.554859
12100.000000,CC,-0.080000,0.141361,0.054974,0.204188,0.599476
13100.000000,CC,-0.080000,0.137850,0.058411,0.193925,0.609813
14100.000000,CC,-0.080000,0.118609,0.063395,0.169734,0.648262
15100.000000,CC,-0.080000,0.098720,0.065814,0.148080,0.687386
16100.000000,CC,-0.080000,0.102740,0.039384,0.142123,0.715753
17100.000000,CC,-0.080000,0.139693,0.030664,0.148211,0.681431
18100.000000,CC,-0.080000,0.152632,0.035088,0.159649,0.652632
19100.000000,CC,-0.080000,0.154399,0.034111,0.174147,0.637343
20100.000000,CC,-0.080000,0.169312,0.047619,0.156966,0.626102
21100.000000,CC,-0.080000,0.171717,0.038721,0.158249,0.631313
22100.000000,CC,-0.080000,0.162037,0.027778,0.145062,0.665123
23100.000000,CC,-0.080000,0.159652,0.033382,0.140784,0.666183
24100.000000,CC,-0.080000,0.152355,0.030471,0.127424,0.689751
25100.000000,CC,-0.080000,0.150336,0.029530,0.127517,0.692617
26100.000000,CC,-0.080000,0.143774,0.015404,0.125802,0.715019
27100.000000,CC,-0.080000,0.157552,0.024740,0.128906,0.688802
28100.000000,CC,-0.080000,0.166667,0.033069,0.126984,0.673280
29100.000000,CC,-0.080000,0.173001,0.035387,0.117955,0.673657
30100.000000,CC,-0.080000,0.169935,0.023529,0.122876,0.683660
31100.000000,CC,-0.080000,0.166881,0.033376,0.116816,0.682927
32100.000000,CC,-0.080000,0.159402,0.032379,0.112080,0.696139
33100.000000,CC,-0.080000,0.154748,0.036342,0.113716,0.695193
34100.000000,CC,-0.080000,0.155709,0.040369,0.109573,0.694348
35100.000000,CC,-0.080000,0.156109,0.036199,0.099548,0.708145
36100.000000,CC,-0.080000,0.149010,0.034924,0.108265,0.707800
37100.000000,CC,-0.080000,0.162322,0.049763,0.104265,0.683649
38100.000000,CC,-0.080000,0.170848,0.034648,0.111111,0.683393
39100.000000,CC,-0.080000,0.167264,0.040621,0.103943,0.688172
40100.000000,CC,-0.080000,0.173349,0.040094,0.107311,0.679245
41100.000000,CC,-0.080000,0.168421,0.031579,0.114620,0.685380
42100.000000,CC,-0.080000,0.173055,0.024390,0.117305,0.685250
43100.000000,CC,-0.080000,0.161400,0.030474,0.108352,0.699774
44100.000000,CC,-0.080000,0.158817,0.026287,0.109529,0.705367
45100.000000,CC,-0.080000,0.156692,0.031556,0.108814,0.702938
46100.000000,CC,-0.080000,0.152452,0.034115,0.107676,0.705757
47100.000000,CC,-0.080000,0.155801,0.028729,0.113812,0.701657
48100.000000,CC,-0.080000,0.163311,0.020134,0.107383,0.709172
49100.000000,CC,-0.080000,0.167785,0.040268,0.104027,0.687919
50100.000000,CC,-0.080000,0.170979,0.038245,0.106862,0.683914
51100.000000,CC,-0.080000,0.168328,0.031008,0.116279,0.684385
52100.000000,CC,-0.080000,0.163898,0.035437,0.118494,0.682171
53100.000000,CC,-0.080000,0.156146,0.042082,0.115172,0.686600
54100.000000,CC,-0.080000,0.147415,0.034103,0.114411,0.704070
55100.000000,CC,-0.080000,0.142549,0.033477,0.115551,0.708423
56100.000000,CC,-0.080000,0.141935,0.038710,0.113978,0.705376
57100.000000,CC,-0.080000,0.153005,0.036066,0.110383,0.700546
58100.000000,CC,-0.080000,0.162816,0.025303,0.106711,0.705171
59100.000000,CC,-0.080000,0.156970,0.023052,0.106476,0.713502
60100.000000,CC,-0.080000,0.159563,0.026230,0.107104,0.707104
61100.000000,CC,-0.080000,0.155531,0.036145,0.105148,0.703176
62100.000000,CC,-0.080000,0.160000,0.023333,0.115556,0.701111
63100.000000,CC,-0.080000,0.168845,0.019608,0.112200,0.699346
64100.000000,CC,-0.080000,0.165939,0.012009,0.114629,0.707424
65100.000000,CC,-0.080000,0.161670,0.027837,0.109208,0.701285
66100.000000,CC,-0.080000,0.150313,0.035491,0.100209,0.713987
67100.000000,CC,-0.080000,0.159188,0.033120,0.105769,0.701923
68100.000000,CC,-0.080000,0.168999,0.037675,0.095802,0.697524
69100.000000,CC,-0.080000,0.174151,0.031763,0.100767,0.693319
70100.000000,CC,-0.080000,0.174972,0.026578,0.098560,0.699889
71100.000000,CC,-0.080000,0.163056,0.033067,0.106043,0.697834
72100.000000,CC,-0.080000,0.154897,0.026196,0.109339,0.709567
73100.000000,CC,-0.080000,0.149203,0.042141,0.095672,0.712984
