frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
105,525,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.996616,0.995465,0.995030,0.996141,0.994521,0,0,0,0,0,1543,1534,1581,1584,1595
305,1525,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000000,0.957516,1.038399,0.999459,0.999459,6,-80,81,7,8,1616,1606,1619,1617,1619
505,2525,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.999416,0.922639,1.079065,1.000000,1.000557,0,-80,82,0,1,1482,1528,1566,1603,1565
705,3525,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.009429,0.969697,1.030451,0.980958,1.010817,18,84,-93,-39,20,1573,1585,1609,1608,1619
905,4525,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.030370,0.997781,1.003800,0.943231,1.032450,40,49,-53,-80,40,1581,1573,1612,1602,1619
1105,5525,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.051463,0.998900,1.000541,0.906977,1.051743,38,3,-5,-80,38,1616,1588,1619,1576,1606
1305,6525,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.003254,1.000000,1.047308,0.867036,1.005414,-90,1,87,-80,-89,1614,1586,1609,1575,1617
1505,7525,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.000000,1.000000,1.096739,0.844253,1.001099,-6,0,92,-80,-12,1605,1587,1610,1510,1589
1705,8525,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.010371,0.977235,1.036007,0.952099,1.013022,19,-41,-111,171,21,1602,1571,1603,1461,1613
1905,9525,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.034202,0.936455,1.003286,0.994777,1.035674,44,-80,-58,75,43,1612,1564,1596,1493,1536
2105,10525,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.055101,0.899715,1.000547,0.998843,1.055255,39,-80,-8,8,38,1603,1525,1597,1498,1616
2305,11525,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.008152,0.861564,1.043573,0.999417,1.006761,-88,-80,82,1,-93,1610,1547,1606,1486,1545
2505,12525,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.001094,0.822096,1.092492,1.000000,1.001089,-16,-80,92,0,-9,1599,1535,1608,1508,1606
2705,13525,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.013079,0.950617,1.033098,0.975904,1.010899,21,195,-109,-39,19,1605,1471,1613,1513,1605
2905,14525,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.031544,0.992844,1.000561,0.937651,1.029010,40,83,-61,-80,41,1577,1447,1552,1422,1528
3105,15525,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.053009,1.000000,1.000567,0.905141,1.049404,39,8,-4,-80,38,1581,1428,1535,1404,1531
3305,16525,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.007621,1.000000,1.045652,0.862699,1.003855,-84,2,84,-79,-95,1607,1506,1610,1467,1586
3505,17525,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.000544,1.000000,1.094258,0.828434,1.000548,-15,0,91,-81,-7,1608,1507,1616,1437,1596
3705,18525,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.009572,0.976233,1.035088,0.945930,1.011457,20,-41,-106,182,17,1546,1453,1594,1416,1603
3905,19525,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.026958,0.941616,1.001276,0.991968,1.027449,40,-80,-58,84,40,1328,1243,1338,1264,1373
4105,20525,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.047456,0.897922,1.001181,0.998690,1.049482,38,-80,-6,12,43,1519,1406,1463,1297,1508
4305,21525,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.001049,0.889852,1.030068,1.003868,1.000890,-82,-80,89,6,-91,723,578,801,804,894
4505,22525,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.999424,0.824063,1.091013,0.999362,0.997640,-14,-79,84,1,-8,1507,1424,1517,1338,1465
4705,23525,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.010045,0.947368,1.033595,0.977834,1.007850,17,189,-103,-42,22,1562,1366,1556,1349,1426
4905,24525,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.025478,0.994195,0.997165,0.939046,1.029851,41,91,-62,-80,40,1183,1148,1181,902,976
5105,25525,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.049376,0.997886,0.996066,0.906122,1.050033,40,12,-5,-80,41,1532,1189,1295,1240,1289
5305,26525,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,0.996394,1.000000,1.029412,0.870996,1.003587,-94,1,86,-79,-87,1434,988,1198,894,1164
5505,27525,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,0.996183,0.999272,1.066623,0.829770,1.001357,-6,1,87,-81,-13,1080,1143,1286,986,1244
5705,28525,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.010650,0.978670,1.029859,0.954576,1.012202,19,-41,-102,187,20,1554,1364,1545,1245,1491
5905,29525,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.031921,0.932482,1.000000,0.992268,1.033003,40,-80,-57,79,42,1587,1414,1601,1322,1588
6105,30525,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.054247,0.897324,1.002168,1.000000,1.055586,38,-80,-2,17,44,1595,1377,1615,1350,1605
6305,31525,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.004711,0.857143,1.033375,0.998252,0.993693,-92,-80,86,1,-99,1256,1170,1358,914,1197
6505,32525,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.987342,0.849328,1.069463,0.999234,0.992393,-8,-79,87,5,-5,1034,812,1296,1075,1216
6705,33525,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.010371,0.958683,1.035154,0.973585,1.010977,19,184,-101,-41,18,1602,1319,1619,1360,1592
6905,34525,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.028462,0.993667,1.002729,0.937420,1.035461,40,82,-59,-80,44,1597,1349,1602,1336,1603
7105,35525,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.038969,0.998077,1.001145,0.894737,1.055461,39,11,-2,-80,41,1438,1330,1516,1233,1537
7305,36525,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.003870,0.998703,1.046286,0.842581,1.003891,-78,3,87,-80,-95,1579,1312,1628,1320,1569
7505,37525,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,0.997130,1.000000,1.086399,0.803289,0.996618,-7,3,88,-80,-11,1512,1259,1564,1290,1544
7705,38525,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.011105,0.973136,1.026846,0.944909,1.010381,20,-41,-101,201,19,1571,1259,1558,1204,1504
7905,39525,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.022191,0.945126,1.001122,0.994425,1.031765,41,-80,-57,88,42,1212,1155,1552,1205,1470
8105,40525,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.054264,0.897059,0.999458,0.998691,1.050681,41,-80,-5,10,41,1576,1266,1614,1298,1605
8305,41525,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.004915,0.850649,1.044039,0.999349,1.003815,-93,-80,81,7,-87,1601,1310,1632,1307,1605
8505,42525,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000000,0.811135,1.078690,0.996416,0.995319,-11,-80,86,3,-6,1488,1189,1511,1165,1479
8705,43525,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.009832,0.949929,1.031059,0.971840,1.008681,21,205,-98,-41,22,1499,1188,1573,1297,1498
8905,44525,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.013720,0.988907,0.998906,0.937799,1.029441,42,79,-61,-80,41,426,401,684,606,789
9105,45525,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.039262,0.994819,1.000556,0.884799,1.051977,41,10,-4,-80,40,1451,1121,1570,1237,1540
9305,46525,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.001101,0.999330,1.048361,0.835662,1.005455,-89,6,91,-80,-94,1586,1262,1631,1273,1603
9505,47525,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,0.991613,0.997514,1.080778,0.792350,0.996849,-5,6,93,-80,-10,1320,977,1466,1051,1357
9705,48525,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.008606,0.973545,1.034521,0.949341,1.011712,18,-40,-102,227,21,1513,1282,1595,1211,1563
9905,49525,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.032240,0.929180,1.003256,0.993036,1.031285,41,-80,-60,76,41,1600,1295,1613,1206,1560
10105,50525,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.049048,0.892906,1.001094,0.999323,1.046693,41,-80,-4,13,40,1503,1236,1599,1247,1569
10305,51525,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.002753,0.854595,1.046858,0.999304,1.006619,-85,-80,87,2,-78,1586,1228,1584,1207,1583
10505,52525,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.001196,0.806967,1.088185,0.998554,0.990000,-8,-80,95,3,-12,1442,1148,1539,1153,1370
10705,53525,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.009781,0.955298,1.032312,0.972651,1.003699,24,208,-105,-37,21,1508,978,1565,1196,1392
10905,54525,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.024249,0.997137,0.999424,0.930730,1.028340,41,76,-63,-81,40,1502,1167,1505,1127,1499
11105,55525,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.039528,1.000000,0.999441,0.887097,1.048864,42,6,-2,-80,39,1465,1216,1559,1134,1530
11305,56525,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.003376,0.998535,1.039216,0.843434,0.998851,-79,3,84,-80,-85,1547,1135,1555,1156,1511
11505,57525,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,0.999423,1.001448,1.079051,0.799558,0.992916,-7,2,92,-80,-10,1504,1151,1541,1127,1464
11705,58525,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.005335,0.974954,1.010508,0.957775,0.997512,20,-41,-105,212,21,1082,848,912,741,976
11905,59525,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.026822,0.935409,0.996452,0.994043,1.026506,42,-80,-55,75,41,1485,1055,1461,1113,1430
12105,60525,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.046729,0.884226,0.998323,0.997753,1.042686,39,-80,-2,10,41,1589,1152,1559,1105,1527
12305,61525,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.004967,0.843485,1.042693,0.999303,1.006572,-80,-80,88,3,-82,1582,1067,1597,1204,1596
12505,62525,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.998351,0.784075,1.091787,0.998600,0.999452,-8,-80,87,2,-13,1589,1164,1633,1199,1595
12705,63525,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.007386,0.948905,1.031422,0.971251,1.010193,22,228,-105,-40,22,1530,1140,1584,1057,1536
12905,64525,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.016850,0.996724,0.998289,0.930163,1.033279,45,71,-63,-80,42,1313,991,1523,1116,1603
13105,65525,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.038701,1.001445,0.998829,0.890601,1.048228,46,8,-4,-80,40,1217,1154,1478,1068,1491
13305,66525,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.006667,0.998558,1.047388,0.834783,1.004388,-91,2,91,-80,-85,1570,1157,1627,1150,1593
13505,67525,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,0.996831,0.998387,1.081194,0.785287,1.001126,-9,4,94,-80,-8,1348,1010,1445,939,1546
13705,68525,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.006006,0.971352,1.025641,0.951699,1.010101,19,-42,-109,221,22,1102,887,1408,888,1354
13905,69525,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.031667,0.922747,1.003229,0.997048,1.029105,42,-80,-58,78,41,1570,1168,1628,1125,1591
14105,70525,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.051887,0.874330,0.997188,0.998527,1.041808,41,-80,-7,3,40,1466,1075,1548,1128,1540
