frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
105,525,23.351967,22.952927,22.843159,23.005426,22.818819,24.565977,25.251474
305,1525,23.694067,24.340199,24.676,23.696678,23.628777,24.67221,25.070715
505,2525,23.731081,24.328358,24.609035,23.753004,23.561527,24.665842,23.41228
705,3525,23.589466,24.475956,24.396927,23.806473,23.45974,24.590227,23.14519
905,4525,23.521328,24.239513,23.92305,23.866432,23.405663,24.392086,24.586054
1105,5525,23.47356,23.42063,23.582058,23.813477,23.196272,24.3022,24.445162
1305,6525,23.31364,23.349966,23.35653,23.742535,23.323175,24.136038,24.197702
1505,7525,23.11191,23.28588,23.185263,23.783484,23.458117,23.88855,23.541273
1705,8525,23.037247,23.33623,22.532629,23.729786,23.18144,23.990627,23.384365
1905,9525,23.050417,23.385271,22.429289,24.782755,22.98738,24.1297,25.78566
2105,10525,22.912374,23.408403,22.370842,24.852812,23.354511,24.090967,25.55628
2305,11525,23.004683,23.357231,22.138573,24.244823,24.135998,24.311481,25.373802
2505,12525,26.971258,23.238747,21.974813,25.609901,24.827211,24.573454,25.298223
2705,13525,25.592937,23.353441,21.955328,24.244825,25.790253,24.562738,25.87279
2905,14525,24.703733,23.614666,22.715025,24.115194,26.199677,31.484861,27.224285
3105,15525,24.06713,25.333057,23.435818,25.366774,27.35113,32.093735,27.355673
3305,16525,23.66002,36.70468,23.678125,25.848465,27.466095,23.895172,27.874798
3505,17525,23.692245,38.317318,23.726788,26.485334,27.651272,23.541534,27.53845
3705,18525,24.208748,28.865927,23.798622,29.22856,27.03516,23.675373,26.615978
3905,19525,24.548018,25.84043,23.658422,29.953135,26.816355,33.41264,27.03264
4105,20525,24.349354,26.800922,23.611923,30.08031,26.566633,26.870623,26.868711
4305,21525,27.46433,26.857964,23.471899,44.065567,28.445911,27.087421,27.49342
4505,22525,24.6152,27.971691,22.974228,50.22482,28.362833,33.488453,28.073452
