frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
105,525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,0.997278,0.995127,0.997222,0.997169,0.996732,0,0,0,0,0,1607,1617,1570,1536,1606
305,1525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.008075,0.978563,1.013165,0.982405,1.009205,26,-40,29,-40,25,1380,1496,1517,1475,1291
505,2525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.020761,0.959705,1.029954,0.965922,1.021702,22,-40,33,-40,25,1504,1532,1506,1472,1521
705,3525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.036083,0.942490,1.044589,0.946141,1.034560,30,-40,29,-40,24,1516,1561,1609,1571,1564
905,4525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.050511,0.926359,1.060955,0.923533,1.048930,22,-40,32,-40,26,1433,1481,1509,1457,1405
1105,5525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.066032,0.907826,1.076063,0.911299,1.061135,31,-40,29,-39,24,1451,1495,1558,1540,1602
1305,6525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.077871,0.895329,1.094073,0.891801,1.081257,26,-40,29,-41,34,1555,1547,1609,1563,1616
1505,7525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.096529,0.876557,1.108743,0.878685,1.095913,28,-40,27,-40,27,1614,1536,1600,1534,1605
1705,8525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.109367,0.862656,1.124115,0.864957,1.110930,24,-40,34,-40,29,1617,1532,1607,1525,1609
1905,9525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.122471,0.856284,1.135857,0.853599,1.124573,30,-40,27,-40,29,1599,1433,1566,1423,1528
2105,10525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.143398,0.844979,1.153431,0.843585,1.140217,39,-40,26,-40,26,1618,1473,1621,1477,1610
2305,11525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.153471,0.836527,1.167217,0.839447,1.145753,24,-40,32,-39,28,1614,1440,1588,1433,1595
2505,12525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.160087,0.843669,1.174127,0.827694,1.162086,24,-39,28,-41,35,1619,1318,1602,1366,1553
2705,13525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.174731,0.834078,1.191604,0.818692,1.172395,36,-41,27,-40,27,1630,1337,1628,1375,1632
2905,14525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.173890,0.832087,1.191011,0.821116,1.169994,31,-40,29,-40,24,1616,1241,1550,1257,1523
3105,15525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.185562,0.834427,1.189450,0.825284,1.179044,32,-40,25,-40,30,1640,1141,1533,1178,1507
3305,16525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.188989,0.826602,1.201168,0.807327,1.193077,30,-40,24,-40,33,1659,1206,1654,1244,1619
3505,17525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.185008,0.828125,1.194930,0.809709,1.186215,31,-39,30,-40,25,1651,1114,1545,800,1569
3705,18525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.154334,0.837238,1.153324,0.820677,1.191797,27,-40,31,-40,36,716,581,1244,863,1428
3905,19525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.174531,0.814986,1.184652,0.809365,1.187979,35,-41,29,-40,25,1317,851,1438,966,1467
4105,20525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.172824,0.808492,1.173558,0.788708,1.187239,30,-40,32,-40,28,1367,924,1487,939,1447
4305,21525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.152743,0.787013,1.152223,0.819346,1.177554,27,-39,34,-39,29,955,540,1097,473,964
4505,22525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.183777,0.802030,1.178470,0.773905,1.196449,33,-40,27,-41,32,1348,755,1535,889,1516
4705,23525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.191130,0.776461,1.216468,0.757877,1.202923,29,-41,34,-40,26,1664,951,1701,976,1549
4905,24525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.169507,0.779390,1.150155,0.775540,1.175893,34,-40,34,-40,32,885,459,1062,465,890
5105,25525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.199512,0.762695,1.181765,0.748210,1.182678,32,-39,29,-40,31,1409,794,1481,608,1144
5305,26525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.214621,0.750940,1.202648,0.727273,1.222222,33,-41,28,-39,33,1685,834,1734,870,1705
5505,27525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.191888,0.749082,1.145356,0.750306,1.213420,26,-39,24,-41,40,1052,587,1428,587,1007
5705,28525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.202760,0.724174,1.169690,0.701213,1.218592,33,-41,31,-40,29,1437,738,1644,677,1545
5905,29525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.197740,0.738854,1.142666,0.712899,1.207000,31,-39,29,-40,37,1009,398,1263,491,770
6105,30525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.177850,0.724534,1.138092,0.685286,1.197909,31,-41,39,-40,27,1007,467,1479,504,1109
6305,31525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.216075,0.668611,1.184476,0.669767,1.238994,29,-40,38,-39,32,1686,627,1754,630,1678
6505,32525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.189305,0.676278,1.141521,0.664099,1.212718,29,-39,38,-41,39,1397,533,1480,419,1091
6705,33525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.223158,0.641484,1.155604,0.620358,1.223624,42,-41,25,-40,40,1670,498,1608,497,1514
6905,34525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.216987,0.665517,1.147144,0.599179,1.232196,41,-40,43,-40,32,1489,350,1503,501,1441
7105,35525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.240546,0.611582,1.184887,0.574607,1.252205,45,-40,41,-40,34,1674,478,1755,534,1697
7305,36525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.245487,0.590574,1.180514,0.546479,1.267454,37,-39,33,-40,40,1709,449,1792,480,1718
7505,37525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.253327,0.567823,1.181774,0.528889,1.283409,27,-41,44,-40,49,1724,404,1844,445,1753
7705,38525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.253093,0.536412,1.168957,0.520730,1.285714,49,-40,56,-40,36,1710,333,1735,373,1751
7905,39525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.274687,0.510476,1.172989,0.482456,1.289710,42,-40,56,-40,48,1765,295,1747,340,1772
8105,40525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.278345,0.460938,1.175421,0.462136,1.269565,46,-40,50,-39,41,1728,282,1788,285,1610
8305,41525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.274430,0.399168,1.178435,0.414683,1.276275,55,-39,57,-41,64,1745,251,1866,274,1692
8505,42525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.289218,0.332645,1.190063,0.351579,1.301123,62,-41,69,-40,61,1727,254,1843,245,1819
8705,43525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.321069,0.260042,1.210832,0.309859,1.312039,70,-39,70,-38,61,1754,243,1838,196,1805
8905,44525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.351503,0.277778,1.236145,0.232432,1.352595,92,-40,100,-41,92,1733,220,1845,140,1812
9105,45525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.371186,0.258660,1.273025,0.190476,1.364798,92,-39,107,-38,83,1769,203,1909,148,1804
9305,46525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.387858,0.322196,1.292987,0.134185,1.396637,104,-36,115,-29,107,1763,189,1852,83,1792
9505,47525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.381799,0.257962,1.285199,0.082508,1.393990,93,-39,109,-18,99,1627,84,1709,73,1567
9705,48525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.443735,0.206304,1.335714,0.050676,1.453718,89,-33,124,-13,108,1805,119,1870,66,1747
9905,49525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.439346,0.209220,1.313881,0.032000,1.454160,87,-23,107,-7,100,1666,52,1535,20,948
10105,50525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.485700,0.156667,1.360534,0.011278,1.536000,104,-26,99,-5,93,1728,70,1792,36,1770
10305,51525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.524202,0.068182,1.401745,0.027451,1.556338,98,-20,105,0,67,1712,34,1948,25,1758
10505,52525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.559572,0.042969,1.413239,0.072797,1.594867,77,-8,103,-1,80,1734,26,1885,31,1757
10705,53525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.573171,0.025974,1.331412,0.017316,1.477231,77,-3,104,-1,87,426,1,117,1,319
10905,54525,CC,CC,CC,CC,CC,0.040000,-0.040000,0.040000,-0.040000,0.040000,1.500000,0.021645,1.319876,0.017391,1.486891,62,-1,89,-2,71,208,1,92,0,304
