time_fs,mode,setpoint_or_current,CIP,SIP,S2IP,FD
1440.000000,CC,0.040000,0.172249,0.076555,0.143541,0.607656
2440.000000,CC,0.040000,0.201794,0.040359,0.206278,0.551570
3440.000000,CC,0.040000,0.213389,0.025105,0.267782,0.493724
4440.000000,CC,0.040000,0.212598,0.031496,0.275591,0.480315
5440.000000,CC,0.040000,0.215613,0.022305,0.249071,0.513011
6440.000000,CC,0.040000,0.201342,0.057047,0.221477,0.520134
7440.000000,CC,0.040000,0.184615,0.064615,0.175385,0.575385
8440.000000,CC,0.040000,0.200000,0.070423,0.166197,0.563380
9440.000000,CC,0.040000,0.187805,0.065854,0.136585,0.609756
10440.000000,CC,0.040000,0.172867,0.059081,0.120350,0.647702
11440.000000,CC,0.040000,0.158730,0.075397,0.111111,0.654762
12440.000000,CC,0.040000,0.161348,0.060284,0.099291,0.679078
13440.000000,CC,0.040000,0.159802,0.047776,0.093904,0.698517
14440.000000,CC,0.040000,0.144597,0.054795,0.091324,0.709285
15440.000000,CC,0.040000,0.147679,0.039381,0.091421,0.721519
16440.000000,CC,0.040000,0.140278,0.054167,0.083333,0.722222
17440.000000,CC,0.040000,0.147696,0.058266,0.078591,0.715447
18440.000000,CC,0.040000,0.147757,0.055409,0.085752,0.711082
19440.000000,CC,0.040000,0.141935,0.050323,0.081290,0.726452
20440.000000,CC,0.040000,0.137022,0.038208,0.092227,0.732543
21440.000000,CC,0.040000,0.140808,0.040417,0.091265,0.727510
22440.000000,CC,0.040000,0.136654,0.049808,0.086845,0.726692
23440.000000,CC,0.040000,0.129321,0.046095,0.083227,0.741357
24440.000000,CC,0.040000,0.122581,0.049032,0.090323,0.738065
25440.000000,CC,0.040000,0.125974,0.044156,0.088312,0.741558
26440.000000,CC,0.040000,0.123835,0.061252,0.091877,0.723036
27440.000000,CC,0.040000,0.126016,0.046070,0.092141,0.735772
28440.000000,CC,0.040000,0.124650,0.046218,0.092437,0.736695
29440.000000,CC,0.040000,0.121379,0.045517,0.082759,0.750345
30440.000000,CC,0.040000,0.127778,0.043056,0.094444,0.734722
31440.000000,CC,0.040000,0.129834,0.038674,0.091160,0.740331
32440.000000,CC,0.040000,0.115983,0.038190,0.096181,0.749646
33440.000000,CC,0.040000,0.113475,0.052482,0.095035,0.739007
34440.000000,CC,0.040000,0.120766,0.036819,0.097202,0.745214
35440.000000,CC,0.040000,0.115983,0.046676,0.080622,0.756719
36440.000000,CC,0.040000,0.119822,0.041420,0.082840,0.755917
37440.000000,CC,0.040000,0.115274,0.069164,0.072046,0.743516
38440.000000,CC,0.040000,0.126113,0.037092,0.071217,0.765579
39440.000000,CC,0.040000,0.119084,0.048855,0.068702,0.763359
40440.000000,CC,0.040000,0.115987,0.057994,0.065831,0.760188
41440.000000,CC,0.040000,0.110927,0.046358,0.074503,0.768212
42440.000000,CC,0.040000,0.109712,0.037770,0.077338,0.775180
43440.000000,CC,0.040000,0.119626,0.042991,0.078505,0.758879
44440.000000,CC,0.040000,0.109848,0.047348,0.070076,0.772727
45440.000000,CC,0.040000,0.116700,0.050302,0.068410,0.764588
46440.000000,CC,0.040000,0.110865,0.035477,0.079823,0.773836
47440.000000,CC,0.040000,0.103837,0.038375,0.065463,0.792325
48440.000000,CC,0.040000,0.106952,0.037433,0.074866,0.780749
49440.000000,CC,0.040000,0.113043,0.026087,0.081159,0.779710
50440.000000,CC,0.040000,0.096026,0.033113,0.056291,0.814570
51440.000000,CC,0.040000,0.087591,0.036496,0.065693,0.810219
52440.000000,CC,0.040000,0.077236,0.028455,0.069106,0.825203
53440.000000,CC,0.040000,0.060748,0.032710,0.032710,0.873832
54440.000000,CC,0.040000,0.062857,0.000000,0.017143,0.920000
55440.000000,CC,0.040000,0.052980,0.006623,0.019868,0.920530
56440.000000,CC,0.040000,0.038168,0.015267,0.015267,0.931298
57440.000000,CC,0.040000,0.050000,0.020000,0.000000,0.930000
58440.000000,CC,0.040000,0.037975,0.025316,0.012658,0.924051
59440.000000,CC,0.040000,0.063492,0.015873,0.000000,0.920635
60440.000000,CC,0.040000,0.051282,0.025641,0.000000,0.923077
61440.000000,CC,0.040000,0.066667,0.033333,0.000000,0.900000
62440.000000,CC,0.040000,0.125000,0.041667,0.000000,0.833333
63440.000000,CC,0.040000,0.125000,0.062500,0.000000,0.812500
64440.000000,CC,0.040000,0.153846,0.076923,0.076923,0.692308
65440.000000,CC,0.040000,0.200000,0.000000,0.000000,0.800000
66440.000000,CC,0.040000,0.222222,0.000000,0.000000,0.777778
67440.000000,CC,0.040000,0.333333,0.000000,0.000000,0.666667
68440.000000,CC,0.040000,0.333333,0.000000,0.000000,0.666667
69440.000000,CC,0.040000,0.250000,0.000000,0.000000,0.750000
70440.000000,CC,0.040000,0.200000,0.000000,0.000000,0.800000
