frame,time_fs,Foil3_Ybin1_edge,Foil3_Ybin2_edge,Foil3_Ybin3_edge,Foil3_Ybin4_edge,Foil3_Ybin5_edge,Foil3_Ybin6_edge,Foil3_Ybin7_edge
105,525,22.695843,22.965424,22.358591,22.946896,23.322691,22.384188,22.619968
305,1525,24.65574,23.313013,22.97559,23.959642,24.066732,23.1461,22.96342
505,2525,24.596249,23.320457,23.052334,24.021593,23.942173,22.96605,23.164053
705,3525,24.491238,23.453493,23.069221,23.77091,23.73803,23.275684,23.227139
905,4525,24.403755,24.467737,23.102468,23.718723,23.73389,23.474262,23.60626
1105,5525,24.411772,24.555655,23.109028,23.721037,23.730186,23.708477,23.70307
1305,6525,24.26787,24.68787,23.122314,23.716263,23.432268,23.967073,23.731606
1505,7525,23.721447,24.724796,23.173693,23.401264,22.742054,24.383223,24.080647
1705,8525,23.306158,24.486568,23.154785,22.74913,23.215595,24.363365,23.782352
1905,9525,23.414461,24.662891,23.416233,22.769506,23.23564,24.037794,23.631882
2105,10525,23.16401,24.718565,23.489403,22.778708,23.314556,24.031633,23.70789
2305,11525,22.978283,24.596151,23.423502,22.774326,23.285034,23.917587,23.795353
2505,12525,23.259663,24.53437,23.261644,22.760677,23.262299,23.486805,23.778341
2705,13525,23.48525,24.64668,23.23334,22.759802,23.204237,23.075378,23.689707
2905,14525,23.39742,25.114378,23.256313,22.780556,23.227476,23.19751,23.888708
3105,15525,23.338337,25.28667,23.279772,22.7806,23.23116,23.197842,24.213606
3305,16525,23.129513,25.404049,23.28455,22.632275,23.263752,23.074203,24.494299
3505,17525,23.21768,25.116793,23.32401,22.48827,23.23078,22.82956,23.621468
3705,18525,22.426376,24.81257,23.297777,22.213297,23.548925,22.868647,23.257032
3905,19525,22.900105,25.493984,23.513586,22.281647,23.708822,23.072748,23.35576
4105,20525,23.38843,24.864086,23.7075,22.306002,23.703634,23.244745,27.212538
4305,21525,23.458166,25.740686,23.859858,22.313429,23.73398,23.501648,27.835941
4505,22525,23.36361,25.949017,23.885817,22.315832,23.699816,23.609669,28.389315
4705,23525,23.006634,26.079424,23.838736,22.265043,23.554476,23.914165,28.475883
4905,24525,22.933765,26.315804,23.833826,22.2875,23.508587,24.13757,28.97811
5105,25525,22.92429,26.300114,23.844398,22.271002,23.46071,24.306356,29.110369
5305,26525,22.95358,26.09632,23.872519,22.130219,23.023643,24.164984,28.896591
5505,27525,22.192293,25.790806,23.725233,21.879902,22.80113,23.37291,28.328184
5705,28525,28.370668,25.684275,24.12317,21.771929,22.382776,23.487494,29.659325
5905,29525,28.890696,26.081999,24.397442,22.059654,22.394575,24.057405,30.493958
6105,30525,30.659538,26.483362,24.685638,22.078058,22.347042,24.76075,30.96568
6305,31525,31.612476,26.5687,24.778534,22.131214,22.335066,25.075346,31.342113
6505,32525,27.163334,26.332205,24.849232,22.16899,22.338789,25.186369,24.148859
6705,33525,26.647419,26.094656,24.906412,22.159386,22.359444,25.274109,24.165339
6905,34525,26.743896,26.064402,25.002642,22.32676,22.37147,25.411816,24.357498
7105,35525,31.435612,26.145847,24.918219,22.412525,22.37212,25.492403,24.614809
7305,36525,25.905607,26.086212,24.835316,22.31748,22.39653,25.616076,24.580776
7505,37525,26.810488,25.966543,24.94186,21.97677,22.42627,25.61733,23.717638
7705,38525,37.57045,26.82771,24.629387,21.903656,22.126575,25.096008,22.871834
7905,39525,24.92025,27.65173,24.662941,22.237732,22.179476,25.77532,28.861113
8105,40525,27.19851,28.017216,24.787294,22.358906,22.22837,26.111687,29.169281
8305,41525,27.243202,28.246254,23.89124,22.528309,22.262924,26.396227,29.686552
8505,42525,27.182163,28.813475,25.242943,22.518644,22.30359,26.24952,29.685638
8705,43525,31.016302,29.038721,25.222128,22.4508,22.329008,26.268034,29.932194
8905,44525,31.132954,29.513779,25.096449,22.505476,22.388317,26.47727,30.31239
9105,45525,30.93211,29.721416,24.876839,22.463463,22.411388,26.588633,30.63581
9305,46525,30.53938,29.63385,24.534815,22.325432,22.447874,26.544806,30.511215
9505,47525,29.80742,29.317219,23.972134,22.132418,22.476679,26.669556,29.43062
9705,48525,28.57101,29.15878,23.797836,21.901821,22.101599,26.852446,28.919483
9905,49525,30.595728,29.868826,24.200151,22.286922,22.116446,27.176926,33.4049
10105,50525,33.302975,29.932787,24.375303,22.592766,22.209078,27.082186,34.202057
10305,51525,33.446266,30.013323,24.494383,22.520615,22.29293,27.351648,34.861202
10505,52525,33.474716,30.080719,24.677158,22.353355,22.331707,27.375423,35.389717
10705,53525,33.48113,30.106527,24.739584,22.365547,22.204481,27.465412,36.53344
10905,54525,33.689243,30.231714,24.705694,22.362871,22.240713,27.073187,32.34078
11105,55525,37.530537,30.32223,24.792095,22.253819,22.258135,27.16551,32.598217
11305,56525,36.570854,30.35566,24.702148,22.033411,22.299358,27.062284,32.614872
11505,57525,38.46755,30.270184,24.012653,21.937544,22.01465,26.688833,37.11329
11705,58525,37.22574,29.205788,23.180977,21.972202,21.846397,26.399279,37.045574
11905,59525,37.941357,29.778084,23.288858,22.388441,22.513264,26.946095,46.974735
12105,60525,38.348293,30.144482,23.827297,22.614784,22.632414,27.27353,37.706738
12305,61525,38.81618,30.185337,24.371069,22.689405,22.625055,27.207184,37.805565
12505,62525,38.81618,30.168264,24.608004,22.708727,22.577215,27.059044,37.85572
12705,63525,26.968657,30.159637,24.67245,22.528297,24.629759,27.271013,37.90578
12905,64525,27.88172,30.173605,24.80391,22.554743,24.71373,27.515066,38.06222
13105,65525,46.183247,30.177376,24.766027,22.627008,24.843872,27.934797,38.15681
13305,66525,35.261265,30.068636,24.699278,22.33159,24.844275,27.837154,38.17078
13505,67525,27.205437,29.83378,24.150532,22.042973,24.860123,27.304674,47.947456
13705,68525,46.666912,30.650438,23.83386,21.710115,24.18559,27.54397,52.03322
13905,69525,47.521175,30.937935,23.993536,22.063461,24.58519,28.118483,52.10128
14105,70525,47.521175,31.197735,24.367378,22.380003,24.894966,28.42884,52.691444
