frame,time_fs,mode_f1,mode_f2,mode_f3,mode_f4,mode_f5,setpoint_f1,setpoint_f2,setpoint_f3,setpoint_f4,setpoint_f5,actual_ratio_f1,actual_ratio_f2,actual_ratio_f3,actual_ratio_f4,actual_ratio_f5,delta_electrons_f1,delta_electrons_f2,delta_electrons_f3,delta_electrons_f4,delta_electrons_f5,li_metal_count_f1,li_metal_count_f2,li_metal_count_f3,li_metal_count_f4,li_metal_count_f5
233,1165,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.994395,0.998859,0.997213,0.996650,0.995421,0,0,0,0,1,1554,1523,1564,1561,1517
433,2165,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.999434,0.957675,1.039632,1.000000,0.998883,7,-80,81,4,7,1536,1542,1511,1504,1560
633,3165,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000545,0.920776,1.086010,1.000000,1.000000,2,-80,85,0,0,1604,1575,1607,1605,1617
833,4165,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000000,0.881898,1.131165,1.000000,1.000000,0,-80,83,-1,1,1616,1582,1615,1613,1609
1033,5165,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.000000,0.844557,1.174222,1.000000,1.000000,-1,-80,86,0,0,1603,1552,1601,1613,1619
1233,6165,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,0.999459,0.813205,1.216216,1.000000,1.000000,0,-75,81,0,0,1617,1542,1620,1613,1618
1433,7165,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.021645,0.984737,1.021622,0.963149,1.021205,40,299,-361,-79,40,1618,1539,1620,1561,1562
1633,8165,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.042795,0.997166,1.003243,0.924259,1.043290,42,23,-34,-80,40,1616,1534,1620,1592,1618
1833,9165,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.063957,1.000000,1.000000,0.883747,1.065982,40,4,-5,-80,42,1615,1537,1621,1585,1619
2033,10165,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.089778,1.000565,1.001083,0.843367,1.089237,45,-1,-1,-80,43,1619,1539,1617,1564,1619
2233,11165,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.113636,1.000000,1.001082,0.808964,1.111892,44,-3,0,-80,44,1618,1534,1618,1555,1620
2433,12165,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.008113,1.000000,1.052489,0.791521,1.009398,-195,0,95,-79,-189,1619,1537,1618,1492,1579
2633,13165,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.000542,1.000000,1.098866,0.769369,1.001096,-14,0,93,-81,-21,1615,1537,1621,1435,1594
2833,14165,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.000000,1.000590,1.136439,0.756032,0.993754,-1,1,95,-80,-6,1578,1465,1573,1262,1531
3033,15165,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,0.999457,1.000000,1.169045,0.745896,0.997705,-1,0,90,-80,3,1610,1537,1592,1171,1513
3233,16165,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.001271,0.998523,1.199641,0.743098,0.993103,2,-1,95,-73,5,1344,1124,1443,1074,1510
3433,17165,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.021003,0.955955,1.018049,0.977575,1.017153,40,-80,-348,358,40,1484,1382,1543,1197,1519
3633,18165,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.042182,0.924209,0.994216,0.991259,1.032277,42,-80,-34,44,42,1145,1129,1326,914,1443
3833,19165,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.067604,0.877011,1.000000,1.000000,1.062297,42,-80,-2,24,43,1619,1510,1653,1236,1616
4033,20165,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.086420,0.841977,0.998293,1.000000,1.070079,42,-80,-1,2,41,1552,1409,1527,1165,1411
4233,21165,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.110330,0.806452,1.001079,1.000685,1.096165,42,-79,0,-1,40,1619,1413,1623,1229,1569
4433,22165,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.013646,0.779503,1.047084,1.000000,1.006135,-187,-81,89,-1,-175,1602,1380,1639,1221,1563
4633,23165,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.998317,0.763733,1.083333,1.001526,1.000000,-26,-80,91,3,-14,1552,1281,1534,1081,1492
4833,24165,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.001091,0.722721,1.135135,1.000694,0.999453,-2,-80,97,3,-3,1603,1328,1620,1210,1599
5033,25165,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.998338,0.701308,1.149942,1.001474,0.998860,-3,-79,98,-2,-2,1575,1146,1504,1127,1525
5233,26165,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,0.997749,0.678672,1.194955,0.999317,0.998893,0,-72,106,-1,-1,1547,1186,1673,1235,1576
5433,27165,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.007968,0.980376,1.008201,0.953771,1.017251,41,435,-338,-80,39,1025,993,1477,1003,1509
5633,28165,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.039782,0.996589,0.999483,0.915169,1.036496,42,58,-35,-80,41,1605,1236,1705,1161,1551
5833,29165,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.060706,0.999270,0.998347,0.869466,1.055775,43,10,-1,-80,44,1582,1139,1585,1080,1545
6033,30165,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.083197,0.997228,0.997916,0.826281,1.078976,41,5,-1,-80,43,1609,1213,1689,1117,1606
6233,31165,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.101593,0.999279,0.997854,0.787666,1.082246,40,-1,0,-80,40,1591,1157,1634,1051,1533
6433,32165,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,1.010062,1.000694,1.042320,0.752680,0.998839,-170,0,90,-80,-149,1559,1211,1684,1076,1492
6633,33165,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,0.997800,0.999267,1.076531,0.727273,0.998839,-24,3,99,-79,-12,1588,1134,1534,892,1492
6833,34165,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,0.997133,0.998543,1.108079,0.695767,0.993961,-2,1,99,-81,8,1514,1143,1602,904,1426
7033,35165,OP,OP,CC,CC,OP,1.000000,1.000000,0.080000,-0.080000,1.000000,0.998352,1.000000,1.157788,0.653745,0.991359,0,1,107,-80,6,1590,1241,1741,905,1506
7233,36165,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.000564,0.998633,1.184552,0.618875,0.992041,1,-1,111,-71,20,1544,1233,1699,872,1529
7433,37165,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.022876,0.950685,1.013499,0.989362,1.012885,40,-80,-318,418,41,1606,1230,1696,804,1555
7633,38165,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.038599,0.917368,1.002141,0.994590,1.035340,41,-80,-36,37,44,1454,1077,1638,879,1581
7833,39165,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.061399,0.873418,0.997639,1.000000,1.038802,44,-80,-5,10,43,1529,955,1464,723,1239
8033,40165,CC,CC,OP,OP,CC,0.040000,-0.080000,1.000000,1.000000,0.040000,1.086413,0.831217,1.000000,1.000000,1.073673,45,-79,1,3,41,1610,1109,1703,896,1616
8233,41165,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.098170,0.785981,1.001034,0.999108,1.093537,40,-81,0,0,46,1573,1111,1704,891,1534
8433,42165,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.007848,0.741860,1.040672,1.000000,1.011085,-158,-80,99,1,-156,1554,1060,1614,857,1484
8633,43165,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,1.001119,0.716777,1.085809,0.995387,0.992978,-22,-80,95,8,-19,1557,974,1588,854,1479
8833,44165,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.997812,0.660115,1.130256,0.999112,1.000000,2,-80,105,3,-5,1598,991,1720,896,1619
9033,45165,OP,CC,CC,OP,OP,1.000000,-0.080000,0.080000,1.000000,1.000000,0.997233,0.624430,1.157923,1.000000,0.995009,6,-80,111,4,1,1577,867,1619,841,1373
9233,46165,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,0.995669,0.602004,1.191671,0.998217,0.997731,11,-70,96,-1,0,1617,868,1763,892,1533
9433,47165,CC,OP,OP,CC,CC,0.040000,1.000000,1.000000,-0.080000,0.040000,1.013122,0.976007,1.019940,0.940476,1.022246,40,456,-338,-81,41,1599,937,1776,862,1613
